	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004500	CHIFNET18NJ590_013139-T1	DBVPG3775_005730-T1
GF00004501	CHIFNET18NJ590_005781-T1	DBVPG3775_005732-T1
GF00004502	CHIFNET18NJ590_005782-T1	DBVPG3775_005733-T1
GF00004503	CHIFNET18NJ590_005783-T1	DBVPG3775_005734-T1
GF00004504	CHIFNET18NJ590_005785-T1	DBVPG3775_005737-T1
GF00004505	CHIFNET18NJ590_006869-T1	DBVPG3775_005738-T1
GF00004506	CHIFNET18NJ590_005788-T1	DBVPG3775_005739-T1
GF00004507	CHIFNET18NJ590_005789-T1	DBVPG3775_005740-T1
GF00004508	CHIFNET18NJ590_006864-T1	DBVPG3775_005744-T1
GF00004509	CHIFNET18NJ590_005795-T1	DBVPG3775_005746-T1
GF00004510	CHIFNET18NJ590_005796-T1	DBVPG3775_005747-T1
GF00004511	CHIFNET18NJ590_005797-T1	DBVPG3775_005748-T1
GF00004512	CHIFNET18NJ590_006859-T1	DBVPG3775_005749-T1
GF00004513	CHIFNET18NJ590_005800-T1	DBVPG3775_005751-T1
GF00004514	CHIFNET18NJ590_005808-T1	DBVPG3775_005759-T1
GF00004515	CHIFNET18NJ590_005809-T1	DBVPG3775_005760-T1
GF00004516	CHIFNET18NJ590_005810-T1	DBVPG3775_005761-T1
GF00004517	CHIFNET18NJ590_005811-T1	DBVPG3775_005762-T1
GF00004518	CHIFNET18NJ590_005812-T1	DBVPG3775_005766-T1
GF00004519	CHIFNET18NJ590_005813-T1	DBVPG3775_005767-T1
GF00004520	CHIFNET18NJ590_005814-T1	DBVPG3775_005768-T1
GF00004521	CHIFNET18NJ590_006844-T1	DBVPG3775_005773-T1
GF00004522	CHIFNET18NJ590_006843-T1	DBVPG3775_005774-T1
GF00004523	CHIFNET18NJ590_005821-T1	DBVPG3775_005775-T1
GF00004524	CHIFNET18NJ590_005822-T1	DBVPG3775_005776-T1
GF00004525	CHIFNET18NJ590_005823-T1	DBVPG3775_005777-T1
GF00004526	CHIFNET18NJ590_005828-T1	DBVPG3775_005783-T1
GF00004527	CHIFNET18NJ590_006836-T1	DBVPG3775_005785-T1
GF00004528	CHIFNET18NJ590_006835-T1	DBVPG3775_005786-T1
GF00004529	CHIFNET18NJ590_005832-T1	DBVPG3775_005787-T1
GF00004530	CHIFNET18NJ590_005834-T1	DBVPG3775_005789-T1
GF00004531	CHIFNET18NJ590_006830-T1	DBVPG3775_005790-T1
GF00004532	CHIFNET18NJ590_009210-T1	DBVPG3775_006662-T1
GF00004533	CHIFNET18NJ590_005838-T1	DBVPG3775_005793-T1
GF00004534	CHIFNET18NJ590_006826-T1	DBVPG3775_005794-T1
GF00004535	CHIFNET18NJ590_007513-T1	DBVPG3775_007487-T1
GF00004536	CHIFNET18NJ590_005842-T1	DBVPG3775_005797-T1
GF00004537	CHIFNET18NJ590_005843-T1	DBVPG3775_005798-T1
GF00004538	CHIFNET18NJ590_005844-T1	DBVPG3775_005800-T1
GF00004539	CHIFNET18NJ590_005845-T1	DBVPG3775_005801-T1
GF00004540	CHIFNET18NJ590_005848-T1	DBVPG3775_007542-T1
GF00004541	CHIFNET18NJ590_006594-T1	DBVPG3775_007541-T1
GF00004542	CHIFNET18NJ590_005850-T1	DBVPG3775_007540-T1
GF00004543	CHIFNET18NJ590_005853-T1	DBVPG3775_004594-T1
GF00004544	CHIFNET18NJ590_005854-T1	DBVPG3775_004595-T1
GF00004545	CHIFNET18NJ590_006600-T1	DBVPG3775_004596-T1
GF00004546	CHIFNET18NJ590_005856-T1	DBVPG3775_004597-T1
GF00004547	CHIFNET18NJ590_005857-T1	DBVPG3775_004598-T1
GF00004548	CHIFNET18NJ590_005859-T1	DBVPG3775_004600-T1
GF00004549	CHIFNET18NJ590_005860-T1	DBVPG3775_004601-T1
GF00004550	CHIFNET18NJ590_005864-T1	DBVPG3775_004605-T1
GF00004551	CHIFNET18NJ590_005865-T1	DBVPG3775_004606-T1
GF00004552	CHIFNET18NJ590_005866-T1	DBVPG3775_004607-T1
GF00004553	CHIFNET18NJ590_005867-T1	DBVPG3775_004608-T1
GF00004554	CHIFNET18NJ590_006614-T1	DBVPG3775_004610-T1
GF00004555	CHIFNET18NJ590_005870-T1	DBVPG3775_004611-T1
GF00004556	CHIFNET18NJ590_006616-T1	DBVPG3775_004612-T1
GF00004557	CHIFNET18NJ590_005872-T1	DBVPG3775_004613-T1
GF00004558	CHIFNET18NJ590_005873-T1	DBVPG3775_004614-T1
GF00004559	CHIFNET18NJ590_005874-T1	DBVPG3775_004615-T1
GF00004560	CHIFNET18NJ590_006620-T1	DBVPG3775_004616-T1
GF00004561	CHIFNET18NJ590_005876-T1	DBVPG3775_004617-T1
GF00004562	CHIFNET18NJ590_005877-T1	DBVPG3775_004618-T1
GF00004563	CHIFNET18NJ590_005878-T1	DBVPG3775_004619-T1
GF00004564	CHIFNET18NJ590_005879-T1	DBVPG3775_004620-T1
GF00004565	CHIFNET18NJ590_006625-T1	DBVPG3775_004621-T1
GF00004566	CHIFNET18NJ590_005891-T1	DBVPG3775_004632-T1
GF00004567	CHIFNET18NJ590_007498-T1	DBVPG3775_004634-T1
GF00004568	CHIFNET18NJ590_005897-T1	DBVPG3775_004638-T1
GF00004569	CHIFNET18NJ590_007493-T1	DBVPG3775_004639-T1
GF00004570	CHIFNET18NJ590_005899-T1	DBVPG3775_004640-T1
GF00004571	CHIFNET18NJ590_005902-T1	DBVPG3775_004643-T1
GF00004572	CHIFNET18NJ590_005903-T1	DBVPG3775_004644-T1
GF00004573	CHIFNET18NJ590_007487-T1	DBVPG3775_004645-T1
GF00004574	CHIFNET18NJ590_005906-T1	DBVPG3775_004647-T1
GF00004575	CHIFNET18NJ590_005907-T1	DBVPG3775_004648-T1
GF00004576	CHIFNET18NJ590_005908-T1	DBVPG3775_004649-T1
GF00004577	CHIFNET18NJ590_007482-T1	DBVPG3775_004650-T1
GF00004578	CHIFNET18NJ590_005911-T1	DBVPG3775_004652-T1
GF00004579	CHIFNET18NJ590_005912-T1	DBVPG3775_004653-T1
GF00004580	CHIFNET18NJ590_007478-T1	DBVPG3775_004654-T1
GF00004581	CHIFNET18NJ590_005914-T1	DBVPG3775_004655-T1
GF00004582	CHIFNET18NJ590_005915-T1	DBVPG3775_004656-T1
GF00004583	CHIFNET18NJ590_005916-T1	DBVPG3775_004657-T1
GF00004584	CHIFNET18NJ590_005917-T1	DBVPG3775_004658-T1
GF00004585	CHIFNET18NJ590_005919-T1	DBVPG3775_004660-T1
GF00004586	CHIFNET18NJ590_005920-T1	DBVPG3775_004661-T1
GF00004587	CHIFNET18NJ590_005930-T1	DBVPG3775_004670-T1
GF00004588	CHIFNET18NJ590_005931-T1	DBVPG3775_004671-T1
GF00004589	CHIFNET18NJ590_009296-T1	DBVPG3775_004675-T1
GF00004590	CHIFNET18NJ590_012591-T1	DBVPG3775_003323-T1
GF00004591	CHIFNET18NJ590_005942-T1	DBVPG3775_003320-T1
GF00004592	CHIFNET18NJ590_005943-T1	DBVPG3775_003319-T1
GF00004593	CHIFNET18NJ590_012586-T1	DBVPG3775_003318-T1
GF00004594	CHIFNET18NJ590_013077-T1	DBVPG3775_003311-T1
GF00004595	CHIFNET18NJ590_005951-T1	DBVPG3775_003310-T1
GF00004596	CHIFNET18NJ590_013074-T1	DBVPG3775_003308-T1
GF00004597	CHIFNET18NJ590_005958-T1	DBVPG3775_003304-T1
GF00004598	CHIFNET18NJ590_005959-T1	DBVPG3775_003303-T1
GF00004599	CHIFNET18NJ590_013104-T1	DBVPG3775_003301-T1
GF00004600	CHIFNET18NJ590_013103-T1	DBVPG3775_003300-T1
GF00004601	CHIFNET18NJ590_013034-T1	DBVPG3775_003298-T1
GF00004602	CHIFNET18NJ590_013037-T1	DBVPG3775_003295-T1
GF00004603	CHIFNET18NJ590_013039-T1	DBVPG3775_003293-T1
GF00004604	CHIFNET18NJ590_005981-T1	DBVPG3775_003284-T1
GF00004605	CHIFNET18NJ590_005984-T1	DBVPG3775_003281-T1
GF00004606	CHIFNET18NJ590_005990-T1	DBVPG3775_003272-T1
GF00004607	CHIFNET18NJ590_005998-T1	DBVPG3775_003264-T1
GF00004608	CHIFNET18NJ590_006010-T1	DBVPG3775_000557-T1
GF00004609	CHIFNET18NJ590_006012-T1	DBVPG3775_000477-T1
GF00004610	CHIFNET18NJ590_006013-T1	DBVPG3775_000476-T1
GF00004611	CHIFNET18NJ590_006015-T1	DBVPG3775_000474-T1
GF00004612	CHIFNET18NJ590_006016-T1	DBVPG3775_000472-T1
GF00004613	CHIFNET18NJ590_012149-T1	DBVPG3775_000471-T1
GF00004614	CHIFNET18NJ590_012150-T1	DBVPG3775_000470-T1
GF00004615	CHIFNET18NJ590_006019-T1	DBVPG3775_000469-T1
GF00004616	CHIFNET18NJ590_006020-T1	DBVPG3775_000468-T1
GF00004617	CHIFNET18NJ590_012154-T1	DBVPG3775_000466-T1
GF00004618	CHIFNET18NJ590_006023-T1	DBVPG3775_000465-T1
GF00004619	CHIFNET18NJ590_012156-T1	DBVPG3775_000464-T1
GF00004620	CHIFNET18NJ590_012157-T1	DBVPG3775_000463-T1
GF00004621	CHIFNET18NJ590_012953-T1	DBVPG3775_000458-T1
GF00004622	CHIFNET18NJ590_006028-T1	DBVPG3775_000457-T1
GF00004623	CHIFNET18NJ590_012951-T1	DBVPG3775_000456-T1
GF00004624	CHIFNET18NJ590_012950-T1	DBVPG3775_000455-T1
GF00004625	CHIFNET18NJ590_006032-T1	DBVPG3775_000454-T1
GF00004626	CHIFNET18NJ590_012948-T1	DBVPG3775_000453-T1
GF00004627	CHIFNET18NJ590_012054-T1	DBVPG3775_000450-T1
GF00004628	CHIFNET18NJ590_006039-T1	DBVPG3775_000448-T1
GF00004629	CHIFNET18NJ590_012051-T1	DBVPG3775_000447-T1
GF00004630	CHIFNET18NJ590_006041-T1	DBVPG3775_000446-T1
GF00004631	CHIFNET18NJ590_006042-T1	DBVPG3775_000445-T1
GF00004632	CHIFNET18NJ590_012047-T1	DBVPG3775_000443-T1
GF00004633	CHIFNET18NJ590_006045-T1	DBVPG3775_000442-T1
GF00004634	CHIFNET18NJ590_013328-T1	DBVPG3775_000702-T1
GF00004635	CHIFNET18NJ590_006049-T1	DBVPG3775_000438-T1
GF00004636	CHIFNET18NJ590_012041-T1	DBVPG3775_000437-T1
GF00004637	CHIFNET18NJ590_006052-T1	DBVPG3775_000435-T1
GF00004638	CHIFNET18NJ590_006053-T1	DBVPG3775_000434-T1
GF00004639	CHIFNET18NJ590_012375-T1	DBVPG3775_000431-T1
GF00004640	CHIFNET18NJ590_006057-T1	DBVPG3775_000430-T1
GF00004641	CHIFNET18NJ590_012378-T1	DBVPG3775_000428-T1
GF00004642	CHIFNET18NJ590_006060-T1	DBVPG3775_000427-T1
GF00004643	CHIFNET18NJ590_012380-T1	DBVPG3775_000426-T1
GF00004644	CHIFNET18NJ590_006062-T1	DBVPG3775_000425-T1
GF00004645	CHIFNET18NJ590_012524-T1	DBVPG3775_000423-T1
GF00004646	CHIFNET18NJ590_012525-T1	DBVPG3775_000422-T1
GF00004647	CHIFNET18NJ590_012526-T1	DBVPG3775_000419-T1
GF00004648	CHIFNET18NJ590_012529-T1	DBVPG3775_007533-T1
GF00004649	CHIFNET18NJ590_012530-T1	DBVPG3775_007534-T1
GF00004650	CHIFNET18NJ590_006071-T1	DBVPG3775_007535-T1
GF00004651	CHIFNET18NJ590_006072-T1	DBVPG3775_007536-T1
GF00004652	CHIFNET18NJ590_006075-T1	DBVPG3775_007538-T1
GF00004653	CHIFNET18NJ590_013235-T1	DBVPG3775_003488-T1
GF00004654	CHIFNET18NJ590_006082-T1	DBVPG3775_003484-T1
GF00004655	CHIFNET18NJ590_006083-T1	DBVPG3775_003483-T1
GF00004656	CHIFNET18NJ590_012099-T1	DBVPG3775_003476-T1
GF00004657	CHIFNET18NJ590_012098-T1	DBVPG3775_003475-T1
GF00004658	CHIFNET18NJ590_006092-T1	DBVPG3775_003474-T1
GF00004659	CHIFNET18NJ590_006093-T1	DBVPG3775_003473-T1
GF00004660	CHIFNET18NJ590_012095-T1	DBVPG3775_003472-T1
GF00004661	CHIFNET18NJ590_012092-T1	DBVPG3775_003469-T1
GF00004662	CHIFNET18NJ590_012091-T1	DBVPG3775_003468-T1
GF00004663	CHIFNET18NJ590_006101-T1	DBVPG3775_003467-T1
GF00004664	CHIFNET18NJ590_011527-T1	DBVPG3775_003445-T1
GF00004665	CHIFNET18NJ590_006164-T1	DBVPG3775_007320-T1
GF00004666	CHIFNET18NJ590_006167-T1	DBVPG3775_007323-T1
GF00004667	CHIFNET18NJ590_011219-T1	DBVPG3775_000006-T1
GF00004668	CHIFNET18NJ590_011218-T1	DBVPG3775_000007-T1
GF00004669	CHIFNET18NJ590_006177-T1	DBVPG3775_000009-T1
GF00004670	CHIFNET18NJ590_006179-T1	DBVPG3775_000012-T1
GF00004671	CHIFNET18NJ590_011212-T1	DBVPG3775_000013-T1
GF00004672	CHIFNET18NJ590_011211-T1	DBVPG3775_000014-T1
GF00004673	CHIFNET18NJ590_006182-T1	DBVPG3775_000015-T1
GF00004674	CHIFNET18NJ590_006183-T1	DBVPG3775_000016-T1
GF00004675	CHIFNET18NJ590_006185-T1	DBVPG3775_000018-T1
GF00004676	CHIFNET18NJ590_011204-T1	DBVPG3775_000021-T1
GF00004677	CHIFNET18NJ590_006189-T1	DBVPG3775_000022-T1
GF00004678	CHIFNET18NJ590_012889-T1	DBVPG3775_000030-T1
GF00004679	CHIFNET18NJ590_012888-T1	DBVPG3775_000029-T1
GF00004680	CHIFNET18NJ590_006198-T1	DBVPG3775_000031-T1
GF00004681	CHIFNET18NJ590_012892-T1	DBVPG3775_000033-T1
GF00004682	CHIFNET18NJ590_012893-T1	DBVPG3775_000034-T1
GF00004683	CHIFNET18NJ590_006209-T1	DBVPG3775_000040-T1
GF00004684	CHIFNET18NJ590_012556-T1	DBVPG3775_000041-T1
GF00004685	CHIFNET18NJ590_006211-T1	DBVPG3775_000042-T1
GF00004686	CHIFNET18NJ590_006212-T1	DBVPG3775_000043-T1
GF00004687	CHIFNET18NJ590_006213-T1	DBVPG3775_000044-T1
GF00004688	CHIFNET18NJ590_012551-T1	DBVPG3775_000046-T1
GF00004689	CHIFNET18NJ590_006216-T1	DBVPG3775_000047-T1
GF00004690	CHIFNET18NJ590_012549-T1	DBVPG3775_000048-T1
GF00004691	CHIFNET18NJ590_012631-T1	DBVPG3775_007095-T1
GF00004692	CHIFNET18NJ590_012634-T1	DBVPG3775_007098-T1
GF00004693	CHIFNET18NJ590_012637-T1	DBVPG3775_007100-T1
GF00004694	CHIFNET18NJ590_006235-T1	DBVPG3775_007104-T1
GF00004695	CHIFNET18NJ590_006237-T1	DBVPG3775_007106-T1
GF00004696	CHIFNET18NJ590_011754-T1	DBVPG3775_007107-T1
GF00004697	CHIFNET18NJ590_011755-T1	DBVPG3775_007108-T1
GF00004698	CHIFNET18NJ590_011756-T1	DBVPG3775_007109-T1
GF00004699	CHIFNET18NJ590_011759-T1	DBVPG3775_007112-T1
GF00004700	CHIFNET18NJ590_011760-T1	DBVPG3775_007113-T1
GF00004701	CHIFNET18NJ590_006245-T1	DBVPG3775_007114-T1
GF00004702	CHIFNET18NJ590_011762-T1	DBVPG3775_007115-T1
GF00004703	CHIFNET18NJ590_006247-T1	DBVPG3775_007116-T1
GF00004704	CHIFNET18NJ590_011764-T1	DBVPG3775_007117-T1
GF00004705	CHIFNET18NJ590_006249-T1	DBVPG3775_007118-T1
GF00004706	CHIFNET18NJ590_006251-T1	DBVPG3775_007120-T1
GF00004707	CHIFNET18NJ590_006252-T1	DBVPG3775_007121-T1
GF00004708	CHIFNET18NJ590_006253-T1	DBVPG3775_007122-T1
GF00004709	CHIFNET18NJ590_011770-T1	DBVPG3775_007123-T1
GF00004710	CHIFNET18NJ590_011771-T1	DBVPG3775_007124-T1
GF00004711	CHIFNET18NJ590_006259-T1	DBVPG3775_003823-T1
GF00004712	CHIFNET18NJ590_006260-T1	DBVPG3775_003824-T1
GF00004713	CHIFNET18NJ590_010274-T1	DBVPG3775_003825-T1
GF00004714	CHIFNET18NJ590_010272-T1	DBVPG3775_003827-T1
GF00004715	CHIFNET18NJ590_006264-T1	DBVPG3775_003828-T1
GF00004716	CHIFNET18NJ590_010270-T1	DBVPG3775_003829-T1
GF00004717	CHIFNET18NJ590_010269-T1	DBVPG3775_003830-T1
GF00004718	CHIFNET18NJ590_010268-T1	DBVPG3775_003831-T1
GF00004719	CHIFNET18NJ590_006269-T1	DBVPG3775_003833-T1
GF00004720	CHIFNET18NJ590_010265-T1	DBVPG3775_003834-T1
GF00004721	CHIFNET18NJ590_010264-T1	DBVPG3775_003835-T1
GF00004722	CHIFNET18NJ590_010263-T1	DBVPG3775_003836-T1
GF00004723	CHIFNET18NJ590_006273-T1	DBVPG3775_003837-T1
GF00004724	CHIFNET18NJ590_010258-T1	DBVPG3775_006333-T1
GF00004725	CHIFNET18NJ590_006279-T1	DBVPG3775_006332-T1
GF00004726	CHIFNET18NJ590_010254-T1	DBVPG3775_006330-T1
GF00004727	CHIFNET18NJ590_006282-T1	DBVPG3775_006329-T1
GF00004728	CHIFNET18NJ590_010252-T1	DBVPG3775_006328-T1
GF00004729	CHIFNET18NJ590_011415-T1	DBVPG3775_006323-T1
GF00004730	CHIFNET18NJ590_011416-T1	DBVPG3775_006322-T1
GF00004731	CHIFNET18NJ590_006290-T1	DBVPG3775_006321-T1
GF00004732	CHIFNET18NJ590_011418-T1	DBVPG3775_006320-T1
GF00004733	CHIFNET18NJ590_011419-T1	DBVPG3775_006319-T1
GF00004734	CHIFNET18NJ590_006293-T1	DBVPG3775_006318-T1
GF00004735	CHIFNET18NJ590_006295-T1	DBVPG3775_006316-T1
GF00004736	CHIFNET18NJ590_011423-T1	DBVPG3775_006315-T1
GF00004737	CHIFNET18NJ590_007915-T1	DBVPG3775_000779-T1
GF00004738	CHIFNET18NJ590_006301-T1	DBVPG3775_000781-T1
GF00004739	CHIFNET18NJ590_006303-T1	DBVPG3775_000783-T1
GF00004740	CHIFNET18NJ590_006305-T1	DBVPG3775_000785-T1
GF00004741	CHIFNET18NJ590_006307-T1	DBVPG3775_000787-T1
GF00004742	CHIFNET18NJ590_006308-T1	DBVPG3775_000788-T1
GF00004743	CHIFNET18NJ590_007929-T1	DBVPG3775_000791-T1
GF00004744	CHIFNET18NJ590_007934-T1	DBVPG3775_000795-T1
GF00004745	CHIFNET18NJ590_006317-T1	DBVPG3775_000796-T1
GF00004746	CHIFNET18NJ590_007936-T1	DBVPG3775_000797-T1
GF00004747	CHIFNET18NJ590_007937-T1	DBVPG3775_000798-T1
GF00004748	CHIFNET18NJ590_006320-T1	DBVPG3775_000799-T1
GF00004749	CHIFNET18NJ590_007939-T1	DBVPG3775_000800-T1
GF00004750	CHIFNET18NJ590_006324-T1	DBVPG3775_000802-T1
GF00004751	CHIFNET18NJ590_006326-T1	DBVPG3775_000804-T1
GF00004752	CHIFNET18NJ590_006328-T1	DBVPG3775_000806-T1
GF00004753	CHIFNET18NJ590_007950-T1	DBVPG3775_000810-T1
GF00004754	CHIFNET18NJ590_007953-T1	DBVPG3775_000812-T1
GF00004755	CHIFNET18NJ590_006334-T1	DBVPG3775_000813-T1
GF00004756	CHIFNET18NJ590_007956-T1	DBVPG3775_000815-T1
GF00004757	CHIFNET18NJ590_006337-T1	DBVPG3775_000817-T1
GF00004758	CHIFNET18NJ590_006341-T1	DBVPG3775_000821-T1
GF00004759	CHIFNET18NJ590_007963-T1	DBVPG3775_000823-T1
GF00004760	CHIFNET18NJ590_006346-T1	DBVPG3775_000825-T1
GF00004761	CHIFNET18NJ590_010972-T1	DBVPG3775_007509-T1
GF00004762	CHIFNET18NJ590_006382-T1	DBVPG3775_007512-T1
GF00004763	CHIFNET18NJ590_006386-T1	DBVPG3775_007515-T1
GF00004764	CHIFNET18NJ590_006387-T1	DBVPG3775_007516-T1
GF00004765	CHIFNET18NJ590_010962-T1	DBVPG3775_007547-T1
GF00004766	CHIFNET18NJ590_012443-T1	DBVPG3775_006645-T1
GF00004767	CHIFNET18NJ590_006396-T1	DBVPG3775_006646-T1
GF00004768	CHIFNET18NJ590_012437-T1	DBVPG3775_006650-T1
GF00004769	CHIFNET18NJ590_006401-T1	DBVPG3775_006651-T1
GF00004770	CHIFNET18NJ590_006403-T1	DBVPG3775_006653-T1
GF00004771	CHIFNET18NJ590_006407-T1	DBVPG3775_006657-T1
GF00004772	CHIFNET18NJ590_009208-T1	DBVPG3775_006660-T1
GF00004773	CHIFNET18NJ590_009209-T1	DBVPG3775_006661-T1
GF00004774	CHIFNET18NJ590_006412-T1	DBVPG3775_006663-T1
GF00004775	CHIFNET18NJ590_006413-T1	DBVPG3775_006664-T1
GF00004776	CHIFNET18NJ590_006414-T1	DBVPG3775_006665-T1
GF00004777	CHIFNET18NJ590_009214-T1	DBVPG3775_006666-T1
GF00004778	CHIFNET18NJ590_006417-T1	DBVPG3775_006668-T1
GF00004779	CHIFNET18NJ590_006420-T1	DBVPG3775_006671-T1
GF00004780	CHIFNET18NJ590_009220-T1	DBVPG3775_006672-T1
GF00004781	CHIFNET18NJ590_006423-T1	DBVPG3775_006674-T1
GF00004782	CHIFNET18NJ590_006424-T1	DBVPG3775_006675-T1
GF00004783	CHIFNET18NJ590_006425-T1	DBVPG3775_006676-T1
GF00004784	CHIFNET18NJ590_006427-T1	DBVPG3775_006678-T1
GF00004785	CHIFNET18NJ590_006428-T1	DBVPG3775_006679-T1
GF00004786	CHIFNET18NJ590_006429-T1	DBVPG3775_006680-T1
GF00004787	CHIFNET18NJ590_006430-T1	DBVPG3775_006681-T1
GF00004788	CHIFNET18NJ590_009230-T1	DBVPG3775_006682-T1
GF00004789	CHIFNET18NJ590_006432-T1	DBVPG3775_006683-T1
GF00004790	CHIFNET18NJ590_009233-T1	DBVPG3775_006686-T1
GF00004791	CHIFNET18NJ590_006436-T1	DBVPG3775_006687-T1
GF00004792	CHIFNET18NJ590_006437-T1	DBVPG3775_006688-T1
GF00004793	CHIFNET18NJ590_006438-T1	DBVPG3775_006689-T1
GF00004794	CHIFNET18NJ590_009237-T1	DBVPG3775_006690-T1
GF00004795	CHIFNET18NJ590_009241-T1	DBVPG3775_005953-T1
GF00004796	CHIFNET18NJ590_006443-T1	DBVPG3775_005954-T1
GF00004797	CHIFNET18NJ590_009243-T1	DBVPG3775_005955-T1
GF00004798	CHIFNET18NJ590_006445-T1	DBVPG3775_005956-T1
GF00004799	CHIFNET18NJ590_009246-T1	DBVPG3775_005958-T1
GF00004800	CHIFNET18NJ590_006450-T1	DBVPG3775_005961-T1
GF00004801	CHIFNET18NJ590_006535-T1	DBVPG3775_006945-T1
GF00004802	CHIFNET18NJ590_006536-T1	DBVPG3775_006944-T1
GF00004803	CHIFNET18NJ590_009896-T1	DBVPG3775_006943-T1
GF00004804	CHIFNET18NJ590_009895-T1	DBVPG3775_006942-T1
GF00004805	CHIFNET18NJ590_006540-T1	DBVPG3775_006939-T1
GF00004806	CHIFNET18NJ590_006541-T1	DBVPG3775_006938-T1
GF00004807	CHIFNET18NJ590_009890-T1	DBVPG3775_006936-T1
GF00004808	CHIFNET18NJ590_009888-T1	DBVPG3775_006934-T1
GF00004809	CHIFNET18NJ590_006546-T1	DBVPG3775_006933-T1
GF00004810	CHIFNET18NJ590_006548-T1	DBVPG3775_006227-T1
GF00004811	CHIFNET18NJ590_006550-T1	DBVPG3775_006229-T1
GF00004812	CHIFNET18NJ590_006551-T1	DBVPG3775_006232-T1
GF00004813	CHIFNET18NJ590_006552-T1	DBVPG3775_006233-T1
GF00004814	CHIFNET18NJ590_006554-T1	DBVPG3775_006236-T1
GF00004815	CHIFNET18NJ590_009872-T1	DBVPG3775_006238-T1
GF00004816	CHIFNET18NJ590_009871-T1	DBVPG3775_006239-T1
GF00004817	CHIFNET18NJ590_006558-T1	DBVPG3775_006240-T1
GF00004818	CHIFNET18NJ590_009865-T1	DBVPG3775_006245-T1
GF00004819	CHIFNET18NJ590_006563-T1	DBVPG3775_006247-T1
GF00004820	CHIFNET18NJ590_006565-T1	DBVPG3775_006251-T1
GF00004821	CHIFNET18NJ590_010787-T1	DBVPG3775_006253-T1
GF00004822	CHIFNET18NJ590_006568-T1	DBVPG3775_006254-T1
GF00004823	CHIFNET18NJ590_006570-T1	DBVPG3775_006256-T1
GF00004824	CHIFNET18NJ590_006572-T1	DBVPG3775_006258-T1
GF00004825	CHIFNET18NJ590_006573-T1	DBVPG3775_006259-T1
GF00004826	CHIFNET18NJ590_006576-T1	DBVPG3775_006263-T1
GF00004827	CHIFNET18NJ590_010802-T1	DBVPG3775_006268-T1
GF00004828	CHIFNET18NJ590_010805-T1	DBVPG3775_006271-T1
GF00004829	CHIFNET18NJ590_006585-T1	DBVPG3775_006272-T1
GF00004830	CHIFNET18NJ590_006586-T1	DBVPG3775_006273-T1
GF00004831	CHIFNET18NJ590_010808-T1	DBVPG3775_006274-T1
GF00004832	CHIFNET18NJ590_010809-T1	DBVPG3775_006275-T1
GF00004833	CHIFNET18NJ590_010812-T1	DBVPG3775_006278-T1
GF00004834	CHIFNET18NJ590_006592-T1	DBVPG3775_006279-T1
GF00004835	CHIFNET18NJ590_008221-T1	DBVPG3775_006599-T1
GF00004836	CHIFNET18NJ590_008223-T1	DBVPG3775_006602-T1
GF00004837	CHIFNET18NJ590_006632-T1	DBVPG3775_006603-T1
GF00004838	CHIFNET18NJ590_006634-T1	DBVPG3775_006606-T1
GF00004839	CHIFNET18NJ590_006635-T1	DBVPG3775_006607-T1
GF00004840	CHIFNET18NJ590_006636-T1	DBVPG3775_006608-T1
GF00004841	CHIFNET18NJ590_006637-T1	DBVPG3775_006609-T1
GF00004842	CHIFNET18NJ590_008233-T1	DBVPG3775_006612-T1
GF00004843	CHIFNET18NJ590_006640-T1	DBVPG3775_006613-T1
GF00004844	CHIFNET18NJ590_008235-T1	DBVPG3775_006614-T1
GF00004845	CHIFNET18NJ590_008236-T1	DBVPG3775_006615-T1
GF00004846	CHIFNET18NJ590_008237-T1	DBVPG3775_006616-T1
GF00004847	CHIFNET18NJ590_006647-T1	DBVPG3775_006620-T1
GF00004848	CHIFNET18NJ590_006648-T1	DBVPG3775_006621-T1
GF00004849	CHIFNET18NJ590_006649-T1	DBVPG3775_006622-T1
GF00004850	CHIFNET18NJ590_006653-T1	DBVPG3775_006627-T1
GF00004851	CHIFNET18NJ590_006654-T1	DBVPG3775_006628-T1
GF00004852	CHIFNET18NJ590_006655-T1	DBVPG3775_006629-T1
GF00004853	CHIFNET18NJ590_007734-T1	DBVPG3775_006630-T1
GF00004854	CHIFNET18NJ590_007733-T1	DBVPG3775_006631-T1
GF00004855	CHIFNET18NJ590_006658-T1	DBVPG3775_006632-T1
GF00004856	CHIFNET18NJ590_007731-T1	DBVPG3775_006633-T1
GF00004857	CHIFNET18NJ590_006660-T1	DBVPG3775_006634-T1
GF00004858	CHIFNET18NJ590_006661-T1	DBVPG3775_006635-T1
GF00004859	CHIFNET18NJ590_007728-T1	DBVPG3775_006636-T1
GF00004860	CHIFNET18NJ590_006663-T1	DBVPG3775_006637-T1
GF00004861	CHIFNET18NJ590_006664-T1	DBVPG3775_006638-T1
GF00004862	CHIFNET18NJ590_006665-T1	DBVPG3775_006639-T1
GF00004863	CHIFNET18NJ590_006666-T1	DBVPG3775_006640-T1
GF00004864	CHIFNET18NJ590_006667-T1	DBVPG3775_006641-T1
GF00004865	CHIFNET18NJ590_006749-T1	DBVPG3775_006454-T1
