	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000011	CHIFNET18NJ590_001393-T1, CHIFNET18NJ590_008006-T1, CHIFNET18NJ590_011939-T1, CHIFNET18NJ590_011937-T1, CHIFNET18NJ590_006699-T1, CHIFNET18NJ590_004594-T1, CHIFNET18NJ590_006709-T1, CHIFNET18NJ590_006722-T1, CHIFNET18NJ590_008602-T1, CHIFNET18NJ590_003897-T1, CHIFNET18NJ590_006723-T1, CHIFNET18NJ590_011938-T1, CHIFNET18NJ590_004583-T1, CHIFNET18NJ590_006691-T1, CHIFNET18NJ590_004592-T1, CHIFNET18NJ590_006706-T1, CHIFNET18NJ590_004596-T1, CHIFNET18NJ590_004605-T1, CHIFNET18NJ590_006712-T1, CHIFNET18NJ590_006700-T1, CHIFNET18NJ590_006701-T1, CHIFNET18NJ590_006711-T1, CHIFNET18NJ590_004634-T1, CHIFNET18NJ590_004635-T1	DBVPG3775_001378-T1, DBVPG3775_003924-T1, DBVPG3775_005565-T1, DBVPG3775_005573-T1, DBVPG3775_005574-T1, DBVPG3775_005575-T1, DBVPG3775_005579-T1, DBVPG3775_005582-T1, DBVPG3775_005584-T1, DBVPG3775_005585-T1, DBVPG3775_005586-T1, DBVPG3775_005596-T1, DBVPG3775_005597-T1, DBVPG3775_005628-T1, DBVPG3775_005629-T1
GF00000012	CHIFNET18NJ590_001087-T1, CHIFNET18NJ590_011582-T1, CHIFNET18NJ590_011583-T1, CHIFNET18NJ590_012685-T1, CHIFNET18NJ590_011584-T1, CHIFNET18NJ590_012683-T1, CHIFNET18NJ590_012684-T1, CHIFNET18NJ590_015619-T1, CHIFNET18NJ590_005555-T1, CHIFNET18NJ590_009263-T1, CHIFNET18NJ590_015301-T1, CHIFNET18NJ590_016354-T1, CHIFNET18NJ590_016825-T1, CHIFNET18NJ590_016867-T1, CHIFNET18NJ590_016807-T1, CHIFNET18NJ590_002678-T1, CHIFNET18NJ590_010750-T1, CHIFNET18NJ590_002637-T1, CHIFNET18NJ590_006126-T1, CHIFNET18NJ590_003490-T1, CHIFNET18NJ590_004316-T1, CHIFNET18NJ590_002782-T1, CHIFNET18NJ590_003653-T1, CHIFNET18NJ590_014471-T1, CHIFNET18NJ590_014049-T1, CHIFNET18NJ590_014454-T1	DBVPG3775_000902-T1, DBVPG3775_001968-T1, DBVPG3775_001969-T1, DBVPG3775_002547-T1, DBVPG3775_002548-T1, DBVPG3775_002549-T1, DBVPG3775_002633-T1, DBVPG3775_003491-T1, DBVPG3775_003530-T1, DBVPG3775_007393-T1
GF00000013	CHIFNET18NJ590_000004-T1, CHIFNET18NJ590_015451-T1, CHIFNET18NJ590_010753-T1, CHIFNET18NJ590_001632-T1, CHIFNET18NJ590_008894-T1, CHIFNET18NJ590_001690-T1, CHIFNET18NJ590_008264-T1, CHIFNET18NJ590_005192-T1, CHIFNET18NJ590_006775-T1, CHIFNET18NJ590_010333-T1, CHIFNET18NJ590_008594-T1, CHIFNET18NJ590_003767-T1, CHIFNET18NJ590_014734-T1, CHIFNET18NJ590_008743-T1, CHIFNET18NJ590_007576-T1, CHIFNET18NJ590_003280-T1, CHIFNET18NJ590_000678-T1, CHIFNET18NJ590_009190-T1, CHIFNET18NJ590_007649-T1, CHIFNET18NJ590_005716-T1, CHIFNET18NJ590_007792-T1, CHIFNET18NJ590_001631-T1	DBVPG3775_000220-T1, DBVPG3775_002880-T1, DBVPG3775_003138-T1, DBVPG3775_003600-T1, DBVPG3775_003743-T1, DBVPG3775_004518-T1, DBVPG3775_006430-T1, DBVPG3775_006795-T1, DBVPG3775_006844-T1, DBVPG3775_006854-T1, DBVPG3775_007229-T1
GF00000014	CHIFNET18NJ590_001016-T1, CHIFNET18NJ590_011600-T1, CHIFNET18NJ590_001074-T1, CHIFNET18NJ590_002858-T1, CHIFNET18NJ590_011286-T1, CHIFNET18NJ590_001034-T1, CHIFNET18NJ590_001269-T1, CHIFNET18NJ590_011977-T1, CHIFNET18NJ590_001337-T1, CHIFNET18NJ590_001078-T1, CHIFNET18NJ590_010208-T1, CHIFNET18NJ590_003077-T1, CHIFNET18NJ590_015585-T1, CHIFNET18NJ590_002973-T1, CHIFNET18NJ590_003821-T1, CHIFNET18NJ590_003822-T1, CHIFNET18NJ590_002974-T1, CHIFNET18NJ590_016622-T1, CHIFNET18NJ590_016290-T1, CHIFNET18NJ590_001017-T1, CHIFNET18NJ590_013318-T1, CHIFNET18NJ590_015697-T1, CHIFNET18NJ590_014909-T1, CHIFNET18NJ590_016748-T1	DBVPG3775_000922-T1, DBVPG3775_000926-T1, DBVPG3775_000959-T1, DBVPG3775_000979-T1, DBVPG3775_002364-T1, DBVPG3775_002438-T1, DBVPG3775_002935-T1, DBVPG3775_002936-T1, DBVPG3775_003039-T1
GF00000015	CHIFNET18NJ590_000263-T1, CHIFNET18NJ590_011913-T1, CHIFNET18NJ590_003935-T1, CHIFNET18NJ590_009792-T1, CHIFNET18NJ590_012306-T1, CHIFNET18NJ590_000363-T1, CHIFNET18NJ590_006156-T1, CHIFNET18NJ590_012411-T1, CHIFNET18NJ590_012342-T1, CHIFNET18NJ590_008301-T1, CHIFNET18NJ590_011652-T1, CHIFNET18NJ590_000525-T1, CHIFNET18NJ590_005344-T1, CHIFNET18NJ590_016018-T1, CHIFNET18NJ590_010481-T1, CHIFNET18NJ590_003633-T1, CHIFNET18NJ590_017518-T1, CHIFNET18NJ590_014757-T1, CHIFNET18NJ590_016564-T1, CHIFNET18NJ590_016565-T1, CHIFNET18NJ590_015553-T1, CHIFNET18NJ590_015763-T1, CHIFNET18NJ590_016866-T1, CHIFNET18NJ590_017148-T1	DBVPG3775_000068-T1, DBVPG3775_003889-T1, DBVPG3775_004041-T1, DBVPG3775_004212-T1, DBVPG3775_005248-T1, DBVPG3775_006550-T1, DBVPG3775_007311-T1, DBVPG3775_007478-T1
GF00000016	CHIFNET18NJ590_000446-T1, CHIFNET18NJ590_010628-T1, CHIFNET18NJ590_006837-T1, CHIFNET18NJ590_005829-T1, CHIFNET18NJ590_008688-T1, CHIFNET18NJ590_009134-T1, CHIFNET18NJ590_005952-T1, CHIFNET18NJ590_013075-T1, CHIFNET18NJ590_010879-T1, CHIFNET18NJ590_013434-T1, CHIFNET18NJ590_001121-T1, CHIFNET18NJ590_014026-T1, CHIFNET18NJ590_003629-T1, CHIFNET18NJ590_010485-T1, CHIFNET18NJ590_010205-T1, CHIFNET18NJ590_003074-T1, CHIFNET18NJ590_001171-T1, CHIFNET18NJ590_002955-T1, CHIFNET18NJ590_004872-T1, CHIFNET18NJ590_008914-T1, CHIFNET18NJ590_008799-T1	DBVPG3775_000867-T1, DBVPG3775_001752-T1, DBVPG3775_002017-T1, DBVPG3775_002532-T1, DBVPG3775_003035-T1, DBVPG3775_003309-T1, DBVPG3775_004455-T1, DBVPG3775_004768-T1, DBVPG3775_005244-T1, DBVPG3775_005784-T1
GF00000017	CHIFNET18NJ590_000527-T1, CHIFNET18NJ590_005349-T1, CHIFNET18NJ590_006690-T1, CHIFNET18NJ590_004584-T1, CHIFNET18NJ590_000530-T1, CHIFNET18NJ590_005346-T1, CHIFNET18NJ590_002656-T1, CHIFNET18NJ590_006108-T1, CHIFNET18NJ590_008681-T1, CHIFNET18NJ590_007382-T1, CHIFNET18NJ590_013221-T1, CHIFNET18NJ590_006242-T1, CHIFNET18NJ590_011758-T1, CHIFNET18NJ590_005146-T1, CHIFNET18NJ590_009141-T1, CHIFNET18NJ590_006562-T1, CHIFNET18NJ590_009864-T1, CHIFNET18NJ590_016221-T1, CHIFNET18NJ590_016363-T1, CHIFNET18NJ590_016306-T1, CHIFNET18NJ590_016726-T1	DBVPG3775_000070-T1, DBVPG3775_000073-T1, DBVPG3775_000646-T1, DBVPG3775_002010-T1, DBVPG3775_003512-T1, DBVPG3775_004564-T1, DBVPG3775_005564-T1, DBVPG3775_006246-T1, DBVPG3775_007111-T1
GF00000018	CHIFNET18NJ590_011350-T1, CHIFNET18NJ590_004950-T1, CHIFNET18NJ590_001616-T1, CHIFNET18NJ590_010765-T1, CHIFNET18NJ590_013624-T1, CHIFNET18NJ590_010424-T1, CHIFNET18NJ590_006633-T1, CHIFNET18NJ590_005833-T1, CHIFNET18NJ590_006833-T1, CHIFNET18NJ590_006832-T1, CHIFNET18NJ590_008078-T1, CHIFNET18NJ590_014922-T1, CHIFNET18NJ590_011615-T1, CHIFNET18NJ590_008226-T1, CHIFNET18NJ590_007244-T1, CHIFNET18NJ590_008225-T1, CHIFNET18NJ590_005315-T1, CHIFNET18NJ590_010999-T1	DBVPG3775_001546-T1, DBVPG3775_004369-T1, DBVPG3775_005206-T1, DBVPG3775_005788-T1, DBVPG3775_006461-T1, DBVPG3775_006604-T1, DBVPG3775_006605-T1, DBVPG3775_007217-T1, DBVPG3775_007366-T1, DBVPG3775_007367-T1, DBVPG3775_007368-T1
GF00000019	CHIFNET18NJ590_000007-T1, CHIFNET18NJ590_013270-T1, CHIFNET18NJ590_002373-T1, CHIFNET18NJ590_003875-T1, CHIFNET18NJ590_003027-T1, CHIFNET18NJ590_002054-T1, CHIFNET18NJ590_001767-T1, CHIFNET18NJ590_008483-T1, CHIFNET18NJ590_001763-T1, CHIFNET18NJ590_008487-T1, CHIFNET18NJ590_009404-T1, CHIFNET18NJ590_005679-T1, CHIFNET18NJ590_007527-T1, CHIFNET18NJ590_006178-T1, CHIFNET18NJ590_011214-T1, CHIFNET18NJ590_002326-T1, CHIFNET18NJ590_004899-T1, CHIFNET18NJ590_008946-T1, CHIFNET18NJ590_008194-T1	DBVPG3775_000011-T1, DBVPG3775_002284-T1, DBVPG3775_002987-T1, DBVPG3775_003133-T1, DBVPG3775_004425-T1, DBVPG3775_006042-T1, DBVPG3775_006046-T1, DBVPG3775_006709-T1, DBVPG3775_007551-T1
GF00000020	CHIFNET18NJ590_000685-T1, CHIFNET18NJ590_003273-T1, CHIFNET18NJ590_007439-T1, CHIFNET18NJ590_004412-T1, CHIFNET18NJ590_003137-T1, CHIFNET18NJ590_007146-T1, CHIFNET18NJ590_003423-T1, CHIFNET18NJ590_004275-T1, CHIFNET18NJ590_004232-T1, CHIFNET18NJ590_012281-T1, CHIFNET18NJ590_003375-T1, CHIFNET18NJ590_000870-T1, CHIFNET18NJ590_011878-T1, CHIFNET18NJ590_004986-T1, CHIFNET18NJ590_003099-T1, CHIFNET18NJ590_007096-T1, CHIFNET18NJ590_005918-T1, CHIFNET18NJ590_007473-T1, CHIFNET18NJ590_017252-T1	DBVPG3775_000227-T1, DBVPG3775_000339-T1, DBVPG3775_002045-T1, DBVPG3775_004659-T1, DBVPG3775_004856-T1, DBVPG3775_004903-T1, DBVPG3775_004957-T1, DBVPG3775_005006-T1, DBVPG3775_006208-T1
GF00000021	CHIFNET18NJ590_000023-T1, CHIFNET18NJ590_013276-T1, CHIFNET18NJ590_000942-T1, CHIFNET18NJ590_015205-T1, CHIFNET18NJ590_012468-T1, CHIFNET18NJ590_000833-T1, CHIFNET18NJ590_011085-T1, CHIFNET18NJ590_002338-T1, CHIFNET18NJ590_010437-T1, CHIFNET18NJ590_005073-T1, CHIFNET18NJ590_001857-T1, CHIFNET18NJ590_009571-T1, CHIFNET18NJ590_008332-T1, CHIFNET18NJ590_017404-T1, CHIFNET18NJ590_017431-T1, CHIFNET18NJ590_017133-T1, CHIFNET18NJ590_013656-T1, CHIFNET18NJ590_017377-T1, CHIFNET18NJ590_017527-T1, CHIFNET18NJ590_002337-T1	DBVPG3775_000527-T1, DBVPG3775_003117-T1, DBVPG3775_004277-T1, DBVPG3775_005887-T1, DBVPG3775_005902-T1, DBVPG3775_006341-T1
GF00000022	CHIFNET18NJ590_001240-T1, CHIFNET18NJ590_002889-T1, CHIFNET18NJ590_004537-T1, CHIFNET18NJ590_010933-T1, CHIFNET18NJ590_005241-T1, CHIFNET18NJ590_013164-T1, CHIFNET18NJ590_010761-T1, CHIFNET18NJ590_001619-T1, CHIFNET18NJ590_015533-T1, CHIFNET18NJ590_015916-T1, CHIFNET18NJ590_011865-T1, CHIFNET18NJ590_007659-T1, CHIFNET18NJ590_009179-T1, CHIFNET18NJ590_014088-T1, CHIFNET18NJ590_013806-T1, CHIFNET18NJ590_003726-T1, CHIFNET18NJ590_005049-T1, CHIFNET18NJ590_006454-T1	DBVPG3775_001464-T1, DBVPG3775_001893-T1, DBVPG3775_002118-T1, DBVPG3775_002468-T1, DBVPG3775_003247-T1, DBVPG3775_004801-T1, DBVPG3775_006805-T1, DBVPG3775_007221-T1
GF00000023	CHIFNET18NJ590_000041-T1, CHIFNET18NJ590_012457-T1, CHIFNET18NJ590_002284-T1, CHIFNET18NJ590_016368-T1, CHIFNET18NJ590_008419-T1, CHIFNET18NJ590_005488-T1, CHIFNET18NJ590_017412-T1, CHIFNET18NJ590_016548-T1, CHIFNET18NJ590_016365-T1, CHIFNET18NJ590_017062-T1, CHIFNET18NJ590_000784-T1, CHIFNET18NJ590_009682-T1, CHIFNET18NJ590_011392-T1, CHIFNET18NJ590_002991-T1, CHIFNET18NJ590_003838-T1, CHIFNET18NJ590_002316-T1, CHIFNET18NJ590_002317-T1, CHIFNET18NJ590_005888-T1	DBVPG3775_002812-T1, DBVPG3775_002951-T1, DBVPG3775_003096-T1, DBVPG3775_004329-T1, DBVPG3775_004630-T1, DBVPG3775_006174-T1, DBVPG3775_007584-T1
GF00000024	CHIFNET18NJ590_004590-T1, CHIFNET18NJ590_006697-T1, CHIFNET18NJ590_002013-T1, CHIFNET18NJ590_006894-T1, CHIFNET18NJ590_015340-T1, CHIFNET18NJ590_011589-T1, CHIFNET18NJ590_013134-T1, CHIFNET18NJ590_001455-T1, CHIFNET18NJ590_009089-T1, CHIFNET18NJ590_001902-T1, CHIFNET18NJ590_015436-T1, CHIFNET18NJ590_016979-T1, CHIFNET18NJ590_013524-T1, CHIFNET18NJ590_016863-T1, CHIFNET18NJ590_016895-T1, CHIFNET18NJ590_008183-T1, CHIFNET18NJ590_007286-T1	DBVPG3775_001167-T1, DBVPG3775_001288-T1, DBVPG3775_001440-T1, DBVPG3775_001825-T1, DBVPG3775_002542-T1, DBVPG3775_002916-T1, DBVPG3775_005306-T1, DBVPG3775_005571-T1
GF00000025	CHIFNET18NJ590_015215-T1, CHIFNET18NJ590_000835-T1, CHIFNET18NJ590_012470-T1, CHIFNET18NJ590_006168-T1, CHIFNET18NJ590_002209-T1, CHIFNET18NJ590_014211-T1, CHIFNET18NJ590_009992-T1, CHIFNET18NJ590_015342-T1, CHIFNET18NJ590_014492-T1, CHIFNET18NJ590_016374-T1, CHIFNET18NJ590_015209-T1, CHIFNET18NJ590_016953-T1, CHIFNET18NJ590_006470-T1, CHIFNET18NJ590_005034-T1, CHIFNET18NJ590_004401-T1, CHIFNET18NJ590_007428-T1, CHIFNET18NJ590_016378-T1, CHIFNET18NJ590_015049-T1	DBVPG3775_000350-T1, DBVPG3775_002101-T1, DBVPG3775_004055-T1, DBVPG3775_004056-T1, DBVPG3775_005885-T1, DBVPG3775_006531-T1, DBVPG3775_007326-T1
GF00000026	CHIFNET18NJ590_000506-T1, CHIFNET18NJ590_016116-T1, CHIFNET18NJ590_012269-T1, CHIFNET18NJ590_006218-T1, CHIFNET18NJ590_016494-T1, CHIFNET18NJ590_000882-T1, CHIFNET18NJ590_005094-T1, CHIFNET18NJ590_012548-T1, CHIFNET18NJ590_010462-T1, CHIFNET18NJ590_005017-T1, CHIFNET18NJ590_006488-T1, CHIFNET18NJ590_000992-T1, CHIFNET18NJ590_015715-T1, CHIFNET18NJ590_014709-T1, CHIFNET18NJ590_008886-T1, CHIFNET18NJ590_001681-T1, CHIFNET18NJ590_000881-T1, CHIFNET18NJ590_012808-T1	DBVPG3775_000049-T1, DBVPG3775_000502-T1, DBVPG3775_001000-T1, DBVPG3775_002083-T1, DBVPG3775_006221-T1, DBVPG3775_006836-T1
GF00000027	CHIFNET18NJ590_001317-T1, CHIFNET18NJ590_015694-T1, CHIFNET18NJ590_001318-T1, CHIFNET18NJ590_015203-T1, CHIFNET18NJ590_009485-T1, CHIFNET18NJ590_005670-T1, CHIFNET18NJ590_008673-T1, CHIFNET18NJ590_009148-T1, CHIFNET18NJ590_007421-T1, CHIFNET18NJ590_008671-T1, CHIFNET18NJ590_005669-T1, CHIFNET18NJ590_004368-T1, CHIFNET18NJ590_017484-T1, CHIFNET18NJ590_009486-T1, CHIFNET18NJ590_009151-T1, CHIFNET18NJ590_009150-T1	DBVPG3775_000357-T1, DBVPG3775_002000-T1, DBVPG3775_002002-T1, DBVPG3775_002382-T1, DBVPG3775_006698-T1, DBVPG3775_006699-T1, DBVPG3775_006700-T1, DBVPG3775_006701-T1
GF00000028	CHIFNET18NJ590_000223-T1, CHIFNET18NJ590_015631-T1, CHIFNET18NJ590_015611-T1, CHIFNET18NJ590_015613-T1, CHIFNET18NJ590_014488-T1, CHIFNET18NJ590_014337-T1, CHIFNET18NJ590_001388-T1, CHIFNET18NJ590_007998-T1, CHIFNET18NJ590_013234-T1, CHIFNET18NJ590_006077-T1, CHIFNET18NJ590_011835-T1, CHIFNET18NJ590_011692-T1, CHIFNET18NJ590_008376-T1, CHIFNET18NJ590_006297-T1, CHIFNET18NJ590_013567-T1, CHIFNET18NJ590_013675-T1, CHIFNET18NJ590_007912-T1	DBVPG3775_000716-T1, DBVPG3775_000776-T1, DBVPG3775_001370-T1, DBVPG3775_002859-T1, DBVPG3775_003489-T1, DBVPG3775_004002-T1
GF00000029	CHIFNET18NJ590_001018-T1, CHIFNET18NJ590_011601-T1, CHIFNET18NJ590_001019-T1, CHIFNET18NJ590_011602-T1, CHIFNET18NJ590_002125-T1, CHIFNET18NJ590_005569-T1, CHIFNET18NJ590_009277-T1, CHIFNET18NJ590_011806-T1, CHIFNET18NJ590_009100-T1, CHIFNET18NJ590_009101-T1, CHIFNET18NJ590_001443-T1, CHIFNET18NJ590_001442-T1, CHIFNET18NJ590_003503-T1, CHIFNET18NJ590_003504-T1	DBVPG3775_000976-T1, DBVPG3775_000977-T1, DBVPG3775_000978-T1, DBVPG3775_001426-T1, DBVPG3775_001427-T1, DBVPG3775_002210-T1, DBVPG3775_002618-T1, DBVPG3775_007152-T1
GF00000030	CHIFNET18NJ590_006783-T1, CHIFNET18NJ590_013451-T1, CHIFNET18NJ590_014159-T1, CHIFNET18NJ590_006792-T1, CHIFNET18NJ590_015260-T1, CHIFNET18NJ590_004381-T1, CHIFNET18NJ590_007403-T1, CHIFNET18NJ590_015173-T1, CHIFNET18NJ590_016823-T1, CHIFNET18NJ590_015830-T1, CHIFNET18NJ590_014896-T1, CHIFNET18NJ590_014911-T1, CHIFNET18NJ590_017214-T1, CHIFNET18NJ590_015391-T1, CHIFNET18NJ590_016775-T1, CHIFNET18NJ590_015854-T1, CHIFNET18NJ590_017434-T1, CHIFNET18NJ590_016955-T1, CHIFNET18NJ590_016791-T1	DBVPG3775_000374-T1, DBVPG3775_006413-T1, DBVPG3775_006419-T1
GF00000031	CHIFNET18NJ590_000511-T1, CHIFNET18NJ590_005333-T1, CHIFNET18NJ590_003523-T1, CHIFNET18NJ590_010841-T1, CHIFNET18NJ590_009910-T1, CHIFNET18NJ590_003155-T1, CHIFNET18NJ590_011825-T1, CHIFNET18NJ590_011682-T1, CHIFNET18NJ590_006856-T1, CHIFNET18NJ590_005801-T1, CHIFNET18NJ590_010600-T1, CHIFNET18NJ590_002764-T1, CHIFNET18NJ590_007258-T1, CHIFNET18NJ590_003603-T1	DBVPG3775_000054-T1, DBVPG3775_002869-T1, DBVPG3775_005020-T1, DBVPG3775_005220-T1, DBVPG3775_005649-T1, DBVPG3775_005752-T1, DBVPG3775_007131-T1
GF00000032	CHIFNET18NJ590_000852-T1, CHIFNET18NJ590_012910-T1, CHIFNET18NJ590_007947-T1, CHIFNET18NJ590_006327-T1, CHIFNET18NJ590_005308-T1, CHIFNET18NJ590_011008-T1, CHIFNET18NJ590_011007-T1, CHIFNET18NJ590_011005-T1, CHIFNET18NJ590_005307-T1, CHIFNET18NJ590_001076-T1, CHIFNET18NJ590_015274-T1, CHIFNET18NJ590_005306-T1, CHIFNET18NJ590_010859-T1, CHIFNET18NJ590_010941-T1	DBVPG3775_000805-T1, DBVPG3775_000924-T1, DBVPG3775_001536-T1, DBVPG3775_001537-T1, DBVPG3775_001539-T1, DBVPG3775_006982-T1, DBVPG3775_007083-T1
GF00000033	CHIFNET18NJ590_000999-T1, CHIFNET18NJ590_015015-T1, CHIFNET18NJ590_015021-T1, CHIFNET18NJ590_016595-T1, CHIFNET18NJ590_016439-T1, CHIFNET18NJ590_016380-T1, CHIFNET18NJ590_005275-T1, CHIFNET18NJ590_006527-T1, CHIFNET18NJ590_014890-T1, CHIFNET18NJ590_012386-T1, CHIFNET18NJ590_004792-T1, CHIFNET18NJ590_012680-T1, CHIFNET18NJ590_004821-T1, CHIFNET18NJ590_013306-T1, CHIFNET18NJ590_013307-T1, CHIFNET18NJ590_014775-T1	DBVPG3775_000993-T1, DBVPG3775_001502-T1, DBVPG3775_001586-T1, DBVPG3775_001616-T1, DBVPG3775_006953-T1
GF00000034	CHIFNET18NJ590_001009-T1, CHIFNET18NJ590_015962-T1, CHIFNET18NJ590_008818-T1, CHIFNET18NJ590_007177-T1, CHIFNET18NJ590_007880-T1, CHIFNET18NJ590_009962-T1, CHIFNET18NJ590_010260-T1, CHIFNET18NJ590_006275-T1, CHIFNET18NJ590_006952-T1, CHIFNET18NJ590_004047-T1, CHIFNET18NJ590_008527-T1, CHIFNET18NJ590_002722-T1, CHIFNET18NJ590_008817-T1	DBVPG3775_000990-T1, DBVPG3775_001797-T1, DBVPG3775_001798-T1, DBVPG3775_005455-T1, DBVPG3775_005693-T1, DBVPG3775_005995-T1, DBVPG3775_005996-T1, DBVPG3775_006335-T1
GF00000035	CHIFNET18NJ590_001813-T1, CHIFNET18NJ590_015011-T1, CHIFNET18NJ590_015425-T1, CHIFNET18NJ590_015720-T1, CHIFNET18NJ590_015610-T1, CHIFNET18NJ590_016646-T1, CHIFNET18NJ590_016029-T1, CHIFNET18NJ590_013146-T1, CHIFNET18NJ590_013242-T1, CHIFNET18NJ590_016653-T1, CHIFNET18NJ590_013241-T1, CHIFNET18NJ590_017469-T1, CHIFNET18NJ590_017397-T1, CHIFNET18NJ590_013240-T1, CHIFNET18NJ590_014913-T1, CHIFNET18NJ590_017476-T1, CHIFNET18NJ590_017487-T1	DBVPG3775_003460-T1, DBVPG3775_003461-T1, DBVPG3775_003463-T1, DBVPG3775_006388-T1
GF00000036	CHIFNET18NJ590_004615-T1, CHIFNET18NJ590_006736-T1, CHIFNET18NJ590_012048-T1, CHIFNET18NJ590_006043-T1, CHIFNET18NJ590_004987-T1, CHIFNET18NJ590_011877-T1, CHIFNET18NJ590_010690-T1, CHIFNET18NJ590_015371-T1, CHIFNET18NJ590_015123-T1, CHIFNET18NJ590_016133-T1, CHIFNET18NJ590_015367-T1, CHIFNET18NJ590_017360-T1, CHIFNET18NJ590_015663-T1	DBVPG3775_000444-T1, DBVPG3775_002046-T1, DBVPG3775_002710-T1, DBVPG3775_005609-T1, DBVPG3775_007165-T1, DBVPG3775_007574-T1, DBVPG3775_007580-T1, DBVPG3775_007598-T1
GF00000037	CHIFNET18NJ590_000032-T1, CHIFNET18NJ590_013069-T1, CHIFNET18NJ590_012632-T1, CHIFNET18NJ590_006227-T1, CHIFNET18NJ590_010123-T1, CHIFNET18NJ590_005937-T1, CHIFNET18NJ590_012594-T1, CHIFNET18NJ590_002626-T1, CHIFNET18NJ590_006137-T1, CHIFNET18NJ590_005247-T1, CHIFNET18NJ590_013158-T1, CHIFNET18NJ590_013127-T1, CHIFNET18NJ590_017507-T1, CHIFNET18NJ590_015799-T1	DBVPG3775_000636-T1, DBVPG3775_001471-T1, DBVPG3775_003107-T1, DBVPG3775_003326-T1, DBVPG3775_005872-T1, DBVPG3775_007096-T1
GF00000038	CHIFNET18NJ590_001934-T1, CHIFNET18NJ590_009006-T1, CHIFNET18NJ590_005214-T1, CHIFNET18NJ590_014572-T1, CHIFNET18NJ590_013495-T1, CHIFNET18NJ590_004865-T1, CHIFNET18NJ590_009616-T1, CHIFNET18NJ590_014016-T1, CHIFNET18NJ590_014487-T1, CHIFNET18NJ590_012114-T1, CHIFNET18NJ590_004153-T1, CHIFNET18NJ590_008086-T1, CHIFNET18NJ590_015725-T1, CHIFNET18NJ590_015864-T1, CHIFNET18NJ590_009008-T1	DBVPG3775_000677-T1, DBVPG3775_001251-T1, DBVPG3775_001719-T1, DBVPG3775_004497-T1, DBVPG3775_005432-T1
GF00000039	CHIFNET18NJ590_000119-T1, CHIFNET18NJ590_005825-T1, CHIFNET18NJ590_010585-T1, CHIFNET18NJ590_010584-T1, CHIFNET18NJ590_012160-T1, CHIFNET18NJ590_016038-T1, CHIFNET18NJ590_004392-T1, CHIFNET18NJ590_005824-T1, CHIFNET18NJ590_012159-T1, CHIFNET18NJ590_017272-T1, CHIFNET18NJ590_017410-T1, CHIFNET18NJ590_004393-T1	DBVPG3775_000387-T1, DBVPG3775_000388-T1, DBVPG3775_000460-T1, DBVPG3775_000461-T1, DBVPG3775_005070-T1, DBVPG3775_005779-T1, DBVPG3775_005780-T1
GF00000040	CHIFNET18NJ590_004417-T1, CHIFNET18NJ590_007444-T1, CHIFNET18NJ590_000627-T1, CHIFNET18NJ590_003328-T1, CHIFNET18NJ590_000673-T1, CHIFNET18NJ590_003285-T1, CHIFNET18NJ590_014315-T1, CHIFNET18NJ590_001117-T1, CHIFNET18NJ590_001116-T1, CHIFNET18NJ590_015472-T1, CHIFNET18NJ590_017447-T1, CHIFNET18NJ590_017266-T1, CHIFNET18NJ590_017401-T1, CHIFNET18NJ590_015967-T1, CHIFNET18NJ590_015966-T1	DBVPG3775_000170-T1, DBVPG3775_000215-T1, DBVPG3775_000333-T1, DBVPG3775_000872-T1
GF00000041	CHIFNET18NJ590_007033-T1, CHIFNET18NJ590_011143-T1, CHIFNET18NJ590_009133-T1, CHIFNET18NJ590_008689-T1, CHIFNET18NJ590_004866-T1, CHIFNET18NJ590_007383-T1, CHIFNET18NJ590_005147-T1, CHIFNET18NJ590_009615-T1, CHIFNET18NJ590_006397-T1, CHIFNET18NJ590_012441-T1, CHIFNET18NJ590_009614-T1, CHIFNET18NJ590_006449-T1, CHIFNET18NJ590_009248-T1	DBVPG3775_002018-T1, DBVPG3775_004563-T1, DBVPG3775_005431-T1, DBVPG3775_005960-T1, DBVPG3775_006128-T1, DBVPG3775_006647-T1
GF00000042	CHIFNET18NJ590_011421-T1, CHIFNET18NJ590_005881-T1, CHIFNET18NJ590_006626-T1, CHIFNET18NJ590_006294-T1, CHIFNET18NJ590_004795-T1, CHIFNET18NJ590_007893-T1, CHIFNET18NJ590_011748-T1, CHIFNET18NJ590_012699-T1, CHIFNET18NJ590_009506-T1, CHIFNET18NJ590_005650-T1, CHIFNET18NJ590_006646-T1, CHIFNET18NJ590_008240-T1, CHIFNET18NJ590_012383-T1	DBVPG3775_001589-T1, DBVPG3775_003674-T1, DBVPG3775_004622-T1, DBVPG3775_005981-T1, DBVPG3775_006317-T1, DBVPG3775_006619-T1
