	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa
GF00004193	TFCN1702E3902_003865-T1, TFCN1702E3902_002280-T1
GF00004194	TFCN1702E3902_009473-T1, TFCN1702E3902_009355-T1
GF00004195	TFCN1702E3902_012673-T1, TFCN1702E3902_007164-T1
GF00004196	TFCN1702E3902_010847-T1, TFCN1702E3902_012200-T1
GF00004197	TFCN1702E3902_003233-T1, TFCN1702E3902_006375-T1
GF00004198	TFCN1702E3902_003890-T1, TFCN1702E3902_002311-T1
GF00004199	TFCN1702E3902_002865-T1, TFCN1702E3902_003243-T1
GF00004200	TFCN1702E3902_010974-T1, TFCN1702E3902_005503-T1
GF00004201	TFCN1702E3902_007513-T1, TFCN1702E3902_005301-T1
GF00004202	TFCN1702E3902_010538-T1, TFCN1702E3902_007716-T1
GF00004203	TFCN1702E3902_012859-T1, TFCN1702E3902_006785-T1
GF00004204	TFCN1702E3902_002152-T1, TFCN1702E3902_004102-T1
GF00004205	TFCN1702E3902_004039-T1, TFCN1702E3902_003788-T1
GF00004206	TFCN1702E3902_003449-T1, TFCN1702E3902_001394-T1
GF00004207	TFCN1702E3902_007790-T1, TFCN1702E3902_004982-T1
GF00004208	TFCN1702E3902_005621-T1, TFCN1702E3902_005527-T1
GF00004209	TFCN1702E3902_000874-T1, TFCN1702E3902_006655-T1
GF00004210	TFCN1702E3902_007018-T1, TFCN1702E3902_007914-T1
GF00004211	TFCN1702E3902_007511-T1, TFCN1702E3902_010945-T1
GF00004212	TFCN1702E3902_009424-T1, TFCN1702E3902_009727-T1
GF00004213	TFCN1702E3902_003706-T1, TFCN1702E3902_003956-T1
GF00004214	TFCN1702E3902_007664-T1, TFCN1702E3902_007341-T1
GF00004215	TFCN1702E3902_006854-T1, TFCN1702E3902_004837-T1
GF00004216	TFCN1702E3902_003442-T1, TFCN1702E3902_007028-T1
GF00004217	TFCN1702E3902_008108-T1, TFCN1702E3902_002079-T1
GF00004218	TFCN1702E3902_006237-T1, TFCN1702E3902_011784-T1
GF00004219	TFCN1702E3902_001955-T1, TFCN1702E3902_001582-T1
GF00004220	TFCN1702E3902_005583-T1, TFCN1702E3902_005674-T1
GF00004221	TFCN1702E3902_007663-T1, TFCN1702E3902_007342-T1
GF00004222	TFCN1702E3902_005186-T1, TFCN1702E3902_011479-T1
GF00004223	TFCN1702E3902_011985-T1, TFCN1702E3902_001032-T1
GF00004224	TFCN1702E3902_007869-T1, TFCN1702E3902_011626-T1
GF00004225	TFCN1702E3902_008491-T1, TFCN1702E3902_004655-T1
GF00004226	TFCN1702E3902_010872-T1, TFCN1702E3902_007220-T1
GF00004227	TFCN1702E3902_005336-T1, TFCN1702E3902_010704-T1
GF00004228	TFCN1702E3902_012071-T1, TFCN1702E3902_004587-T1
GF00004229	TFCN1702E3902_005376-T1, TFCN1702E3902_007558-T1
GF00004230	TFCN1702E3902_010721-T1, TFCN1702E3902_010085-T1
GF00004231	TFCN1702E3902_010602-T1, TFCN1702E3902_007986-T1
GF00004232	TFCN1702E3902_011571-T1, TFCN1702E3902_009504-T1
GF00004233	TFCN1702E3902_000399-T1, TFCN1702E3902_011151-T1
GF00004234	TFCN1702E3902_012636-T1, TFCN1702E3902_012923-T1
GF00004235	TFCN1702E3902_002991-T1, TFCN1702E3902_000143-T1
GF00004236	TFCN1702E3902_003493-T1, TFCN1702E3902_001434-T1
GF00004237	TFCN1702E3902_008875-T1, TFCN1702E3902_011530-T1
GF00004238	TFCN1702E3902_009871-T1, TFCN1702E3902_009179-T1
GF00004239	TFCN1702E3902_006209-T1, TFCN1702E3902_011461-T1
GF00004240	TFCN1702E3902_003537-T1, TFCN1702E3902_001477-T1
GF00004241	TFCN1702E3902_005480-T1, TFCN1702E3902_004794-T1
GF00004242	TFCN1702E3902_006628-T1, TFCN1702E3902_009404-T1
GF00004243	TFCN1702E3902_009831-T1, TFCN1702E3902_011612-T1
GF00004244	TFCN1702E3902_008485-T1, TFCN1702E3902_004649-T1
GF00004245	TFCN1702E3902_005387-T1, TFCN1702E3902_007547-T1
GF00004246	TFCN1702E3902_003580-T1, TFCN1702E3902_005751-T1
GF00004247	TFCN1702E3902_002383-T1, TFCN1702E3902_009976-T1
GF00004248	TFCN1702E3902_008136-T1, TFCN1702E3902_010207-T1
GF00004249	TFCN1702E3902_002676-T1, TFCN1702E3902_006462-T1
GF00004250	TFCN1702E3902_008552-T1, TFCN1702E3902_010909-T1
GF00004251	TFCN1702E3902_007586-T1, TFCN1702E3902_004776-T1
GF00004252	TFCN1702E3902_007648-T1, TFCN1702E3902_007361-T1
GF00004253	TFCN1702E3902_007649-T1, TFCN1702E3902_007360-T1
GF00004254	TFCN1702E3902_010741-T1, TFCN1702E3902_010651-T1
GF00004255	TFCN1702E3902_006347-T1, TFCN1702E3902_003205-T1
GF00004256	TFCN1702E3902_012697-T1, TFCN1702E3902_009456-T1
GF00004257	TFCN1702E3902_001483-T1, TFCN1702E3902_003543-T1
GF00004258	TFCN1702E3902_004666-T1, TFCN1702E3902_008503-T1
GF00004259	TFCN1702E3902_005699-T1, TFCN1702E3902_010373-T1
GF00004260	TFCN1702E3902_007331-T1, TFCN1702E3902_007672-T1
GF00004261	TFCN1702E3902_008201-T1, TFCN1702E3902_007954-T1
GF00004262	TFCN1702E3902_002439-T1, TFCN1702E3902_009320-T1
GF00004263	TFCN1702E3902_004333-T1, TFCN1702E3902_000901-T1
GF00004264	TFCN1702E3902_005701-T1, TFCN1702E3902_010375-T1
GF00004265	TFCN1702E3902_003127-T1, TFCN1702E3902_005254-T1
GF00004266	TFCN1702E3902_008216-T1, TFCN1702E3902_010818-T1
GF00004267	TFCN1702E3902_004322-T1, TFCN1702E3902_000891-T1
GF00004268	TFCN1702E3902_002840-T1, TFCN1702E3902_003268-T1
GF00004269	TFCN1702E3902_004809-T1, TFCN1702E3902_006882-T1
GF00004270	TFCN1702E3902_002569-T1, TFCN1702E3902_006073-T1
GF00004271	TFCN1702E3902_009188-T1, TFCN1702E3902_007153-T1
GF00004272	TFCN1702E3902_010656-T1, TFCN1702E3902_010242-T1
GF00004273	TFCN1702E3902_009817-T1, TFCN1702E3902_003059-T1
GF00004274	TFCN1702E3902_000398-T1, TFCN1702E3902_011150-T1
GF00004275	TFCN1702E3902_001152-T1, TFCN1702E3902_000794-T1
GF00004276	TFCN1702E3902_001683-T1, TFCN1702E3902_002048-T1
GF00004277	TFCN1702E3902_001844-T1, TFCN1702E3902_000474-T1
GF00004278	TFCN1702E3902_002285-T1, TFCN1702E3902_003868-T1
GF00004279	TFCN1702E3902_008969-T1, TFCN1702E3902_012879-T1
GF00004280	TFCN1702E3902_011404-T1, TFCN1702E3902_006538-T1
GF00004281	TFCN1702E3902_005323-T1, TFCN1702E3902_007537-T1
GF00004282	TFCN1702E3902_006587-T1, TFCN1702E3902_005902-T1
GF00004283	TFCN1702E3902_002610-T1, TFCN1702E3902_009592-T1
GF00004284	TFCN1702E3902_002034-T1, TFCN1702E3902_001668-T1
GF00004285	TFCN1702E3902_012476-T1, TFCN1702E3902_011886-T1
GF00004286	TFCN1702E3902_011103-T1, TFCN1702E3902_000578-T1
GF00004287	TFCN1702E3902_004491-T1, TFCN1702E3902_009092-T1
GF00004288	TFCN1702E3902_011826-T1, TFCN1702E3902_011515-T1
GF00004289	TFCN1702E3902_004621-T1, TFCN1702E3902_008454-T1
GF00004290	TFCN1702E3902_011518-T1, TFCN1702E3902_012909-T1
GF00004291	TFCN1702E3902_009461-T1, TFCN1702E3902_005014-T1
GF00004292	TFCN1702E3902_000118-T1, TFCN1702E3902_002967-T1
GF00004293	TFCN1702E3902_004961-T1, TFCN1702E3902_007808-T1
GF00004294	TFCN1702E3902_008817-T1, TFCN1702E3902_009016-T1
GF00004295	TFCN1702E3902_005660-T1, TFCN1702E3902_005570-T1
GF00004296	TFCN1702E3902_003591-T1, TFCN1702E3902_005738-T1
GF00004297	TFCN1702E3902_002867-T1, TFCN1702E3902_003241-T1
GF00004298	TFCN1702E3902_005870-T1, TFCN1702E3902_012393-T1
GF00004299	TFCN1702E3902_003154-T1, TFCN1702E3902_005230-T1
GF00004300	TFCN1702E3902_012418-T1, TFCN1702E3902_009634-T1
GF00004301	TFCN1702E3902_000526-T1, TFCN1702E3902_010754-T1
GF00004302	TFCN1702E3902_002077-T1, TFCN1702E3902_008110-T1
GF00004303	TFCN1702E3902_007059-T1, TFCN1702E3902_003411-T1
GF00004304	TFCN1702E3902_009885-T1, TFCN1702E3902_009165-T1
GF00004305	TFCN1702E3902_012713-T1, TFCN1702E3902_007197-T1
GF00004306	TFCN1702E3902_006574-T1, TFCN1702E3902_005915-T1
GF00004307	TFCN1702E3902_002380-T1, TFCN1702E3902_009971-T1
GF00004308	TFCN1702E3902_007231-T1, TFCN1702E3902_010861-T1
GF00004309	TFCN1702E3902_002440-T1, TFCN1702E3902_009321-T1
GF00004310	TFCN1702E3902_011883-T1, TFCN1702E3902_010640-T1
GF00004311	TFCN1702E3902_004817-T1, TFCN1702E3902_006874-T1
GF00004312	TFCN1702E3902_007589-T1, TFCN1702E3902_004772-T1
GF00004313	TFCN1702E3902_000815-T1, TFCN1702E3902_001133-T1
GF00004314	TFCN1702E3902_004845-T1, TFCN1702E3902_006845-T1
GF00004315	TFCN1702E3902_011114-T1, TFCN1702E3902_009680-T1
GF00004316	TFCN1702E3902_000431-T1, TFCN1702E3902_001884-T1
GF00004317	TFCN1702E3902_007203-T1, TFCN1702E3902_012973-T1
GF00004318	TFCN1702E3902_001128-T1, TFCN1702E3902_000820-T1
GF00004319	TFCN1702E3902_011829-T1, TFCN1702E3902_011512-T1
GF00004320	TFCN1702E3902_009802-T1, TFCN1702E3902_003043-T1
GF00004321	TFCN1702E3902_000889-T1, TFCN1702E3902_004320-T1
GF00004322	TFCN1702E3902_004580-T1, TFCN1702E3902_012065-T1
GF00004323	TFCN1702E3902_006120-T1, TFCN1702E3902_002524-T1
GF00004324	TFCN1702E3902_010340-T1, TFCN1702E3902_011966-T1
GF00004325	TFCN1702E3902_006709-T1, TFCN1702E3902_003352-T1
GF00004326	TFCN1702E3902_005481-T1, TFCN1702E3902_004795-T1
GF00004327	TFCN1702E3902_008319-T1, TFCN1702E3902_012366-T1
GF00004328	TFCN1702E3902_004797-T1, TFCN1702E3902_005483-T1
GF00004329	TFCN1702E3902_005232-T1, TFCN1702E3902_003152-T1
GF00004330	TFCN1702E3902_011476-T1, TFCN1702E3902_005183-T1
GF00004331	TFCN1702E3902_005812-T1, TFCN1702E3902_010053-T1
GF00004332	TFCN1702E3902_010661-T1, TFCN1702E3902_010236-T1
GF00004333	TFCN1702E3902_012473-T1, TFCN1702E3902_012776-T1
GF00004334	TFCN1702E3902_008719-T1, TFCN1702E3902_011300-T1
GF00004335	TFCN1702E3902_002272-T1, TFCN1702E3902_003857-T1
GF00004336	TFCN1702E3902_007279-T1, TFCN1702E3902_006556-T1
GF00004337	TFCN1702E3902_008405-T1, TFCN1702E3902_011585-T1
GF00004338	TFCN1702E3902_010010-T1, TFCN1702E3902_000209-T1
GF00004339	TFCN1702E3902_009536-T1, TFCN1702E3902_004457-T1
GF00004340	TFCN1702E3902_000221-T1, TFCN1702E3902_009998-T1
GF00004341	TFCN1702E3902_006152-T1, TFCN1702E3902_002505-T1
GF00004342	TFCN1702E3902_002960-T1, TFCN1702E3902_000111-T1
GF00004343	TFCN1702E3902_005734-T1, TFCN1702E3902_003595-T1
GF00004344	TFCN1702E3902_012639-T1, TFCN1702E3902_008023-T1
GF00004345	TFCN1702E3902_003630-T1, TFCN1702E3902_009928-T1
GF00004346	TFCN1702E3902_008916-T1, TFCN1702E3902_011180-T1
GF00004347	TFCN1702E3902_004420-T1, TFCN1702E3902_000996-T1
GF00004348	TFCN1702E3902_002639-T1, TFCN1702E3902_011051-T1
GF00004349	TFCN1702E3902_000784-T1, TFCN1702E3902_001161-T1
GF00004350	TFCN1702E3902_008546-T1, TFCN1702E3902_010915-T1
GF00004351	TFCN1702E3902_002751-T1, TFCN1702E3902_004925-T1
GF00004352	TFCN1702E3902_003254-T1, TFCN1702E3902_002854-T1
GF00004353	TFCN1702E3902_001467-T1, TFCN1702E3902_003527-T1
GF00004354	TFCN1702E3902_001651-T1, TFCN1702E3902_002018-T1
GF00004355	TFCN1702E3902_011602-T1, TFCN1702E3902_012336-T1
GF00004356	TFCN1702E3902_001819-T1, TFCN1702E3902_000502-T1
GF00004357	TFCN1702E3902_008936-T1, TFCN1702E3902_011667-T1
GF00004358	TFCN1702E3902_004142-T1, TFCN1702E3902_002191-T1
GF00004359	TFCN1702E3902_012361-T1, TFCN1702E3902_008314-T1
GF00004360	TFCN1702E3902_000453-T1, TFCN1702E3902_001864-T1
GF00004361	TFCN1702E3902_003255-T1, TFCN1702E3902_002853-T1
GF00004362	TFCN1702E3902_010957-T1, TFCN1702E3902_012275-T1
GF00004363	TFCN1702E3902_001485-T1, TFCN1702E3902_003545-T1
GF00004364	TFCN1702E3902_005893-T1, TFCN1702E3902_011358-T1
GF00004365	TFCN1702E3902_006700-T1, TFCN1702E3902_003344-T1
GF00004366	TFCN1702E3902_012448-T1, TFCN1702E3902_008925-T1
GF00004367	TFCN1702E3902_011995-T1, TFCN1702E3902_007095-T1
GF00004368	TFCN1702E3902_008836-T1, TFCN1702E3902_009004-T1
GF00004369	TFCN1702E3902_001605-T1, TFCN1702E3902_001977-T1
GF00004370	TFCN1702E3902_002442-T1, TFCN1702E3902_009324-T1
GF00004371	TFCN1702E3902_005495-T1, TFCN1702E3902_010966-T1
GF00004372	TFCN1702E3902_009980-T1, TFCN1702E3902_002388-T1
GF00004373	TFCN1702E3902_009079-T1, TFCN1702E3902_004478-T1
GF00004374	TFCN1702E3902_004970-T1, TFCN1702E3902_007800-T1
GF00004375	TFCN1702E3902_011363-T1, TFCN1702E3902_013001-T1
GF00004376	TFCN1702E3902_007826-T1, TFCN1702E3902_010247-T1
GF00004377	TFCN1702E3902_010200-T1, TFCN1702E3902_012427-T1
GF00004378	TFCN1702E3902_005810-T1, TFCN1702E3902_010055-T1
GF00004379	TFCN1702E3902_011052-T1, TFCN1702E3902_002638-T1
GF00004380	TFCN1702E3902_003968-T1, TFCN1702E3902_003717-T1
GF00004381	TFCN1702E3902_011148-T1, TFCN1702E3902_000396-T1
GF00004382	TFCN1702E3902_003239-T1, TFCN1702E3902_002869-T1
GF00004383	TFCN1702E3902_007854-T1, TFCN1702E3902_010271-T1
GF00004384	TFCN1702E3902_003260-T1, TFCN1702E3902_002848-T1
GF00004385	TFCN1702E3902_008555-T1, TFCN1702E3902_012535-T1
GF00004386	TFCN1702E3902_001419-T1, TFCN1702E3902_003474-T1
GF00004387	TFCN1702E3902_006925-T1, TFCN1702E3902_008060-T1
GF00004388	TFCN1702E3902_010900-T1, TFCN1702E3902_008748-T1
GF00004389	TFCN1702E3902_010071-T1, TFCN1702E3902_010457-T1
GF00004390	TFCN1702E3902_003951-T1, TFCN1702E3902_003699-T1
GF00004391	TFCN1702E3902_001759-T1, TFCN1702E3902_006737-T1
GF00004392	TFCN1702E3902_000579-T1, TFCN1702E3902_011104-T1
GF00004393	TFCN1702E3902_007810-T1, TFCN1702E3902_004958-T1
GF00004394	TFCN1702E3902_005930-T1, TFCN1702E3902_012380-T1
GF00004395	TFCN1702E3902_008763-T1, TFCN1702E3902_009344-T1
GF00004396	TFCN1702E3902_009775-T1, TFCN1702E3902_003665-T1
GF00004397	TFCN1702E3902_001895-T1, TFCN1702E3902_001523-T1
GF00004398	TFCN1702E3902_010937-T1, TFCN1702E3902_008524-T1
GF00004399	TFCN1702E3902_003314-T1, TFCN1702E3902_002794-T1
GF00004400	TFCN1702E3902_007580-T1, TFCN1702E3902_005354-T1
GF00004401	TFCN1702E3902_003015-T1, TFCN1702E3902_000168-T1
GF00004402	TFCN1702E3902_004879-T1, TFCN1702E3902_006813-T1
GF00004403	TFCN1702E3902_001968-T1, TFCN1702E3902_001595-T1
GF00004404	TFCN1702E3902_005831-T1, TFCN1702E3902_010035-T1
GF00004405	TFCN1702E3902_002101-T1, TFCN1702E3902_008086-T1
GF00004406	TFCN1702E3902_004263-T1, TFCN1702E3902_004262-T1
GF00004407	TFCN1702E3902_004665-T1, TFCN1702E3902_008502-T1
GF00004408	TFCN1702E3902_007016-T1, TFCN1702E3902_007915-T1
GF00004409	TFCN1702E3902_007317-T1, TFCN1702E3902_007686-T1
GF00004410	TFCN1702E3902_001366-T1, TFCN1702E3902_007480-T1
GF00004411	TFCN1702E3902_001747-T1, TFCN1702E3902_011256-T1
GF00004412	TFCN1702E3902_012792-T1, TFCN1702E3902_010284-T1
GF00004413	TFCN1702E3902_011999-T1, TFCN1702E3902_008604-T1
GF00004414	TFCN1702E3902_007901-T1, TFCN1702E3902_012236-T1
GF00004415	TFCN1702E3902_011882-T1, TFCN1702E3902_010639-T1
GF00004416	TFCN1702E3902_008182-T1, TFCN1702E3902_011723-T1
GF00004417	TFCN1702E3902_012487-T1, TFCN1702E3902_000361-T1
GF00004418	TFCN1702E3902_011459-T1, TFCN1702E3902_006208-T1
GF00004419	TFCN1702E3902_004924-T1, TFCN1702E3902_002752-T1
GF00004420	TFCN1702E3902_008510-T1, TFCN1702E3902_008323-T1
GF00004421	TFCN1702E3902_008176-T1, TFCN1702E3902_011716-T1
GF00004422	TFCN1702E3902_004575-T1, TFCN1702E3902_012602-T1
GF00004423	TFCN1702E3902_011352-T1, TFCN1702E3902_005886-T1
GF00004424	TFCN1702E3902_004324-T1, TFCN1702E3902_000893-T1
GF00004425	TFCN1702E3902_003488-T1, TFCN1702E3902_001429-T1
GF00004426	TFCN1702E3902_009740-T1, TFCN1702E3902_007396-T1
GF00004427	TFCN1702E3902_006145-T1, TFCN1702E3902_002496-T1
GF00004428	TFCN1702E3902_012804-T1, TFCN1702E3902_008168-T1
GF00004429	TFCN1702E3902_011116-T1, TFCN1702E3902_009682-T1
GF00004430	TFCN1702E3902_008996-T1, TFCN1702E3902_008843-T1
GF00004431	TFCN1702E3902_011624-T1, TFCN1702E3902_007867-T1
GF00004432	TFCN1702E3902_010255-T1, TFCN1702E3902_007834-T1
GF00004433	TFCN1702E3902_011409-T1, TFCN1702E3902_012194-T1
GF00004434	TFCN1702E3902_004572-T1, TFCN1702E3902_012660-T1
GF00004435	TFCN1702E3902_011946-T1, TFCN1702E3902_007171-T1
GF00004436	TFCN1702E3902_000494-T1, TFCN1702E3902_001826-T1
GF00004437	TFCN1702E3902_009604-T1, TFCN1702E3902_011130-T1
GF00004438	TFCN1702E3902_000762-T1, TFCN1702E3902_001182-T1
GF00004439	TFCN1702E3902_009992-T1, TFCN1702E3902_000227-T1
GF00004440	TFCN1702E3902_012921-T1, TFCN1702E3902_005207-T1
GF00004441	TFCN1702E3902_010684-T1, TFCN1702E3902_005400-T1
GF00004442	TFCN1702E3902_011002-T1, TFCN1702E3902_012306-T1
GF00004443	TFCN1702E3902_000567-T1, TFCN1702E3902_011091-T1
GF00004444	TFCN1702E3902_006806-T1, TFCN1702E3902_004886-T1
GF00004445	TFCN1702E3902_003107-T1, TFCN1702E3902_005274-T1
GF00004446	TFCN1702E3902_009202-T1, TFCN1702E3902_007138-T1
GF00004447	TFCN1702E3902_008526-T1, TFCN1702E3902_010935-T1
GF00004448	TFCN1702E3902_009638-T1, TFCN1702E3902_012422-T1
GF00004449	TFCN1702E3902_006948-T1, TFCN1702E3902_008039-T1
GF00004450	TFCN1702E3902_003106-T1, TFCN1702E3902_005275-T1
GF00004451	TFCN1702E3902_006034-T1, TFCN1702E3902_005432-T1
GF00004452	TFCN1702E3902_012522-T1, TFCN1702E3902_009616-T1
GF00004453	TFCN1702E3902_011376-T1, TFCN1702E3902_005990-T1
GF00004454	TFCN1702E3902_011322-T1, TFCN1702E3902_000601-T1
GF00004455	TFCN1702E3902_010764-T1, TFCN1702E3902_000536-T1
GF00004456	TFCN1702E3902_003977-T1, TFCN1702E3902_003728-T1
GF00004457	TFCN1702E3902_012304-T1, TFCN1702E3902_011000-T1
GF00004458	TFCN1702E3902_005060-T1, TFCN1702E3902_007424-T1
GF00004459	TFCN1702E3902_008888-T1, TFCN1702E3902_011544-T1
GF00004460	TFCN1702E3902_004677-T1, TFCN1702E3902_012913-T1
GF00004461	TFCN1702E3902_000693-T1, TFCN1702E3902_001253-T1
GF00004462	TFCN1702E3902_006740-T1, TFCN1702E3902_001761-T1
GF00004463	TFCN1702E3902_009610-T1, TFCN1702E3902_011136-T1
GF00004464	TFCN1702E3902_001346-T1, TFCN1702E3902_007460-T1
GF00004465	TFCN1702E3902_012097-T1, TFCN1702E3902_006603-T1
GF00004466	TFCN1702E3902_004489-T1, TFCN1702E3902_009090-T1
GF00004467	TFCN1702E3902_011671-T1, TFCN1702E3902_006958-T1
GF00004468	TFCN1702E3902_006403-T1, TFCN1702E3902_009264-T1
GF00004469	TFCN1702E3902_011408-T1, TFCN1702E3902_006542-T1
GF00004470	TFCN1702E3902_001874-T1, TFCN1702E3902_000442-T1
GF00004471	TFCN1702E3902_011419-T1, TFCN1702E3902_012184-T1
GF00004472	TFCN1702E3902_003579-T1, TFCN1702E3902_005752-T1
GF00004473	TFCN1702E3902_012178-T1, TFCN1702E3902_012222-T1
GF00004474	TFCN1702E3902_009058-T1, TFCN1702E3902_009697-T1
GF00004475	TFCN1702E3902_002660-T1, TFCN1702E3902_006478-T1
GF00004476	TFCN1702E3902_007731-T1, TFCN1702E3902_010522-T1
GF00004477	TFCN1702E3902_002389-T1, TFCN1702E3902_009981-T1
GF00004478	TFCN1702E3902_001248-T1, TFCN1702E3902_000700-T1
GF00004479	TFCN1702E3902_000406-T1, TFCN1702E3902_011157-T1
GF00004480	TFCN1702E3902_006352-T1, TFCN1702E3902_003210-T1
GF00004481	TFCN1702E3902_007149-T1, TFCN1702E3902_009191-T1
GF00004482	TFCN1702E3902_001013-T1, TFCN1702E3902_004437-T1
GF00004483	TFCN1702E3902_008955-T1, TFCN1702E3902_012657-T1
GF00004484	TFCN1702E3902_000683-T1, TFCN1702E3902_001263-T1
GF00004485	TFCN1702E3902_010171-T1, TFCN1702E3902_004681-T1
GF00004486	TFCN1702E3902_009878-T1, TFCN1702E3902_009172-T1
GF00004487	TFCN1702E3902_007196-T1, TFCN1702E3902_012714-T1
GF00004488	TFCN1702E3902_006016-T1, TFCN1702E3902_005413-T1
GF00004489	TFCN1702E3902_007922-T1, TFCN1702E3902_011793-T1
GF00004490	TFCN1702E3902_002863-T1, TFCN1702E3902_003245-T1
GF00004491	TFCN1702E3902_006906-T1, TFCN1702E3902_010131-T1
GF00004492	TFCN1702E3902_003475-T1, TFCN1702E3902_001420-T1
GF00004493	TFCN1702E3902_010849-T1, TFCN1702E3902_012202-T1
GF00004494	TFCN1702E3902_008846-T1, TFCN1702E3902_008991-T1
GF00004495	TFCN1702E3902_008440-T1, TFCN1702E3902_010408-T1
GF00004496	TFCN1702E3902_000496-T1, TFCN1702E3902_001824-T1
GF00004497	TFCN1702E3902_006257-T1, TFCN1702E3902_000248-T1
GF00004498	TFCN1702E3902_009089-T1, TFCN1702E3902_004488-T1
GF00004499	TFCN1702E3902_005025-T1, TFCN1702E3902_009447-T1
GF00004500	TFCN1702E3902_007320-T1, TFCN1702E3902_007682-T1
GF00004501	TFCN1702E3902_003643-T1, TFCN1702E3902_009915-T1
GF00004502	TFCN1702E3902_012457-T1, TFCN1702E3902_011390-T1
GF00004503	TFCN1702E3902_010386-T1, TFCN1702E3902_005711-T1
GF00004504	TFCN1702E3902_001431-T1, TFCN1702E3902_003490-T1
GF00004505	TFCN1702E3902_010476-T1, TFCN1702E3902_012146-T1
GF00004506	TFCN1702E3902_001177-T1, TFCN1702E3902_000767-T1
GF00004507	TFCN1702E3902_001988-T1, TFCN1702E3902_001616-T1
GF00004508	TFCN1702E3902_004864-T1, TFCN1702E3902_006828-T1
GF00004509	TFCN1702E3902_002833-T1, TFCN1702E3902_003277-T1
GF00004510	TFCN1702E3902_008653-T1, TFCN1702E3902_012905-T1
GF00004511	TFCN1702E3902_003628-T1, TFCN1702E3902_009932-T1
GF00004512	TFCN1702E3902_002981-T1, TFCN1702E3902_000132-T1
GF00004513	TFCN1702E3902_007739-T1, TFCN1702E3902_010514-T1
GF00004514	TFCN1702E3902_002611-T1, TFCN1702E3902_009593-T1
GF00004515	TFCN1702E3902_009935-T1, TFCN1702E3902_003625-T1
GF00004516	TFCN1702E3902_004758-T1, TFCN1702E3902_007601-T1
GF00004517	TFCN1702E3902_003421-T1, TFCN1702E3902_007047-T1
GF00004518	TFCN1702E3902_002526-T1, TFCN1702E3902_006118-T1
GF00004519	TFCN1702E3902_002233-T1, TFCN1702E3902_004180-T1
GF00004520	TFCN1702E3902_003291-T1, TFCN1702E3902_002817-T1
GF00004521	TFCN1702E3902_009783-T1, TFCN1702E3902_003674-T1
GF00004522	TFCN1702E3902_010997-T1, TFCN1702E3902_012301-T1
GF00004523	TFCN1702E3902_001802-T1, TFCN1702E3902_000519-T1
GF00004524	TFCN1702E3902_009758-T1, TFCN1702E3902_007378-T1
GF00004525	TFCN1702E3902_011044-T1, TFCN1702E3902_008782-T1
GF00004526	TFCN1702E3902_003546-T1, TFCN1702E3902_001486-T1
GF00004527	TFCN1702E3902_012834-T1, TFCN1702E3902_001042-T1
GF00004528	TFCN1702E3902_003467-T1, TFCN1702E3902_001412-T1
GF00004529	TFCN1702E3902_009607-T1, TFCN1702E3902_011133-T1
GF00004530	TFCN1702E3902_008755-T1, TFCN1702E3902_010893-T1
GF00004531	TFCN1702E3902_002104-T1, TFCN1702E3902_008083-T1
GF00004532	TFCN1702E3902_010031-T1, TFCN1702E3902_005835-T1
GF00004533	TFCN1702E3902_004858-T1, TFCN1702E3902_006832-T1
GF00004534	TFCN1702E3902_000216-T1, TFCN1702E3902_010003-T1
GF00004535	TFCN1702E3902_007624-T1, TFCN1702E3902_004731-T1
GF00004536	TFCN1702E3902_010201-T1, TFCN1702E3902_012426-T1
GF00004537	TFCN1702E3902_002188-T1, TFCN1702E3902_004139-T1
GF00004538	TFCN1702E3902_010099-T1, TFCN1702E3902_010736-T1
GF00004539	TFCN1702E3902_011910-T1, TFCN1702E3902_000014-T1
GF00004540	TFCN1702E3902_008220-T1, TFCN1702E3902_010821-T1
GF00004541	TFCN1702E3902_011884-T1, TFCN1702E3902_010641-T1
GF00004542	TFCN1702E3902_005339-T1, TFCN1702E3902_010707-T1
GF00004543	TFCN1702E3902_010762-T1, TFCN1702E3902_000534-T1
GF00004544	TFCN1702E3902_000922-T1, TFCN1702E3902_004350-T1
GF00004545	TFCN1702E3902_008975-T1, TFCN1702E3902_008863-T1
GF00004546	TFCN1702E3902_007929-T1, TFCN1702E3902_011801-T1
GF00004547	TFCN1702E3902_002093-T1, TFCN1702E3902_008094-T1
GF00004548	TFCN1702E3902_010927-T1, TFCN1702E3902_008534-T1
GF00004549	TFCN1702E3902_012281-T1, TFCN1702E3902_010951-T1
GF00004550	TFCN1702E3902_005264-T1, TFCN1702E3902_003117-T1
GF00004551	TFCN1702E3902_000348-T1, TFCN1702E3902_010557-T1
GF00004552	TFCN1702E3902_010817-T1, TFCN1702E3902_008215-T1
GF00004553	TFCN1702E3902_012532-T1, TFCN1702E3902_009624-T1
GF00004554	TFCN1702E3902_005110-T1, TFCN1702E3902_012123-T1
GF00004555	TFCN1702E3902_010699-T1, TFCN1702E3902_005331-T1
GF00004556	TFCN1702E3902_005520-T1, TFCN1702E3902_005612-T1
GF00004557	TFCN1702E3902_001869-T1, TFCN1702E3902_000446-T1
GF00004558	TFCN1702E3902_003949-T1, TFCN1702E3902_003697-T1
GF00004559	TFCN1702E3902_005892-T1, TFCN1702E3902_011357-T1
