	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa
GF00004846	DBVPG3856_006876-T1, DBVPG3856_009074-T1
GF00004847	DBVPG3856_002990-T1, DBVPG3856_011629-T1
GF00004848	DBVPG3856_000720-T1, DBVPG3856_001340-T1
GF00004849	DBVPG3856_012146-T1, DBVPG3856_010657-T1
GF00004850	DBVPG3856_000485-T1, DBVPG3856_013345-T1
GF00004851	DBVPG3856_002787-T1, DBVPG3856_008195-T1
GF00004852	DBVPG3856_006790-T1, DBVPG3856_005477-T1
GF00004853	DBVPG3856_006251-T1, DBVPG3856_008965-T1
GF00004854	DBVPG3856_008864-T1, DBVPG3856_005932-T1
GF00004855	DBVPG3856_012338-T1, DBVPG3856_012480-T1
GF00004856	DBVPG3856_010782-T1, DBVPG3856_005549-T1
GF00004857	DBVPG3856_011160-T1, DBVPG3856_010508-T1
GF00004858	DBVPG3856_009745-T1, DBVPG3856_003587-T1
GF00004859	DBVPG3856_004516-T1, DBVPG3856_001069-T1
GF00004860	DBVPG3856_003137-T1, DBVPG3856_007658-T1
GF00004861	DBVPG3856_002584-T1, DBVPG3856_007312-T1
GF00004862	DBVPG3856_010857-T1, DBVPG3856_013213-T1
GF00004863	DBVPG3856_005122-T1, DBVPG3856_002387-T1
GF00004864	DBVPG3856_000912-T1, DBVPG3856_009856-T1
GF00004865	DBVPG3856_006735-T1, DBVPG3856_005572-T1
GF00004866	DBVPG3856_004399-T1, DBVPG3856_010938-T1
GF00004867	DBVPG3856_001923-T1, DBVPG3856_000976-T1
GF00004868	DBVPG3856_002719-T1, DBVPG3856_006512-T1
GF00004869	DBVPG3856_007711-T1, DBVPG3856_004173-T1
GF00004870	DBVPG3856_001168-T1, DBVPG3856_001215-T1
GF00004871	DBVPG3856_009596-T1, DBVPG3856_010378-T1
GF00004872	DBVPG3856_008807-T1, DBVPG3856_010593-T1
GF00004873	DBVPG3856_006326-T1, DBVPG3856_001622-T1
GF00004874	DBVPG3856_003072-T1, DBVPG3856_012796-T1
GF00004875	DBVPG3856_001784-T1, DBVPG3856_008729-T1
GF00004876	DBVPG3856_014156-T1, DBVPG3856_003752-T1
GF00004877	DBVPG3856_000373-T1, DBVPG3856_002462-T1
GF00004878	DBVPG3856_009442-T1, DBVPG3856_008160-T1
GF00004879	DBVPG3856_011661-T1, DBVPG3856_012045-T1
GF00004880	DBVPG3856_015017-T1, DBVPG3856_002757-T1
GF00004881	DBVPG3856_008643-T1, DBVPG3856_006455-T1
GF00004882	DBVPG3856_011087-T1, DBVPG3856_009047-T1
GF00004883	DBVPG3856_010872-T1, DBVPG3856_006894-T1
GF00004884	DBVPG3856_001484-T1, DBVPG3856_012286-T1
GF00004885	DBVPG3856_010192-T1, DBVPG3856_007650-T1
GF00004886	DBVPG3856_006533-T1, DBVPG3856_002700-T1
GF00004887	DBVPG3856_010980-T1, DBVPG3856_011711-T1
GF00004888	DBVPG3856_010832-T1, DBVPG3856_003157-T1
GF00004889	DBVPG3856_011495-T1, DBVPG3856_005505-T1
GF00004890	DBVPG3856_014426-T1, DBVPG3856_011437-T1
GF00004891	DBVPG3856_000947-T1, DBVPG3856_001897-T1
GF00004892	DBVPG3856_013446-T1, DBVPG3856_004073-T1
GF00004893	DBVPG3856_001101-T1, DBVPG3856_003959-T1
GF00004894	DBVPG3856_002886-T1, DBVPG3856_014331-T1
GF00004895	DBVPG3856_001952-T1, DBVPG3856_001006-T1
GF00004896	DBVPG3856_006897-T1, DBVPG3856_010876-T1
GF00004897	DBVPG3856_011091-T1, DBVPG3856_014319-T1
GF00004898	DBVPG3856_013533-T1, DBVPG3856_001828-T1
GF00004899	DBVPG3856_010098-T1, DBVPG3856_010527-T1
GF00004900	DBVPG3856_000951-T1, DBVPG3856_001900-T1
GF00004901	DBVPG3856_014644-T1, DBVPG3856_013497-T1
GF00004902	DBVPG3856_008190-T1, DBVPG3856_002170-T1
GF00004903	DBVPG3856_006139-T1, DBVPG3856_000243-T1
GF00004904	DBVPG3856_011337-T1, DBVPG3856_003902-T1
GF00004905	DBVPG3856_006175-T1, DBVPG3856_008579-T1
GF00004906	DBVPG3856_002802-T1, DBVPG3856_008209-T1
GF00004907	DBVPG3856_002315-T1, DBVPG3856_012087-T1
GF00004908	DBVPG3856_007297-T1, DBVPG3856_013686-T1
GF00004909	DBVPG3856_012591-T1, DBVPG3856_012257-T1
GF00004910	DBVPG3856_008860-T1, DBVPG3856_005928-T1
GF00004911	DBVPG3856_011047-T1, DBVPG3856_009428-T1
GF00004912	DBVPG3856_008475-T1, DBVPG3856_008395-T1
GF00004913	DBVPG3856_001647-T1, DBVPG3856_010296-T1
GF00004914	DBVPG3856_012741-T1, DBVPG3856_007507-T1
GF00004915	DBVPG3856_013500-T1, DBVPG3856_014641-T1
GF00004916	DBVPG3856_002559-T1, DBVPG3856_000338-T1
GF00004917	DBVPG3856_010583-T1, DBVPG3856_003011-T1
GF00004918	DBVPG3856_003431-T1, DBVPG3856_013068-T1
GF00004919	DBVPG3856_007768-T1, DBVPG3856_011352-T1
GF00004920	DBVPG3856_010314-T1, DBVPG3856_011946-T1
GF00004921	DBVPG3856_003168-T1, DBVPG3856_003334-T1
GF00004922	DBVPG3856_011339-T1, DBVPG3856_003900-T1
GF00004923	DBVPG3856_003404-T1, DBVPG3856_007844-T1
GF00004924	DBVPG3856_002788-T1, DBVPG3856_008196-T1
GF00004925	DBVPG3856_001452-T1, DBVPG3856_008082-T1
GF00004926	DBVPG3856_004477-T1, DBVPG3856_004853-T1
GF00004927	DBVPG3856_014221-T1, DBVPG3856_005666-T1
GF00004928	DBVPG3856_011669-T1, DBVPG3856_008938-T1
GF00004929	DBVPG3856_008994-T1, DBVPG3856_006282-T1
GF00004930	DBVPG3856_012957-T1, DBVPG3856_010238-T1
GF00004931	DBVPG3856_003559-T1, DBVPG3856_005780-T1
GF00004932	DBVPG3856_008052-T1, DBVPG3856_013914-T1
GF00004933	DBVPG3856_009508-T1, DBVPG3856_006955-T1
GF00004934	DBVPG3856_008374-T1, DBVPG3856_000291-T1
GF00004935	DBVPG3856_007392-T1, DBVPG3856_003803-T1
GF00004936	DBVPG3856_002502-T1, DBVPG3856_004758-T1
GF00004937	DBVPG3856_003848-T1, DBVPG3856_000867-T1
GF00004938	DBVPG3856_011887-T1, DBVPG3856_011137-T1
GF00004939	DBVPG3856_013157-T1, DBVPG3856_002915-T1
GF00004940	DBVPG3856_012177-T1, DBVPG3856_013479-T1
GF00004941	DBVPG3856_008051-T1, DBVPG3856_013915-T1
GF00004942	DBVPG3856_007888-T1, DBVPG3856_005383-T1
GF00004943	DBVPG3856_001979-T1, DBVPG3856_009372-T1
GF00004944	DBVPG3856_014942-T1, DBVPG3856_014035-T1
GF00004945	DBVPG3856_014550-T1, DBVPG3856_005659-T1
GF00004946	DBVPG3856_010160-T1, DBVPG3856_014707-T1
GF00004947	DBVPG3856_006170-T1, DBVPG3856_008574-T1
GF00004948	DBVPG3856_004986-T1, DBVPG3856_001149-T1
GF00004949	DBVPG3856_008614-T1, DBVPG3856_007942-T1
GF00004950	DBVPG3856_004330-T1, DBVPG3856_012685-T1
GF00004951	DBVPG3856_002950-T1, DBVPG3856_004150-T1
GF00004952	DBVPG3856_008055-T1, DBVPG3856_013912-T1
GF00004953	DBVPG3856_012407-T1, DBVPG3856_010039-T1
GF00004954	DBVPG3856_001778-T1, DBVPG3856_006040-T1
GF00004955	DBVPG3856_006391-T1, DBVPG3856_008309-T1
GF00004956	DBVPG3856_004071-T1, DBVPG3856_013444-T1
GF00004957	DBVPG3856_008211-T1, DBVPG3856_002804-T1
GF00004958	DBVPG3856_002471-T1, DBVPG3856_000363-T1
GF00004959	DBVPG3856_002782-T1, DBVPG3856_002620-T1
GF00004960	DBVPG3856_000427-T1, DBVPG3856_006221-T1
GF00004961	DBVPG3856_013118-T1, DBVPG3856_008657-T1
GF00004962	DBVPG3856_004026-T1, DBVPG3856_014523-T1
GF00004963	DBVPG3856_013529-T1, DBVPG3856_001832-T1
GF00004964	DBVPG3856_008065-T1, DBVPG3856_007544-T1
GF00004965	DBVPG3856_014782-T1, DBVPG3856_014792-T1
GF00004966	DBVPG3856_013051-T1, DBVPG3856_010030-T1
GF00004967	DBVPG3856_009281-T1, DBVPG3856_000120-T1
GF00004968	DBVPG3856_005759-T1, DBVPG3856_008780-T1
GF00004969	DBVPG3856_011159-T1, DBVPG3856_010509-T1
GF00004970	DBVPG3856_012799-T1, DBVPG3856_003070-T1
GF00004971	DBVPG3856_005242-T1, DBVPG3856_013465-T1
GF00004972	DBVPG3856_011450-T1, DBVPG3856_007627-T1
GF00004973	DBVPG3856_006211-T1, DBVPG3856_004564-T1
GF00004974	DBVPG3856_011286-T1, DBVPG3856_009230-T1
GF00004975	DBVPG3856_005533-T1, DBVPG3856_014605-T1
GF00004976	DBVPG3856_001609-T1, DBVPG3856_006312-T1
GF00004977	DBVPG3856_007205-T1, DBVPG3856_004673-T1
GF00004978	DBVPG3856_012908-T1, DBVPG3856_012990-T1
GF00004979	DBVPG3856_007597-T1, DBVPG3856_011849-T1
GF00004980	DBVPG3856_012118-T1, DBVPG3856_002744-T1
GF00004981	DBVPG3856_001744-T1, DBVPG3856_006050-T1
GF00004982	DBVPG3856_003171-T1, DBVPG3856_003331-T1
GF00004983	DBVPG3856_008603-T1, DBVPG3856_007954-T1
GF00004984	DBVPG3856_009580-T1, DBVPG3856_014197-T1
GF00004985	DBVPG3856_014368-T1, DBVPG3856_013645-T1
GF00004986	DBVPG3856_014183-T1, DBVPG3856_004418-T1
GF00004987	DBVPG3856_013492-T1, DBVPG3856_009246-T1
GF00004988	DBVPG3856_011663-T1, DBVPG3856_012046-T1
GF00004989	DBVPG3856_008748-T1, DBVPG3856_007460-T1
GF00004990	DBVPG3856_005631-T1, DBVPG3856_004706-T1
GF00004991	DBVPG3856_012451-T1, DBVPG3856_001024-T1
GF00004992	DBVPG3856_009501-T1, DBVPG3856_006947-T1
GF00004993	DBVPG3856_004434-T1, DBVPG3856_004896-T1
GF00004994	DBVPG3856_007665-T1, DBVPG3856_003131-T1
GF00004995	DBVPG3856_006456-T1, DBVPG3856_008644-T1
GF00004996	DBVPG3856_001551-T1, DBVPG3856_007248-T1
GF00004997	DBVPG3856_012922-T1, DBVPG3856_002239-T1
GF00004998	DBVPG3856_003288-T1, DBVPG3856_003214-T1
GF00004999	DBVPG3856_008944-T1, DBVPG3856_014422-T1
GF00005000	DBVPG3856_001158-T1, DBVPG3856_009396-T1
GF00005001	DBVPG3856_011678-T1, DBVPG3856_008929-T1
GF00005002	DBVPG3856_007050-T1, DBVPG3856_000570-T1
GF00005003	DBVPG3856_000292-T1, DBVPG3856_008373-T1
GF00005004	DBVPG3856_003133-T1, DBVPG3856_007663-T1
GF00005005	DBVPG3856_012190-T1, DBVPG3856_000629-T1
GF00005006	DBVPG3856_000213-T1, DBVPG3856_008540-T1
GF00005007	DBVPG3856_004584-T1, DBVPG3856_002899-T1
GF00005008	DBVPG3856_004357-T1, DBVPG3856_007096-T1
GF00005009	DBVPG3856_005068-T1, DBVPG3856_014289-T1
GF00005010	DBVPG3856_003534-T1, DBVPG3856_012820-T1
GF00005011	DBVPG3856_007837-T1, DBVPG3856_003397-T1
GF00005012	DBVPG3856_008427-T1, DBVPG3856_008506-T1
GF00005013	DBVPG3856_008332-T1, DBVPG3856_000512-T1
GF00005014	DBVPG3856_013607-T1, DBVPG3856_010925-T1
GF00005015	DBVPG3856_010110-T1, DBVPG3856_010539-T1
GF00005016	DBVPG3856_002669-T1, DBVPG3856_000057-T1
GF00005017	DBVPG3856_013219-T1, DBVPG3856_008282-T1
GF00005018	DBVPG3856_005358-T1, DBVPG3856_007861-T1
GF00005019	DBVPG3856_000102-T1, DBVPG3856_004992-T1
GF00005020	DBVPG3856_014559-T1, DBVPG3856_012307-T1
GF00005021	DBVPG3856_007703-T1, DBVPG3856_013299-T1
GF00005022	DBVPG3856_005178-T1, DBVPG3856_009699-T1
GF00005023	DBVPG3856_011298-T1, DBVPG3856_009218-T1
GF00005024	DBVPG3856_004371-T1, DBVPG3856_007082-T1
GF00005025	DBVPG3856_009923-T1, DBVPG3856_008274-T1
GF00005026	DBVPG3856_004015-T1, DBVPG3856_013020-T1
GF00005027	DBVPG3856_001879-T1, DBVPG3856_011387-T1
GF00005028	DBVPG3856_009140-T1, DBVPG3856_002421-T1
GF00005029	DBVPG3856_002966-T1, DBVPG3856_004165-T1
GF00005030	DBVPG3856_001812-T1, DBVPG3856_014269-T1
GF00005031	DBVPG3856_011138-T1, DBVPG3856_011888-T1
GF00005032	DBVPG3856_002521-T1, DBVPG3856_004777-T1
GF00005033	DBVPG3856_002903-T1, DBVPG3856_004580-T1
GF00005034	DBVPG3856_003961-T1, DBVPG3856_001103-T1
GF00005035	DBVPG3856_001183-T1, DBVPG3856_010473-T1
GF00005036	DBVPG3856_012647-T1, DBVPG3856_011530-T1
GF00005037	DBVPG3856_006062-T1, DBVPG3856_001756-T1
GF00005038	DBVPG3856_007214-T1, DBVPG3856_004664-T1
GF00005039	DBVPG3856_010800-T1, DBVPG3856_005964-T1
GF00005040	DBVPG3856_003962-T1, DBVPG3856_001104-T1
GF00005041	DBVPG3856_009377-T1, DBVPG3856_001984-T1
GF00005042	DBVPG3856_011221-T1, DBVPG3856_000808-T1
GF00005043	DBVPG3856_004370-T1, DBVPG3856_007083-T1
GF00005044	DBVPG3856_008179-T1, DBVPG3856_002150-T1
GF00005045	DBVPG3856_001295-T1, DBVPG3856_006620-T1
GF00005046	DBVPG3856_011397-T1, DBVPG3856_001869-T1
GF00005047	DBVPG3856_002737-T1, DBVPG3856_012126-T1
GF00005048	DBVPG3856_005881-T1, DBVPG3856_012272-T1
GF00005049	DBVPG3856_010961-T1, DBVPG3856_006803-T1
GF00005050	DBVPG3856_012614-T1, DBVPG3856_014996-T1
GF00005051	DBVPG3856_008762-T1, DBVPG3856_005741-T1
GF00005052	DBVPG3856_000190-T1, DBVPG3856_009683-T1
GF00005053	DBVPG3856_006202-T1, DBVPG3856_004548-T1
GF00005054	DBVPG3856_012802-T1, DBVPG3856_003067-T1
GF00005055	DBVPG3856_004874-T1, DBVPG3856_004454-T1
GF00005056	DBVPG3856_008297-T1, DBVPG3856_006403-T1
GF00005057	DBVPG3856_002943-T1, DBVPG3856_004143-T1
GF00005058	DBVPG3856_008735-T1, DBVPG3856_007447-T1
GF00005059	DBVPG3856_007698-T1, DBVPG3856_013294-T1
GF00005060	DBVPG3856_000196-T1, DBVPG3856_008520-T1
GF00005061	DBVPG3856_001704-T1, DBVPG3856_014175-T1
GF00005062	DBVPG3856_000164-T1, DBVPG3856_009099-T1
GF00005063	DBVPG3856_014781-T1, DBVPG3856_014793-T1
GF00005064	DBVPG3856_002733-T1, DBVPG3856_014923-T1
GF00005065	DBVPG3856_012442-T1, DBVPG3856_001034-T1
GF00005066	DBVPG3856_004159-T1, DBVPG3856_002960-T1
GF00005067	DBVPG3856_010040-T1, DBVPG3856_012406-T1
GF00005068	DBVPG3856_004016-T1, DBVPG3856_013019-T1
GF00005069	DBVPG3856_010712-T1, DBVPG3856_007362-T1
GF00005070	DBVPG3856_006151-T1, DBVPG3856_000253-T1
GF00005071	DBVPG3856_005125-T1, DBVPG3856_002383-T1
GF00005072	DBVPG3856_013806-T1, DBVPG3856_000842-T1
GF00005073	DBVPG3856_011681-T1, DBVPG3856_008926-T1
GF00005074	DBVPG3856_011222-T1, DBVPG3856_000807-T1
GF00005075	DBVPG3856_000822-T1, DBVPG3856_003934-T1
GF00005076	DBVPG3856_009694-T1, DBVPG3856_005183-T1
GF00005077	DBVPG3856_000036-T1, DBVPG3856_002689-T1
GF00005078	DBVPG3856_012305-T1, DBVPG3856_014561-T1
GF00005079	DBVPG3856_005855-T1, DBVPG3856_006938-T1
GF00005080	DBVPG3856_011017-T1, DBVPG3856_007812-T1
GF00005081	DBVPG3856_001439-T1, DBVPG3856_008069-T1
GF00005082	DBVPG3856_008352-T1, DBVPG3856_000492-T1
GF00005083	DBVPG3856_013639-T1, DBVPG3856_012313-T1
GF00005084	DBVPG3856_007945-T1, DBVPG3856_008611-T1
GF00005085	DBVPG3856_003698-T1, DBVPG3856_004603-T1
GF00005086	DBVPG3856_012057-T1, DBVPG3856_011858-T1
GF00005087	DBVPG3856_003686-T1, DBVPG3856_004616-T1
GF00005088	DBVPG3856_012848-T1, DBVPG3856_002008-T1
GF00005089	DBVPG3856_008205-T1, DBVPG3856_002798-T1
GF00005090	DBVPG3856_010566-T1, DBVPG3856_009912-T1
GF00005091	DBVPG3856_002397-T1, DBVPG3856_005115-T1
GF00005092	DBVPG3856_011009-T1, DBVPG3856_007804-T1
GF00005093	DBVPG3856_007668-T1, DBVPG3856_003128-T1
GF00005094	DBVPG3856_013143-T1, DBVPG3856_011280-T1
GF00005095	DBVPG3856_006717-T1, DBVPG3856_005590-T1
GF00005096	DBVPG3856_001507-T1, DBVPG3856_013751-T1
GF00005097	DBVPG3856_008098-T1, DBVPG3856_008874-T1
GF00005098	DBVPG3856_008088-T1, DBVPG3856_001458-T1
GF00005099	DBVPG3856_013582-T1, DBVPG3856_001405-T1
GF00005100	DBVPG3856_008400-T1, DBVPG3856_008481-T1
GF00005101	DBVPG3856_005689-T1, DBVPG3856_011754-T1
GF00005102	DBVPG3856_000553-T1, DBVPG3856_007032-T1
GF00005103	DBVPG3856_005346-T1, DBVPG3856_012669-T1
GF00005104	DBVPG3856_010858-T1, DBVPG3856_013215-T1
GF00005105	DBVPG3856_005361-T1, DBVPG3856_007864-T1
GF00005106	DBVPG3856_007862-T1, DBVPG3856_005359-T1
GF00005107	DBVPG3856_009934-T1, DBVPG3856_008265-T1
GF00005108	DBVPG3856_009789-T1, DBVPG3856_000471-T1
GF00005109	DBVPG3856_013272-T1, DBVPG3856_002763-T1
GF00005110	DBVPG3856_008656-T1, DBVPG3856_013117-T1
GF00005111	DBVPG3856_001734-T1, DBVPG3856_006080-T1
GF00005112	DBVPG3856_007332-T1, DBVPG3856_002602-T1
GF00005113	DBVPG3856_001602-T1, DBVPG3856_006305-T1
GF00005114	DBVPG3856_003305-T1, DBVPG3856_003197-T1
GF00005115	DBVPG3856_014556-T1, DBVPG3856_013797-T1
GF00005116	DBVPG3856_003292-T1, DBVPG3856_003211-T1
GF00005117	DBVPG3856_006892-T1, DBVPG3856_010869-T1
GF00005118	DBVPG3856_011715-T1, DBVPG3856_010984-T1
GF00005119	DBVPG3856_011103-T1, DBVPG3856_011104-T1
GF00005120	DBVPG3856_010011-T1, DBVPG3856_003340-T1
GF00005121	DBVPG3856_002266-T1, DBVPG3856_003367-T1
GF00005122	DBVPG3856_004505-T1, DBVPG3856_001058-T1
GF00005123	DBVPG3856_008121-T1, DBVPG3856_008895-T1
GF00005124	DBVPG3856_003217-T1, DBVPG3856_003285-T1
GF00005125	DBVPG3856_010578-T1, DBVPG3856_003006-T1
GF00005126	DBVPG3856_008298-T1, DBVPG3856_006402-T1
GF00005127	DBVPG3856_010330-T1, DBVPG3856_011606-T1
GF00005128	DBVPG3856_009758-T1, DBVPG3856_003603-T1
GF00005129	DBVPG3856_014730-T1, DBVPG3856_004568-T1
GF00005130	DBVPG3856_007313-T1, DBVPG3856_002585-T1
GF00005131	DBVPG3856_012775-T1, DBVPG3856_001655-T1
GF00005132	DBVPG3856_003491-T1, DBVPG3856_011374-T1
GF00005133	DBVPG3856_004772-T1, DBVPG3856_002516-T1
GF00005134	DBVPG3856_001191-T1, DBVPG3856_010481-T1
GF00005135	DBVPG3856_004097-T1, DBVPG3856_010361-T1
GF00005136	DBVPG3856_004303-T1, DBVPG3856_012695-T1
GF00005137	DBVPG3856_001021-T1, DBVPG3856_001967-T1
GF00005138	DBVPG3856_007433-T1, DBVPG3856_006439-T1
GF00005139	DBVPG3856_002676-T1, DBVPG3856_000050-T1
GF00005140	DBVPG3856_013107-T1, DBVPG3856_014817-T1
GF00005141	DBVPG3856_002474-T1, DBVPG3856_000360-T1
GF00005142	DBVPG3856_004991-T1, DBVPG3856_000101-T1
GF00005143	DBVPG3856_010201-T1, DBVPG3856_000310-T1
GF00005144	DBVPG3856_013987-T1, DBVPG3856_008568-T1
GF00005145	DBVPG3856_012760-T1, DBVPG3856_001408-T1
GF00005146	DBVPG3856_001617-T1, DBVPG3856_006320-T1
GF00005147	DBVPG3856_010009-T1, DBVPG3856_003341-T1
GF00005148	DBVPG3856_008642-T1, DBVPG3856_006454-T1
GF00005149	DBVPG3856_000503-T1, DBVPG3856_008341-T1
GF00005150	DBVPG3856_010691-T1, DBVPG3856_003737-T1
GF00005151	DBVPG3856_001246-T1, DBVPG3856_006606-T1
GF00005152	DBVPG3856_002823-T1, DBVPG3856_003822-T1
GF00005153	DBVPG3856_010507-T1, DBVPG3856_011161-T1
GF00005154	DBVPG3856_010280-T1, DBVPG3856_011986-T1
GF00005155	DBVPG3856_003272-T1, DBVPG3856_007263-T1
GF00005156	DBVPG3856_008266-T1, DBVPG3856_009933-T1
GF00005157	DBVPG3856_008381-T1, DBVPG3856_000284-T1
GF00005158	DBVPG3856_013356-T1, DBVPG3856_014479-T1
GF00005159	DBVPG3856_003451-T1, DBVPG3856_007009-T1
GF00005160	DBVPG3856_002122-T1, DBVPG3856_012134-T1
GF00005161	DBVPG3856_009062-T1, DBVPG3856_013850-T1
GF00005162	DBVPG3856_002183-T1, DBVPG3856_002124-T1
GF00005163	DBVPG3856_006340-T1, DBVPG3856_006386-T1
GF00005164	DBVPG3856_013874-T1, DBVPG3856_009185-T1
GF00005165	DBVPG3856_012106-T1, DBVPG3856_014489-T1
GF00005166	DBVPG3856_001280-T1, DBVPG3856_006691-T1
GF00005167	DBVPG3856_014301-T1, DBVPG3856_005483-T1
GF00005168	DBVPG3856_010563-T1, DBVPG3856_009915-T1
GF00005169	DBVPG3856_004062-T1, DBVPG3856_008028-T1
GF00005170	DBVPG3856_002941-T1, DBVPG3856_004141-T1
GF00005171	DBVPG3856_002062-T1, DBVPG3856_006035-T1
GF00005172	DBVPG3856_000670-T1, DBVPG3856_001388-T1
GF00005173	DBVPG3856_003827-T1, DBVPG3856_000845-T1
GF00005174	DBVPG3856_008764-T1, DBVPG3856_005743-T1
GF00005175	DBVPG3856_011463-T1, DBVPG3856_006555-T1
GF00005176	DBVPG3856_000234-T1, DBVPG3856_006129-T1
GF00005177	DBVPG3856_000701-T1, DBVPG3856_001358-T1
GF00005178	DBVPG3856_004364-T1, DBVPG3856_007089-T1
GF00005179	DBVPG3856_009418-T1, DBVPG3856_012524-T1
GF00005180	DBVPG3856_009285-T1, DBVPG3856_000116-T1
GF00005181	DBVPG3856_008849-T1, DBVPG3856_005914-T1
GF00005182	DBVPG3856_010598-T1, DBVPG3856_008812-T1
GF00005183	DBVPG3856_003895-T1, DBVPG3856_013307-T1
GF00005184	DBVPG3856_008987-T1, DBVPG3856_006274-T1
GF00005185	DBVPG3856_010758-T1, DBVPG3856_003620-T1
GF00005186	DBVPG3856_011076-T1, DBVPG3856_009035-T1
GF00005187	DBVPG3856_012755-T1, DBVPG3856_001413-T1
GF00005188	DBVPG3856_006978-T1, DBVPG3856_012606-T1
GF00005189	DBVPG3856_003138-T1, DBVPG3856_007657-T1
GF00005190	DBVPG3856_006883-T1, DBVPG3856_010860-T1
GF00005191	DBVPG3856_009776-T1, DBVPG3856_010023-T1
GF00005192	DBVPG3856_005906-T1, DBVPG3856_013624-T1
GF00005193	DBVPG3856_012155-T1, DBVPG3856_010666-T1
GF00005194	DBVPG3856_009858-T1, DBVPG3856_000910-T1
GF00005195	DBVPG3856_004967-T1, DBVPG3856_001129-T1
GF00005196	DBVPG3856_003244-T1, DBVPG3856_002035-T1
GF00005197	DBVPG3856_007521-T1, DBVPG3856_005718-T1
GF00005198	DBVPG3856_000663-T1, DBVPG3856_001393-T1
GF00005199	DBVPG3856_005672-T1, DBVPG3856_014216-T1
GF00005200	DBVPG3856_010833-T1, DBVPG3856_003158-T1
GF00005201	DBVPG3856_000407-T1, DBVPG3856_006242-T1
GF00005202	DBVPG3856_005071-T1, DBVPG3856_014292-T1
GF00005203	DBVPG3856_005120-T1, DBVPG3856_002402-T1
GF00005204	DBVPG3856_005946-T1, DBVPG3856_014262-T1
GF00005205	DBVPG3856_011808-T1, DBVPG3856_006652-T1
GF00005206	DBVPG3856_004017-T1, DBVPG3856_013018-T1
GF00005207	DBVPG3856_004615-T1, DBVPG3856_003687-T1
GF00005208	DBVPG3856_000199-T1, DBVPG3856_008523-T1
GF00005209	DBVPG3856_000236-T1, DBVPG3856_006132-T1
GF00005210	DBVPG3856_007485-T1, DBVPG3856_005031-T1
GF00005211	DBVPG3856_012566-T1, DBVPG3856_012468-T1
GF00005212	DBVPG3856_011643-T1, DBVPG3856_008954-T1
GF00005213	DBVPG3856_009064-T1, DBVPG3856_013848-T1
GF00005214	DBVPG3856_000806-T1, DBVPG3856_011223-T1
GF00005215	DBVPG3856_014084-T1, DBVPG3856_014150-T1
GF00005216	DBVPG3856_004034-T1, DBVPG3856_012352-T1
GF00005217	DBVPG3856_010528-T1, DBVPG3856_010099-T1
GF00005218	DBVPG3856_003938-T1, DBVPG3856_000818-T1
GF00005219	DBVPG3856_009184-T1, DBVPG3856_013875-T1
GF00005220	DBVPG3856_002333-T1, DBVPG3856_010435-T1
GF00005221	DBVPG3856_012868-T1, DBVPG3856_009585-T1
GF00005222	DBVPG3856_000224-T1, DBVPG3856_006120-T1
GF00005223	DBVPG3856_002014-T1, DBVPG3856_012842-T1
GF00005224	DBVPG3856_008866-T1, DBVPG3856_005934-T1
GF00005225	DBVPG3856_007955-T1, DBVPG3856_008602-T1
GF00005226	DBVPG3856_000892-T1, DBVPG3856_003871-T1
GF00005227	DBVPG3856_003860-T1, DBVPG3856_000881-T1
GF00005228	DBVPG3856_000873-T1, DBVPG3856_003854-T1
GF00005229	DBVPG3856_000844-T1, DBVPG3856_003826-T1
GF00005230	DBVPG3856_004363-T1, DBVPG3856_007090-T1
GF00005231	DBVPG3856_010810-T1, DBVPG3856_005955-T1
GF00005232	DBVPG3856_010941-T1, DBVPG3856_004403-T1
GF00005233	DBVPG3856_013414-T1, DBVPG3856_005889-T1
GF00005234	DBVPG3856_006666-T1, DBVPG3856_008285-T1
GF00005235	DBVPG3856_004806-T1, DBVPG3856_003483-T1
GF00005236	DBVPG3856_004801-T1, DBVPG3856_002545-T1
GF00005237	DBVPG3856_013382-T1, DBVPG3856_005646-T1
GF00005238	DBVPG3856_001591-T1, DBVPG3856_012707-T1
GF00005239	DBVPG3856_013144-T1, DBVPG3856_011279-T1
GF00005240	DBVPG3856_009129-T1, DBVPG3856_002433-T1
GF00005241	DBVPG3856_000438-T1, DBVPG3856_008684-T1
GF00005242	DBVPG3856_007644-T1, DBVPG3856_010186-T1
GF00005243	DBVPG3856_010768-T1, DBVPG3856_005535-T1
GF00005244	DBVPG3856_005635-T1, DBVPG3856_004702-T1
GF00005245	DBVPG3856_009357-T1, DBVPG3856_007819-T1
GF00005246	DBVPG3856_009375-T1, DBVPG3856_001982-T1
GF00005247	DBVPG3856_004807-T1, DBVPG3856_003482-T1
GF00005248	DBVPG3856_013897-T1, DBVPG3856_010273-T1
GF00005249	DBVPG3856_011922-T1, DBVPG3856_011412-T1
GF00005250	DBVPG3856_000230-T1, DBVPG3856_006125-T1
GF00005251	DBVPG3856_000865-T1, DBVPG3856_003846-T1
GF00005252	DBVPG3856_007799-T1, DBVPG3856_011004-T1
GF00005253	DBVPG3856_011139-T1, DBVPG3856_011889-T1
GF00005254	DBVPG3856_009611-T1, DBVPG3856_013331-T1
GF00005255	DBVPG3856_006731-T1, DBVPG3856_005576-T1
