	Rhodotorula_mucilaginosa_DBVPG_3855.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004946	DBVPG3855_010887-T1	DBVPG3775_006840-T1
GF00004947	DBVPG3855_013781-T1	DBVPG3775_006846-T1
GF00004948	DBVPG3855_013782-T1	DBVPG3775_006847-T1
GF00004949	DBVPG3855_010897-T1	DBVPG3775_006849-T1
GF00004950	DBVPG3855_010904-T1	DBVPG3775_001335-T1
GF00004951	DBVPG3855_011821-T1	DBVPG3775_001334-T1
GF00004952	DBVPG3855_010906-T1	DBVPG3775_001333-T1
GF00004953	DBVPG3855_010907-T1	DBVPG3775_001332-T1
GF00004954	DBVPG3855_010908-T1	DBVPG3775_001331-T1
GF00004955	DBVPG3855_010909-T1	DBVPG3775_001330-T1
GF00004956	DBVPG3855_010911-T1	DBVPG3775_001327-T1
GF00004957	DBVPG3855_010912-T1	DBVPG3775_001326-T1
GF00004958	DBVPG3855_010913-T1	DBVPG3775_001325-T1
GF00004959	DBVPG3855_010914-T1	DBVPG3775_001324-T1
GF00004960	DBVPG3855_010915-T1	DBVPG3775_001323-T1
GF00004961	DBVPG3855_010919-T1	DBVPG3775_001318-T1
GF00004962	DBVPG3855_010920-T1	DBVPG3775_001317-T1
GF00004963	DBVPG3855_010921-T1	DBVPG3775_001316-T1
GF00004964	DBVPG3855_011805-T1	DBVPG3775_001315-T1
GF00004965	DBVPG3855_010926-T1	DBVPG3775_001309-T1
GF00004966	DBVPG3855_010927-T1	DBVPG3775_001308-T1
GF00004967	DBVPG3855_010928-T1	DBVPG3775_001307-T1
GF00004968	DBVPG3855_010930-T1	DBVPG3775_001304-T1
GF00004969	DBVPG3855_010931-T1	DBVPG3775_001303-T1
GF00004970	DBVPG3855_010932-T1	DBVPG3775_001302-T1
GF00004971	DBVPG3855_010933-T1	DBVPG3775_001301-T1
GF00004972	DBVPG3855_010934-T1	DBVPG3775_001300-T1
GF00004973	DBVPG3855_011792-T1	DBVPG3775_001299-T1
GF00004974	DBVPG3855_011788-T1	DBVPG3775_001295-T1
GF00004975	DBVPG3855_010939-T1	DBVPG3775_001294-T1
GF00004976	DBVPG3855_010940-T1	DBVPG3775_001293-T1
GF00004977	DBVPG3855_010941-T1	DBVPG3775_001292-T1
GF00004978	DBVPG3855_010942-T1	DBVPG3775_001291-T1
GF00004979	DBVPG3855_010943-T1	DBVPG3775_001290-T1
GF00004980	DBVPG3855_010944-T1	DBVPG3775_001289-T1
GF00004981	DBVPG3855_010946-T1	DBVPG3775_001284-T1
GF00004982	DBVPG3855_011778-T1	DBVPG3775_001282-T1
GF00004983	DBVPG3855_011777-T1	DBVPG3775_001281-T1
GF00004984	DBVPG3855_010952-T1	DBVPG3775_001278-T1
GF00004985	DBVPG3855_010954-T1	DBVPG3775_001276-T1
GF00004986	DBVPG3855_010955-T1	DBVPG3775_001275-T1
GF00004987	DBVPG3855_010956-T1	DBVPG3775_001274-T1
GF00004988	DBVPG3855_010957-T1	DBVPG3775_001273-T1
GF00004989	DBVPG3855_010958-T1	DBVPG3775_001272-T1
GF00004990	DBVPG3855_010959-T1	DBVPG3775_001271-T1
GF00004991	DBVPG3855_010960-T1	DBVPG3775_001269-T1
GF00004992	DBVPG3855_010961-T1	DBVPG3775_001268-T1
GF00004993	DBVPG3855_010964-T1	DBVPG3775_001265-T1
GF00004994	DBVPG3855_010968-T1	DBVPG3775_001259-T1
GF00004995	DBVPG3855_010969-T1	DBVPG3775_001258-T1
GF00004996	DBVPG3855_010970-T1	DBVPG3775_001257-T1
GF00004997	DBVPG3855_014598-T1	DBVPG3775_001254-T1
GF00004998	DBVPG3855_014597-T1	DBVPG3775_001253-T1
GF00004999	DBVPG3855_014596-T1	DBVPG3775_001252-T1
GF00005000	DBVPG3855_011202-T1	DBVPG3775_005953-T1
GF00005001	DBVPG3855_012202-T1	DBVPG3775_005954-T1
GF00005002	DBVPG3855_012203-T1	DBVPG3775_005955-T1
GF00005003	DBVPG3855_011205-T1	DBVPG3775_005956-T1
GF00005004	DBVPG3855_011207-T1	DBVPG3775_005958-T1
GF00005005	DBVPG3855_012210-T1	DBVPG3775_005961-T1
GF00005006	DBVPG3855_011215-T1	DBVPG3775_005966-T1
GF00005007	DBVPG3855_011220-T1	DBVPG3775_005971-T1
GF00005008	DBVPG3855_011221-T1	DBVPG3775_005972-T1
GF00005009	DBVPG3855_011222-T1	DBVPG3775_005973-T1
GF00005010	DBVPG3855_011223-T1	DBVPG3775_005974-T1
GF00005011	DBVPG3855_011224-T1	DBVPG3775_005975-T1
GF00005012	DBVPG3855_011225-T1	DBVPG3775_005976-T1
GF00005013	DBVPG3855_012306-T1	DBVPG3775_005978-T1
GF00005014	DBVPG3855_011227-T1	DBVPG3775_005979-T1
GF00005015	DBVPG3855_012304-T1	DBVPG3775_005980-T1
GF00005016	DBVPG3855_011230-T1	DBVPG3775_005982-T1
GF00005017	DBVPG3855_011231-T1	DBVPG3775_005983-T1
GF00005018	DBVPG3855_012298-T1	DBVPG3775_005987-T1
GF00005019	DBVPG3855_011236-T1	DBVPG3775_005989-T1
GF00005020	DBVPG3855_011238-T1	DBVPG3775_005991-T1
GF00005021	DBVPG3855_011239-T1	DBVPG3775_005993-T1
GF00005022	DBVPG3855_011240-T1	DBVPG3775_005994-T1
GF00005023	DBVPG3855_011243-T1	DBVPG3775_005997-T1
GF00005024	DBVPG3855_012287-T1	DBVPG3775_005998-T1
GF00005025	DBVPG3855_012286-T1	DBVPG3775_005999-T1
GF00005026	DBVPG3855_012285-T1	DBVPG3775_006000-T1
GF00005027	DBVPG3855_012284-T1	DBVPG3775_006001-T1
GF00005028	DBVPG3855_011248-T1	DBVPG3775_006002-T1
GF00005029	DBVPG3855_012282-T1	DBVPG3775_006003-T1
GF00005030	DBVPG3855_011250-T1	DBVPG3775_006004-T1
GF00005031	DBVPG3855_011251-T1	DBVPG3775_006005-T1
GF00005032	DBVPG3855_011254-T1	DBVPG3775_006007-T1
GF00005033	DBVPG3855_012275-T1	DBVPG3775_006010-T1
GF00005034	DBVPG3855_011258-T1	DBVPG3775_006011-T1
GF00005035	DBVPG3855_011259-T1	DBVPG3775_006012-T1
GF00005036	DBVPG3855_011264-T1	DBVPG3775_006017-T1
GF00005037	DBVPG3855_011265-T1	DBVPG3775_006018-T1
GF00005038	DBVPG3855_011266-T1	DBVPG3775_006019-T1
GF00005039	DBVPG3855_011267-T1	DBVPG3775_006020-T1
GF00005040	DBVPG3855_011269-T1	DBVPG3775_006022-T1
GF00005041	DBVPG3855_011353-T1	DBVPG3775_006551-T1
GF00005042	DBVPG3855_011663-T1	DBVPG3775_006552-T1
GF00005043	DBVPG3855_011664-T1	DBVPG3775_006553-T1
GF00005044	DBVPG3855_011665-T1	DBVPG3775_006554-T1
GF00005045	DBVPG3855_011668-T1	DBVPG3775_006557-T1
GF00005046	DBVPG3855_011360-T1	DBVPG3775_006558-T1
GF00005047	DBVPG3855_011670-T1	DBVPG3775_006559-T1
GF00005048	DBVPG3855_011671-T1	DBVPG3775_006560-T1
GF00005049	DBVPG3855_011672-T1	DBVPG3775_006561-T1
GF00005050	DBVPG3855_011677-T1	DBVPG3775_006579-T1
GF00005051	DBVPG3855_011680-T1	DBVPG3775_006583-T1
GF00005052	DBVPG3855_011373-T1	DBVPG3775_006586-T1
GF00005053	DBVPG3855_011684-T1	DBVPG3775_006587-T1
GF00005054	DBVPG3855_011375-T1	DBVPG3775_006588-T1
GF00005055	DBVPG3855_011376-T1	DBVPG3775_006589-T1
GF00005056	DBVPG3855_011688-T1	DBVPG3775_006592-T1
GF00005057	DBVPG3855_011379-T1	DBVPG3775_006593-T1
GF00005058	DBVPG3855_011692-T1	DBVPG3775_007419-T1
GF00005059	DBVPG3855_011694-T1	DBVPG3775_007422-T1
GF00005060	DBVPG3855_011389-T1	DBVPG3775_007426-T1
GF00005061	DBVPG3855_011392-T1	DBVPG3775_007430-T1
GF00005062	DBVPG3855_011705-T1	DBVPG3775_007431-T1
GF00005063	DBVPG3855_011706-T1	DBVPG3775_007432-T1
GF00005064	DBVPG3855_012901-T1	DBVPG3775_007012-T1
GF00005065	DBVPG3855_012902-T1	DBVPG3775_007013-T1
GF00005066	DBVPG3855_012903-T1	DBVPG3775_007014-T1
GF00005067	DBVPG3855_011398-T1	DBVPG3775_007016-T1
GF00005068	DBVPG3855_012906-T1	DBVPG3775_007017-T1
GF00005069	DBVPG3855_012909-T1	DBVPG3775_007019-T1
GF00005070	DBVPG3855_012910-T1	DBVPG3775_007020-T1
GF00005071	DBVPG3855_011403-T1	DBVPG3775_007021-T1
GF00005072	DBVPG3855_012914-T1	DBVPG3775_007024-T1
GF00005073	DBVPG3855_012916-T1	DBVPG3775_007026-T1
GF00005074	DBVPG3855_012919-T1	DBVPG3775_007029-T1
GF00005075	DBVPG3855_012920-T1	DBVPG3775_007030-T1
GF00005076	DBVPG3855_012921-T1	DBVPG3775_007031-T1
GF00005077	DBVPG3855_012922-T1	DBVPG3775_007032-T1
GF00005078	DBVPG3855_012925-T1	DBVPG3775_007035-T1
GF00005079	DBVPG3855_012926-T1	DBVPG3775_007036-T1
GF00005080	DBVPG3855_011420-T1	DBVPG3775_007037-T1
GF00005081	DBVPG3855_012929-T1	DBVPG3775_007039-T1
GF00005082	DBVPG3855_012930-T1	DBVPG3775_007040-T1
GF00005083	DBVPG3855_011425-T1	DBVPG3775_007043-T1
GF00005084	DBVPG3855_012934-T1	DBVPG3775_007044-T1
GF00005085	DBVPG3855_011427-T1	DBVPG3775_007045-T1
GF00005086	DBVPG3855_011428-T1	DBVPG3775_007046-T1
GF00005087	DBVPG3855_011898-T1	DBVPG3775_002354-T1
GF00005088	DBVPG3855_011899-T1	DBVPG3775_002353-T1
GF00005089	DBVPG3855_011901-T1	DBVPG3775_002351-T1
GF00005090	DBVPG3855_011442-T1	DBVPG3775_002350-T1
GF00005091	DBVPG3855_011903-T1	DBVPG3775_002349-T1
GF00005092	DBVPG3855_011904-T1	DBVPG3775_002348-T1
GF00005093	DBVPG3855_011445-T1	DBVPG3775_002347-T1
GF00005094	DBVPG3855_011908-T1	DBVPG3775_002344-T1
GF00005095	DBVPG3855_011909-T1	DBVPG3775_002343-T1
GF00005096	DBVPG3855_011910-T1	DBVPG3775_002342-T1
GF00005097	DBVPG3855_011911-T1	DBVPG3775_002341-T1
GF00005098	DBVPG3855_011451-T1	DBVPG3775_002340-T1
GF00005099	DBVPG3855_011452-T1	DBVPG3775_002339-T1
GF00005100	DBVPG3855_011454-T1	DBVPG3775_002337-T1
GF00005101	DBVPG3855_011917-T1	DBVPG3775_002335-T1
GF00005102	DBVPG3855_011460-T1	DBVPG3775_002334-T1
GF00005103	DBVPG3855_012198-T1	DBVPG3775_006690-T1
GF00005104	DBVPG3855_011465-T1	DBVPG3775_006689-T1
GF00005105	DBVPG3855_011466-T1	DBVPG3775_006688-T1
GF00005106	DBVPG3855_012195-T1	DBVPG3775_006687-T1
GF00005107	DBVPG3855_012194-T1	DBVPG3775_006686-T1
GF00005108	DBVPG3855_011471-T1	DBVPG3775_006683-T1
GF00005109	DBVPG3855_011472-T1	DBVPG3775_006682-T1
GF00005110	DBVPG3855_011473-T1	DBVPG3775_006681-T1
GF00005111	DBVPG3855_012187-T1	DBVPG3775_006679-T1
GF00005112	DBVPG3855_011477-T1	DBVPG3775_006678-T1
GF00005113	DBVPG3855_011479-T1	DBVPG3775_006676-T1
GF00005114	DBVPG3855_011480-T1	DBVPG3775_006675-T1
GF00005115	DBVPG3855_011481-T1	DBVPG3775_006674-T1
GF00005116	DBVPG3855_011483-T1	DBVPG3775_006672-T1
GF00005117	DBVPG3855_012179-T1	DBVPG3775_006671-T1
GF00005118	DBVPG3855_011488-T1	DBVPG3775_006668-T1
GF00005119	DBVPG3855_012174-T1	DBVPG3775_006666-T1
GF00005120	DBVPG3855_011491-T1	DBVPG3775_006665-T1
GF00005121	DBVPG3855_011492-T1	DBVPG3775_006664-T1
GF00005122	DBVPG3855_012171-T1	DBVPG3775_006663-T1
GF00005123	DBVPG3855_011495-T1	DBVPG3775_006661-T1
GF00005124	DBVPG3855_012168-T1	DBVPG3775_006660-T1
GF00005125	DBVPG3855_011498-T1	DBVPG3775_006657-T1
GF00005126	DBVPG3855_011502-T1	DBVPG3775_006653-T1
GF00005127	DBVPG3855_011504-T1	DBVPG3775_006651-T1
GF00005128	DBVPG3855_012159-T1	DBVPG3775_006650-T1
GF00005129	DBVPG3855_014392-T1	DBVPG3775_003398-T1
GF00005130	DBVPG3855_014391-T1	DBVPG3775_003397-T1
GF00005131	DBVPG3855_014389-T1	DBVPG3775_003395-T1
GF00005132	DBVPG3855_014388-T1	DBVPG3775_003394-T1
GF00005133	DBVPG3855_011529-T1	DBVPG3775_003393-T1
GF00005134	DBVPG3855_011532-T1	DBVPG3775_003389-T1
GF00005135	DBVPG3855_014382-T1	DBVPG3775_003388-T1
GF00005136	DBVPG3855_011708-T1	DBVPG3775_000036-T1
GF00005137	DBVPG3855_011710-T1	DBVPG3775_000034-T1
GF00005138	DBVPG3855_012002-T1	DBVPG3775_000033-T1
GF00005139	DBVPG3855_011712-T1	DBVPG3775_000031-T1
GF00005140	DBVPG3855_011713-T1	DBVPG3775_000030-T1
GF00005141	DBVPG3855_011714-T1	DBVPG3775_000029-T1
GF00005142	DBVPG3855_012012-T1	DBVPG3775_000023-T1
GF00005143	DBVPG3855_012013-T1	DBVPG3775_000022-T1
GF00005144	DBVPG3855_011722-T1	DBVPG3775_000021-T1
GF00005145	DBVPG3855_012017-T1	DBVPG3775_000018-T1
GF00005146	DBVPG3855_011727-T1	DBVPG3775_000016-T1
GF00005147	DBVPG3855_012020-T1	DBVPG3775_000015-T1
GF00005148	DBVPG3855_011729-T1	DBVPG3775_000014-T1
GF00005149	DBVPG3855_011730-T1	DBVPG3775_000013-T1
GF00005150	DBVPG3855_011731-T1	DBVPG3775_000012-T1
GF00005151	DBVPG3855_011734-T1	DBVPG3775_000009-T1
GF00005152	DBVPG3855_011736-T1	DBVPG3775_000007-T1
GF00005153	DBVPG3855_012046-T1	DBVPG3775_000006-T1
GF00005154	DBVPG3855_011738-T1	DBVPG3775_000005-T1
GF00005155	DBVPG3855_012044-T1	DBVPG3775_000004-T1
GF00005156	DBVPG3855_011742-T1	DBVPG3775_000002-T1
GF00005157	DBVPG3855_011746-T1	DBVPG3775_007322-T1
GF00005158	DBVPG3855_012037-T1	DBVPG3775_007321-T1
GF00005159	DBVPG3855_011748-T1	DBVPG3775_007320-T1
GF00005160	DBVPG3855_012034-T1	DBVPG3775_007318-T1
GF00005161	DBVPG3855_011751-T1	DBVPG3775_007317-T1
GF00005162	DBVPG3855_012031-T1	DBVPG3775_007315-T1
GF00005163	DBVPG3855_012030-T1	DBVPG3775_007313-T1
GF00005164	DBVPG3855_011756-T1	DBVPG3775_007312-T1
GF00005165	DBVPG3855_012027-T1	DBVPG3775_007310-T1
GF00005166	DBVPG3855_011760-T1	DBVPG3775_007308-T1
GF00005167	DBVPG3855_014064-T1	DBVPG3775_002330-T1
GF00005168	DBVPG3855_014065-T1	DBVPG3775_002329-T1
GF00005169	DBVPG3855_011927-T1	DBVPG3775_002324-T1
GF00005170	DBVPG3855_014074-T1	DBVPG3775_002323-T1
GF00005171	DBVPG3855_014075-T1	DBVPG3775_002322-T1
GF00005172	DBVPG3855_011931-T1	DBVPG3775_002320-T1
GF00005173	DBVPG3855_011932-T1	DBVPG3775_002319-T1
GF00005174	DBVPG3855_011950-T1	DBVPG3775_004649-T1
GF00005175	DBVPG3855_013241-T1	DBVPG3775_004650-T1
GF00005176	DBVPG3855_013239-T1	DBVPG3775_004652-T1
GF00005177	DBVPG3855_011954-T1	DBVPG3775_004653-T1
GF00005178	DBVPG3855_011955-T1	DBVPG3775_004654-T1
GF00005179	DBVPG3855_013235-T1	DBVPG3775_004655-T1
GF00005180	DBVPG3855_011957-T1	DBVPG3775_004656-T1
GF00005181	DBVPG3855_011958-T1	DBVPG3775_004657-T1
GF00005182	DBVPG3855_011959-T1	DBVPG3775_004658-T1
GF00005183	DBVPG3855_011961-T1	DBVPG3775_004660-T1
GF00005184	DBVPG3855_011962-T1	DBVPG3775_004661-T1
GF00005185	DBVPG3855_011964-T1	DBVPG3775_004663-T1
GF00005186	DBVPG3855_013222-T1	DBVPG3775_004681-T1
GF00005187	DBVPG3855_013220-T1	DBVPG3775_004683-T1
GF00005188	DBVPG3855_011973-T1	DBVPG3775_004684-T1
GF00005189	DBVPG3855_011976-T1	DBVPG3775_004687-T1
GF00005190	DBVPG3855_011977-T1	DBVPG3775_004688-T1
GF00005191	DBVPG3855_013593-T1	DBVPG3775_004690-T1
GF00005192	DBVPG3855_013594-T1	DBVPG3775_004691-T1
GF00005193	DBVPG3855_013595-T1	DBVPG3775_004692-T1
GF00005194	DBVPG3855_013596-T1	DBVPG3775_004693-T1
GF00005195	DBVPG3855_011984-T1	DBVPG3775_004695-T1
GF00005196	DBVPG3855_011985-T1	DBVPG3775_004696-T1
GF00005197	DBVPG3855_013600-T1	DBVPG3775_004697-T1
GF00005198	DBVPG3855_011987-T1	DBVPG3775_004698-T1
GF00005199	DBVPG3855_011989-T1	DBVPG3775_004700-T1
GF00005200	DBVPG3855_013607-T1	DBVPG3775_004701-T1
GF00005201	DBVPG3855_011992-T1	DBVPG3775_004703-T1
GF00005202	DBVPG3855_011993-T1	DBVPG3775_004704-T1
GF00005203	DBVPG3855_011994-T1	DBVPG3775_004705-T1
GF00005204	DBVPG3855_011995-T1	DBVPG3775_004706-T1
GF00005205	DBVPG3855_011996-T1	DBVPG3775_004707-T1
GF00005206	DBVPG3855_013614-T1	DBVPG3775_004708-T1
GF00005207	DBVPG3855_012429-T1	DBVPG3775_006537-T1
GF00005208	DBVPG3855_012430-T1	DBVPG3775_006536-T1
GF00005209	DBVPG3855_012837-T1	DBVPG3775_006535-T1
GF00005210	DBVPG3855_012838-T1	DBVPG3775_006534-T1
GF00005211	DBVPG3855_012839-T1	DBVPG3775_006533-T1
GF00005212	DBVPG3855_012434-T1	DBVPG3775_006532-T1
GF00005213	DBVPG3855_012845-T1	DBVPG3775_006527-T1
GF00005214	DBVPG3855_012851-T1	DBVPG3775_006522-T1
GF00005215	DBVPG3855_012444-T1	DBVPG3775_006521-T1
GF00005216	DBVPG3855_012856-T1	DBVPG3775_006517-T1
GF00005217	DBVPG3855_012857-T1	DBVPG3775_006516-T1
GF00005218	DBVPG3855_012859-T1	DBVPG3775_006513-T1
GF00005219	DBVPG3855_012860-T1	DBVPG3775_006512-T1
GF00005220	DBVPG3855_012861-T1	DBVPG3775_006511-T1
GF00005221	DBVPG3855_012862-T1	DBVPG3775_006510-T1
GF00005222	DBVPG3855_012864-T1	DBVPG3775_006508-T1
GF00005223	DBVPG3855_012865-T1	DBVPG3775_006507-T1
GF00005224	DBVPG3855_012620-T1	DBVPG3775_006743-T1
GF00005225	DBVPG3855_012621-T1	DBVPG3775_006744-T1
GF00005226	DBVPG3855_014433-T1	DBVPG3775_006746-T1
GF00005227	DBVPG3855_012624-T1	DBVPG3775_006747-T1
GF00005228	DBVPG3855_012626-T1	DBVPG3775_006749-T1
GF00005229	DBVPG3855_014437-T1	DBVPG3775_006751-T1
GF00005230	DBVPG3855_013391-T1	DBVPG3775_006754-T1
GF00005231	DBVPG3855_012632-T1	DBVPG3775_006755-T1
GF00005232	DBVPG3855_013389-T1	DBVPG3775_006756-T1
GF00005233	DBVPG3855_013386-T1	DBVPG3775_006759-T1
GF00005234	DBVPG3855_013385-T1	DBVPG3775_006760-T1
GF00005235	DBVPG3855_012637-T1	DBVPG3775_006761-T1
GF00005236	DBVPG3855_013382-T1	DBVPG3775_006763-T1
GF00005237	DBVPG3855_013381-T1	DBVPG3775_006764-T1
GF00005238	DBVPG3855_012641-T1	DBVPG3775_006765-T1
GF00005239	DBVPG3855_013377-T1	DBVPG3775_006768-T1
GF00005240	DBVPG3855_013375-T1	DBVPG3775_006770-T1
GF00005241	DBVPG3855_012647-T1	DBVPG3775_006771-T1
GF00005242	DBVPG3855_013373-T1	DBVPG3775_006772-T1
GF00005243	DBVPG3855_012649-T1	DBVPG3775_006775-T1
GF00005244	DBVPG3855_013371-T1	DBVPG3775_006776-T1
GF00005245	DBVPG3855_013370-T1	DBVPG3775_006778-T1
GF00005246	DBVPG3855_012652-T1	DBVPG3775_007286-T1
GF00005247	DBVPG3855_012653-T1	DBVPG3775_007287-T1
GF00005248	DBVPG3855_012654-T1	DBVPG3775_007288-T1
GF00005249	DBVPG3855_013418-T1	DBVPG3775_007290-T1
GF00005250	DBVPG3855_013417-T1	DBVPG3775_007291-T1
GF00005251	DBVPG3855_013416-T1	DBVPG3775_007292-T1
GF00005252	DBVPG3855_012660-T1	DBVPG3775_007295-T1
GF00005253	DBVPG3855_012661-T1	DBVPG3775_007296-T1
GF00005254	DBVPG3855_012662-T1	DBVPG3775_007297-T1
GF00005255	DBVPG3855_013410-T1	DBVPG3775_007299-T1
GF00005256	DBVPG3855_013409-T1	DBVPG3775_007300-T1
GF00005257	DBVPG3855_012666-T1	DBVPG3775_007301-T1
GF00005258	DBVPG3855_012667-T1	DBVPG3775_007302-T1
GF00005259	DBVPG3855_012668-T1	DBVPG3775_007303-T1
GF00005260	DBVPG3855_012669-T1	DBVPG3775_007304-T1
GF00005261	DBVPG3855_013404-T1	DBVPG3775_007305-T1
GF00005262	DBVPG3855_013403-T1	DBVPG3775_007306-T1
GF00005263	DBVPG3855_013402-T1	DBVPG3775_007307-T1
GF00005264	DBVPG3855_013401-T1	DBVPG3775_007259-T1
GF00005265	DBVPG3855_013400-T1	DBVPG3775_007260-T1
GF00005266	DBVPG3855_013398-T1	DBVPG3775_007262-T1
GF00005267	DBVPG3855_013397-T1	DBVPG3775_007263-T1
GF00005268	DBVPG3855_012679-T1	DBVPG3775_007264-T1
GF00005269	DBVPG3855_014324-T1	DBVPG3775_006783-T1
GF00005270	DBVPG3855_014326-T1	DBVPG3775_006785-T1
GF00005271	DBVPG3855_012807-T1	DBVPG3775_006789-T1
GF00005272	DBVPG3855_012809-T1	DBVPG3775_006791-T1
GF00005273	DBVPG3855_012810-T1	DBVPG3775_006792-T1
GF00005274	DBVPG3855_012811-T1	DBVPG3775_006793-T1
GF00005275	DBVPG3855_014334-T1	DBVPG3775_006794-T1
GF00005276	DBVPG3855_012814-T1	DBVPG3775_006796-T1
GF00005277	DBVPG3855_012815-T1	DBVPG3775_006797-T1
GF00005278	DBVPG3855_012818-T1	DBVPG3775_006800-T1
GF00005279	DBVPG3855_012819-T1	DBVPG3775_006801-T1
GF00005280	DBVPG3855_012821-T1	DBVPG3775_006803-T1
GF00005281	DBVPG3855_012822-T1	DBVPG3775_006804-T1
GF00005282	DBVPG3855_012825-T1	DBVPG3775_006807-T1
GF00005283	DBVPG3855_012959-T1	DBVPG3775_006813-T1
GF00005284	DBVPG3855_014189-T1	DBVPG3775_007434-T1
GF00005285	DBVPG3855_014190-T1	DBVPG3775_007435-T1
GF00005286	DBVPG3855_014191-T1	DBVPG3775_007436-T1
GF00005287	DBVPG3855_012945-T1	DBVPG3775_007437-T1
GF00005288	DBVPG3855_012946-T1	DBVPG3775_007438-T1
GF00005289	DBVPG3855_012947-T1	DBVPG3775_007439-T1
GF00005290	DBVPG3855_014195-T1	DBVPG3775_007440-T1
GF00005291	DBVPG3855_014196-T1	DBVPG3775_007441-T1
GF00005292	DBVPG3855_012951-T1	DBVPG3775_007443-T1
GF00005293	DBVPG3855_014200-T1	DBVPG3775_007445-T1
GF00005294	DBVPG3855_014201-T1	DBVPG3775_007446-T1
GF00005295	DBVPG3855_014202-T1	DBVPG3775_007447-T1
GF00005296	DBVPG3855_012956-T1	DBVPG3775_007448-T1
GF00005297	DBVPG3855_012957-T1	DBVPG3775_007449-T1
GF00005298	DBVPG3855_012975-T1	DBVPG3775_004605-T1
GF00005299	DBVPG3855_012976-T1	DBVPG3775_004606-T1
GF00005300	DBVPG3855_013916-T1	DBVPG3775_004608-T1
GF00005301	DBVPG3855_013915-T1	DBVPG3775_004609-T1
GF00005302	DBVPG3855_013914-T1	DBVPG3775_004610-T1
GF00005303	DBVPG3855_012981-T1	DBVPG3775_004611-T1
GF00005304	DBVPG3855_012984-T1	DBVPG3775_004613-T1
GF00005305	DBVPG3855_012985-T1	DBVPG3775_004614-T1
GF00005306	DBVPG3855_012986-T1	DBVPG3775_004615-T1
GF00005307	DBVPG3855_013908-T1	DBVPG3775_004616-T1
GF00005308	DBVPG3855_012988-T1	DBVPG3775_004617-T1
GF00005309	DBVPG3855_012989-T1	DBVPG3775_004618-T1
GF00005310	DBVPG3855_013905-T1	DBVPG3775_004619-T1
GF00005311	DBVPG3855_012991-T1	DBVPG3775_004620-T1
GF00005312	DBVPG3855_013903-T1	DBVPG3775_004621-T1
GF00005313	DBVPG3855_013002-T1	DBVPG3775_004632-T1
GF00005314	DBVPG3855_013004-T1	DBVPG3775_004634-T1
GF00005315	DBVPG3855_013008-T1	DBVPG3775_004638-T1
GF00005316	DBVPG3855_014161-T1	DBVPG3775_004639-T1
GF00005317	DBVPG3855_013010-T1	DBVPG3775_004640-T1
GF00005318	DBVPG3855_014157-T1	DBVPG3775_004643-T1
GF00005319	DBVPG3855_014156-T1	DBVPG3775_004644-T1
GF00005320	DBVPG3855_013015-T1	DBVPG3775_004645-T1
GF00005321	DBVPG3855_013017-T1	DBVPG3775_004647-T1
GF00005322	DBVPG3855_013755-T1	DBVPG3775_007358-T1
GF00005323	DBVPG3855_013027-T1	DBVPG3775_007361-T1
GF00005324	DBVPG3855_013034-T1	DBVPG3775_007450-T1
GF00005325	DBVPG3855_013036-T1	DBVPG3775_007453-T1
GF00005326	DBVPG3855_013773-T1	DBVPG3775_007456-T1
GF00005327	DBVPG3855_013040-T1	DBVPG3775_007457-T1
GF00005328	DBVPG3855_013775-T1	DBVPG3775_007458-T1
GF00005329	DBVPG3855_013777-T1	DBVPG3775_007460-T1
GF00005330	DBVPG3855_013779-T1	DBVPG3775_007462-T1
GF00005331	DBVPG3855_013049-T1	DBVPG3775_004266-T1
GF00005332	DBVPG3855_013050-T1	DBVPG3775_004265-T1
GF00005333	DBVPG3855_013051-T1	DBVPG3775_004264-T1
GF00005334	DBVPG3855_013052-T1	DBVPG3775_004263-T1
GF00005335	DBVPG3855_013058-T1	DBVPG3775_004256-T1
GF00005336	DBVPG3855_013059-T1	DBVPG3775_004255-T1
GF00005337	DBVPG3855_013063-T1	DBVPG3775_004252-T1
GF00005338	DBVPG3855_013064-T1	DBVPG3775_004251-T1
GF00005339	DBVPG3855_013521-T1	DBVPG3775_004248-T1
GF00005340	DBVPG3855_013522-T1	DBVPG3775_004247-T1
GF00005341	DBVPG3855_013069-T1	DBVPG3775_004245-T1
GF00005342	DBVPG3855_013070-T1	DBVPG3775_004244-T1
GF00005343	DBVPG3855_013527-T1	DBVPG3775_004241-T1
GF00005344	DBVPG3855_013073-T1	DBVPG3775_004240-T1
GF00005345	DBVPG3855_013074-T1	DBVPG3775_004239-T1
GF00005346	DBVPG3855_013256-T1	DBVPG3775_006258-T1
GF00005347	DBVPG3855_013805-T1	DBVPG3775_006259-T1
GF00005348	DBVPG3855_013261-T1	DBVPG3775_006263-T1
GF00005349	DBVPG3855_013265-T1	DBVPG3775_006268-T1
GF00005350	DBVPG3855_013268-T1	DBVPG3775_006271-T1
GF00005351	DBVPG3855_013269-T1	DBVPG3775_006272-T1
GF00005352	DBVPG3855_013270-T1	DBVPG3775_006273-T1
GF00005353	DBVPG3855_013271-T1	DBVPG3775_006274-T1
GF00005354	DBVPG3855_013819-T1	DBVPG3775_006275-T1
