	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-1.cds.fa
GF00004731	TFCN1702E3901_011508-T1, TFCN1702E3901_007323-T1
GF00004732	TFCN1702E3901_010989-T1, TFCN1702E3901_004735-T1
GF00004733	TFCN1702E3901_003536-T1, TFCN1702E3901_001455-T1
GF00004734	TFCN1702E3901_002188-T1, TFCN1702E3901_002415-T1
GF00004735	TFCN1702E3901_006897-T1, TFCN1702E3901_002104-T1
GF00004736	TFCN1702E3901_001589-T1, TFCN1702E3901_012106-T1
GF00004737	TFCN1702E3901_007765-T1, TFCN1702E3901_001341-T1
GF00004738	TFCN1702E3901_002710-T1, TFCN1702E3901_000212-T1
GF00004739	TFCN1702E3901_001126-T1, TFCN1702E3901_009520-T1
GF00004740	TFCN1702E3901_013091-T1, TFCN1702E3901_013105-T1
GF00004741	TFCN1702E3901_011304-T1, TFCN1702E3901_003600-T1
GF00004742	TFCN1702E3901_005228-T1, TFCN1702E3901_007839-T1
GF00004743	TFCN1702E3901_000594-T1, TFCN1702E3901_008169-T1
GF00004744	TFCN1702E3901_003590-T1, TFCN1702E3901_011294-T1
GF00004745	TFCN1702E3901_008279-T1, TFCN1702E3901_001083-T1
GF00004746	TFCN1702E3901_005788-T1, TFCN1702E3901_001886-T1
GF00004747	TFCN1702E3901_003265-T1, TFCN1702E3901_003078-T1
GF00004748	TFCN1702E3901_005442-T1, TFCN1702E3901_012202-T1
GF00004749	TFCN1702E3901_006872-T1, TFCN1702E3901_009174-T1
GF00004750	TFCN1702E3901_008269-T1, TFCN1702E3901_001074-T1
GF00004751	TFCN1702E3901_004985-T1, TFCN1702E3901_004984-T1
GF00004752	TFCN1702E3901_011922-T1, TFCN1702E3901_003639-T1
GF00004753	TFCN1702E3901_013162-T1, TFCN1702E3901_006042-T1
GF00004754	TFCN1702E3901_002134-T1, TFCN1702E3901_002360-T1
GF00004755	TFCN1702E3901_007042-T1, TFCN1702E3901_008700-T1
GF00004756	TFCN1702E3901_008870-T1, TFCN1702E3901_006671-T1
GF00004757	TFCN1702E3901_012990-T1, TFCN1702E3901_004538-T1
GF00004758	TFCN1702E3901_007043-T1, TFCN1702E3901_008701-T1
GF00004759	TFCN1702E3901_011306-T1, TFCN1702E3901_003602-T1
GF00004760	TFCN1702E3901_012181-T1, TFCN1702E3901_006943-T1
GF00004761	TFCN1702E3901_010669-T1, TFCN1702E3901_012753-T1
GF00004762	TFCN1702E3901_006114-T1, TFCN1702E3901_012772-T1
GF00004763	TFCN1702E3901_001955-T1, TFCN1702E3901_005711-T1
GF00004764	TFCN1702E3901_012244-T1, TFCN1702E3901_003407-T1
GF00004765	TFCN1702E3901_008977-T1, TFCN1702E3901_007015-T1
GF00004766	TFCN1702E3901_005374-T1, TFCN1702E3901_005633-T1
GF00004767	TFCN1702E3901_000179-T1, TFCN1702E3901_008378-T1
GF00004768	TFCN1702E3901_002787-T1, TFCN1702E3901_000026-T1
GF00004769	TFCN1702E3901_000807-T1, TFCN1702E3901_005848-T1
GF00004770	TFCN1702E3901_007192-T1, TFCN1702E3901_004463-T1
GF00004771	TFCN1702E3901_006296-T1, TFCN1702E3901_001269-T1
GF00004772	TFCN1702E3901_010505-T1, TFCN1702E3901_007548-T1
GF00004773	TFCN1702E3901_001111-T1, TFCN1702E3901_008309-T1
GF00004774	TFCN1702E3901_000459-T1, TFCN1702E3901_006424-T1
GF00004775	TFCN1702E3901_000146-T1, TFCN1702E3901_008345-T1
GF00004776	TFCN1702E3901_000071-T1, TFCN1702E3901_008414-T1
GF00004777	TFCN1702E3901_010566-T1, TFCN1702E3901_005944-T1
GF00004778	TFCN1702E3901_010634-T1, TFCN1702E3901_012334-T1
GF00004779	TFCN1702E3901_002234-T1, TFCN1702E3901_002441-T1
GF00004780	TFCN1702E3901_001666-T1, TFCN1702E3901_002970-T1
GF00004781	TFCN1702E3901_008697-T1, TFCN1702E3901_007039-T1
GF00004782	TFCN1702E3901_007473-T1, TFCN1702E3901_010843-T1
GF00004783	TFCN1702E3901_005184-T1, TFCN1702E3901_006617-T1
GF00004784	TFCN1702E3901_012016-T1, TFCN1702E3901_001578-T1
GF00004785	TFCN1702E3901_012160-T1, TFCN1702E3901_006923-T1
GF00004786	TFCN1702E3901_008661-T1, TFCN1702E3901_000701-T1
GF00004787	TFCN1702E3901_000111-T1, TFCN1702E3901_002750-T1
GF00004788	TFCN1702E3901_009506-T1, TFCN1702E3901_001141-T1
GF00004789	TFCN1702E3901_004805-T1, TFCN1702E3901_010421-T1
GF00004790	TFCN1702E3901_000137-T1, TFCN1702E3901_008336-T1
GF00004791	TFCN1702E3901_003079-T1, TFCN1702E3901_003266-T1
GF00004792	TFCN1702E3901_005439-T1, TFCN1702E3901_012200-T1
GF00004793	TFCN1702E3901_009808-T1, TFCN1702E3901_010022-T1
GF00004794	TFCN1702E3901_011446-T1, TFCN1702E3901_010351-T1
GF00004795	TFCN1702E3901_007100-T1, TFCN1702E3901_012317-T1
GF00004796	TFCN1702E3901_008287-T1, TFCN1702E3901_001090-T1
GF00004797	TFCN1702E3901_011852-T1, TFCN1702E3901_005160-T1
GF00004798	TFCN1702E3901_010658-T1, TFCN1702E3901_012357-T1
GF00004799	TFCN1702E3901_007314-T1, TFCN1702E3901_011516-T1
GF00004800	TFCN1702E3901_005920-T1, TFCN1702E3901_000736-T1
GF00004801	TFCN1702E3901_005784-T1, TFCN1702E3901_001882-T1
GF00004802	TFCN1702E3901_007349-T1, TFCN1702E3901_012851-T1
GF00004803	TFCN1702E3901_010475-T1, TFCN1702E3901_004749-T1
GF00004804	TFCN1702E3901_011810-T1, TFCN1702E3901_009935-T1
GF00004805	TFCN1702E3901_009330-T1, TFCN1702E3901_006247-T1
GF00004806	TFCN1702E3901_007478-T1, TFCN1702E3901_010839-T1
GF00004807	TFCN1702E3901_007083-T1, TFCN1702E3901_008734-T1
GF00004808	TFCN1702E3901_000284-T1, TFCN1702E3901_002637-T1
GF00004809	TFCN1702E3901_001888-T1, TFCN1702E3901_005790-T1
GF00004810	TFCN1702E3901_010346-T1, TFCN1702E3901_011451-T1
GF00004811	TFCN1702E3901_003995-T1, TFCN1702E3901_008044-T1
GF00004812	TFCN1702E3901_010731-T1, TFCN1702E3901_012826-T1
GF00004813	TFCN1702E3901_000721-T1, TFCN1702E3901_013055-T1
GF00004814	TFCN1702E3901_005161-T1, TFCN1702E3901_011853-T1
GF00004815	TFCN1702E3901_011862-T1, TFCN1702E3901_012810-T1
GF00004816	TFCN1702E3901_005139-T1, TFCN1702E3901_006492-T1
GF00004817	TFCN1702E3901_006899-T1, TFCN1702E3901_002102-T1
GF00004818	TFCN1702E3901_008901-T1, TFCN1702E3901_006640-T1
GF00004819	TFCN1702E3901_008389-T1, TFCN1702E3901_000096-T1
GF00004820	TFCN1702E3901_010034-T1, TFCN1702E3901_009826-T1
GF00004821	TFCN1702E3901_007604-T1, TFCN1702E3901_011265-T1
GF00004822	TFCN1702E3901_002641-T1, TFCN1702E3901_000280-T1
GF00004823	TFCN1702E3901_000684-T1, TFCN1702E3901_008643-T1
GF00004824	TFCN1702E3901_011407-T1, TFCN1702E3901_006190-T1
GF00004825	TFCN1702E3901_000753-T1, TFCN1702E3901_005901-T1
GF00004826	TFCN1702E3901_010806-T1, TFCN1702E3901_007514-T1
GF00004827	TFCN1702E3901_002956-T1, TFCN1702E3901_001681-T1
GF00004828	TFCN1702E3901_009149-T1, TFCN1702E3901_006846-T1
GF00004829	TFCN1702E3901_002895-T1, TFCN1702E3901_001742-T1
GF00004830	TFCN1702E3901_003911-T1, TFCN1702E3901_007964-T1
GF00004831	TFCN1702E3901_012967-T1, TFCN1702E3901_004700-T1
GF00004832	TFCN1702E3901_002529-T1, TFCN1702E3901_002302-T1
GF00004833	TFCN1702E3901_006563-T1, TFCN1702E3901_005067-T1
GF00004834	TFCN1702E3901_005230-T1, TFCN1702E3901_007841-T1
GF00004835	TFCN1702E3901_005288-T1, TFCN1702E3901_005543-T1
GF00004836	TFCN1702E3901_006052-T1, TFCN1702E3901_009695-T1
GF00004837	TFCN1702E3901_002179-T1, TFCN1702E3901_002406-T1
GF00004838	TFCN1702E3901_005924-T1, TFCN1702E3901_000731-T1
GF00004839	TFCN1702E3901_008954-T1, TFCN1702E3901_006992-T1
GF00004840	TFCN1702E3901_001380-T1, TFCN1702E3901_007729-T1
GF00004841	TFCN1702E3901_005586-T1, TFCN1702E3901_005327-T1
GF00004842	TFCN1702E3901_007953-T1, TFCN1702E3901_011678-T1
GF00004843	TFCN1702E3901_012222-T1, TFCN1702E3901_009760-T1
GF00004844	TFCN1702E3901_001850-T1, TFCN1702E3901_000353-T1
GF00004845	TFCN1702E3901_008449-T1, TFCN1702E3901_004031-T1
GF00004846	TFCN1702E3901_005703-T1, TFCN1702E3901_001963-T1
GF00004847	TFCN1702E3901_010889-T1, TFCN1702E3901_004428-T1
GF00004848	TFCN1702E3901_004464-T1, TFCN1702E3901_007191-T1
GF00004849	TFCN1702E3901_004441-T1, TFCN1702E3901_007213-T1
GF00004850	TFCN1702E3901_001857-T1, TFCN1702E3901_000345-T1
GF00004851	TFCN1702E3901_002517-T1, TFCN1702E3901_002291-T1
GF00004852	TFCN1702E3901_004635-T1, TFCN1702E3901_011076-T1
GF00004853	TFCN1702E3901_001574-T1, TFCN1702E3901_012011-T1
GF00004854	TFCN1702E3901_007066-T1, TFCN1702E3901_008720-T1
GF00004855	TFCN1702E3901_006057-T1, TFCN1702E3901_009700-T1
GF00004856	TFCN1702E3901_005459-T1, TFCN1702E3901_006022-T1
GF00004857	TFCN1702E3901_002155-T1, TFCN1702E3901_002382-T1
GF00004858	TFCN1702E3901_001142-T1, TFCN1702E3901_009505-T1
GF00004859	TFCN1702E3901_002502-T1, TFCN1702E3901_002276-T1
GF00004860	TFCN1702E3901_002503-T1, TFCN1702E3901_002277-T1
GF00004861	TFCN1702E3901_008296-T1, TFCN1702E3901_001098-T1
GF00004862	TFCN1702E3901_009376-T1, TFCN1702E3901_006200-T1
GF00004863	TFCN1702E3901_007276-T1, TFCN1702E3901_009391-T1
GF00004864	TFCN1702E3901_002823-T1, TFCN1702E3901_000063-T1
GF00004865	TFCN1702E3901_008548-T1, TFCN1702E3901_012934-T1
GF00004866	TFCN1702E3901_006515-T1, TFCN1702E3901_005119-T1
GF00004867	TFCN1702E3901_002738-T1, TFCN1702E3901_000100-T1
GF00004868	TFCN1702E3901_000020-T1, TFCN1702E3901_002781-T1
GF00004869	TFCN1702E3901_004103-T1, TFCN1702E3901_003762-T1
GF00004870	TFCN1702E3901_012652-T1, TFCN1702E3901_008562-T1
GF00004871	TFCN1702E3901_001683-T1, TFCN1702E3901_002954-T1
GF00004872	TFCN1702E3901_008060-T1, TFCN1702E3901_003729-T1
GF00004873	TFCN1702E3901_003650-T1, TFCN1702E3901_011912-T1
GF00004874	TFCN1702E3901_005915-T1, TFCN1702E3901_000740-T1
GF00004875	TFCN1702E3901_003721-T1, TFCN1702E3901_008067-T1
GF00004876	TFCN1702E3901_009136-T1, TFCN1702E3901_010105-T1
GF00004877	TFCN1702E3901_000971-T1, TFCN1702E3901_007686-T1
GF00004878	TFCN1702E3901_009996-T1, TFCN1702E3901_009307-T1
GF00004879	TFCN1702E3901_008101-T1, TFCN1702E3901_003689-T1
GF00004880	TFCN1702E3901_010706-T1, TFCN1702E3901_011113-T1
GF00004881	TFCN1702E3901_005144-T1, TFCN1702E3901_006487-T1
GF00004882	TFCN1702E3901_002836-T1, TFCN1702E3901_001804-T1
GF00004883	TFCN1702E3901_001052-T1, TFCN1702E3901_008248-T1
GF00004884	TFCN1702E3901_009619-T1, TFCN1702E3901_011495-T1
GF00004885	TFCN1702E3901_003322-T1, TFCN1702E3901_003134-T1
GF00004886	TFCN1702E3901_002764-T1, TFCN1702E3901_000126-T1
GF00004887	TFCN1702E3901_000541-T1, TFCN1702E3901_012452-T1
GF00004888	TFCN1702E3901_006264-T1, TFCN1702E3901_001303-T1
GF00004889	TFCN1702E3901_010192-T1, TFCN1702E3901_009667-T1
GF00004890	TFCN1702E3901_012911-T1, TFCN1702E3901_002081-T1
GF00004891	TFCN1702E3901_012116-T1, TFCN1702E3901_010682-T1
GF00004892	TFCN1702E3901_007768-T1, TFCN1702E3901_001338-T1
GF00004893	TFCN1702E3901_000274-T1, TFCN1702E3901_002648-T1
GF00004894	TFCN1702E3901_008077-T1, TFCN1702E3901_003710-T1
GF00004895	TFCN1702E3901_005093-T1, TFCN1702E3901_006534-T1
GF00004896	TFCN1702E3901_003673-T1, TFCN1702E3901_008117-T1
GF00004897	TFCN1702E3901_012844-T1, TFCN1702E3901_006767-T1
GF00004898	TFCN1702E3901_001761-T1, TFCN1702E3901_002876-T1
GF00004899	TFCN1702E3901_011943-T1, TFCN1702E3901_007466-T1
GF00004900	TFCN1702E3901_005344-T1, TFCN1702E3901_005603-T1
GF00004901	TFCN1702E3901_006274-T1, TFCN1702E3901_001293-T1
GF00004902	TFCN1702E3901_009545-T1, TFCN1702E3901_009071-T1
GF00004903	TFCN1702E3901_004674-T1, TFCN1702E3901_012054-T1
GF00004904	TFCN1702E3901_003200-T1, TFCN1702E3901_003387-T1
GF00004905	TFCN1702E3901_003667-T1, TFCN1702E3901_008123-T1
GF00004906	TFCN1702E3901_002932-T1, TFCN1702E3901_001706-T1
GF00004907	TFCN1702E3901_010538-T1, TFCN1702E3901_005968-T1
GF00004908	TFCN1702E3901_010617-T1, TFCN1702E3901_007912-T1
GF00004909	TFCN1702E3901_005317-T1, TFCN1702E3901_005575-T1
GF00004910	TFCN1702E3901_008052-T1, TFCN1702E3901_003735-T1
GF00004911	TFCN1702E3901_011716-T1, TFCN1702E3901_011644-T1
GF00004912	TFCN1702E3901_009541-T1, TFCN1702E3901_009067-T1
GF00004913	TFCN1702E3901_012549-T1, TFCN1702E3901_000874-T1
GF00004914	TFCN1702E3901_010011-T1, TFCN1702E3901_013093-T1
GF00004915	TFCN1702E3901_002355-T1, TFCN1702E3901_002585-T1
GF00004916	TFCN1702E3901_010927-T1, TFCN1702E3901_006824-T1
GF00004917	TFCN1702E3901_009528-T1, TFCN1702E3901_001118-T1
GF00004918	TFCN1702E3901_003293-T1, TFCN1702E3901_003103-T1
GF00004919	TFCN1702E3901_011361-T1, TFCN1702E3901_012048-T1
GF00004920	TFCN1702E3901_004174-T1, TFCN1702E3901_003826-T1
GF00004921	TFCN1702E3901_005931-T1, TFCN1702E3901_010580-T1
GF00004922	TFCN1702E3901_011868-T1, TFCN1702E3901_012816-T1
GF00004923	TFCN1702E3901_009707-T1, TFCN1702E3901_006064-T1
GF00004924	TFCN1702E3901_004438-T1, TFCN1702E3901_007216-T1
GF00004925	TFCN1702E3901_010833-T1, TFCN1702E3901_007483-T1
GF00004926	TFCN1702E3901_010924-T1, TFCN1702E3901_006822-T1
GF00004927	TFCN1702E3901_005220-T1, TFCN1702E3901_007830-T1
GF00004928	TFCN1702E3901_007032-T1, TFCN1702E3901_007505-T1
GF00004929	TFCN1702E3901_006422-T1, TFCN1702E3901_000457-T1
GF00004930	TFCN1702E3901_000861-T1, TFCN1702E3901_012534-T1
GF00004931	TFCN1702E3901_006172-T1, TFCN1702E3901_011388-T1
GF00004932	TFCN1702E3901_006406-T1, TFCN1702E3901_000446-T1
GF00004933	TFCN1702E3901_008806-T1, TFCN1702E3901_012572-T1
GF00004934	TFCN1702E3901_000892-T1, TFCN1702E3901_007418-T1
GF00004935	TFCN1702E3901_009676-T1, TFCN1702E3901_010182-T1
GF00004936	TFCN1702E3901_002822-T1, TFCN1702E3901_000062-T1
GF00004937	TFCN1702E3901_006106-T1, TFCN1702E3901_012766-T1
GF00004938	TFCN1702E3901_000564-T1, TFCN1702E3901_008198-T1
GF00004939	TFCN1702E3901_001327-T1, TFCN1702E3901_007781-T1
GF00004940	TFCN1702E3901_002612-T1, TFCN1702E3901_000310-T1
GF00004941	TFCN1702E3901_003842-T1, TFCN1702E3901_004189-T1
GF00004942	TFCN1702E3901_012672-T1, TFCN1702E3901_010271-T1
GF00004943	TFCN1702E3901_005863-T1, TFCN1702E3901_000793-T1
GF00004944	TFCN1702E3901_012147-T1, TFCN1702E3901_011968-T1
GF00004945	TFCN1702E3901_008868-T1, TFCN1702E3901_006673-T1
GF00004946	TFCN1702E3901_003624-T1, TFCN1702E3901_011935-T1
GF00004947	TFCN1702E3901_003653-T1, TFCN1702E3901_011909-T1
GF00004948	TFCN1702E3901_009296-T1, TFCN1702E3901_009983-T1
GF00004949	TFCN1702E3901_004077-T1, TFCN1702E3901_008495-T1
GF00004950	TFCN1702E3901_009581-T1, TFCN1702E3901_009114-T1
GF00004951	TFCN1702E3901_011049-T1, TFCN1702E3901_004289-T1
GF00004952	TFCN1702E3901_007667-T1, TFCN1702E3901_000952-T1
GF00004953	TFCN1702E3901_009175-T1, TFCN1702E3901_006873-T1
GF00004954	TFCN1702E3901_009699-T1, TFCN1702E3901_006056-T1
GF00004955	TFCN1702E3901_005681-T1, TFCN1702E3901_001988-T1
GF00004956	TFCN1702E3901_005515-T1, TFCN1702E3901_004392-T1
GF00004957	TFCN1702E3901_005265-T1, TFCN1702E3901_007799-T1
GF00004958	TFCN1702E3901_011835-T1, TFCN1702E3901_009910-T1
GF00004959	TFCN1702E3901_013173-T1, TFCN1702E3901_013155-T1
GF00004960	TFCN1702E3901_004553-T1, TFCN1702E3901_010785-T1
GF00004961	TFCN1702E3901_008917-T1, TFCN1702E3901_006959-T1
GF00004962	TFCN1702E3901_002537-T1, TFCN1702E3901_002311-T1
GF00004963	TFCN1702E3901_000307-T1, TFCN1702E3901_002615-T1
GF00004964	TFCN1702E3901_008724-T1, TFCN1702E3901_007071-T1
GF00004965	TFCN1702E3901_002507-T1, TFCN1702E3901_002280-T1
GF00004966	TFCN1702E3901_012757-T1, TFCN1702E3901_010665-T1
GF00004967	TFCN1702E3901_006403-T1, TFCN1702E3901_000443-T1
GF00004968	TFCN1702E3901_007233-T1, TFCN1702E3901_009437-T1
GF00004969	TFCN1702E3901_005507-T1, TFCN1702E3901_012419-T1
GF00004970	TFCN1702E3901_012510-T1, TFCN1702E3901_012870-T1
GF00004971	TFCN1702E3901_010628-T1, TFCN1702E3901_007923-T1
GF00004972	TFCN1702E3901_006021-T1, TFCN1702E3901_005460-T1
GF00004973	TFCN1702E3901_002421-T1, TFCN1702E3901_002194-T1
GF00004974	TFCN1702E3901_002611-T1, TFCN1702E3901_000311-T1
GF00004975	TFCN1702E3901_003393-T1, TFCN1702E3901_010793-T1
GF00004976	TFCN1702E3901_009137-T1, TFCN1702E3901_010104-T1
GF00004977	TFCN1702E3901_005217-T1, TFCN1702E3901_007827-T1
GF00004978	TFCN1702E3901_007423-T1, TFCN1702E3901_000887-T1
GF00004979	TFCN1702E3901_003080-T1, TFCN1702E3901_003267-T1
GF00004980	TFCN1702E3901_002376-T1, TFCN1702E3901_002149-T1
GF00004981	TFCN1702E3901_009197-T1, TFCN1702E3901_002057-T1
GF00004982	TFCN1702E3901_000514-T1, TFCN1702E3901_006453-T1
GF00004983	TFCN1702E3901_013012-T1, TFCN1702E3901_013064-T1
GF00004984	TFCN1702E3901_001051-T1, TFCN1702E3901_008247-T1
GF00004985	TFCN1702E3901_002055-T1, TFCN1702E3901_009199-T1
GF00004986	TFCN1702E3901_002511-T1, TFCN1702E3901_002285-T1
GF00004987	TFCN1702E3901_008583-T1, TFCN1702E3901_007340-T1
GF00004988	TFCN1702E3901_010350-T1, TFCN1702E3901_011447-T1
GF00004989	TFCN1702E3901_000995-T1, TFCN1702E3901_012267-T1
GF00004990	TFCN1702E3901_006191-T1, TFCN1702E3901_011408-T1
GF00004991	TFCN1702E3901_011420-T1, TFCN1702E3901_010382-T1
GF00004992	TFCN1702E3901_008572-T1, TFCN1702E3901_007331-T1
GF00004993	TFCN1702E3901_000092-T1, TFCN1702E3901_008393-T1
GF00004994	TFCN1702E3901_009314-T1, TFCN1702E3901_010003-T1
GF00004995	TFCN1702E3901_011610-T1, TFCN1702E3901_011224-T1
GF00004996	TFCN1702E3901_005594-T1, TFCN1702E3901_005335-T1
GF00004997	TFCN1702E3901_004580-T1, TFCN1702E3901_010757-T1
GF00004998	TFCN1702E3901_002581-T1, TFCN1702E3901_002351-T1
GF00004999	TFCN1702E3901_008415-T1, TFCN1702E3901_000070-T1
GF00005000	TFCN1702E3901_000185-T1, TFCN1702E3901_008384-T1
GF00005001	TFCN1702E3901_009338-T1, TFCN1702E3901_006239-T1
GF00005002	TFCN1702E3901_008521-T1, TFCN1702E3901_011709-T1
GF00005003	TFCN1702E3901_008743-T1, TFCN1702E3901_001309-T1
GF00005004	TFCN1702E3901_008902-T1, TFCN1702E3901_006639-T1
GF00005005	TFCN1702E3901_008962-T1, TFCN1702E3901_007000-T1
GF00005006	TFCN1702E3901_005444-T1, TFCN1702E3901_012204-T1
GF00005007	TFCN1702E3901_012052-T1, TFCN1702E3901_004676-T1
GF00005008	TFCN1702E3901_000094-T1, TFCN1702E3901_008391-T1
GF00005009	TFCN1702E3901_008492-T1, TFCN1702E3901_004074-T1
GF00005010	TFCN1702E3901_008517-T1, TFCN1702E3901_011705-T1
GF00005011	TFCN1702E3901_003560-T1, TFCN1702E3901_001430-T1
GF00005012	TFCN1702E3901_011237-T1, TFCN1702E3901_011732-T1
GF00005013	TFCN1702E3901_011040-T1, TFCN1702E3901_004280-T1
GF00005014	TFCN1702E3901_002508-T1, TFCN1702E3901_002281-T1
GF00005015	TFCN1702E3901_004656-T1, TFCN1702E3901_012070-T1
GF00005016	TFCN1702E3901_008134-T1, TFCN1702E3901_000627-T1
GF00005017	TFCN1702E3901_008139-T1, TFCN1702E3901_000621-T1
GF00005018	TFCN1702E3901_006862-T1, TFCN1702E3901_009164-T1
GF00005019	TFCN1702E3901_011630-T1, TFCN1702E3901_012470-T1
GF00005020	TFCN1702E3901_006581-T1, TFCN1702E3901_005048-T1
GF00005021	TFCN1702E3901_001743-T1, TFCN1702E3901_002894-T1
GF00005022	TFCN1702E3901_008291-T1, TFCN1702E3901_001093-T1
GF00005023	TFCN1702E3901_013023-T1, TFCN1702E3901_010285-T1
GF00005024	TFCN1702E3901_001855-T1, TFCN1702E3901_000348-T1
GF00005025	TFCN1702E3901_010800-T1, TFCN1702E3901_007519-T1
GF00005026	TFCN1702E3901_000688-T1, TFCN1702E3901_008647-T1
GF00005027	TFCN1702E3901_006839-T1, TFCN1702E3901_010942-T1
GF00005028	TFCN1702E3901_005186-T1, TFCN1702E3901_006615-T1
GF00005029	TFCN1702E3901_000151-T1, TFCN1702E3901_008351-T1
GF00005030	TFCN1702E3901_012275-T1, TFCN1702E3901_001003-T1
GF00005031	TFCN1702E3901_006635-T1, TFCN1702E3901_005166-T1
GF00005032	TFCN1702E3901_010296-T1, TFCN1702E3901_008983-T1
GF00005033	TFCN1702E3901_003678-T1, TFCN1702E3901_008112-T1
GF00005034	TFCN1702E3901_002939-T1, TFCN1702E3901_001699-T1
GF00005035	TFCN1702E3901_012325-T1, TFCN1702E3901_007110-T1
GF00005036	TFCN1702E3901_003277-T1, TFCN1702E3901_003088-T1
GF00005037	TFCN1702E3901_009631-T1, TFCN1702E3901_011481-T1
GF00005038	TFCN1702E3901_005685-T1, TFCN1702E3901_001981-T1
GF00005039	TFCN1702E3901_010792-T1, TFCN1702E3901_003394-T1
GF00005040	TFCN1702E3901_012562-T1, TFCN1702E3901_008816-T1
GF00005041	TFCN1702E3901_002476-T1, TFCN1702E3901_002251-T1
GF00005042	TFCN1702E3901_007303-T1, TFCN1702E3901_009417-T1
GF00005043	TFCN1702E3901_002209-T1, TFCN1702E3901_002437-T1
GF00005044	TFCN1702E3901_004706-T1, TFCN1702E3901_012962-T1
GF00005045	TFCN1702E3901_006211-T1, TFCN1702E3901_009363-T1
GF00005046	TFCN1702E3901_007384-T1, TFCN1702E3901_000923-T1
GF00005047	TFCN1702E3901_010172-T1, TFCN1702E3901_009687-T1
GF00005048	TFCN1702E3901_010912-T1, TFCN1702E3901_004404-T1
GF00005049	TFCN1702E3901_002349-T1, TFCN1702E3901_002578-T1
GF00005050	TFCN1702E3901_009153-T1, TFCN1702E3901_006850-T1
GF00005051	TFCN1702E3901_001768-T1, TFCN1702E3901_002869-T1
GF00005052	TFCN1702E3901_008234-T1, TFCN1702E3901_001038-T1
GF00005053	TFCN1702E3901_008813-T1, TFCN1702E3901_012565-T1
GF00005054	TFCN1702E3901_006146-T1, TFCN1702E3901_012367-T1
GF00005055	TFCN1702E3901_005993-T1, TFCN1702E3901_005484-T1
GF00005056	TFCN1702E3901_002446-T1, TFCN1702E3901_002229-T1
GF00005057	TFCN1702E3901_013040-T1, TFCN1702E3901_011684-T1
GF00005058	TFCN1702E3901_003379-T1, TFCN1702E3901_003193-T1
GF00005059	TFCN1702E3901_005084-T1, TFCN1702E3901_006547-T1
GF00005060	TFCN1702E3901_011550-T1, TFCN1702E3901_003582-T1
GF00005061	TFCN1702E3901_000689-T1, TFCN1702E3901_008648-T1
GF00005062	TFCN1702E3901_003463-T1, TFCN1702E3901_008789-T1
GF00005063	TFCN1702E3901_007070-T1, TFCN1702E3901_008723-T1
GF00005064	TFCN1702E3901_012462-T1, TFCN1702E3901_011622-T1
GF00005065	TFCN1702E3901_003958-T1, TFCN1702E3901_008009-T1
GF00005066	TFCN1702E3901_001646-T1, TFCN1702E3901_002990-T1
GF00005067	TFCN1702E3901_005197-T1, TFCN1702E3901_007869-T1
GF00005068	TFCN1702E3901_006288-T1, TFCN1702E3901_001279-T1
GF00005069	TFCN1702E3901_007326-T1, TFCN1702E3901_008568-T1
GF00005070	TFCN1702E3901_011127-T1, TFCN1702E3901_010721-T1
GF00005071	TFCN1702E3901_002003-T1, TFCN1702E3901_009253-T1
GF00005072	TFCN1702E3901_001022-T1, TFCN1702E3901_013075-T1
GF00005073	TFCN1702E3901_002551-T1, TFCN1702E3901_002327-T1
GF00005074	TFCN1702E3901_001660-T1, TFCN1702E3901_002976-T1
GF00005075	TFCN1702E3901_002214-T1, TFCN1702E3901_002461-T1
GF00005076	TFCN1702E3901_006913-T1, TFCN1702E3901_002091-T1
GF00005077	TFCN1702E3901_005786-T1, TFCN1702E3901_001884-T1
GF00005078	TFCN1702E3901_006612-T1, TFCN1702E3901_005187-T1
GF00005079	TFCN1702E3901_001294-T1, TFCN1702E3901_006273-T1
GF00005080	TFCN1702E3901_000711-T1, TFCN1702E3901_008671-T1
GF00005081	TFCN1702E3901_005415-T1, TFCN1702E3901_005979-T1
GF00005082	TFCN1702E3901_004532-T1, TFCN1702E3901_007124-T1
GF00005083	TFCN1702E3901_012668-T1, TFCN1702E3901_010267-T1
GF00005084	TFCN1702E3901_006482-T1, TFCN1702E3901_005149-T1
GF00005085	TFCN1702E3901_005760-T1, TFCN1702E3901_001906-T1
GF00005086	TFCN1702E3901_012899-T1, TFCN1702E3901_007433-T1
GF00005087	TFCN1702E3901_001686-T1, TFCN1702E3901_002950-T1
GF00005088	TFCN1702E3901_000498-T1, TFCN1702E3901_006476-T1
GF00005089	TFCN1702E3901_006330-T1, TFCN1702E3901_001235-T1
GF00005090	TFCN1702E3901_002253-T1, TFCN1702E3901_002479-T1
GF00005091	TFCN1702E3901_011425-T1, TFCN1702E3901_010387-T1
GF00005092	TFCN1702E3901_012260-T1, TFCN1702E3901_000988-T1
GF00005093	TFCN1702E3901_007240-T1, TFCN1702E3901_009430-T1
GF00005094	TFCN1702E3901_010393-T1, TFCN1702E3901_011431-T1
GF00005095	TFCN1702E3901_004937-T1, TFCN1702E3901_004936-T1
GF00005096	TFCN1702E3901_007020-T1, TFCN1702E3901_008679-T1
GF00005097	TFCN1702E3901_007254-T1, TFCN1702E3901_011531-T1
