	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004538	TFCN2502E3341_007801-T1, TFCN2502E3341_009580-T1	DBVPG3775_005613-T1
GF00004539	TFCN2502E3341_007802-T1, TFCN2502E3341_009581-T1	DBVPG3775_005614-T1
GF00004540	TFCN2502E3341_007803-T1, TFCN2502E3341_009582-T1	DBVPG3775_005615-T1
GF00004541	TFCN2502E3341_007807-T1, TFCN2502E3341_009585-T1	DBVPG3775_005619-T1
GF00004542	TFCN2502E3341_007808-T1, TFCN2502E3341_009586-T1	DBVPG3775_005620-T1
GF00004543	TFCN2502E3341_007812-T1, TFCN2502E3341_009589-T1	DBVPG3775_005623-T1
GF00004544	TFCN2502E3341_007813-T1, TFCN2502E3341_009590-T1	DBVPG3775_005624-T1
GF00004545	TFCN2502E3341_007814-T1, TFCN2502E3341_009591-T1	DBVPG3775_005625-T1
GF00004546	TFCN2502E3341_007816-T1, TFCN2502E3341_009593-T1	DBVPG3775_005627-T1
GF00004547	TFCN2502E3341_007820-T1, TFCN2502E3341_009597-T1	DBVPG3775_005630-T1
GF00004548	TFCN2502E3341_007822-T1, TFCN2502E3341_009598-T1	DBVPG3775_005631-T1
GF00004549	TFCN2502E3341_007825-T1, TFCN2502E3341_009601-T1	DBVPG3775_005634-T1
GF00004550	TFCN2502E3341_007843-T1, TFCN2502E3341_010806-T1	DBVPG3775_005891-T1
GF00004551	TFCN2502E3341_007844-T1, TFCN2502E3341_010807-T1	DBVPG3775_005892-T1
GF00004552	TFCN2502E3341_007845-T1, TFCN2502E3341_010808-T1	DBVPG3775_005893-T1
GF00004553	TFCN2502E3341_007847-T1, TFCN2502E3341_010810-T1	DBVPG3775_005895-T1
GF00004554	TFCN2502E3341_007848-T1, TFCN2502E3341_010811-T1	DBVPG3775_005896-T1
GF00004555	TFCN2502E3341_007850-T1, TFCN2502E3341_012694-T1	DBVPG3775_005898-T1
GF00004556	TFCN2502E3341_007851-T1, TFCN2502E3341_012695-T1	DBVPG3775_005899-T1
GF00004557	TFCN2502E3341_007852-T1, TFCN2502E3341_012696-T1	DBVPG3775_005900-T1
GF00004558	TFCN2502E3341_007853-T1, TFCN2502E3341_012697-T1	DBVPG3775_005901-T1
GF00004559	TFCN2502E3341_007857-T1, TFCN2502E3341_008571-T1	DBVPG3775_005904-T1
GF00004560	TFCN2502E3341_007858-T1, TFCN2502E3341_008570-T1	DBVPG3775_005905-T1
GF00004561	TFCN2502E3341_007859-T1, TFCN2502E3341_008569-T1	DBVPG3775_005906-T1
GF00004562	TFCN2502E3341_007860-T1, TFCN2502E3341_008568-T1	DBVPG3775_005907-T1
GF00004563	TFCN2502E3341_007861-T1, TFCN2502E3341_008567-T1	DBVPG3775_005908-T1
GF00004564	TFCN2502E3341_007862-T1, TFCN2502E3341_008566-T1	DBVPG3775_005909-T1
GF00004565	TFCN2502E3341_007863-T1, TFCN2502E3341_008565-T1	DBVPG3775_005910-T1
GF00004566	TFCN2502E3341_007864-T1, TFCN2502E3341_008564-T1	DBVPG3775_005911-T1
GF00004567	TFCN2502E3341_007865-T1, TFCN2502E3341_008563-T1	DBVPG3775_005912-T1
GF00004568	TFCN2502E3341_007866-T1, TFCN2502E3341_008562-T1	DBVPG3775_005913-T1
GF00004569	TFCN2502E3341_007869-T1, TFCN2502E3341_008557-T1	DBVPG3775_005916-T1
GF00004570	TFCN2502E3341_007870-T1, TFCN2502E3341_008556-T1	DBVPG3775_005917-T1
GF00004571	TFCN2502E3341_007871-T1, TFCN2502E3341_008555-T1	DBVPG3775_005918-T1
GF00004572	TFCN2502E3341_007872-T1, TFCN2502E3341_008554-T1	DBVPG3775_005919-T1
GF00004573	TFCN2502E3341_007873-T1, TFCN2502E3341_008553-T1	DBVPG3775_005920-T1
GF00004574	TFCN2502E3341_007874-T1, TFCN2502E3341_008552-T1	DBVPG3775_005921-T1
GF00004575	TFCN2502E3341_007875-T1, TFCN2502E3341_008551-T1	DBVPG3775_005922-T1
GF00004576	TFCN2502E3341_007876-T1, TFCN2502E3341_008550-T1	DBVPG3775_005923-T1
GF00004577	TFCN2502E3341_007877-T1, TFCN2502E3341_008549-T1	DBVPG3775_005924-T1
GF00004578	TFCN2502E3341_007880-T1, TFCN2502E3341_008546-T1	DBVPG3775_005926-T1
GF00004579	TFCN2502E3341_007918-T1, TFCN2502E3341_014534-T1	DBVPG3775_001771-T1
GF00004580	TFCN2502E3341_007919-T1, TFCN2502E3341_014533-T1	DBVPG3775_001770-T1
GF00004581	TFCN2502E3341_007920-T1, TFCN2502E3341_014532-T1	DBVPG3775_001769-T1
GF00004582	TFCN2502E3341_007921-T1, TFCN2502E3341_014531-T1	DBVPG3775_001768-T1
GF00004583	TFCN2502E3341_007926-T1, TFCN2502E3341_014649-T1	DBVPG3775_001763-T1
GF00004584	TFCN2502E3341_007929-T1, TFCN2502E3341_014651-T1	DBVPG3775_001761-T1
GF00004585	TFCN2502E3341_007930-T1, TFCN2502E3341_014652-T1	DBVPG3775_001760-T1
GF00004586	TFCN2502E3341_007933-T1, TFCN2502E3341_014610-T1	DBVPG3775_001758-T1
GF00004587	TFCN2502E3341_007954-T1, TFCN2502E3341_013964-T1	DBVPG3775_001608-T1
GF00004588	TFCN2502E3341_007955-T1, TFCN2502E3341_013963-T1	DBVPG3775_001609-T1
GF00004589	TFCN2502E3341_013273-T1, TFCN2502E3341_008128-T1	DBVPG3775_003243-T1
GF00004590	TFCN2502E3341_007958-T1, TFCN2502E3341_013960-T1	DBVPG3775_001612-T1
GF00004591	TFCN2502E3341_007959-T1, TFCN2502E3341_013959-T1	DBVPG3775_001613-T1
GF00004592	TFCN2502E3341_007960-T1, TFCN2502E3341_013958-T1	DBVPG3775_001614-T1
GF00004593	TFCN2502E3341_007961-T1, TFCN2502E3341_013957-T1	DBVPG3775_001615-T1
GF00004594	TFCN2502E3341_007963-T1, TFCN2502E3341_013955-T1	DBVPG3775_001617-T1
GF00004595	TFCN2502E3341_007966-T1, TFCN2502E3341_008338-T1	DBVPG3775_001619-T1
GF00004596	TFCN2502E3341_007967-T1, TFCN2502E3341_008337-T1	DBVPG3775_001620-T1
GF00004597	TFCN2502E3341_007968-T1, TFCN2502E3341_008336-T1	DBVPG3775_001621-T1
GF00004598	TFCN2502E3341_007970-T1, TFCN2502E3341_008334-T1	DBVPG3775_001624-T1
GF00004599	TFCN2502E3341_007971-T1, TFCN2502E3341_008333-T1	DBVPG3775_001625-T1
GF00004600	TFCN2502E3341_007972-T1, TFCN2502E3341_008332-T1	DBVPG3775_001626-T1
GF00004601	TFCN2502E3341_007973-T1, TFCN2502E3341_008331-T1	DBVPG3775_001627-T1
GF00004602	TFCN2502E3341_007974-T1, TFCN2502E3341_008330-T1	DBVPG3775_001628-T1
GF00004603	TFCN2502E3341_007977-T1, TFCN2502E3341_008328-T1	DBVPG3775_001631-T1
GF00004604	TFCN2502E3341_007979-T1, TFCN2502E3341_008325-T1	DBVPG3775_001633-T1
GF00004605	TFCN2502E3341_007980-T1, TFCN2502E3341_008324-T1	DBVPG3775_001634-T1
GF00004606	TFCN2502E3341_007981-T1, TFCN2502E3341_008323-T1	DBVPG3775_001635-T1
GF00004607	TFCN2502E3341_007983-T1, TFCN2502E3341_008321-T1	DBVPG3775_001637-T1
GF00004608	TFCN2502E3341_007984-T1, TFCN2502E3341_008320-T1	DBVPG3775_001638-T1
GF00004609	TFCN2502E3341_008944-T1, TFCN2502E3341_009180-T1	DBVPG3775_000306-T1
GF00004610	TFCN2502E3341_008029-T1, TFCN2502E3341_008615-T1	DBVPG3775_001515-T1
GF00004611	TFCN2502E3341_008030-T1, TFCN2502E3341_008614-T1	DBVPG3775_001516-T1
GF00004612	TFCN2502E3341_008033-T1, TFCN2502E3341_008611-T1	DBVPG3775_001519-T1
GF00004613	TFCN2502E3341_008035-T1, TFCN2502E3341_008609-T1	DBVPG3775_001522-T1
GF00004614	TFCN2502E3341_008085-T1, TFCN2502E3341_009647-T1	DBVPG3775_004945-T1
GF00004615	TFCN2502E3341_008086-T1, TFCN2502E3341_009646-T1	DBVPG3775_004946-T1
GF00004616	TFCN2502E3341_008088-T1, TFCN2502E3341_009645-T1	DBVPG3775_004948-T1
GF00004617	TFCN2502E3341_008090-T1, TFCN2502E3341_009644-T1	DBVPG3775_004949-T1
GF00004618	TFCN2502E3341_008091-T1, TFCN2502E3341_009643-T1	DBVPG3775_004950-T1
GF00004619	TFCN2502E3341_008093-T1, TFCN2502E3341_009641-T1	DBVPG3775_004952-T1
GF00004620	TFCN2502E3341_008094-T1, TFCN2502E3341_009640-T1	DBVPG3775_004953-T1
GF00004621	TFCN2502E3341_008096-T1, TFCN2502E3341_009638-T1	DBVPG3775_004955-T1
GF00004622	TFCN2502E3341_008104-T1	DBVPG3775_004964-T1, DBVPG3775_004965-T1
GF00004623	TFCN2502E3341_008106-T1, TFCN2502E3341_009634-T1	DBVPG3775_004967-T1
GF00004624	TFCN2502E3341_008109-T1, TFCN2502E3341_009632-T1	DBVPG3775_004970-T1
GF00004625	TFCN2502E3341_008110-T1, TFCN2502E3341_009631-T1	DBVPG3775_004971-T1
GF00004626	TFCN2502E3341_008111-T1	DBVPG3775_004972-T1, DBVPG3775_004973-T1
GF00004627	TFCN2502E3341_008112-T1, TFCN2502E3341_009628-T1	DBVPG3775_004974-T1
GF00004628	TFCN2502E3341_008116-T1, TFCN2502E3341_009625-T1	DBVPG3775_004975-T1
GF00004629	TFCN2502E3341_008117-T1, TFCN2502E3341_009624-T1	DBVPG3775_004976-T1
GF00004630	TFCN2502E3341_008119-T1, TFCN2502E3341_009622-T1	DBVPG3775_004978-T1
GF00004631	TFCN2502E3341_008120-T1, TFCN2502E3341_009621-T1	DBVPG3775_004979-T1
GF00004632	TFCN2502E3341_008130-T1, TFCN2502E3341_013275-T1	DBVPG3775_003241-T1
GF00004633	TFCN2502E3341_008131-T1, TFCN2502E3341_013276-T1	DBVPG3775_003240-T1
GF00004634	TFCN2502E3341_008132-T1, TFCN2502E3341_013277-T1	DBVPG3775_003239-T1
GF00004635	TFCN2502E3341_008133-T1, TFCN2502E3341_013278-T1	DBVPG3775_003238-T1
GF00004636	TFCN2502E3341_008136-T1, TFCN2502E3341_014543-T1	DBVPG3775_007596-T1
GF00004637	TFCN2502E3341_008171-T1, TFCN2502E3341_014436-T1	DBVPG3775_002788-T1
GF00004638	TFCN2502E3341_008173-T1, TFCN2502E3341_014434-T1	DBVPG3775_002786-T1
GF00004639	TFCN2502E3341_008174-T1, TFCN2502E3341_014433-T1	DBVPG3775_002785-T1
GF00004640	TFCN2502E3341_008175-T1, TFCN2502E3341_014432-T1	DBVPG3775_002784-T1
GF00004641	TFCN2502E3341_008234-T1, TFCN2502E3341_013168-T1	DBVPG3775_002121-T1
GF00004642	TFCN2502E3341_008235-T1, TFCN2502E3341_013167-T1	DBVPG3775_002122-T1
GF00004643	TFCN2502E3341_008236-T1, TFCN2502E3341_013165-T1	DBVPG3775_002123-T1
GF00004644	TFCN2502E3341_008237-T1, TFCN2502E3341_013164-T1	DBVPG3775_002124-T1
GF00004645	TFCN2502E3341_008238-T1, TFCN2502E3341_013163-T1	DBVPG3775_002125-T1
GF00004646	TFCN2502E3341_008239-T1, TFCN2502E3341_013162-T1	DBVPG3775_002126-T1
GF00004647	TFCN2502E3341_008242-T1, TFCN2502E3341_014135-T1	DBVPG3775_002129-T1
GF00004648	TFCN2502E3341_008243-T1, TFCN2502E3341_014136-T1	DBVPG3775_002130-T1
GF00004649	TFCN2502E3341_008244-T1, TFCN2502E3341_014137-T1	DBVPG3775_002131-T1
GF00004650	TFCN2502E3341_008245-T1, TFCN2502E3341_014138-T1	DBVPG3775_002132-T1
GF00004651	TFCN2502E3341_008246-T1, TFCN2502E3341_014139-T1	DBVPG3775_002133-T1
GF00004652	TFCN2502E3341_008247-T1, TFCN2502E3341_014140-T1	DBVPG3775_002134-T1
GF00004653	TFCN2502E3341_008252-T1, TFCN2502E3341_014324-T1	DBVPG3775_002139-T1
GF00004654	TFCN2502E3341_008254-T1, TFCN2502E3341_014322-T1	DBVPG3775_002141-T1
GF00004655	TFCN2502E3341_008255-T1, TFCN2502E3341_014321-T1	DBVPG3775_002142-T1
GF00004656	TFCN2502E3341_008256-T1, TFCN2502E3341_014320-T1	DBVPG3775_002143-T1
GF00004657	TFCN2502E3341_008261-T1, TFCN2502E3341_010307-T1	DBVPG3775_002148-T1
GF00004658	TFCN2502E3341_008262-T1, TFCN2502E3341_010308-T1	DBVPG3775_002149-T1
GF00004659	TFCN2502E3341_008263-T1, TFCN2502E3341_010309-T1	DBVPG3775_002150-T1
GF00004660	TFCN2502E3341_008264-T1, TFCN2502E3341_010310-T1	DBVPG3775_002151-T1
GF00004661	TFCN2502E3341_008265-T1, TFCN2502E3341_010311-T1	DBVPG3775_002152-T1
GF00004662	TFCN2502E3341_008266-T1, TFCN2502E3341_010312-T1	DBVPG3775_002153-T1
GF00004663	TFCN2502E3341_008267-T1, TFCN2502E3341_010313-T1	DBVPG3775_002154-T1
GF00004664	TFCN2502E3341_008271-T1, TFCN2502E3341_010318-T1	DBVPG3775_002158-T1
GF00004665	TFCN2502E3341_008274-T1, TFCN2502E3341_010320-T1	DBVPG3775_002161-T1
GF00004666	TFCN2502E3341_008276-T1, TFCN2502E3341_010322-T1	DBVPG3775_002163-T1
GF00004667	TFCN2502E3341_008280-T1, TFCN2502E3341_010325-T1	DBVPG3775_002166-T1
GF00004668	TFCN2502E3341_008281-T1, TFCN2502E3341_010326-T1	DBVPG3775_002167-T1
GF00004669	TFCN2502E3341_008282-T1, TFCN2502E3341_010327-T1	DBVPG3775_002168-T1
GF00004670	TFCN2502E3341_008284-T1, TFCN2502E3341_013550-T1	DBVPG3775_002170-T1
GF00004671	TFCN2502E3341_008285-T1, TFCN2502E3341_013551-T1	DBVPG3775_002171-T1
GF00004672	TFCN2502E3341_008286-T1, TFCN2502E3341_013552-T1	DBVPG3775_002172-T1
GF00004673	TFCN2502E3341_008293-T1, TFCN2502E3341_014243-T1	DBVPG3775_005428-T1
GF00004674	TFCN2502E3341_008294-T1, TFCN2502E3341_014244-T1	DBVPG3775_005429-T1
GF00004675	TFCN2502E3341_008295-T1, TFCN2502E3341_014245-T1	DBVPG3775_005430-T1
GF00004676	TFCN2502E3341_008299-T1, TFCN2502E3341_014248-T1	DBVPG3775_005433-T1
GF00004677	TFCN2502E3341_008300-T1, TFCN2502E3341_014249-T1	DBVPG3775_005434-T1
GF00004678	TFCN2502E3341_008305-T1, TFCN2502E3341_013245-T1	DBVPG3775_005437-T1
GF00004679	TFCN2502E3341_008306-T1, TFCN2502E3341_013244-T1	DBVPG3775_005438-T1
GF00004680	TFCN2502E3341_008307-T1, TFCN2502E3341_013243-T1	DBVPG3775_005439-T1
GF00004681	TFCN2502E3341_008308-T1, TFCN2502E3341_013242-T1	DBVPG3775_005440-T1
GF00004682	TFCN2502E3341_008310-T1, TFCN2502E3341_013240-T1	DBVPG3775_005442-T1
GF00004683	TFCN2502E3341_008311-T1, TFCN2502E3341_013239-T1	DBVPG3775_005443-T1
GF00004684	TFCN2502E3341_008312-T1, TFCN2502E3341_013238-T1	DBVPG3775_005444-T1
GF00004685	TFCN2502E3341_008313-T1, TFCN2502E3341_013236-T1	DBVPG3775_005446-T1
GF00004686	TFCN2502E3341_008314-T1, TFCN2502E3341_013235-T1	DBVPG3775_005447-T1
GF00004687	TFCN2502E3341_008315-T1, TFCN2502E3341_013234-T1	DBVPG3775_005448-T1
GF00004688	TFCN2502E3341_008317-T1, TFCN2502E3341_013232-T1	DBVPG3775_005450-T1
GF00004689	TFCN2502E3341_008505-T1, TFCN2502E3341_010548-T1	DBVPG3775_005829-T1
GF00004690	TFCN2502E3341_013152-T1, TFCN2502E3341_009872-T1	DBVPG3775_007102-T1
GF00004691	TFCN2502E3341_008510-T1, TFCN2502E3341_010551-T1	DBVPG3775_005824-T1
GF00004692	TFCN2502E3341_008511-T1, TFCN2502E3341_010552-T1	DBVPG3775_005823-T1
GF00004693	TFCN2502E3341_008512-T1, TFCN2502E3341_010553-T1	DBVPG3775_005822-T1
GF00004694	TFCN2502E3341_008513-T1, TFCN2502E3341_010554-T1	DBVPG3775_005821-T1
GF00004695	TFCN2502E3341_008515-T1, TFCN2502E3341_010556-T1	DBVPG3775_005819-T1
GF00004696	TFCN2502E3341_008516-T1, TFCN2502E3341_010557-T1	DBVPG3775_005818-T1
GF00004697	TFCN2502E3341_008518-T1, TFCN2502E3341_010559-T1	DBVPG3775_005816-T1
GF00004698	TFCN2502E3341_008520-T1, TFCN2502E3341_010561-T1	DBVPG3775_005814-T1
GF00004699	TFCN2502E3341_008521-T1, TFCN2502E3341_010562-T1	DBVPG3775_005813-T1
GF00004700	TFCN2502E3341_008523-T1, TFCN2502E3341_011269-T1	DBVPG3775_005811-T1
GF00004701	TFCN2502E3341_008524-T1, TFCN2502E3341_011270-T1	DBVPG3775_005810-T1
GF00004702	TFCN2502E3341_008527-T1, TFCN2502E3341_012236-T1	DBVPG3775_005948-T1
GF00004703	TFCN2502E3341_008528-T1, TFCN2502E3341_012237-T1	DBVPG3775_005947-T1
GF00004704	TFCN2502E3341_008529-T1, TFCN2502E3341_012238-T1	DBVPG3775_005946-T1
GF00004705	TFCN2502E3341_008531-T1, TFCN2502E3341_012240-T1	DBVPG3775_005944-T1
GF00004706	TFCN2502E3341_008532-T1, TFCN2502E3341_012241-T1	DBVPG3775_005943-T1
GF00004707	TFCN2502E3341_008534-T1, TFCN2502E3341_012243-T1	DBVPG3775_005941-T1
GF00004708	TFCN2502E3341_008535-T1, TFCN2502E3341_012244-T1	DBVPG3775_005940-T1
GF00004709	TFCN2502E3341_008536-T1, TFCN2502E3341_012245-T1	DBVPG3775_005939-T1
GF00004710	TFCN2502E3341_008539-T1, TFCN2502E3341_012251-T1	DBVPG3775_005933-T1
GF00004711	TFCN2502E3341_008541-T1, TFCN2502E3341_012253-T1	DBVPG3775_005931-T1
GF00004712	TFCN2502E3341_008542-T1, TFCN2502E3341_012254-T1	DBVPG3775_005930-T1
GF00004713	TFCN2502E3341_008544-T1, TFCN2502E3341_012256-T1	DBVPG3775_005928-T1
GF00004714	TFCN2502E3341_008616-T1, TFCN2502E3341_008656-T1	DBVPG3775_001514-T1
GF00004715	TFCN2502E3341_008618-T1, TFCN2502E3341_008654-T1	DBVPG3775_001512-T1
GF00004716	TFCN2502E3341_008619-T1, TFCN2502E3341_008653-T1	DBVPG3775_001511-T1
GF00004717	TFCN2502E3341_008620-T1, TFCN2502E3341_008652-T1	DBVPG3775_001510-T1
GF00004718	TFCN2502E3341_008622-T1, TFCN2502E3341_008650-T1	DBVPG3775_001508-T1
GF00004719	TFCN2502E3341_008623-T1, TFCN2502E3341_008649-T1	DBVPG3775_001507-T1
GF00004720	TFCN2502E3341_008624-T1, TFCN2502E3341_008647-T1	DBVPG3775_001506-T1
GF00004721	TFCN2502E3341_008627-T1, TFCN2502E3341_008644-T1	DBVPG3775_001503-T1
GF00004722	TFCN2502E3341_008629-T1, TFCN2502E3341_008642-T1	DBVPG3775_001501-T1
GF00004723	TFCN2502E3341_008630-T1, TFCN2502E3341_008641-T1	DBVPG3775_001500-T1
GF00004724	TFCN2502E3341_008631-T1, TFCN2502E3341_008640-T1	DBVPG3775_001499-T1
GF00004725	TFCN2502E3341_008632-T1, TFCN2502E3341_008639-T1	DBVPG3775_001498-T1
GF00004726	TFCN2502E3341_008633-T1, TFCN2502E3341_008638-T1	DBVPG3775_001497-T1
GF00004727	TFCN2502E3341_008635-T1, TFCN2502E3341_014674-T1	DBVPG3775_001494-T1
GF00004728	TFCN2502E3341_008636-T1, TFCN2502E3341_014676-T1	DBVPG3775_001495-T1
GF00004729	TFCN2502E3341_008677-T1, TFCN2502E3341_014414-T1	DBVPG3775_003858-T1
GF00004730	TFCN2502E3341_008678-T1, TFCN2502E3341_014415-T1	DBVPG3775_003857-T1
GF00004731	TFCN2502E3341_008681-T1, TFCN2502E3341_014418-T1	DBVPG3775_003854-T1
GF00004732	TFCN2502E3341_008683-T1, TFCN2502E3341_014420-T1	DBVPG3775_003852-T1
GF00004733	TFCN2502E3341_008686-T1, TFCN2502E3341_014176-T1	DBVPG3775_003849-T1
GF00004734	TFCN2502E3341_008688-T1, TFCN2502E3341_011055-T1	DBVPG3775_003847-T1
GF00004735	TFCN2502E3341_008689-T1, TFCN2502E3341_011056-T1	DBVPG3775_003846-T1
GF00004736	TFCN2502E3341_008691-T1, TFCN2502E3341_011057-T1	DBVPG3775_003844-T1
GF00004737	TFCN2502E3341_008692-T1, TFCN2502E3341_011058-T1	DBVPG3775_003843-T1
GF00004738	TFCN2502E3341_008693-T1, TFCN2502E3341_011059-T1	DBVPG3775_003842-T1
GF00004739	TFCN2502E3341_008697-T1, TFCN2502E3341_010574-T1	DBVPG3775_005760-T1
GF00004740	TFCN2502E3341_008698-T1, TFCN2502E3341_010575-T1	DBVPG3775_005761-T1
GF00004741	TFCN2502E3341_008699-T1, TFCN2502E3341_010576-T1	DBVPG3775_005762-T1
GF00004742	TFCN2502E3341_008700-T1, TFCN2502E3341_010577-T1	DBVPG3775_005766-T1
GF00004743	TFCN2502E3341_008702-T1, TFCN2502E3341_010579-T1	DBVPG3775_005768-T1
GF00004744	TFCN2502E3341_008707-T1, TFCN2502E3341_010583-T1	DBVPG3775_005773-T1
GF00004745	TFCN2502E3341_008708-T1, TFCN2502E3341_010584-T1	DBVPG3775_005774-T1
GF00004746	TFCN2502E3341_008709-T1, TFCN2502E3341_010585-T1	DBVPG3775_005775-T1
GF00004747	TFCN2502E3341_008710-T1, TFCN2502E3341_010586-T1	DBVPG3775_005776-T1
GF00004748	TFCN2502E3341_008711-T1, TFCN2502E3341_010587-T1	DBVPG3775_005777-T1
GF00004749	TFCN2502E3341_008716-T1, TFCN2502E3341_010589-T1	DBVPG3775_005783-T1
GF00004750	TFCN2502E3341_008718-T1, TFCN2502E3341_014409-T1	DBVPG3775_005785-T1
GF00004751	TFCN2502E3341_008719-T1, TFCN2502E3341_014410-T1	DBVPG3775_005786-T1
GF00004752	TFCN2502E3341_008720-T1, TFCN2502E3341_014411-T1	DBVPG3775_005787-T1
GF00004753	TFCN2502E3341_008722-T1, TFCN2502E3341_013803-T1	DBVPG3775_005789-T1
GF00004754	TFCN2502E3341_008723-T1, TFCN2502E3341_013802-T1	DBVPG3775_005790-T1
GF00004755	TFCN2502E3341_008726-T1, TFCN2502E3341_013799-T1	DBVPG3775_005793-T1
GF00004756	TFCN2502E3341_008727-T1, TFCN2502E3341_013798-T1	DBVPG3775_005794-T1
GF00004757	TFCN2502E3341_008730-T1, TFCN2502E3341_013795-T1	DBVPG3775_005797-T1
GF00004758	TFCN2502E3341_008731-T1	DBVPG3775_005798-T1, DBVPG3775_005799-T1
GF00004759	TFCN2502E3341_008732-T1, TFCN2502E3341_013794-T1	DBVPG3775_005800-T1
GF00004760	TFCN2502E3341_008733-T1, TFCN2502E3341_013793-T1	DBVPG3775_005801-T1
GF00004761	TFCN2502E3341_008775-T1, TFCN2502E3341_012729-T1	DBVPG3775_000040-T1
GF00004762	TFCN2502E3341_008776-T1, TFCN2502E3341_012728-T1	DBVPG3775_000041-T1
GF00004763	TFCN2502E3341_008777-T1, TFCN2502E3341_012727-T1	DBVPG3775_000042-T1
GF00004764	TFCN2502E3341_008778-T1, TFCN2502E3341_012726-T1	DBVPG3775_000043-T1
GF00004765	TFCN2502E3341_008779-T1, TFCN2502E3341_012725-T1	DBVPG3775_000044-T1
GF00004766	TFCN2502E3341_008781-T1, TFCN2502E3341_012723-T1	DBVPG3775_000046-T1
GF00004767	TFCN2502E3341_008782-T1, TFCN2502E3341_012722-T1	DBVPG3775_000047-T1
GF00004768	TFCN2502E3341_008783-T1, TFCN2502E3341_012721-T1	DBVPG3775_000048-T1
GF00004769	TFCN2502E3341_008785-T1, TFCN2502E3341_012775-T1	DBVPG3775_000050-T1
GF00004770	TFCN2502E3341_008786-T1, TFCN2502E3341_012776-T1	DBVPG3775_000051-T1
GF00004771	TFCN2502E3341_008788-T1, TFCN2502E3341_012778-T1	DBVPG3775_000053-T1
GF00004772	TFCN2502E3341_008790-T1, TFCN2502E3341_012780-T1	DBVPG3775_000055-T1
GF00004773	TFCN2502E3341_008791-T1, TFCN2502E3341_012781-T1	DBVPG3775_000056-T1
GF00004774	TFCN2502E3341_008792-T1, TFCN2502E3341_012782-T1	DBVPG3775_000057-T1
GF00004775	TFCN2502E3341_008793-T1, TFCN2502E3341_012783-T1	DBVPG3775_000058-T1
GF00004776	TFCN2502E3341_008795-T1, TFCN2502E3341_012785-T1	DBVPG3775_000060-T1
GF00004777	TFCN2502E3341_008796-T1, TFCN2502E3341_012786-T1	DBVPG3775_000061-T1
GF00004778	TFCN2502E3341_012230-T1, TFCN2502E3341_009402-T1	DBVPG3775_002443-T1
GF00004779	TFCN2502E3341_014547-T1, TFCN2502E3341_013634-T1	DBVPG3775_006744-T1
GF00004780	TFCN2502E3341_008831-T1, TFCN2502E3341_009139-T1	DBVPG3775_002624-T1
GF00004781	TFCN2502E3341_008834-T1, TFCN2502E3341_009136-T1	DBVPG3775_002620-T1
GF00004782	TFCN2502E3341_008835-T1, TFCN2502E3341_009135-T1	DBVPG3775_002619-T1
GF00004783	TFCN2502E3341_008837-T1, TFCN2502E3341_009132-T1	DBVPG3775_002616-T1
GF00004784	TFCN2502E3341_008838-T1, TFCN2502E3341_009131-T1	DBVPG3775_002615-T1
GF00004785	TFCN2502E3341_008839-T1, TFCN2502E3341_009130-T1	DBVPG3775_002614-T1
GF00004786	TFCN2502E3341_008840-T1, TFCN2502E3341_009129-T1	DBVPG3775_002613-T1
GF00004787	TFCN2502E3341_008841-T1, TFCN2502E3341_009128-T1	DBVPG3775_002612-T1
GF00004788	TFCN2502E3341_008842-T1, TFCN2502E3341_009127-T1	DBVPG3775_002611-T1
GF00004789	TFCN2502E3341_008845-T1, TFCN2502E3341_009124-T1	DBVPG3775_002607-T1
GF00004790	TFCN2502E3341_008847-T1, TFCN2502E3341_009121-T1	DBVPG3775_002604-T1
GF00004791	TFCN2502E3341_008848-T1, TFCN2502E3341_009120-T1	DBVPG3775_002603-T1
GF00004792	TFCN2502E3341_008849-T1, TFCN2502E3341_009119-T1	DBVPG3775_002602-T1
GF00004793	TFCN2502E3341_008861-T1, TFCN2502E3341_011344-T1	DBVPG3775_001453-T1
GF00004794	TFCN2502E3341_008863-T1, TFCN2502E3341_011342-T1	DBVPG3775_001455-T1
GF00004795	TFCN2502E3341_008864-T1, TFCN2502E3341_011341-T1	DBVPG3775_001456-T1
GF00004796	TFCN2502E3341_008865-T1, TFCN2502E3341_011340-T1	DBVPG3775_001457-T1
GF00004797	TFCN2502E3341_008866-T1, TFCN2502E3341_011339-T1	DBVPG3775_001458-T1
GF00004798	TFCN2502E3341_008868-T1, TFCN2502E3341_011337-T1	DBVPG3775_001460-T1
GF00004799	TFCN2502E3341_008869-T1, TFCN2502E3341_011336-T1	DBVPG3775_001461-T1
GF00004800	TFCN2502E3341_008870-T1, TFCN2502E3341_011335-T1	DBVPG3775_001462-T1
GF00004801	TFCN2502E3341_008871-T1, TFCN2502E3341_011334-T1	DBVPG3775_001463-T1
GF00004802	TFCN2502E3341_008874-T1, TFCN2502E3341_011331-T1	DBVPG3775_001467-T1
GF00004803	TFCN2502E3341_008875-T1, TFCN2502E3341_011330-T1	DBVPG3775_001468-T1
GF00004804	TFCN2502E3341_008876-T1, TFCN2502E3341_011329-T1	DBVPG3775_001469-T1
GF00004805	TFCN2502E3341_008880-T1, TFCN2502E3341_011325-T1	DBVPG3775_001473-T1
