	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003959	TFCN1702E3902_009747-T1	DBVPG3775_007487-T1
GF00003960	TFCN1702E3902_007390-T1	DBVPG3775_007486-T1
GF00003961	TFCN1702E3902_007391-T1	DBVPG3775_007485-T1
GF00003962	TFCN1702E3902_007392-T1	DBVPG3775_007484-T1
GF00003963	TFCN1702E3902_007394-T1	DBVPG3775_007482-T1
GF00003964	TFCN1702E3902_009741-T1	DBVPG3775_007480-T1
GF00003965	TFCN1702E3902_007396-T1	DBVPG3775_007479-T1
GF00003966	TFCN1702E3902_007397-T1	DBVPG3775_006595-T1
GF00003967	TFCN1702E3902_007398-T1	DBVPG3775_006596-T1
GF00003968	TFCN1702E3902_007399-T1	DBVPG3775_006597-T1
GF00003969	TFCN1702E3902_010191-T1	DBVPG3775_003930-T1
GF00003970	TFCN1702E3902_010941-T1	DBVPG3775_002121-T1
GF00003971	TFCN1702E3902_010942-T1	DBVPG3775_002122-T1
GF00003972	TFCN1702E3902_010945-T1	DBVPG3775_002126-T1
GF00003973	TFCN1702E3902_011957-T1	DBVPG3775_007025-T1
GF00003974	TFCN1702E3902_010059-T1	DBVPG3775_005954-T1
GF00003975	TFCN1702E3902_007699-T1	DBVPG3775_005955-T1
GF00003976	TFCN1702E3902_010061-T1	DBVPG3775_005956-T1
GF00003977	TFCN1702E3902_010066-T1	DBVPG3775_005961-T1
GF00003978	TFCN1702E3902_007713-T1	DBVPG3775_005974-T1
GF00003979	TFCN1702E3902_010541-T1	DBVPG3775_005975-T1
GF00003980	TFCN1702E3902_007715-T1	DBVPG3775_005978-T1
GF00003981	TFCN1702E3902_007716-T1	DBVPG3775_005979-T1
GF00003982	TFCN1702E3902_007717-T1	DBVPG3775_005980-T1
GF00003983	TFCN1702E3902_007719-T1	DBVPG3775_005982-T1
GF00003984	TFCN1702E3902_007720-T1	DBVPG3775_005983-T1
GF00003985	TFCN1702E3902_007723-T1	DBVPG3775_005987-T1
GF00003986	TFCN1702E3902_010529-T1	DBVPG3775_005989-T1
GF00003987	TFCN1702E3902_007727-T1	DBVPG3775_005991-T1
GF00003988	TFCN1702E3902_010525-T1	DBVPG3775_005993-T1
GF00003989	TFCN1702E3902_007729-T1	DBVPG3775_005994-T1
GF00003990	TFCN1702E3902_007731-T1	DBVPG3775_005997-T1
GF00003991	TFCN1702E3902_007732-T1	DBVPG3775_005998-T1
GF00003992	TFCN1702E3902_007733-T1	DBVPG3775_005999-T1
GF00003993	TFCN1702E3902_007734-T1	DBVPG3775_006000-T1
GF00003994	TFCN1702E3902_010518-T1	DBVPG3775_006001-T1
GF00003995	TFCN1702E3902_007736-T1	DBVPG3775_006002-T1
GF00003996	TFCN1702E3902_010516-T1	DBVPG3775_006003-T1
GF00003997	TFCN1702E3902_007738-T1	DBVPG3775_006004-T1
GF00003998	TFCN1702E3902_007739-T1	DBVPG3775_006005-T1
GF00003999	TFCN1702E3902_007742-T1	DBVPG3775_006010-T1
GF00004000	TFCN1702E3902_012166-T1	DBVPG3775_006011-T1
GF00004001	TFCN1702E3902_012167-T1	DBVPG3775_006012-T1
GF00004002	TFCN1702E3902_007748-T1	DBVPG3775_006017-T1
GF00004003	TFCN1702E3902_012171-T1	DBVPG3775_006018-T1
GF00004004	TFCN1702E3902_007750-T1	DBVPG3775_006019-T1
GF00004005	TFCN1702E3902_007751-T1	DBVPG3775_006020-T1
GF00004006	TFCN1702E3902_007753-T1	DBVPG3775_006022-T1
GF00004007	TFCN1702E3902_010246-T1	DBVPG3775_005949-T1
GF00004008	TFCN1702E3902_007826-T1	DBVPG3775_005948-T1
GF00004009	TFCN1702E3902_007827-T1	DBVPG3775_005947-T1
GF00004010	TFCN1702E3902_007828-T1	DBVPG3775_005946-T1
GF00004011	TFCN1702E3902_010251-T1	DBVPG3775_005944-T1
GF00004012	TFCN1702E3902_007831-T1	DBVPG3775_005943-T1
GF00004013	TFCN1702E3902_010254-T1	DBVPG3775_005941-T1
GF00004014	TFCN1702E3902_007834-T1	DBVPG3775_005940-T1
GF00004015	TFCN1702E3902_007840-T1	DBVPG3775_005933-T1
GF00004016	TFCN1702E3902_012193-T1	DBVPG3775_003441-T1
GF00004017	TFCN1702E3902_007842-T1	DBVPG3775_005931-T1
GF00004018	TFCN1702E3902_007843-T1	DBVPG3775_005930-T1
GF00004019	TFCN1702E3902_007845-T1	DBVPG3775_005928-T1
GF00004020	TFCN1702E3902_007846-T1	DBVPG3775_005927-T1
GF00004021	TFCN1702E3902_007847-T1	DBVPG3775_005926-T1
GF00004022	TFCN1702E3902_010266-T1	DBVPG3775_005925-T1
GF00004023	TFCN1702E3902_007851-T1	DBVPG3775_005921-T1
GF00004024	TFCN1702E3902_007852-T1	DBVPG3775_005920-T1
GF00004025	TFCN1702E3902_010270-T1	DBVPG3775_005919-T1
GF00004026	TFCN1702E3902_007854-T1	DBVPG3775_005918-T1
GF00004027	TFCN1702E3902_010272-T1	DBVPG3775_005917-T1
GF00004028	TFCN1702E3902_007856-T1	DBVPG3775_005916-T1
GF00004029	TFCN1702E3902_010277-T1	DBVPG3775_005912-T1
GF00004030	TFCN1702E3902_010279-T1	DBVPG3775_005909-T1
GF00004031	TFCN1702E3902_007865-T1	DBVPG3775_005907-T1
GF00004032	TFCN1702E3902_007866-T1	DBVPG3775_005906-T1
GF00004033	TFCN1702E3902_007867-T1	DBVPG3775_005905-T1
GF00004034	TFCN1702E3902_011626-T1	DBVPG3775_005903-T1
GF00004035	TFCN1702E3902_007871-T1	DBVPG3775_005901-T1
GF00004036	TFCN1702E3902_007873-T1	DBVPG3775_005898-T1
GF00004037	TFCN1702E3902_007897-T1	DBVPG3775_000510-T1
GF00004038	TFCN1702E3902_012240-T1	DBVPG3775_000509-T1
GF00004039	TFCN1702E3902_012236-T1	DBVPG3775_000505-T1
GF00004040	TFCN1702E3902_012235-T1	DBVPG3775_000504-T1
GF00004041	TFCN1702E3902_007904-T1	DBVPG3775_000501-T1
GF00004042	TFCN1702E3902_012231-T1	DBVPG3775_000499-T1
GF00004043	TFCN1702E3902_007907-T1	DBVPG3775_000498-T1
GF00004044	TFCN1702E3902_012229-T1	DBVPG3775_000497-T1
GF00004045	TFCN1702E3902_007920-T1	DBVPG3775_000563-T1
GF00004046	TFCN1702E3902_011793-T1	DBVPG3775_000565-T1
GF00004047	TFCN1702E3902_007923-T1	DBVPG3775_000566-T1
GF00004048	TFCN1702E3902_011795-T1	DBVPG3775_000567-T1
GF00004049	TFCN1702E3902_007925-T1	DBVPG3775_000568-T1
GF00004050	TFCN1702E3902_007928-T1	DBVPG3775_000574-T1
GF00004051	TFCN1702E3902_011801-T1	DBVPG3775_000575-T1
GF00004052	TFCN1702E3902_011805-T1	DBVPG3775_000579-T1
GF00004053	TFCN1702E3902_007934-T1	DBVPG3775_000580-T1
GF00004054	TFCN1702E3902_011808-T1	DBVPG3775_000583-T1
GF00004055	TFCN1702E3902_008189-T1	DBVPG3775_000585-T1
GF00004056	TFCN1702E3902_007940-T1	DBVPG3775_000586-T1
GF00004057	TFCN1702E3902_008191-T1	DBVPG3775_000587-T1
GF00004058	TFCN1702E3902_007942-T1	DBVPG3775_000588-T1
GF00004059	TFCN1702E3902_008194-T1	DBVPG3775_000590-T1
GF00004060	TFCN1702E3902_008197-T1	DBVPG3775_000593-T1
GF00004061	TFCN1702E3902_008199-T1	DBVPG3775_000595-T1
GF00004062	TFCN1702E3902_008201-T1	DBVPG3775_000598-T1
GF00004063	TFCN1702E3902_008203-T1	DBVPG3775_000600-T1
GF00004064	TFCN1702E3902_007958-T1	DBVPG3775_005811-T1
GF00004065	TFCN1702E3902_008895-T1	DBVPG3775_005814-T1
GF00004066	TFCN1702E3902_008897-T1	DBVPG3775_005816-T1
GF00004067	TFCN1702E3902_007965-T1	DBVPG3775_005818-T1
GF00004068	TFCN1702E3902_008900-T1	DBVPG3775_005819-T1
GF00004069	TFCN1702E3902_008902-T1	DBVPG3775_005821-T1
GF00004070	TFCN1702E3902_008903-T1	DBVPG3775_005822-T1
GF00004071	TFCN1702E3902_007970-T1	DBVPG3775_005823-T1
GF00004072	TFCN1702E3902_008905-T1	DBVPG3775_005824-T1
GF00004073	TFCN1702E3902_007977-T1	DBVPG3775_005831-T1
GF00004074	TFCN1702E3902_010608-T1	DBVPG3775_005832-T1
GF00004075	TFCN1702E3902_007981-T1	DBVPG3775_005835-T1
GF00004076	TFCN1702E3902_007982-T1	DBVPG3775_005836-T1
GF00004077	TFCN1702E3902_007983-T1	DBVPG3775_005837-T1
GF00004078	TFCN1702E3902_010603-T1	DBVPG3775_005838-T1
GF00004079	TFCN1702E3902_007986-T1	DBVPG3775_005840-T1
GF00004080	TFCN1702E3902_010597-T1	DBVPG3775_005844-T1
GF00004081	TFCN1702E3902_007992-T1	DBVPG3775_005846-T1
GF00004082	TFCN1702E3902_007995-T1	DBVPG3775_005849-T1
GF00004083	TFCN1702E3902_007997-T1	DBVPG3775_005851-T1
GF00004084	TFCN1702E3902_010590-T1	DBVPG3775_005852-T1
GF00004085	TFCN1702E3902_010589-T1	DBVPG3775_005853-T1
GF00004086	TFCN1702E3902_010588-T1	DBVPG3775_005854-T1
GF00004087	TFCN1702E3902_010584-T1	DBVPG3775_005858-T1
GF00004088	TFCN1702E3902_008022-T1	DBVPG3775_007502-T1
GF00004089	TFCN1702E3902_008024-T1	DBVPG3775_007499-T1
GF00004090	TFCN1702E3902_008027-T1	DBVPG3775_007496-T1
GF00004091	TFCN1702E3902_008028-T1	DBVPG3775_007495-T1
GF00004092	TFCN1702E3902_012644-T1	DBVPG3775_007494-T1
GF00004093	TFCN1702E3902_012645-T1	DBVPG3775_007493-T1
GF00004094	TFCN1702E3902_010231-T1	DBVPG3775_006523-T1
GF00004095	TFCN1702E3902_008129-T1	DBVPG3775_003907-T1
GF00004096	TFCN1702E3902_008130-T1	DBVPG3775_003908-T1
GF00004097	TFCN1702E3902_008131-T1	DBVPG3775_003909-T1
GF00004098	TFCN1702E3902_008133-T1	DBVPG3775_003911-T1
GF00004099	TFCN1702E3902_008134-T1	DBVPG3775_003912-T1
GF00004100	TFCN1702E3902_008135-T1	DBVPG3775_003913-T1
GF00004101	TFCN1702E3902_008136-T1	DBVPG3775_003914-T1
GF00004102	TFCN1702E3902_010206-T1	DBVPG3775_003915-T1
GF00004103	TFCN1702E3902_008138-T1	DBVPG3775_003916-T1
GF00004104	TFCN1702E3902_008141-T1	DBVPG3775_006553-T1
GF00004105	TFCN1702E3902_008142-T1	DBVPG3775_006554-T1
GF00004106	TFCN1702E3902_008145-T1	DBVPG3775_006558-T1
GF00004107	TFCN1702E3902_010323-T1	DBVPG3775_006565-T1
GF00004108	TFCN1702E3902_008151-T1	DBVPG3775_006566-T1
GF00004109	TFCN1702E3902_008153-T1	DBVPG3775_006569-T1
GF00004110	TFCN1702E3902_010319-T1	DBVPG3775_006570-T1
GF00004111	TFCN1702E3902_008155-T1	DBVPG3775_006571-T1
GF00004112	TFCN1702E3902_008156-T1	DBVPG3775_006572-T1
GF00004113	TFCN1702E3902_008163-T1	DBVPG3775_006579-T1
GF00004114	TFCN1702E3902_008168-T1	DBVPG3775_006587-T1
GF00004115	TFCN1702E3902_008169-T1	DBVPG3775_006588-T1
GF00004116	TFCN1702E3902_008170-T1	DBVPG3775_006589-T1
GF00004117	TFCN1702E3902_011712-T1	DBVPG3775_006592-T1
GF00004118	TFCN1702E3902_008174-T1	DBVPG3775_006593-T1
GF00004119	TFCN1702E3902_008176-T1	DBVPG3775_007419-T1
GF00004120	TFCN1702E3902_011719-T1	DBVPG3775_007422-T1
GF00004121	TFCN1702E3902_008182-T1	DBVPG3775_007426-T1
GF00004122	TFCN1702E3902_011726-T1	DBVPG3775_007430-T1
GF00004123	TFCN1702E3902_008186-T1	DBVPG3775_007431-T1
GF00004124	TFCN1702E3902_008187-T1	DBVPG3775_007432-T1
GF00004125	TFCN1702E3902_010814-T1	DBVPG3775_000607-T1
GF00004126	TFCN1702E3902_008214-T1	DBVPG3775_000610-T1
GF00004127	TFCN1702E3902_008215-T1	DBVPG3775_000611-T1
GF00004128	TFCN1702E3902_008216-T1	DBVPG3775_000612-T1
GF00004129	TFCN1702E3902_008220-T1	DBVPG3775_000617-T1
GF00004130	TFCN1702E3902_008221-T1	DBVPG3775_000618-T1
GF00004131	TFCN1702E3902_010825-T1	DBVPG3775_000623-T1
GF00004132	TFCN1702E3902_008226-T1	DBVPG3775_000624-T1
GF00004133	TFCN1702E3902_008229-T1	DBVPG3775_000628-T1
GF00004134	TFCN1702E3902_008232-T1	DBVPG3775_000630-T1
GF00004135	TFCN1702E3902_008233-T1	DBVPG3775_000631-T1
GF00004136	TFCN1702E3902_010837-T1	DBVPG3775_000637-T1
GF00004137	TFCN1702E3902_010839-T1	DBVPG3775_000640-T1
GF00004138	TFCN1702E3902_008242-T1	DBVPG3775_000641-T1
GF00004139	TFCN1702E3902_010841-T1	DBVPG3775_000642-T1
GF00004140	TFCN1702E3902_008244-T1	DBVPG3775_000643-T1
GF00004141	TFCN1702E3902_008246-T1	DBVPG3775_000645-T1
GF00004142	TFCN1702E3902_008249-T1	DBVPG3775_000648-T1
GF00004143	TFCN1702E3902_008310-T1	DBVPG3775_002784-T1
GF00004144	TFCN1702E3902_008312-T1	DBVPG3775_002786-T1
GF00004145	TFCN1702E3902_008314-T1	DBVPG3775_002788-T1
GF00004146	TFCN1702E3902_008315-T1	DBVPG3775_002791-T1
GF00004147	TFCN1702E3902_012365-T1	DBVPG3775_002795-T1
GF00004148	TFCN1702E3902_008319-T1	DBVPG3775_002796-T1
GF00004149	TFCN1702E3902_012367-T1	DBVPG3775_002797-T1
GF00004150	TFCN1702E3902_008510-T1	DBVPG3775_002800-T1
GF00004151	TFCN1702E3902_008511-T1	DBVPG3775_002803-T1
GF00004152	TFCN1702E3902_008512-T1	DBVPG3775_002804-T1
GF00004153	TFCN1702E3902_008513-T1	DBVPG3775_002805-T1
GF00004154	TFCN1702E3902_008328-T1	DBVPG3775_002806-T1
GF00004155	TFCN1702E3902_008516-T1	DBVPG3775_002808-T1
GF00004156	TFCN1702E3902_008518-T1	DBVPG3775_002810-T1
GF00004157	TFCN1702E3902_008338-T1	DBVPG3775_002876-T1
GF00004158	TFCN1702E3902_008339-T1	DBVPG3775_002875-T1
GF00004159	TFCN1702E3902_008340-T1	DBVPG3775_002874-T1
GF00004160	TFCN1702E3902_012131-T1	DBVPG3775_002871-T1
GF00004161	TFCN1702E3902_008343-T1	DBVPG3775_002870-T1
GF00004162	TFCN1702E3902_008345-T1	DBVPG3775_002868-T1
GF00004163	TFCN1702E3902_008601-T1	DBVPG3775_000036-T1
GF00004164	TFCN1702E3902_008364-T1	DBVPG3775_000031-T1
GF00004165	TFCN1702E3902_008597-T1	DBVPG3775_000030-T1
GF00004166	TFCN1702E3902_008596-T1	DBVPG3775_000029-T1
GF00004167	TFCN1702E3902_011428-T1	DBVPG3775_005671-T1
GF00004168	TFCN1702E3902_008372-T1	DBVPG3775_000023-T1
GF00004169	TFCN1702E3902_008373-T1	DBVPG3775_000022-T1
GF00004170	TFCN1702E3902_008589-T1	DBVPG3775_000021-T1
GF00004171	TFCN1702E3902_008376-T1	DBVPG3775_000018-T1
GF00004172	TFCN1702E3902_008377-T1	DBVPG3775_000017-T1
GF00004173	TFCN1702E3902_008378-T1	DBVPG3775_000016-T1
GF00004174	TFCN1702E3902_008380-T1	DBVPG3775_000014-T1
GF00004175	TFCN1702E3902_008381-T1	DBVPG3775_000013-T1
GF00004176	TFCN1702E3902_008382-T1	DBVPG3775_000012-T1
GF00004177	TFCN1702E3902_008384-T1	DBVPG3775_000009-T1
GF00004178	TFCN1702E3902_008576-T1	DBVPG3775_000007-T1
GF00004179	TFCN1702E3902_008575-T1	DBVPG3775_000006-T1
GF00004180	TFCN1702E3902_008574-T1	DBVPG3775_000005-T1
GF00004181	TFCN1702E3902_008389-T1	DBVPG3775_000004-T1
GF00004182	TFCN1702E3902_008391-T1	DBVPG3775_000002-T1
GF00004183	TFCN1702E3902_008566-T1	DBVPG3775_007323-T1
GF00004184	TFCN1702E3902_008395-T1	DBVPG3775_007322-T1
GF00004185	TFCN1702E3902_008396-T1	DBVPG3775_007321-T1
GF00004186	TFCN1702E3902_008401-T1	DBVPG3775_002353-T1
GF00004187	TFCN1702E3902_008403-T1	DBVPG3775_002351-T1
GF00004188	TFCN1702E3902_008404-T1	DBVPG3775_002350-T1
GF00004189	TFCN1702E3902_011585-T1	DBVPG3775_002349-T1
GF00004190	TFCN1702E3902_008406-T1	DBVPG3775_002348-T1
GF00004191	TFCN1702E3902_008407-T1	DBVPG3775_002347-T1
GF00004192	TFCN1702E3902_011589-T1	DBVPG3775_002344-T1
GF00004193	TFCN1702E3902_008411-T1	DBVPG3775_002343-T1
GF00004194	TFCN1702E3902_008414-T1	DBVPG3775_002340-T1
GF00004195	TFCN1702E3902_011593-T1	DBVPG3775_002339-T1
GF00004196	TFCN1702E3902_011595-T1	DBVPG3775_002337-T1
GF00004197	TFCN1702E3902_008421-T1	DBVPG3775_002332-T1
GF00004198	TFCN1702E3902_008424-T1	DBVPG3775_002329-T1
GF00004199	TFCN1702E3902_008429-T1	DBVPG3775_002324-T1
GF00004200	TFCN1702E3902_012264-T1	DBVPG3775_002323-T1
GF00004201	TFCN1702E3902_008431-T1	DBVPG3775_002322-T1
GF00004202	TFCN1702E3902_008433-T1	DBVPG3775_002320-T1
GF00004203	TFCN1702E3902_008434-T1	DBVPG3775_002319-T1
GF00004204	TFCN1702E3902_008439-T1	DBVPG3775_002315-T1
GF00004205	TFCN1702E3902_008440-T1	DBVPG3775_002314-T1
GF00004206	TFCN1702E3902_008443-T1	DBVPG3775_002310-T1
GF00004207	TFCN1702E3902_008448-T1	DBVPG3775_002305-T1
GF00004208	TFCN1702E3902_010400-T1	DBVPG3775_002303-T1
GF00004209	TFCN1702E3902_008522-T1	DBVPG3775_002824-T1
GF00004210	TFCN1702E3902_008523-T1	DBVPG3775_002825-T1
GF00004211	TFCN1702E3902_010937-T1	DBVPG3775_002827-T1
GF00004212	TFCN1702E3902_010936-T1	DBVPG3775_002828-T1
GF00004213	TFCN1702E3902_010935-T1	DBVPG3775_002829-T1
GF00004214	TFCN1702E3902_008527-T1	DBVPG3775_002830-T1
GF00004215	TFCN1702E3902_008528-T1	DBVPG3775_002831-T1
GF00004216	TFCN1702E3902_008531-T1	DBVPG3775_002834-T1
GF00004217	TFCN1702E3902_010928-T1	DBVPG3775_002836-T1
GF00004218	TFCN1702E3902_008534-T1	DBVPG3775_002837-T1
GF00004219	TFCN1702E3902_008538-T1	DBVPG3775_002841-T1
GF00004220	TFCN1702E3902_008539-T1	DBVPG3775_002842-T1
GF00004221	TFCN1702E3902_008540-T1	DBVPG3775_002843-T1
GF00004222	TFCN1702E3902_008541-T1	DBVPG3775_002844-T1
GF00004223	TFCN1702E3902_010919-T1	DBVPG3775_002845-T1
GF00004224	TFCN1702E3902_010918-T1	DBVPG3775_002846-T1
GF00004225	TFCN1702E3902_010917-T1	DBVPG3775_002847-T1
GF00004226	TFCN1702E3902_008545-T1	DBVPG3775_002848-T1
GF00004227	TFCN1702E3902_008546-T1	DBVPG3775_002849-T1
GF00004228	TFCN1702E3902_008547-T1	DBVPG3775_002850-T1
GF00004229	TFCN1702E3902_010912-T1	DBVPG3775_002853-T1
GF00004230	TFCN1702E3902_008550-T1	DBVPG3775_002854-T1
GF00004231	TFCN1702E3902_008551-T1	DBVPG3775_002855-T1
GF00004232	TFCN1702E3902_008552-T1	DBVPG3775_002856-T1
GF00004233	TFCN1702E3902_010908-T1	DBVPG3775_002857-T1
GF00004234	TFCN1702E3902_008555-T1	DBVPG3775_007308-T1
GF00004235	TFCN1702E3902_012538-T1	DBVPG3775_007312-T1
GF00004236	TFCN1702E3902_012539-T1	DBVPG3775_007313-T1
GF00004237	TFCN1702E3902_012540-T1	DBVPG3775_007315-T1
GF00004238	TFCN1702E3902_008560-T1	DBVPG3775_007316-T1
GF00004239	TFCN1702E3902_008561-T1	DBVPG3775_007317-T1
GF00004240	TFCN1702E3902_008563-T1	DBVPG3775_007320-T1
GF00004241	TFCN1702E3902_008604-T1	DBVPG3775_006944-T1
GF00004242	TFCN1702E3902_012005-T1	DBVPG3775_006936-T1
GF00004243	TFCN1702E3902_012007-T1	DBVPG3775_006934-T1
GF00004244	TFCN1702E3902_008612-T1	DBVPG3775_006933-T1
GF00004245	TFCN1702E3902_011704-T1	DBVPG3775_006229-T1
GF00004246	TFCN1702E3902_008616-T1	DBVPG3775_006232-T1
GF00004247	TFCN1702E3902_011702-T1	DBVPG3775_006233-T1
GF00004248	TFCN1702E3902_008619-T1	DBVPG3775_006236-T1
GF00004249	TFCN1702E3902_011699-T1	DBVPG3775_006238-T1
GF00004250	TFCN1702E3902_011698-T1	DBVPG3775_006239-T1
GF00004251	TFCN1702E3902_008623-T1	DBVPG3775_006240-T1
GF00004252	TFCN1702E3902_011692-T1	DBVPG3775_006245-T1
GF00004253	TFCN1702E3902_008630-T1	DBVPG3775_006251-T1
GF00004254	TFCN1702E3902_011231-T1	DBVPG3775_006253-T1
GF00004255	TFCN1702E3902_008634-T1	DBVPG3775_006256-T1
GF00004256	TFCN1702E3902_011234-T1	DBVPG3775_006257-T1
GF00004257	TFCN1702E3902_008635-T1	DBVPG3775_006258-T1
GF00004258	TFCN1702E3902_011237-T1	DBVPG3775_006259-T1
GF00004259	TFCN1702E3902_011242-T1	DBVPG3775_006268-T1
GF00004260	TFCN1702E3902_008646-T1	DBVPG3775_006272-T1
GF00004261	TFCN1702E3902_011246-T1	DBVPG3775_006273-T1
GF00004262	TFCN1702E3902_011247-T1	DBVPG3775_006274-T1
GF00004263	TFCN1702E3902_011248-T1	DBVPG3775_006275-T1
GF00004264	TFCN1702E3902_008652-T1	DBVPG3775_006279-T1
GF00004265	TFCN1702E3902_008665-T1	DBVPG3775_005656-T1
GF00004266	TFCN1702E3902_008705-T1	DBVPG3775_003385-T1
GF00004267	TFCN1702E3902_008706-T1	DBVPG3775_003384-T1
GF00004268	TFCN1702E3902_008708-T1	DBVPG3775_003382-T1
GF00004269	TFCN1702E3902_008709-T1	DBVPG3775_003381-T1
GF00004270	TFCN1702E3902_008710-T1	DBVPG3775_003380-T1
GF00004271	TFCN1702E3902_008713-T1	DBVPG3775_003376-T1
GF00004272	TFCN1702E3902_008715-T1	DBVPG3775_003374-T1
GF00004273	TFCN1702E3902_008716-T1	DBVPG3775_003372-T1
GF00004274	TFCN1702E3902_011299-T1	DBVPG3775_003370-T1
GF00004275	TFCN1702E3902_011300-T1	DBVPG3775_003369-T1
GF00004276	TFCN1702E3902_011302-T1	DBVPG3775_003366-T1
GF00004277	TFCN1702E3902_008723-T1	DBVPG3775_003364-T1
GF00004278	TFCN1702E3902_008724-T1	DBVPG3775_003363-T1
GF00004279	TFCN1702E3902_008726-T1	DBVPG3775_003361-T1
GF00004280	TFCN1702E3902_010876-T1	DBVPG3775_003360-T1
GF00004281	TFCN1702E3902_010877-T1	DBVPG3775_003359-T1
GF00004282	TFCN1702E3902_008730-T1	DBVPG3775_003357-T1
GF00004283	TFCN1702E3902_008731-T1	DBVPG3775_003356-T1
GF00004284	TFCN1702E3902_008733-T1	DBVPG3775_003354-T1
GF00004285	TFCN1702E3902_008734-T1	DBVPG3775_003353-T1
GF00004286	TFCN1702E3902_008735-T1	DBVPG3775_003352-T1
GF00004287	TFCN1702E3902_008736-T1	DBVPG3775_003351-T1
GF00004288	TFCN1702E3902_010886-T1	DBVPG3775_003350-T1
GF00004289	TFCN1702E3902_008738-T1	DBVPG3775_003349-T1
GF00004290	TFCN1702E3902_008739-T1	DBVPG3775_003348-T1
GF00004291	TFCN1702E3902_008740-T1	DBVPG3775_003347-T1
GF00004292	TFCN1702E3902_008745-T1	DBVPG3775_003332-T1
GF00004293	TFCN1702E3902_010902-T1	DBVPG3775_003333-T1
GF00004294	TFCN1702E3902_008747-T1	DBVPG3775_003334-T1
GF00004295	TFCN1702E3902_010900-T1	DBVPG3775_003335-T1
GF00004296	TFCN1702E3902_010899-T1	DBVPG3775_003336-T1
GF00004297	TFCN1702E3902_010898-T1	DBVPG3775_003337-T1
GF00004298	TFCN1702E3902_010897-T1	DBVPG3775_003338-T1
GF00004299	TFCN1702E3902_008752-T1	DBVPG3775_003339-T1
GF00004300	TFCN1702E3902_008754-T1	DBVPG3775_003341-T1
GF00004301	TFCN1702E3902_010893-T1	DBVPG3775_003342-T1
GF00004302	TFCN1702E3902_009349-T1	DBVPG3775_004776-T1
GF00004303	TFCN1702E3902_009348-T1	DBVPG3775_004775-T1
GF00004304	TFCN1702E3902_008762-T1	DBVPG3775_004771-T1
GF00004305	TFCN1702E3902_008763-T1	DBVPG3775_004770-T1
GF00004306	TFCN1702E3902_009341-T1	DBVPG3775_004764-T1
GF00004307	TFCN1702E3902_009339-T1	DBVPG3775_004762-T1
GF00004308	TFCN1702E3902_008773-T1	DBVPG3775_004758-T1
GF00004309	TFCN1702E3902_009332-T1	DBVPG3775_004750-T1
GF00004310	TFCN1702E3902_011044-T1	DBVPG3775_004748-T1
GF00004311	TFCN1702E3902_011043-T1	DBVPG3775_004747-T1
GF00004312	TFCN1702E3902_008785-T1	DBVPG3775_004745-T1
GF00004313	TFCN1702E3902_008787-T1	DBVPG3775_004742-T1
GF00004314	TFCN1702E3902_008789-T1	DBVPG3775_004740-T1
GF00004315	TFCN1702E3902_008791-T1	DBVPG3775_004738-T1
GF00004316	TFCN1702E3902_008801-T1	DBVPG3775_004727-T1
GF00004317	TFCN1702E3902_011023-T1	DBVPG3775_004724-T1
GF00004318	TFCN1702E3902_011022-T1	DBVPG3775_004723-T1
GF00004319	TFCN1702E3902_008806-T1	DBVPG3775_004720-T1
GF00004320	TFCN1702E3902_011018-T1	DBVPG3775_004719-T1
GF00004321	TFCN1702E3902_011016-T1	DBVPG3775_004716-T1
GF00004322	TFCN1702E3902_011015-T1	DBVPG3775_004715-T1
GF00004323	TFCN1702E3902_011014-T1	DBVPG3775_004714-T1
GF00004324	TFCN1702E3902_008813-T1	DBVPG3775_004713-T1
GF00004325	TFCN1702E3902_008816-T1	DBVPG3775_004710-T1
GF00004326	TFCN1702E3902_009016-T1	DBVPG3775_006141-T1
GF00004327	TFCN1702E3902_008821-T1	DBVPG3775_006138-T1
GF00004328	TFCN1702E3902_008822-T1	DBVPG3775_006137-T1
GF00004329	TFCN1702E3902_008824-T1	DBVPG3775_006132-T1
GF00004330	TFCN1702E3902_008825-T1	DBVPG3775_006131-T1
GF00004331	TFCN1702E3902_009006-T1	DBVPG3775_006127-T1
GF00004332	TFCN1702E3902_008835-T1	DBVPG3775_006126-T1
GF00004333	TFCN1702E3902_008836-T1	DBVPG3775_006125-T1
GF00004334	TFCN1702E3902_009001-T1	DBVPG3775_006122-T1
GF00004335	TFCN1702E3902_008840-T1	DBVPG3775_006120-T1
GF00004336	TFCN1702E3902_008998-T1	DBVPG3775_006118-T1
GF00004337	TFCN1702E3902_008997-T1	DBVPG3775_006117-T1
GF00004338	TFCN1702E3902_008845-T1	DBVPG3775_006113-T1
GF00004339	TFCN1702E3902_008846-T1	DBVPG3775_006112-T1
GF00004340	TFCN1702E3902_008851-T1	DBVPG3775_006104-T1
GF00004341	TFCN1702E3902_008983-T1	DBVPG3775_006099-T1
GF00004342	TFCN1702E3902_008856-T1	DBVPG3775_006097-T1
GF00004343	TFCN1702E3902_008858-T1	DBVPG3775_006094-T1
GF00004344	TFCN1702E3902_008861-T1	DBVPG3775_006091-T1
