	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa
GF00005158	TFCN1702E3344_012011-T1, TFCN1702E3344_009646-T1
GF00005159	TFCN1702E3344_006235-T1, TFCN1702E3344_004768-T1
GF00005160	TFCN1702E3344_013421-T1, TFCN1702E3344_003752-T1
GF00005161	TFCN1702E3344_007078-T1, TFCN1702E3344_008600-T1
GF00005162	TFCN1702E3344_013627-T1, TFCN1702E3344_014080-T1
GF00005163	TFCN1702E3344_014414-T1, TFCN1702E3344_014409-T1
GF00005164	TFCN1702E3344_006022-T1, TFCN1702E3344_011460-T1
GF00005165	TFCN1702E3344_009197-T1, TFCN1702E3344_004116-T1
GF00005166	TFCN1702E3344_004930-T1, TFCN1702E3344_002268-T1
GF00005167	TFCN1702E3344_007178-T1, TFCN1702E3344_014170-T1
GF00005168	TFCN1702E3344_000096-T1, TFCN1702E3344_000321-T1
GF00005169	TFCN1702E3344_001848-T1, TFCN1702E3344_006531-T1
GF00005170	TFCN1702E3344_002959-T1, TFCN1702E3344_011099-T1
GF00005171	TFCN1702E3344_010640-T1, TFCN1702E3344_001198-T1
GF00005172	TFCN1702E3344_003349-T1, TFCN1702E3344_003435-T1
GF00005173	TFCN1702E3344_008109-T1, TFCN1702E3344_014111-T1
GF00005174	TFCN1702E3344_009152-T1, TFCN1702E3344_004791-T1
GF00005175	TFCN1702E3344_010416-T1, TFCN1702E3344_005750-T1
GF00005176	TFCN1702E3344_008633-T1, TFCN1702E3344_002632-T1
GF00005177	TFCN1702E3344_006909-T1, TFCN1702E3344_012148-T1
GF00005178	TFCN1702E3344_005407-T1, TFCN1702E3344_002986-T1
GF00005179	TFCN1702E3344_004370-T1, TFCN1702E3344_002836-T1
GF00005180	TFCN1702E3344_014630-T1, TFCN1702E3344_010048-T1
GF00005181	TFCN1702E3344_002868-T1, TFCN1702E3344_004402-T1
GF00005182	TFCN1702E3344_005596-T1, TFCN1702E3344_014363-T1
GF00005183	TFCN1702E3344_012620-T1, TFCN1702E3344_005486-T1
GF00005184	TFCN1702E3344_013812-T1, TFCN1702E3344_005540-T1
GF00005185	TFCN1702E3344_005571-T1, TFCN1702E3344_007722-T1
GF00005186	TFCN1702E3344_002851-T1, TFCN1702E3344_004385-T1
GF00005187	TFCN1702E3344_013098-T1, TFCN1702E3344_014444-T1
GF00005188	TFCN1702E3344_000856-T1, TFCN1702E3344_012674-T1
GF00005189	TFCN1702E3344_005027-T1, TFCN1702E3344_010155-T1
GF00005190	TFCN1702E3344_008944-T1, TFCN1702E3344_010881-T1
GF00005191	TFCN1702E3344_000158-T1, TFCN1702E3344_000257-T1
GF00005192	TFCN1702E3344_001375-T1, TFCN1702E3344_003077-T1
GF00005193	TFCN1702E3344_010259-T1, TFCN1702E3344_008485-T1
GF00005194	TFCN1702E3344_001459-T1, TFCN1702E3344_004040-T1
GF00005195	TFCN1702E3344_002420-T1, TFCN1702E3344_011006-T1
GF00005196	TFCN1702E3344_001115-T1, TFCN1702E3344_002028-T1
GF00005197	TFCN1702E3344_009633-T1, TFCN1702E3344_012023-T1
GF00005198	TFCN1702E3344_000553-T1, TFCN1702E3344_012031-T1
GF00005199	TFCN1702E3344_005394-T1, TFCN1702E3344_002906-T1
GF00005200	TFCN1702E3344_013109-T1, TFCN1702E3344_000566-T1
GF00005201	TFCN1702E3344_005292-T1, TFCN1702E3344_010678-T1
GF00005202	TFCN1702E3344_012580-T1, TFCN1702E3344_000706-T1
GF00005203	TFCN1702E3344_012997-T1, TFCN1702E3344_004590-T1
GF00005204	TFCN1702E3344_004651-T1, TFCN1702E3344_003296-T1
GF00005205	TFCN1702E3344_001269-T1, TFCN1702E3344_001749-T1
GF00005206	TFCN1702E3344_003911-T1, TFCN1702E3344_007221-T1
GF00005207	TFCN1702E3344_007728-T1, TFCN1702E3344_012208-T1
GF00005208	TFCN1702E3344_004466-T1, TFCN1702E3344_005890-T1
GF00005209	TFCN1702E3344_005500-T1, TFCN1702E3344_012605-T1
GF00005210	TFCN1702E3344_014625-T1, TFCN1702E3344_013404-T1
GF00005211	TFCN1702E3344_008947-T1, TFCN1702E3344_010878-T1
GF00005212	TFCN1702E3344_008248-T1, TFCN1702E3344_010783-T1
GF00005213	TFCN1702E3344_004124-T1, TFCN1702E3344_009190-T1
GF00005214	TFCN1702E3344_001205-T1, TFCN1702E3344_010647-T1
GF00005215	TFCN1702E3344_012684-T1, TFCN1702E3344_010108-T1
GF00005216	TFCN1702E3344_002765-T1, TFCN1702E3344_006965-T1
GF00005217	TFCN1702E3344_008461-T1, TFCN1702E3344_010233-T1
GF00005218	TFCN1702E3344_005160-T1, TFCN1702E3344_012806-T1
GF00005219	TFCN1702E3344_004156-T1, TFCN1702E3344_011431-T1
GF00005220	TFCN1702E3344_004989-T1, TFCN1702E3344_014506-T1
GF00005221	TFCN1702E3344_007273-T1, TFCN1702E3344_013390-T1
GF00005222	TFCN1702E3344_013678-T1, TFCN1702E3344_005168-T1
GF00005223	TFCN1702E3344_011682-T1, TFCN1702E3344_007030-T1
GF00005224	TFCN1702E3344_000160-T1, TFCN1702E3344_000255-T1
GF00005225	TFCN1702E3344_013032-T1, TFCN1702E3344_006573-T1
GF00005226	TFCN1702E3344_007769-T1, TFCN1702E3344_000223-T1
GF00005227	TFCN1702E3344_008477-T1, TFCN1702E3344_010250-T1
GF00005228	TFCN1702E3344_000050-T1, TFCN1702E3344_000368-T1
GF00005229	TFCN1702E3344_003107-T1, TFCN1702E3344_001405-T1
GF00005230	TFCN1702E3344_012828-T1, TFCN1702E3344_010317-T1
GF00005231	TFCN1702E3344_005413-T1, TFCN1702E3344_002992-T1
GF00005232	TFCN1702E3344_006523-T1, TFCN1702E3344_001840-T1
GF00005233	TFCN1702E3344_003040-T1, TFCN1702E3344_001336-T1
GF00005234	TFCN1702E3344_013875-T1, TFCN1702E3344_008272-T1
GF00005235	TFCN1702E3344_011342-T1, TFCN1702E3344_009725-T1
GF00005236	TFCN1702E3344_007824-T1, TFCN1702E3344_001131-T1
GF00005237	TFCN1702E3344_007880-T1, TFCN1702E3344_012306-T1
GF00005238	TFCN1702E3344_010948-T1, TFCN1702E3344_007581-T1
GF00005239	TFCN1702E3344_009742-T1, TFCN1702E3344_007453-T1
GF00005240	TFCN1702E3344_003021-T1, TFCN1702E3344_001316-T1
GF00005241	TFCN1702E3344_006735-T1, TFCN1702E3344_010389-T1
GF00005242	TFCN1702E3344_009846-T1, TFCN1702E3344_002570-T1
GF00005243	TFCN1702E3344_002613-T1, TFCN1702E3344_008613-T1
GF00005244	TFCN1702E3344_009827-T1, TFCN1702E3344_001013-T1
GF00005245	TFCN1702E3344_000757-T1, TFCN1702E3344_009313-T1
GF00005246	TFCN1702E3344_000661-T1, TFCN1702E3344_008783-T1
GF00005247	TFCN1702E3344_011493-T1, TFCN1702E3344_007644-T1
GF00005248	TFCN1702E3344_007987-T1, TFCN1702E3344_007663-T1
GF00005249	TFCN1702E3344_004130-T1, TFCN1702E3344_009184-T1
GF00005250	TFCN1702E3344_013595-T1, TFCN1702E3344_013166-T1
GF00005251	TFCN1702E3344_011367-T1, TFCN1702E3344_009702-T1
GF00005252	TFCN1702E3344_001462-T1, TFCN1702E3344_004037-T1
GF00005253	TFCN1702E3344_001611-T1, TFCN1702E3344_009093-T1
GF00005254	TFCN1702E3344_011987-T1, TFCN1702E3344_005708-T1
GF00005255	TFCN1702E3344_002096-T1, TFCN1702E3344_005045-T1
GF00005256	TFCN1702E3344_013921-T1, TFCN1702E3344_006631-T1
GF00005257	TFCN1702E3344_000101-T1, TFCN1702E3344_000316-T1
GF00005258	TFCN1702E3344_004812-T1, TFCN1702E3344_013871-T1
GF00005259	TFCN1702E3344_008617-T1, TFCN1702E3344_002616-T1
GF00005260	TFCN1702E3344_003956-T1, TFCN1702E3344_001540-T1
GF00005261	TFCN1702E3344_014596-T1, TFCN1702E3344_014677-T1
GF00005262	TFCN1702E3344_004146-T1, TFCN1702E3344_013358-T1
GF00005263	TFCN1702E3344_004716-T1, TFCN1702E3344_006291-T1
GF00005264	TFCN1702E3344_012032-T1, TFCN1702E3344_000552-T1
GF00005265	TFCN1702E3344_011062-T1, TFCN1702E3344_009596-T1
GF00005266	TFCN1702E3344_010906-T1, TFCN1702E3344_009388-T1
GF00005267	TFCN1702E3344_008103-T1, TFCN1702E3344_014105-T1
GF00005268	TFCN1702E3344_002366-T1, TFCN1702E3344_013286-T1
GF00005269	TFCN1702E3344_010028-T1, TFCN1702E3344_013613-T1
GF00005270	TFCN1702E3344_006275-T1, TFCN1702E3344_004731-T1
GF00005271	TFCN1702E3344_008578-T1, TFCN1702E3344_004076-T1
GF00005272	TFCN1702E3344_002889-T1, TFCN1702E3344_011070-T1
GF00005273	TFCN1702E3344_003887-T1, TFCN1702E3344_010130-T1
GF00005274	TFCN1702E3344_003648-T1, TFCN1702E3344_003535-T1
GF00005275	TFCN1702E3344_003708-T1, TFCN1702E3344_008526-T1
GF00005276	TFCN1702E3344_003693-T1, TFCN1702E3344_008540-T1
GF00005277	TFCN1702E3344_012479-T1, TFCN1702E3344_011414-T1
GF00005278	TFCN1702E3344_010952-T1, TFCN1702E3344_010950-T1
GF00005279	TFCN1702E3344_004819-T1, TFCN1702E3344_013864-T1
GF00005280	TFCN1702E3344_011516-T1, TFCN1702E3344_007622-T1
GF00005281	TFCN1702E3344_004737-T1, TFCN1702E3344_006269-T1
GF00005282	TFCN1702E3344_002634-T1, TFCN1702E3344_008635-T1
GF00005283	TFCN1702E3344_011174-T1, TFCN1702E3344_006391-T1
GF00005284	TFCN1702E3344_005090-T1, TFCN1702E3344_002147-T1
GF00005285	TFCN1702E3344_010502-T1, TFCN1702E3344_014008-T1
GF00005286	TFCN1702E3344_001098-T1, TFCN1702E3344_002011-T1
GF00005287	TFCN1702E3344_008979-T1, TFCN1702E3344_002468-T1
GF00005288	TFCN1702E3344_000843-T1, TFCN1702E3344_000449-T1
GF00005289	TFCN1702E3344_003428-T1, TFCN1702E3344_003515-T1
GF00005290	TFCN1702E3344_002275-T1, TFCN1702E3344_004924-T1
GF00005291	TFCN1702E3344_001593-T1, TFCN1702E3344_009113-T1
GF00005292	TFCN1702E3344_010643-T1, TFCN1702E3344_001201-T1
GF00005293	TFCN1702E3344_003136-T1, TFCN1702E3344_001155-T1
GF00005294	TFCN1702E3344_001465-T1, TFCN1702E3344_004032-T1
GF00005295	TFCN1702E3344_005102-T1, TFCN1702E3344_002159-T1
GF00005296	TFCN1702E3344_000377-T1, TFCN1702E3344_000043-T1
GF00005297	TFCN1702E3344_001411-T1, TFCN1702E3344_003103-T1
GF00005298	TFCN1702E3344_012730-T1, TFCN1702E3344_012777-T1
GF00005299	TFCN1702E3344_009075-T1, TFCN1702E3344_003852-T1
GF00005300	TFCN1702E3344_001145-T1, TFCN1702E3344_003146-T1
GF00005301	TFCN1702E3344_005283-T1, TFCN1702E3344_010666-T1
GF00005302	TFCN1702E3344_005598-T1, TFCN1702E3344_011995-T1
GF00005303	TFCN1702E3344_012924-T1, TFCN1702E3344_010665-T1
GF00005304	TFCN1702E3344_004655-T1, TFCN1702E3344_003292-T1
GF00005305	TFCN1702E3344_013655-T1, TFCN1702E3344_013719-T1
GF00005306	TFCN1702E3344_002082-T1, TFCN1702E3344_005033-T1
GF00005307	TFCN1702E3344_004070-T1, TFCN1702E3344_008584-T1
GF00005308	TFCN1702E3344_014188-T1, TFCN1702E3344_009689-T1
GF00005309	TFCN1702E3344_010850-T1, TFCN1702E3344_006169-T1
GF00005310	TFCN1702E3344_011784-T1, TFCN1702E3344_008230-T1
GF00005311	TFCN1702E3344_006633-T1, TFCN1702E3344_013923-T1
GF00005312	TFCN1702E3344_001268-T1, TFCN1702E3344_001748-T1
GF00005313	TFCN1702E3344_008641-T1, TFCN1702E3344_002640-T1
GF00005314	TFCN1702E3344_009828-T1, TFCN1702E3344_001014-T1
GF00005315	TFCN1702E3344_009516-T1, TFCN1702E3344_006788-T1
GF00005316	TFCN1702E3344_014299-T1, TFCN1702E3344_002684-T1
GF00005317	TFCN1702E3344_002038-T1, TFCN1702E3344_010735-T1
GF00005318	TFCN1702E3344_005812-T1, TFCN1702E3344_007356-T1
GF00005319	TFCN1702E3344_006055-T1, TFCN1702E3344_009482-T1
GF00005320	TFCN1702E3344_010995-T1, TFCN1702E3344_002431-T1
GF00005321	TFCN1702E3344_009928-T1, TFCN1702E3344_000529-T1
GF00005322	TFCN1702E3344_005561-T1, TFCN1702E3344_007712-T1
GF00005323	TFCN1702E3344_010588-T1, TFCN1702E3344_007182-T1
GF00005324	TFCN1702E3344_003029-T1, TFCN1702E3344_001325-T1
GF00005325	TFCN1702E3344_001186-T1, TFCN1702E3344_010627-T1
GF00005326	TFCN1702E3344_012318-T1, TFCN1702E3344_007857-T1
GF00005327	TFCN1702E3344_014531-T1, TFCN1702E3344_004858-T1
GF00005328	TFCN1702E3344_004252-T1, TFCN1702E3344_006650-T1
GF00005329	TFCN1702E3344_008921-T1, TFCN1702E3344_002486-T1
GF00005330	TFCN1702E3344_003224-T1, TFCN1702E3344_012351-T1
GF00005331	TFCN1702E3344_014330-T1, TFCN1702E3344_002188-T1
GF00005332	TFCN1702E3344_013916-T1, TFCN1702E3344_007523-T1
GF00005333	TFCN1702E3344_002079-T1, TFCN1702E3344_011427-T1
GF00005334	TFCN1702E3344_000348-T1, TFCN1702E3344_000070-T1
GF00005335	TFCN1702E3344_013832-T1, TFCN1702E3344_013548-T1
GF00005336	TFCN1702E3344_009771-T1, TFCN1702E3344_007484-T1
GF00005337	TFCN1702E3344_012014-T1, TFCN1702E3344_009642-T1
GF00005338	TFCN1702E3344_012869-T1, TFCN1702E3344_013800-T1
GF00005339	TFCN1702E3344_000731-T1, TFCN1702E3344_012587-T1
GF00005340	TFCN1702E3344_005462-T1, TFCN1702E3344_011313-T1
GF00005341	TFCN1702E3344_010983-T1, TFCN1702E3344_014691-T1
GF00005342	TFCN1702E3344_007863-T1, TFCN1702E3344_007859-T1
GF00005343	TFCN1702E3344_009279-T1, TFCN1702E3344_007785-T1
GF00005344	TFCN1702E3344_011858-T1, TFCN1702E3344_005481-T1
GF00005345	TFCN1702E3344_004873-T1, TFCN1702E3344_002326-T1
GF00005346	TFCN1702E3344_007170-T1, TFCN1702E3344_013846-T1
GF00005347	TFCN1702E3344_012927-T1, TFCN1702E3344_010662-T1
GF00005348	TFCN1702E3344_002810-T1, TFCN1702E3344_004344-T1
GF00005349	TFCN1702E3344_003449-T1, TFCN1702E3344_003363-T1
GF00005350	TFCN1702E3344_003237-T1, TFCN1702E3344_007244-T1
GF00005351	TFCN1702E3344_008133-T1, TFCN1702E3344_002662-T1
GF00005352	TFCN1702E3344_006309-T1, TFCN1702E3344_007611-T1
GF00005353	TFCN1702E3344_008490-T1, TFCN1702E3344_010264-T1
GF00005354	TFCN1702E3344_005713-T1, TFCN1702E3344_011982-T1
GF00005355	TFCN1702E3344_010252-T1, TFCN1702E3344_008479-T1
GF00005356	TFCN1702E3344_003689-T1, TFCN1702E3344_008543-T1
GF00005357	TFCN1702E3344_003557-T1, TFCN1702E3344_003628-T1
GF00005358	TFCN1702E3344_008801-T1, TFCN1702E3344_004517-T1
GF00005359	TFCN1702E3344_011418-T1, TFCN1702E3344_011481-T1
GF00005360	TFCN1702E3344_001138-T1, TFCN1702E3344_007817-T1
GF00005361	TFCN1702E3344_005721-T1, TFCN1702E3344_011974-T1
GF00005362	TFCN1702E3344_007858-T1, TFCN1702E3344_012317-T1
GF00005363	TFCN1702E3344_006233-T1, TFCN1702E3344_004770-T1
GF00005364	TFCN1702E3344_011630-T1, TFCN1702E3344_012258-T1
GF00005365	TFCN1702E3344_005337-T1, TFCN1702E3344_011879-T1
GF00005366	TFCN1702E3344_014293-T1, TFCN1702E3344_002878-T1
GF00005367	TFCN1702E3344_000461-T1, TFCN1702E3344_000830-T1
GF00005368	TFCN1702E3344_003128-T1, TFCN1702E3344_001163-T1
GF00005369	TFCN1702E3344_014316-T1, TFCN1702E3344_007833-T1
GF00005370	TFCN1702E3344_012784-T1, TFCN1702E3344_012725-T1
GF00005371	TFCN1702E3344_008271-T1, TFCN1702E3344_013874-T1
GF00005372	TFCN1702E3344_000451-T1, TFCN1702E3344_000841-T1
GF00005373	TFCN1702E3344_011992-T1, TFCN1702E3344_005703-T1
GF00005374	TFCN1702E3344_013233-T1, TFCN1702E3344_001902-T1
GF00005375	TFCN1702E3344_000597-T1, TFCN1702E3344_008664-T1
GF00005376	TFCN1702E3344_009223-T1, TFCN1702E3344_004090-T1
GF00005377	TFCN1702E3344_008726-T1, TFCN1702E3344_005248-T1
GF00005378	TFCN1702E3344_003741-T1, TFCN1702E3344_013410-T1
GF00005379	TFCN1702E3344_001291-T1, TFCN1702E3344_010279-T1
GF00005380	TFCN1702E3344_007977-T1, TFCN1702E3344_007674-T1
GF00005381	TFCN1702E3344_011742-T1, TFCN1702E3344_005319-T1
GF00005382	TFCN1702E3344_010648-T1, TFCN1702E3344_001206-T1
GF00005383	TFCN1702E3344_009830-T1, TFCN1702E3344_001017-T1
GF00005384	TFCN1702E3344_014010-T1, TFCN1702E3344_010499-T1
GF00005385	TFCN1702E3344_002045-T1, TFCN1702E3344_010728-T1
GF00005386	TFCN1702E3344_012019-T1, TFCN1702E3344_009637-T1
GF00005387	TFCN1702E3344_006504-T1, TFCN1702E3344_011570-T1
GF00005388	TFCN1702E3344_011192-T1, TFCN1702E3344_006417-T1
GF00005389	TFCN1702E3344_005725-T1, TFCN1702E3344_011970-T1
GF00005390	TFCN1702E3344_002327-T1, TFCN1702E3344_004872-T1
GF00005391	TFCN1702E3344_001217-T1, TFCN1702E3344_001696-T1
GF00005392	TFCN1702E3344_011207-T1, TFCN1702E3344_011904-T1
GF00005393	TFCN1702E3344_008131-T1, TFCN1702E3344_002664-T1
GF00005394	TFCN1702E3344_003262-T1, TFCN1702E3344_004686-T1
GF00005395	TFCN1702E3344_010913-T1, TFCN1702E3344_009381-T1
GF00005396	TFCN1702E3344_013575-T1, TFCN1702E3344_011596-T1
GF00005397	TFCN1702E3344_000470-T1, TFCN1702E3344_014278-T1
GF00005398	TFCN1702E3344_009488-T1, TFCN1702E3344_006816-T1
GF00005399	TFCN1702E3344_000360-T1, TFCN1702E3344_000059-T1
GF00005400	TFCN1702E3344_000291-T1, TFCN1702E3344_000125-T1
GF00005401	TFCN1702E3344_011594-T1, TFCN1702E3344_013577-T1
GF00005402	TFCN1702E3344_006986-T1, TFCN1702E3344_002786-T1
GF00005403	TFCN1702E3344_003294-T1, TFCN1702E3344_004653-T1
GF00005404	TFCN1702E3344_000313-T1, TFCN1702E3344_000104-T1
GF00005405	TFCN1702E3344_008832-T1, TFCN1702E3344_004555-T1
GF00005406	TFCN1702E3344_011891-T1, TFCN1702E3344_011214-T1
GF00005407	TFCN1702E3344_004159-T1, TFCN1702E3344_011434-T1
GF00005408	TFCN1702E3344_005956-T1, TFCN1702E3344_000639-T1
GF00005409	TFCN1702E3344_014565-T1, TFCN1702E3344_012628-T1
GF00005410	TFCN1702E3344_001552-T1, TFCN1702E3344_003944-T1
GF00005411	TFCN1702E3344_001835-T1, TFCN1702E3344_006518-T1
GF00005412	TFCN1702E3344_002378-T1, TFCN1702E3344_012700-T1
GF00005413	TFCN1702E3344_007110-T1, TFCN1702E3344_006014-T1
GF00005414	TFCN1702E3344_005110-T1, TFCN1702E3344_002167-T1
GF00005415	TFCN1702E3344_013250-T1, TFCN1702E3344_011955-T1
GF00005416	TFCN1702E3344_008851-T1, TFCN1702E3344_002709-T1
GF00005417	TFCN1702E3344_009834-T1, TFCN1702E3344_001021-T1
GF00005418	TFCN1702E3344_012600-T1, TFCN1702E3344_005505-T1
GF00005419	TFCN1702E3344_005643-T1, TFCN1702E3344_000766-T1
GF00005420	TFCN1702E3344_009586-T1, TFCN1702E3344_011053-T1
GF00005421	TFCN1702E3344_014760-T1, TFCN1702E3344_012139-T1
GF00005422	TFCN1702E3344_011923-T1, TFCN1702E3344_010451-T1
GF00005423	TFCN1702E3344_013895-T1, TFCN1702E3344_012627-T1
GF00005424	TFCN1702E3344_004748-T1, TFCN1702E3344_006257-T1
GF00005425	TFCN1702E3344_012771-T1, TFCN1702E3344_014718-T1
GF00005426	TFCN1702E3344_013389-T1, TFCN1702E3344_007274-T1
GF00005427	TFCN1702E3344_011275-T1, TFCN1702E3344_010358-T1
GF00005428	TFCN1702E3344_003473-T1, TFCN1702E3344_003387-T1
GF00005429	TFCN1702E3344_000877-T1, TFCN1702E3344_013350-T1
GF00005430	TFCN1702E3344_003448-T1, TFCN1702E3344_003362-T1
GF00005431	TFCN1702E3344_006893-T1, TFCN1702E3344_010755-T1
GF00005432	TFCN1702E3344_003390-T1, TFCN1702E3344_003476-T1
GF00005433	TFCN1702E3344_010649-T1, TFCN1702E3344_001207-T1
GF00005434	TFCN1702E3344_002374-T1, TFCN1702E3344_013278-T1
GF00005435	TFCN1702E3344_010691-T1, TFCN1702E3344_005302-T1
GF00005436	TFCN1702E3344_005440-T1, TFCN1702E3344_011291-T1
GF00005437	TFCN1702E3344_011077-T1, TFCN1702E3344_002896-T1
GF00005438	TFCN1702E3344_008212-T1, TFCN1702E3344_011802-T1
GF00005439	TFCN1702E3344_014607-T1, TFCN1702E3344_002394-T1
GF00005440	TFCN1702E3344_005913-T1, TFCN1702E3344_004486-T1
GF00005441	TFCN1702E3344_010417-T1, TFCN1702E3344_005751-T1
GF00005442	TFCN1702E3344_000650-T1, TFCN1702E3344_005944-T1
GF00005443	TFCN1702E3344_008119-T1, TFCN1702E3344_002675-T1
GF00005444	TFCN1702E3344_000357-T1, TFCN1702E3344_000062-T1
GF00005445	TFCN1702E3344_007985-T1, TFCN1702E3344_007665-T1
GF00005446	TFCN1702E3344_001218-T1, TFCN1702E3344_001697-T1
GF00005447	TFCN1702E3344_009653-T1, TFCN1702E3344_013334-T1
GF00005448	TFCN1702E3344_009791-T1, TFCN1702E3344_009349-T1
GF00005449	TFCN1702E3344_005866-T1, TFCN1702E3344_014681-T1
GF00005450	TFCN1702E3344_008418-T1, TFCN1702E3344_013447-T1
GF00005451	TFCN1702E3344_012573-T1, TFCN1702E3344_006109-T1
GF00005452	TFCN1702E3344_006098-T1, TFCN1702E3344_012560-T1
GF00005453	TFCN1702E3344_004888-T1, TFCN1702E3344_002310-T1
GF00005454	TFCN1702E3344_004458-T1, TFCN1702E3344_005898-T1
GF00005455	TFCN1702E3344_011831-T1, TFCN1702E3344_005682-T1
GF00005456	TFCN1702E3344_005595-T1, TFCN1702E3344_014362-T1
GF00005457	TFCN1702E3344_005872-T1, TFCN1702E3344_004444-T1
GF00005458	TFCN1702E3344_004439-T1, TFCN1702E3344_004946-T1
GF00005459	TFCN1702E3344_003556-T1, TFCN1702E3344_003629-T1
GF00005460	TFCN1702E3344_008779-T1, TFCN1702E3344_000665-T1
GF00005461	TFCN1702E3344_002425-T1, TFCN1702E3344_011001-T1
GF00005462	TFCN1702E3344_012273-T1, TFCN1702E3344_006215-T1
GF00005463	TFCN1702E3344_004353-T1, TFCN1702E3344_002819-T1
GF00005464	TFCN1702E3344_000456-T1, TFCN1702E3344_000835-T1
GF00005465	TFCN1702E3344_011184-T1, TFCN1702E3344_006408-T1
GF00005466	TFCN1702E3344_007085-T1, TFCN1702E3344_013766-T1
GF00005467	TFCN1702E3344_012914-T1, TFCN1702E3344_013756-T1
GF00005468	TFCN1702E3344_012694-T1, TFCN1702E3344_010099-T1
GF00005469	TFCN1702E3344_005724-T1, TFCN1702E3344_011971-T1
GF00005470	TFCN1702E3344_002856-T1, TFCN1702E3344_004390-T1
GF00005471	TFCN1702E3344_003346-T1, TFCN1702E3344_004602-T1
GF00005472	TFCN1702E3344_011032-T1, TFCN1702E3344_007301-T1
GF00005473	TFCN1702E3344_000188-T1, TFCN1702E3344_012889-T1
GF00005474	TFCN1702E3344_009595-T1, TFCN1702E3344_011061-T1
GF00005475	TFCN1702E3344_001172-T1, TFCN1702E3344_003119-T1
GF00005476	TFCN1702E3344_010065-T1, TFCN1702E3344_010974-T1
GF00005477	TFCN1702E3344_011470-T1, TFCN1702E3344_006032-T1
GF00005478	TFCN1702E3344_009258-T1, TFCN1702E3344_007806-T1
GF00005479	TFCN1702E3344_009148-T1, TFCN1702E3344_004795-T1
GF00005480	TFCN1702E3344_012140-T1, TFCN1702E3344_006902-T1
GF00005481	TFCN1702E3344_001030-T1, TFCN1702E3344_009842-T1
GF00005482	TFCN1702E3344_004364-T1, TFCN1702E3344_002830-T1
GF00005483	TFCN1702E3344_005656-T1, TFCN1702E3344_005131-T1
GF00005484	TFCN1702E3344_001613-T1, TFCN1702E3344_009095-T1
GF00005485	TFCN1702E3344_013597-T1, TFCN1702E3344_008232-T1
GF00005486	TFCN1702E3344_005573-T1, TFCN1702E3344_007724-T1
GF00005487	TFCN1702E3344_008843-T1, TFCN1702E3344_002701-T1
GF00005488	TFCN1702E3344_008498-T1, TFCN1702E3344_011139-T1
GF00005489	TFCN1702E3344_000268-T1, TFCN1702E3344_000146-T1
GF00005490	TFCN1702E3344_004003-T1, TFCN1702E3344_001493-T1
GF00005491	TFCN1702E3344_010344-T1, TFCN1702E3344_011227-T1
GF00005492	TFCN1702E3344_009238-T1, TFCN1702E3344_000986-T1
GF00005493	TFCN1702E3344_000333-T1, TFCN1702E3344_000086-T1
GF00005494	TFCN1702E3344_013084-T1, TFCN1702E3344_014157-T1
GF00005495	TFCN1702E3344_009168-T1, TFCN1702E3344_011257-T1
GF00005496	TFCN1702E3344_001167-T1, TFCN1702E3344_003124-T1
GF00005497	TFCN1702E3344_009493-T1, TFCN1702E3344_006811-T1
GF00005498	TFCN1702E3344_012065-T1, TFCN1702E3344_010483-T1
GF00005499	TFCN1702E3344_011642-T1, TFCN1702E3344_014399-T1
GF00005500	TFCN1702E3344_000892-T1, TFCN1702E3344_001691-T1
GF00005501	TFCN1702E3344_002162-T1, TFCN1702E3344_005105-T1
GF00005502	TFCN1702E3344_003985-T1, TFCN1702E3344_001511-T1
GF00005503	TFCN1702E3344_014647-T1, TFCN1702E3344_006878-T1
GF00005504	TFCN1702E3344_001193-T1, TFCN1702E3344_010635-T1
GF00005505	TFCN1702E3344_003655-T1, TFCN1702E3344_003528-T1
GF00005506	TFCN1702E3344_002053-T1, TFCN1702E3344_010720-T1
GF00005507	TFCN1702E3344_000583-T1, TFCN1702E3344_008649-T1
GF00005508	TFCN1702E3344_013181-T1, TFCN1702E3344_014185-T1
GF00005509	TFCN1702E3344_005614-T1, TFCN1702E3344_000798-T1
GF00005510	TFCN1702E3344_002292-T1, TFCN1702E3344_004907-T1
GF00005511	TFCN1702E3344_008084-T1, TFCN1702E3344_003591-T1
GF00005512	TFCN1702E3344_012271-T1, TFCN1702E3344_006217-T1
GF00005513	TFCN1702E3344_006049-T1, TFCN1702E3344_014568-T1
GF00005514	TFCN1702E3344_006530-T1, TFCN1702E3344_001847-T1
GF00005515	TFCN1702E3344_000136-T1, TFCN1702E3344_000279-T1
GF00005516	TFCN1702E3344_011393-T1, TFCN1702E3344_002583-T1
GF00005517	TFCN1702E3344_008778-T1, TFCN1702E3344_000666-T1
GF00005518	TFCN1702E3344_008080-T1, TFCN1702E3344_003587-T1
GF00005519	TFCN1702E3344_001558-T1, TFCN1702E3344_003938-T1
GF00005520	TFCN1702E3344_014754-T1, TFCN1702E3344_014756-T1
GF00005521	TFCN1702E3344_010387-T1, TFCN1702E3344_006737-T1
GF00005522	TFCN1702E3344_005029-T1, TFCN1702E3344_010153-T1
GF00005523	TFCN1702E3344_003487-T1, TFCN1702E3344_003402-T1
GF00005524	TFCN1702E3344_008258-T1, TFCN1702E3344_010792-T1
