	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005150	CHIFNET10NJ071_012326-T1	DBVPG3775_000715-T1
GF00005151	CHIFNET10NJ071_010611-T1	DBVPG3775_000714-T1
GF00005152	CHIFNET10NJ071_012329-T1	DBVPG3775_000712-T1
GF00005153	CHIFNET10NJ071_010614-T1	DBVPG3775_000711-T1
GF00005154	CHIFNET10NJ071_012331-T1	DBVPG3775_000710-T1
GF00005155	CHIFNET10NJ071_012333-T1	DBVPG3775_000708-T1
GF00005156	CHIFNET10NJ071_010619-T1	DBVPG3775_000707-T1
GF00005157	CHIFNET10NJ071_010621-T1	DBVPG3775_000705-T1
GF00005158	CHIFNET10NJ071_013304-T1	DBVPG3775_000292-T1
GF00005159	CHIFNET10NJ071_013305-T1	DBVPG3775_000291-T1
GF00005160	CHIFNET10NJ071_013306-T1	DBVPG3775_000290-T1
GF00005161	CHIFNET10NJ071_013307-T1	DBVPG3775_000289-T1
GF00005162	CHIFNET10NJ071_010797-T1	DBVPG3775_000286-T1
GF00005163	CHIFNET10NJ071_010798-T1	DBVPG3775_000285-T1
GF00005164	CHIFNET10NJ071_010799-T1	DBVPG3775_000284-T1
GF00005165	CHIFNET10NJ071_010801-T1	DBVPG3775_000281-T1
GF00005166	CHIFNET10NJ071_010802-T1	DBVPG3775_000280-T1
GF00005167	CHIFNET10NJ071_013317-T1	DBVPG3775_000279-T1
GF00005168	CHIFNET10NJ071_013319-T1	DBVPG3775_000277-T1
GF00005169	CHIFNET10NJ071_013320-T1	DBVPG3775_000276-T1
GF00005170	CHIFNET10NJ071_014350-T1	DBVPG3775_000275-T1
GF00005171	CHIFNET10NJ071_010808-T1	DBVPG3775_000274-T1
GF00005172	CHIFNET10NJ071_014348-T1	DBVPG3775_000273-T1
GF00005173	CHIFNET10NJ071_010810-T1	DBVPG3775_000272-T1
GF00005174	CHIFNET10NJ071_013850-T1	DBVPG3775_000267-T1
GF00005175	CHIFNET10NJ071_013849-T1	DBVPG3775_000266-T1
GF00005176	CHIFNET10NJ071_010817-T1	DBVPG3775_000265-T1
GF00005177	CHIFNET10NJ071_010818-T1	DBVPG3775_000264-T1
GF00005178	CHIFNET10NJ071_010820-T1	DBVPG3775_000262-T1
GF00005179	CHIFNET10NJ071_014472-T1	DBVPG3775_006744-T1
GF00005180	CHIFNET10NJ071_014253-T1	DBVPG3775_002534-T1
GF00005181	CHIFNET10NJ071_014252-T1	DBVPG3775_002535-T1
GF00005182	CHIFNET10NJ071_014251-T1	DBVPG3775_002536-T1
GF00005183	CHIFNET10NJ071_010879-T1	DBVPG3775_002537-T1
GF00005184	CHIFNET10NJ071_014249-T1	DBVPG3775_002538-T1
GF00005185	CHIFNET10NJ071_010881-T1	DBVPG3775_002539-T1
GF00005186	CHIFNET10NJ071_012223-T1	DBVPG3775_007201-T1
GF00005187	CHIFNET10NJ071_010948-T1	DBVPG3775_007203-T1
GF00005188	CHIFNET10NJ071_010949-T1	DBVPG3775_007204-T1
GF00005189	CHIFNET10NJ071_010950-T1	DBVPG3775_007205-T1
GF00005190	CHIFNET10NJ071_010951-T1	DBVPG3775_007206-T1
GF00005191	CHIFNET10NJ071_011013-T1	DBVPG3775_006180-T1
GF00005192	CHIFNET10NJ071_011014-T1	DBVPG3775_006179-T1
GF00005193	CHIFNET10NJ071_011018-T1	DBVPG3775_006175-T1
GF00005194	CHIFNET10NJ071_011020-T1	DBVPG3775_006173-T1
GF00005195	CHIFNET10NJ071_011021-T1	DBVPG3775_006172-T1
GF00005196	CHIFNET10NJ071_011022-T1	DBVPG3775_006171-T1
GF00005197	CHIFNET10NJ071_011283-T1	DBVPG3775_006169-T1
GF00005198	CHIFNET10NJ071_011025-T1	DBVPG3775_006168-T1
GF00005199	CHIFNET10NJ071_011026-T1	DBVPG3775_006167-T1
GF00005200	CHIFNET10NJ071_011027-T1	DBVPG3775_006166-T1
GF00005201	CHIFNET10NJ071_011028-T1	DBVPG3775_006165-T1
GF00005202	CHIFNET10NJ071_011029-T1	DBVPG3775_006164-T1
GF00005203	CHIFNET10NJ071_011030-T1	DBVPG3775_006163-T1
GF00005204	CHIFNET10NJ071_011291-T1	DBVPG3775_006160-T1
GF00005205	CHIFNET10NJ071_011292-T1	DBVPG3775_006159-T1
GF00005206	CHIFNET10NJ071_011293-T1	DBVPG3775_006158-T1
GF00005207	CHIFNET10NJ071_011036-T1	DBVPG3775_006157-T1
GF00005208	CHIFNET10NJ071_011037-T1	DBVPG3775_006156-T1
GF00005209	CHIFNET10NJ071_011038-T1	DBVPG3775_006155-T1
GF00005210	CHIFNET10NJ071_011039-T1	DBVPG3775_006154-T1
GF00005211	CHIFNET10NJ071_011042-T1	DBVPG3775_006152-T1
GF00005212	CHIFNET10NJ071_011301-T1	DBVPG3775_006149-T1
GF00005213	CHIFNET10NJ071_011046-T1	DBVPG3775_006148-T1
GF00005214	CHIFNET10NJ071_012384-T1	DBVPG3775_007167-T1
GF00005215	CHIFNET10NJ071_011130-T1	DBVPG3775_007171-T1
GF00005216	CHIFNET10NJ071_011131-T1	DBVPG3775_007172-T1
GF00005217	CHIFNET10NJ071_011132-T1	DBVPG3775_007173-T1
GF00005218	CHIFNET10NJ071_011134-T1	DBVPG3775_007175-T1
GF00005219	CHIFNET10NJ071_011135-T1	DBVPG3775_007176-T1
GF00005220	CHIFNET10NJ071_012394-T1	DBVPG3775_007178-T1
GF00005221	CHIFNET10NJ071_011139-T1	DBVPG3775_007181-T1
GF00005222	CHIFNET10NJ071_011140-T1	DBVPG3775_007182-T1
GF00005223	CHIFNET10NJ071_011141-T1	DBVPG3775_007183-T1
GF00005224	CHIFNET10NJ071_012432-T1	DBVPG3775_007184-T1
GF00005225	CHIFNET10NJ071_011143-T1	DBVPG3775_007185-T1
GF00005226	CHIFNET10NJ071_012434-T1	DBVPG3775_007186-T1
GF00005227	CHIFNET10NJ071_011148-T1	DBVPG3775_007190-T1
GF00005228	CHIFNET10NJ071_012439-T1	DBVPG3775_007191-T1
GF00005229	CHIFNET10NJ071_012440-T1	DBVPG3775_007193-T1
GF00005230	CHIFNET10NJ071_011151-T1	DBVPG3775_007194-T1
GF00005231	CHIFNET10NJ071_011306-T1	DBVPG3775_007195-T1
GF00005232	CHIFNET10NJ071_011153-T1	DBVPG3775_007196-T1
GF00005233	CHIFNET10NJ071_011154-T1	DBVPG3775_007197-T1
GF00005234	CHIFNET10NJ071_011303-T1	DBVPG3775_007198-T1
GF00005235	CHIFNET10NJ071_011867-T1	DBVPG3775_007259-T1
GF00005236	CHIFNET10NJ071_011868-T1	DBVPG3775_007260-T1
GF00005237	CHIFNET10NJ071_011450-T1	DBVPG3775_006146-T1
GF00005238	CHIFNET10NJ071_014279-T1	DBVPG3775_006145-T1
GF00005239	CHIFNET10NJ071_011452-T1	DBVPG3775_006144-T1
GF00005240	CHIFNET10NJ071_011454-T1	DBVPG3775_006141-T1
GF00005241	CHIFNET10NJ071_012062-T1	DBVPG3775_006138-T1
GF00005242	CHIFNET10NJ071_011459-T1	DBVPG3775_006137-T1
GF00005243	CHIFNET10NJ071_012065-T1	DBVPG3775_006132-T1
GF00005244	CHIFNET10NJ071_012066-T1	DBVPG3775_006131-T1
GF00005245	CHIFNET10NJ071_014274-T1	DBVPG3775_007453-T1
GF00005246	CHIFNET10NJ071_014271-T1	DBVPG3775_007450-T1
GF00005247	CHIFNET10NJ071_012714-T1	DBVPG3775_007358-T1
GF00005248	CHIFNET10NJ071_011497-T1	DBVPG3775_007357-T1
GF00005249	CHIFNET10NJ071_012712-T1	DBVPG3775_007356-T1
GF00005250	CHIFNET10NJ071_011530-T1	DBVPG3775_007370-T1
GF00005251	CHIFNET10NJ071_011533-T1	DBVPG3775_007373-T1
GF00005252	CHIFNET10NJ071_011534-T1	DBVPG3775_007374-T1
GF00005253	CHIFNET10NJ071_011537-T1	DBVPG3775_007377-T1
GF00005254	CHIFNET10NJ071_012610-T1	DBVPG3775_007379-T1
GF00005255	CHIFNET10NJ071_012611-T1	DBVPG3775_007380-T1
GF00005256	CHIFNET10NJ071_012612-T1	DBVPG3775_007381-T1
GF00005257	CHIFNET10NJ071_012613-T1	DBVPG3775_007382-T1
GF00005258	CHIFNET10NJ071_011543-T1	DBVPG3775_007383-T1
GF00005259	CHIFNET10NJ071_011544-T1	DBVPG3775_007385-T1
GF00005260	CHIFNET10NJ071_011545-T1	DBVPG3775_007386-T1
GF00005261	CHIFNET10NJ071_012618-T1	DBVPG3775_007387-T1
GF00005262	CHIFNET10NJ071_011548-T1	DBVPG3775_007390-T1
GF00005263	CHIFNET10NJ071_011549-T1	DBVPG3775_007391-T1
GF00005264	CHIFNET10NJ071_011550-T1	DBVPG3775_007392-T1
GF00005265	CHIFNET10NJ071_013799-T1	DBVPG3775_004805-T1
GF00005266	CHIFNET10NJ071_013800-T1	DBVPG3775_004806-T1
GF00005267	CHIFNET10NJ071_011608-T1	DBVPG3775_004807-T1
GF00005268	CHIFNET10NJ071_011612-T1	DBVPG3775_004811-T1
GF00005269	CHIFNET10NJ071_011613-T1	DBVPG3775_004812-T1
GF00005270	CHIFNET10NJ071_011615-T1	DBVPG3775_004814-T1
GF00005271	CHIFNET10NJ071_013613-T1	DBVPG3775_004816-T1
GF00005272	CHIFNET10NJ071_013612-T1	DBVPG3775_004817-T1
GF00005273	CHIFNET10NJ071_011621-T1	DBVPG3775_004820-T1
GF00005274	CHIFNET10NJ071_011622-T1	DBVPG3775_004821-T1
GF00005275	CHIFNET10NJ071_013606-T1	DBVPG3775_004823-T1
GF00005276	CHIFNET10NJ071_013605-T1	DBVPG3775_004824-T1
GF00005277	CHIFNET10NJ071_011626-T1	DBVPG3775_004826-T1
GF00005278	CHIFNET10NJ071_011627-T1	DBVPG3775_004827-T1
GF00005279	CHIFNET10NJ071_013602-T1	DBVPG3775_004828-T1
GF00005280	CHIFNET10NJ071_014495-T1	DBVPG3775_006340-T1
GF00005281	CHIFNET10NJ071_011708-T1	DBVPG3775_003385-T1
GF00005282	CHIFNET10NJ071_011709-T1	DBVPG3775_003384-T1
GF00005283	CHIFNET10NJ071_013399-T1	DBVPG3775_003382-T1
GF00005284	CHIFNET10NJ071_011712-T1	DBVPG3775_003381-T1
GF00005285	CHIFNET10NJ071_011713-T1	DBVPG3775_003380-T1
GF00005286	CHIFNET10NJ071_013393-T1	DBVPG3775_003376-T1
GF00005287	CHIFNET10NJ071_013153-T1	DBVPG3775_004573-T1
GF00005288	CHIFNET10NJ071_011756-T1	DBVPG3775_004574-T1
GF00005289	CHIFNET10NJ071_013158-T1	DBVPG3775_004577-T1
GF00005290	CHIFNET10NJ071_011759-T1	DBVPG3775_004578-T1
GF00005291	CHIFNET10NJ071_011760-T1	DBVPG3775_004579-T1
GF00005292	CHIFNET10NJ071_011761-T1	DBVPG3775_004580-T1
GF00005293	CHIFNET10NJ071_011762-T1	DBVPG3775_004581-T1
GF00005294	CHIFNET10NJ071_011764-T1	DBVPG3775_004583-T1
GF00005295	CHIFNET10NJ071_013923-T1	DBVPG3775_004584-T1
GF00005296	CHIFNET10NJ071_013925-T1	DBVPG3775_004587-T1
GF00005297	CHIFNET10NJ071_011768-T1	DBVPG3775_004588-T1
GF00005298	CHIFNET10NJ071_011769-T1	DBVPG3775_004589-T1
GF00005299	CHIFNET10NJ071_011771-T1	DBVPG3775_004591-T1
GF00005300	CHIFNET10NJ071_011772-T1	DBVPG3775_004592-T1
GF00005301	CHIFNET10NJ071_011845-T1	DBVPG3775_007286-T1
GF00005302	CHIFNET10NJ071_011846-T1	DBVPG3775_007287-T1
GF00005303	CHIFNET10NJ071_011847-T1	DBVPG3775_007288-T1
GF00005304	CHIFNET10NJ071_011848-T1	DBVPG3775_007290-T1
GF00005305	CHIFNET10NJ071_011851-T1	DBVPG3775_007292-T1
GF00005306	CHIFNET10NJ071_011854-T1	DBVPG3775_007295-T1
GF00005307	CHIFNET10NJ071_012021-T1	DBVPG3775_007296-T1
GF00005308	CHIFNET10NJ071_011856-T1	DBVPG3775_007297-T1
GF00005309	CHIFNET10NJ071_012023-T1	DBVPG3775_007298-T1
GF00005310	CHIFNET10NJ071_012024-T1	DBVPG3775_007299-T1
GF00005311	CHIFNET10NJ071_012025-T1	DBVPG3775_007300-T1
GF00005312	CHIFNET10NJ071_012026-T1	DBVPG3775_007301-T1
GF00005313	CHIFNET10NJ071_011861-T1	DBVPG3775_007302-T1
GF00005314	CHIFNET10NJ071_012028-T1	DBVPG3775_007303-T1
GF00005315	CHIFNET10NJ071_011863-T1	DBVPG3775_007304-T1
GF00005316	CHIFNET10NJ071_011864-T1	DBVPG3775_007305-T1
GF00005317	CHIFNET10NJ071_012031-T1	DBVPG3775_007306-T1
GF00005318	CHIFNET10NJ071_012032-T1	DBVPG3775_007307-T1
GF00005319	CHIFNET10NJ071_014473-T1	DBVPG3775_006743-T1
GF00005320	CHIFNET10NJ071_011872-T1	DBVPG3775_006746-T1
GF00005321	CHIFNET10NJ071_011875-T1	DBVPG3775_006749-T1
GF00005322	CHIFNET10NJ071_013870-T1	DBVPG3775_006751-T1
GF00005323	CHIFNET10NJ071_011879-T1	DBVPG3775_006754-T1
GF00005324	CHIFNET10NJ071_011880-T1	DBVPG3775_006755-T1
GF00005325	CHIFNET10NJ071_013865-T1	DBVPG3775_006756-T1
GF00005326	CHIFNET10NJ071_011884-T1	DBVPG3775_006759-T1
GF00005327	CHIFNET10NJ071_011885-T1	DBVPG3775_006760-T1
GF00005328	CHIFNET10NJ071_011886-T1	DBVPG3775_006761-T1
GF00005329	CHIFNET10NJ071_011889-T1	DBVPG3775_006763-T1
GF00005330	CHIFNET10NJ071_012515-T1	DBVPG3775_005045-T1
GF00005331	CHIFNET10NJ071_013014-T1	DBVPG3775_005046-T1
GF00005332	CHIFNET10NJ071_013016-T1	DBVPG3775_005048-T1
GF00005333	CHIFNET10NJ071_013020-T1	DBVPG3775_005052-T1
GF00005334	CHIFNET10NJ071_012522-T1	DBVPG3775_005053-T1
GF00005335	CHIFNET10NJ071_013024-T1	DBVPG3775_005056-T1
GF00005336	CHIFNET10NJ071_013025-T1	DBVPG3775_005057-T1
GF00005337	CHIFNET10NJ071_012527-T1	DBVPG3775_005058-T1
GF00005338	CHIFNET10NJ071_012528-T1	DBVPG3775_005059-T1
GF00005339	CHIFNET10NJ071_013028-T1	DBVPG3775_005060-T1
GF00005340	CHIFNET10NJ071_012530-T1	DBVPG3775_005061-T1
GF00005341	CHIFNET10NJ071_013031-T1	DBVPG3775_005063-T1
GF00005342	CHIFNET10NJ071_013032-T1	DBVPG3775_005064-T1
GF00005343	CHIFNET10NJ071_012666-T1	DBVPG3775_006005-T1
GF00005344	CHIFNET10NJ071_012669-T1	DBVPG3775_006007-T1
GF00005345	CHIFNET10NJ071_012672-T1	DBVPG3775_006010-T1
GF00005346	CHIFNET10NJ071_012673-T1	DBVPG3775_006011-T1
GF00005347	CHIFNET10NJ071_012920-T1	DBVPG3775_006012-T1
GF00005348	CHIFNET10NJ071_012917-T1	DBVPG3775_006016-T1
GF00005349	CHIFNET10NJ071_012679-T1	DBVPG3775_006017-T1
GF00005350	CHIFNET10NJ071_012915-T1	DBVPG3775_006018-T1
GF00005351	CHIFNET10NJ071_012681-T1	DBVPG3775_006019-T1
GF00005352	CHIFNET10NJ071_012685-T1	DBVPG3775_006022-T1
GF00005353	CHIFNET10NJ071_012711-T1	DBVPG3775_007355-T1
GF00005354	CHIFNET10NJ071_014458-T1	DBVPG3775_004198-T1
GF00005355	CHIFNET10NJ071_012766-T1	DBVPG3775_004197-T1
GF00005356	CHIFNET10NJ071_014456-T1	DBVPG3775_004196-T1
GF00005357	CHIFNET10NJ071_012768-T1	DBVPG3775_004195-T1
GF00005358	CHIFNET10NJ071_013734-T1	DBVPG3775_002876-T1
GF00005359	CHIFNET10NJ071_013733-T1	DBVPG3775_002875-T1
GF00005360	CHIFNET10NJ071_012792-T1	DBVPG3775_002874-T1
GF00005361	CHIFNET10NJ071_013731-T1	DBVPG3775_002873-T1
GF00005362	CHIFNET10NJ071_012794-T1	DBVPG3775_002872-T1
GF00005363	CHIFNET10NJ071_012795-T1	DBVPG3775_002871-T1
GF00005364	CHIFNET10NJ071_012796-T1	DBVPG3775_002870-T1
GF00005365	CHIFNET10NJ071_012798-T1	DBVPG3775_002868-T1
GF00005366	CHIFNET10NJ071_012800-T1	DBVPG3775_002865-T1
GF00005367	CHIFNET10NJ071_014144-T1	DBVPG3775_002864-T1
GF00005368	CHIFNET10NJ071_012802-T1	DBVPG3775_002863-T1
GF00005369	CHIFNET10NJ071_012803-T1	DBVPG3775_002862-T1
GF00005370	CHIFNET10NJ071_012804-T1	DBVPG3775_002861-T1
GF00005371	CHIFNET10NJ071_012839-T1	DBVPG3775_003541-T1
GF00005372	CHIFNET10NJ071_014255-T1	DBVPG3775_003543-T1
GF00005373	CHIFNET10NJ071_012843-T1	DBVPG3775_003545-T1
GF00005374	CHIFNET10NJ071_014534-T1	DBVPG3775_003546-T1
GF00005375	CHIFNET10NJ071_012845-T1	DBVPG3775_003547-T1
GF00005376	CHIFNET10NJ071_012928-T1	DBVPG3775_007087-T1
GF00005377	CHIFNET10NJ071_014173-T1	DBVPG3775_007090-T1
GF00005378	CHIFNET10NJ071_012932-T1	DBVPG3775_007091-T1
GF00005379	CHIFNET10NJ071_014548-T1	DBVPG3775_005876-T1
GF00005380	CHIFNET10NJ071_012936-T1	DBVPG3775_005879-T1
GF00005381	CHIFNET10NJ071_014043-T1	DBVPG3775_005880-T1
GF00005382	CHIFNET10NJ071_012938-T1	DBVPG3775_005881-T1
GF00005383	CHIFNET10NJ071_013595-T1	DBVPG3775_006775-T1
GF00005384	CHIFNET10NJ071_013596-T1	DBVPG3775_006772-T1
GF00005385	CHIFNET10NJ071_013005-T1	DBVPG3775_006771-T1
GF00005386	CHIFNET10NJ071_013598-T1	DBVPG3775_006770-T1
GF00005387	CHIFNET10NJ071_013007-T1	DBVPG3775_006769-T1
GF00005388	CHIFNET10NJ071_013008-T1	DBVPG3775_006768-T1
GF00005389	CHIFNET10NJ071_013373-T1	DBVPG3775_006765-T1
GF00005390	CHIFNET10NJ071_013012-T1	DBVPG3775_006764-T1
GF00005391	CHIFNET10NJ071_013038-T1	DBVPG3775_001541-T1
GF00005392	CHIFNET10NJ071_013058-T1	DBVPG3775_001080-T1
GF00005393	CHIFNET10NJ071_013059-T1	DBVPG3775_001079-T1
GF00005394	CHIFNET10NJ071_013097-T1	DBVPG3775_001078-T1
GF00005395	CHIFNET10NJ071_013096-T1	DBVPG3775_001077-T1
GF00005396	CHIFNET10NJ071_013062-T1	DBVPG3775_001076-T1
GF00005397	CHIFNET10NJ071_013094-T1	DBVPG3775_001075-T1
GF00005398	CHIFNET10NJ071_013093-T1	DBVPG3775_001074-T1
GF00005399	CHIFNET10NJ071_013091-T1	DBVPG3775_001072-T1
GF00005400	CHIFNET10NJ071_013090-T1	DBVPG3775_001071-T1
GF00005401	CHIFNET10NJ071_013067-T1	DBVPG3775_001070-T1
GF00005402	CHIFNET10NJ071_013088-T1	DBVPG3775_001069-T1
GF00005403	CHIFNET10NJ071_013069-T1	DBVPG3775_001068-T1
GF00005404	CHIFNET10NJ071_013070-T1	DBVPG3775_001067-T1
GF00005405	CHIFNET10NJ071_013073-T1	DBVPG3775_001064-T1
GF00005406	CHIFNET10NJ071_013074-T1	DBVPG3775_001062-T1
GF00005407	CHIFNET10NJ071_013075-T1	DBVPG3775_001061-T1
GF00005408	CHIFNET10NJ071_013079-T1	DBVPG3775_001060-T1
GF00005409	CHIFNET10NJ071_014539-T1	DBVPG3775_000745-T1
GF00005410	CHIFNET10NJ071_014618-T1	DBVPG3775_000743-T1
GF00005411	CHIFNET10NJ071_013119-T1	DBVPG3775_000742-T1
GF00005412	CHIFNET10NJ071_013433-T1	DBVPG3775_000741-T1
GF00005413	CHIFNET10NJ071_013121-T1	DBVPG3775_000740-T1
GF00005414	CHIFNET10NJ071_013122-T1	DBVPG3775_000739-T1
GF00005415	CHIFNET10NJ071_013437-T1	DBVPG3775_000737-T1
GF00005416	CHIFNET10NJ071_013438-T1	DBVPG3775_000736-T1
GF00005417	CHIFNET10NJ071_013441-T1	DBVPG3775_000732-T1
GF00005418	CHIFNET10NJ071_013442-T1	DBVPG3775_000731-T1
GF00005419	CHIFNET10NJ071_014416-T1	DBVPG3775_002541-T1
GF00005420	CHIFNET10NJ071_013412-T1	DBVPG3775_007334-T1
GF00005421	CHIFNET10NJ071_013414-T1	DBVPG3775_007332-T1
GF00005422	CHIFNET10NJ071_013416-T1	DBVPG3775_007330-T1
GF00005423	CHIFNET10NJ071_013418-T1	DBVPG3775_007328-T1
GF00005424	CHIFNET10NJ071_014288-T1	DBVPG3775_005255-T1
GF00005425	CHIFNET10NJ071_013467-T1	DBVPG3775_005253-T1
GF00005426	CHIFNET10NJ071_013470-T1	DBVPG3775_005249-T1
GF00005427	CHIFNET10NJ071_014163-T1	DBVPG3775_005247-T1
GF00005428	CHIFNET10NJ071_013474-T1	DBVPG3775_005246-T1
GF00005429	CHIFNET10NJ071_014165-T1	DBVPG3775_005245-T1
GF00005430	CHIFNET10NJ071_013477-T1	DBVPG3775_005243-T1
GF00005431	CHIFNET10NJ071_013492-T1	DBVPG3775_001745-T1
GF00005432	CHIFNET10NJ071_014103-T1	DBVPG3775_001746-T1
GF00005433	CHIFNET10NJ071_014499-T1	DBVPG3775_006778-T1
GF00005434	CHIFNET10NJ071_013594-T1	DBVPG3775_006776-T1
GF00005435	CHIFNET10NJ071_013676-T1	DBVPG3775_007503-T1
GF00005436	CHIFNET10NJ071_013677-T1	DBVPG3775_007504-T1
GF00005437	CHIFNET10NJ071_014587-T1	DBVPG3775_007538-T1
GF00005438	CHIFNET10NJ071_013882-T1	DBVPG3775_006542-T1
GF00005439	CHIFNET10NJ071_013876-T1	DBVPG3775_006543-T1
GF00005440	CHIFNET10NJ071_013879-T1	DBVPG3775_006549-T1
GF00005441	CHIFNET10NJ071_014373-T1	DBVPG3775_003227-T1
GF00005442	CHIFNET10NJ071_014374-T1	DBVPG3775_003226-T1
GF00005443	CHIFNET10NJ071_014375-T1	DBVPG3775_003225-T1
GF00005444	CHIFNET10NJ071_014481-T1	DBVPG3775_001749-T1
GF00005445	CHIFNET10NJ071_014480-T1	DBVPG3775_001750-T1
GF00005446	CHIFNET10NJ071_014440-T1	DBVPG3775_006084-T1
GF00005447	CHIFNET10NJ071_014381-T1	DBVPG3775_002354-T1
GF00005448	CHIFNET10NJ071_014380-T1	DBVPG3775_002353-T1
GF00005449	CHIFNET10NJ071_014476-T1	DBVPG3775_007563-T1
GF00005450	CHIFNET10NJ071_014489-T1	DBVPG3775_007558-T1
GF00005451	CHIFNET10NJ071_014588-T1	DBVPG3775_001755-T1
GF00005452	CHIFNET10NJ071_014576-T1	DBVPG3775_001754-T1
GF00005453	CHIFNET10NJ071_014608-T1	DBVPG3775_006695-T1
GF00005454	CHIFNET10NJ071_005904-T1	DBVPG3775_000038-T1
GF00005455	CHIFNET10NJ071_002300-T1	DBVPG3775_000063-T1
GF00005456	CHIFNET10NJ071_008533-T1	DBVPG3775_000421-T1
GF00005457	CHIFNET10NJ071_008571-T1	DBVPG3775_000604-T1
GF00005458	CHIFNET10NJ071_012458-T1	DBVPG3775_001043-T1
GF00005459	CHIFNET10NJ071_002991-T1	DBVPG3775_005668-T1
GF00005460	CHIFNET10NJ071_002771-T1	DBVPG3775_002188-T1
GF00005461	CHIFNET10NJ071_002774-T1	DBVPG3775_002194-T1
GF00005462	CHIFNET10NJ071_013339-T1	DBVPG3775_002380-T1
GF00005463	CHIFNET10NJ071_001229-T1	DBVPG3775_003136-T1
GF00005464	CHIFNET10NJ071_010039-T1	DBVPG3775_003565-T1
GF00005465	CHIFNET10NJ071_009179-T1	DBVPG3775_004735-T1
GF00005466	CHIFNET10NJ071_008046-T1	DBVPG3775_004958-T1
GF00005467	CHIFNET10NJ071_008042-T1	DBVPG3775_004971-T1
GF00005468	CHIFNET10NJ071_003985-T1	DBVPG3775_004994-T1
GF00005469	CHIFNET10NJ071_003554-T1	DBVPG3775_006568-T1
GF00005470	CHIFNET10NJ071_013329-T1	DBVPG3775_007042-T1
GF00005471	CHIFNET10NJ071_013561-T1	DBVPG3775_007419-T1
GF00005472	CHIFNET10NJ071_000521-T1	
GF00005473	CHIFNET10NJ071_011479-T1	DBVPG3775_007459-T1
GF00005474	CHIFNET10NJ071_013157-T1	
GF00005475	CHIFNET10NJ071_000847-T1	DBVPG3775_006508-T1
GF00005476	CHIFNET10NJ071_004224-T1	
GF00005477	CHIFNET10NJ071_001114-T1	DBVPG3775_001214-T1
GF00005478	CHIFNET10NJ071_001326-T1	DBVPG3775_002666-T1
GF00005479	CHIFNET10NJ071_006883-T1	DBVPG3775_006815-T1
GF00005480	CHIFNET10NJ071_001668-T1	DBVPG3775_001538-T1
GF00005481	CHIFNET10NJ071_001714-T1	DBVPG3775_001491-T1
GF00005482	CHIFNET10NJ071_002951-T1	DBVPG3775_005581-T1
GF00005483	CHIFNET10NJ071_002586-T1	
GF00005484	CHIFNET10NJ071_007994-T1	
GF00005485	CHIFNET10NJ071_005476-T1	
GF00005486	CHIFNET10NJ071_005903-T1	
GF00005487	CHIFNET10NJ071_010679-T1	DBVPG3775_001605-T1
GF00005488	CHIFNET10NJ071_006169-T1	
GF00005489	CHIFNET10NJ071_008399-T1	DBVPG3775_002810-T1
GF00005490	CHIFNET10NJ071_006839-T1	DBVPG3775_003416-T1
GF00005491	CHIFNET10NJ071_006977-T1	DBVPG3775_003652-T1
GF00005492	CHIFNET10NJ071_014503-T1	DBVPG3775_005143-T1
GF00005493	CHIFNET10NJ071_012067-T1	
GF00005494	CHIFNET10NJ071_008037-T1	
GF00005495	CHIFNET10NJ071_008219-T1	DBVPG3775_003367-T1
GF00005496	CHIFNET10NJ071_008309-T1	DBVPG3775_005781-T1
GF00005497	CHIFNET10NJ071_008891-T1	
GF00005498	CHIFNET10NJ071_008551-T1	DBVPG3775_000621-T1
GF00005499	CHIFNET10NJ071_009683-T1	
GF00005500	CHIFNET10NJ071_009992-T1	DBVPG3775_007234-T1
GF00005501	CHIFNET10NJ071_014668-T1	
GF00005502	CHIFNET10NJ071_010764-T1	DBVPG3775_004767-T1
GF00005503	CHIFNET10NJ071_010804-T1	
GF00005504	CHIFNET10NJ071_013960-T1	DBVPG3775_004475-T1
GF00005505	CHIFNET10NJ071_012135-T1	DBVPG3775_004254-T1
GF00005506	CHIFNET10NJ071_012255-T1	
GF00005507	CHIFNET10NJ071_012569-T1	
GF00005508	CHIFNET10NJ071_014624-T1	
GF00005509	CHIFNET10NJ071_002251-T1	DBVPG3775_000010-T1
GF00005510	CHIFNET10NJ071_002299-T1	DBVPG3775_000062-T1
GF00005511	CHIFNET10NJ071_005377-T1	DBVPG3775_000097-T1
GF00005512	CHIFNET10NJ071_002626-T1	DBVPG3775_000166-T1
GF00005513	CHIFNET10NJ071_002589-T1	DBVPG3775_000211-T1
GF00005514	CHIFNET10NJ071_002542-T1	DBVPG3775_000256-T1
GF00005515	CHIFNET10NJ071_013313-T1	DBVPG3775_000283-T1
GF00005516	CHIFNET10NJ071_005486-T1	DBVPG3775_000369-T1
GF00005517	CHIFNET10NJ071_005487-T1	DBVPG3775_000370-T1
GF00005518	CHIFNET10NJ071_005494-T1	DBVPG3775_000377-T1
GF00005519	CHIFNET10NJ071_005495-T1	DBVPG3775_000378-T1
GF00005520	CHIFNET10NJ071_005513-T1	DBVPG3775_000397-T1
GF00005521	CHIFNET10NJ071_006775-T1	DBVPG3775_000420-T1
