	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000014	CHIFNET10NJ071_000791-T1, CHIFNET10NJ071_010704-T1, CHIFNET10NJ071_010974-T1, CHIFNET10NJ071_011439-T1, CHIFNET10NJ071_007280-T1, CHIFNET10NJ071_004327-T1, CHIFNET10NJ071_006737-T1, CHIFNET10NJ071_004544-T1, CHIFNET10NJ071_001230-T1, CHIFNET10NJ071_008158-T1, CHIFNET10NJ071_014053-T1, CHIFNET10NJ071_003176-T1, CHIFNET10NJ071_002159-T1, CHIFNET10NJ071_006508-T1, CHIFNET10NJ071_013520-T1, CHIFNET10NJ071_009719-T1, CHIFNET10NJ071_006221-T1, CHIFNET10NJ071_008607-T1, CHIFNET10NJ071_004972-T1, CHIFNET10NJ071_002579-T1, CHIFNET10NJ071_004328-T1	DBVPG3775_000220-T1, DBVPG3775_002880-T1, DBVPG3775_003138-T1, DBVPG3775_003600-T1, DBVPG3775_003743-T1, DBVPG3775_004518-T1, DBVPG3775_006430-T1, DBVPG3775_006795-T1, DBVPG3775_006844-T1, DBVPG3775_006854-T1, DBVPG3775_007229-T1
GF00000015	CHIFNET10NJ071_000684-T1, CHIFNET10NJ071_012478-T1, CHIFNET10NJ071_001424-T1, CHIFNET10NJ071_001226-T1, CHIFNET10NJ071_008155-T1, CHIFNET10NJ071_002864-T1, CHIFNET10NJ071_002054-T1, CHIFNET10NJ071_008288-T1, CHIFNET10NJ071_008284-T1, CHIFNET10NJ071_002252-T1, CHIFNET10NJ071_009475-T1, CHIFNET10NJ071_008908-T1, CHIFNET10NJ071_000892-T1, CHIFNET10NJ071_008731-T1, CHIFNET10NJ071_002058-T1, CHIFNET10NJ071_004884-T1, CHIFNET10NJ071_011912-T1, CHIFNET10NJ071_014225-T1, CHIFNET10NJ071_002686-T1, CHIFNET10NJ071_002822-T1, CHIFNET10NJ071_004835-T1	DBVPG3775_000011-T1, DBVPG3775_002242-T1, DBVPG3775_002284-T1, DBVPG3775_002987-T1, DBVPG3775_003133-T1, DBVPG3775_004425-T1, DBVPG3775_006042-T1, DBVPG3775_006046-T1, DBVPG3775_006709-T1, DBVPG3775_007551-T1
GF00000016	CHIFNET10NJ071_005590-T1, CHIFNET10NJ071_000382-T1, CHIFNET10NJ071_014061-T1, CHIFNET10NJ071_003680-T1, CHIFNET10NJ071_003122-T1, CHIFNET10NJ071_000738-T1, CHIFNET10NJ071_000633-T1, CHIFNET10NJ071_013140-T1, CHIFNET10NJ071_003714-T1, CHIFNET10NJ071_003636-T1, CHIFNET10NJ071_000307-T1, CHIFNET10NJ071_009164-T1, CHIFNET10NJ071_003676-T1, CHIFNET10NJ071_014057-T1, CHIFNET10NJ071_004790-T1, CHIFNET10NJ071_007246-T1, CHIFNET10NJ071_000737-T1, CHIFNET10NJ071_003121-T1, CHIFNET10NJ071_004791-T1, CHIFNET10NJ071_007247-T1	DBVPG3775_000922-T1, DBVPG3775_000926-T1, DBVPG3775_000959-T1, DBVPG3775_000979-T1, DBVPG3775_002364-T1, DBVPG3775_002438-T1, DBVPG3775_002935-T1, DBVPG3775_002936-T1, DBVPG3775_003039-T1
GF00000017	CHIFNET10NJ071_010492-T1, CHIFNET10NJ071_005808-T1, CHIFNET10NJ071_005609-T1, CHIFNET10NJ071_006447-T1, CHIFNET10NJ071_006692-T1, CHIFNET10NJ071_002005-T1, CHIFNET10NJ071_013981-T1, CHIFNET10NJ071_005649-T1, CHIFNET10NJ071_001360-T1, CHIFNET10NJ071_010823-T1, CHIFNET10NJ071_013276-T1, CHIFNET10NJ071_007516-T1, CHIFNET10NJ071_013275-T1, CHIFNET10NJ071_007518-T1, CHIFNET10NJ071_007517-T1, CHIFNET10NJ071_007831-T1, CHIFNET10NJ071_013193-T1, CHIFNET10NJ071_013273-T1, CHIFNET10NJ071_013274-T1	DBVPG3775_000902-T1, DBVPG3775_001968-T1, DBVPG3775_002547-T1, DBVPG3775_002548-T1, DBVPG3775_002549-T1, DBVPG3775_002633-T1, DBVPG3775_003491-T1, DBVPG3775_003530-T1, DBVPG3775_007393-T1
GF00000018	CHIFNET10NJ071_012404-T1, CHIFNET10NJ071_005306-T1, CHIFNET10NJ071_005321-T1, CHIFNET10NJ071_011803-T1, CHIFNET10NJ071_014494-T1, CHIFNET10NJ071_001413-T1, CHIFNET10NJ071_011901-T1, CHIFNET10NJ071_005100-T1, CHIFNET10NJ071_009403-T1, CHIFNET10NJ071_008257-T1, CHIFNET10NJ071_012944-T1, CHIFNET10NJ071_010468-T1, CHIFNET10NJ071_010454-T1, CHIFNET10NJ071_012422-T1, CHIFNET10NJ071_007098-T1, CHIFNET10NJ071_013774-T1, CHIFNET10NJ071_008255-T1, CHIFNET10NJ071_010467-T1, CHIFNET10NJ071_008256-T1, CHIFNET10NJ071_014726-T1	DBVPG3775_000527-T1, DBVPG3775_003328-T1, DBVPG3775_003329-T1, DBVPG3775_003330-T1, DBVPG3775_003331-T1, DBVPG3775_004277-T1, DBVPG3775_005887-T1, DBVPG3775_005902-T1
GF00000019	CHIFNET10NJ071_002572-T1, CHIFNET10NJ071_004965-T1, CHIFNET10NJ071_009033-T1, CHIFNET10NJ071_009097-T1, CHIFNET10NJ071_003974-T1, CHIFNET10NJ071_007571-T1, CHIFNET10NJ071_004726-T1, CHIFNET10NJ071_010502-T1, CHIFNET10NJ071_012746-T1, CHIFNET10NJ071_009444-T1, CHIFNET10NJ071_004678-T1, CHIFNET10NJ071_012554-T1, CHIFNET10NJ071_003917-T1, CHIFNET10NJ071_011942-T1, CHIFNET10NJ071_006159-T1, CHIFNET10NJ071_004955-T1, CHIFNET10NJ071_008047-T1, CHIFNET10NJ071_013522-T1	DBVPG3775_000227-T1, DBVPG3775_000339-T1, DBVPG3775_000659-T1, DBVPG3775_002045-T1, DBVPG3775_004659-T1, DBVPG3775_004856-T1, DBVPG3775_004903-T1, DBVPG3775_004957-T1, DBVPG3775_005006-T1, DBVPG3775_006208-T1
GF00000020	CHIFNET10NJ071_000839-T1, CHIFNET10NJ071_009386-T1, CHIFNET10NJ071_005790-T1, CHIFNET10NJ071_005627-T1, CHIFNET10NJ071_004635-T1, CHIFNET10NJ071_003514-T1, CHIFNET10NJ071_006087-T1, CHIFNET10NJ071_009881-T1, CHIFNET10NJ071_010740-T1, CHIFNET10NJ071_004401-T1, CHIFNET10NJ071_003904-T1, CHIFNET10NJ071_014430-T1, CHIFNET10NJ071_005869-T1, CHIFNET10NJ071_002310-T1, CHIFNET10NJ071_002969-T1, CHIFNET10NJ071_010660-T1, CHIFNET10NJ071_002307-T1, CHIFNET10NJ071_005872-T1	DBVPG3775_000070-T1, DBVPG3775_000073-T1, DBVPG3775_000646-T1, DBVPG3775_002010-T1, DBVPG3775_003512-T1, DBVPG3775_004564-T1, DBVPG3775_005564-T1, DBVPG3775_006246-T1, DBVPG3775_007111-T1
GF00000021	CHIFNET10NJ071_004104-T1, CHIFNET10NJ071_004778-T1, CHIFNET10NJ071_000522-T1, CHIFNET10NJ071_005402-T1, CHIFNET10NJ071_005696-T1, CHIFNET10NJ071_001555-T1, CHIFNET10NJ071_013952-T1, CHIFNET10NJ071_007422-T1, CHIFNET10NJ071_007239-T1, CHIFNET10NJ071_007240-T1, CHIFNET10NJ071_004779-T1, CHIFNET10NJ071_006054-T1, CHIFNET10NJ071_001944-T1, CHIFNET10NJ071_007736-T1, CHIFNET10NJ071_001556-T1, CHIFNET10NJ071_007241-T1	DBVPG3775_000990-T1, DBVPG3775_000991-T1, DBVPG3775_001797-T1, DBVPG3775_001798-T1, DBVPG3775_005455-T1, DBVPG3775_005693-T1, DBVPG3775_005995-T1, DBVPG3775_005996-T1, DBVPG3775_006335-T1
GF00000022	CHIFNET10NJ071_000080-T1, CHIFNET10NJ071_001065-T1, CHIFNET10NJ071_002962-T1, CHIFNET10NJ071_010654-T1, CHIFNET10NJ071_005668-T1, CHIFNET10NJ071_001584-T1, CHIFNET10NJ071_007403-T1, CHIFNET10NJ071_003142-T1, CHIFNET10NJ071_012823-T1, CHIFNET10NJ071_007158-T1, CHIFNET10NJ071_005043-T1, CHIFNET10NJ071_000574-T1, CHIFNET10NJ071_001176-T1, CHIFNET10NJ071_008368-T1, CHIFNET10NJ071_003079-T1, CHIFNET10NJ071_006567-T1	DBVPG3775_001167-T1, DBVPG3775_001288-T1, DBVPG3775_001825-T1, DBVPG3775_002916-T1, DBVPG3775_003081-T1, DBVPG3775_005306-T1, DBVPG3775_005571-T1, DBVPG3775_006977-T1
GF00000023	CHIFNET10NJ071_000325-T1, CHIFNET10NJ071_013341-T1, CHIFNET10NJ071_000884-T1, CHIFNET10NJ071_008723-T1, CHIFNET10NJ071_003522-T1, CHIFNET10NJ071_004642-T1, CHIFNET10NJ071_005473-T1, CHIFNET10NJ071_008722-T1, CHIFNET10NJ071_007638-T1, CHIFNET10NJ071_000883-T1, CHIFNET10NJ071_003524-T1, CHIFNET10NJ071_000326-T1, CHIFNET10NJ071_013342-T1, CHIFNET10NJ071_008721-T1, CHIFNET10NJ071_004644-T1, CHIFNET10NJ071_004645-T1	DBVPG3775_000357-T1, DBVPG3775_002000-T1, DBVPG3775_002002-T1, DBVPG3775_002382-T1, DBVPG3775_006698-T1, DBVPG3775_006699-T1, DBVPG3775_006700-T1, DBVPG3775_006701-T1
GF00000024	CHIFNET10NJ071_000412-T1, CHIFNET10NJ071_005559-T1, CHIFNET10NJ071_010096-T1, CHIFNET10NJ071_010966-T1, CHIFNET10NJ071_001741-T1, CHIFNET10NJ071_004341-T1, CHIFNET10NJ071_011519-T1, CHIFNET10NJ071_003794-T1, CHIFNET10NJ071_006232-T1, CHIFNET10NJ071_008617-T1, CHIFNET10NJ071_008773-T1, CHIFNET10NJ071_012978-T1, CHIFNET10NJ071_000927-T1, CHIFNET10NJ071_008063-T1, CHIFNET10NJ071_003800-T1, CHIFNET10NJ071_011705-T1	DBVPG3775_001464-T1, DBVPG3775_001893-T1, DBVPG3775_002118-T1, DBVPG3775_002468-T1, DBVPG3775_003247-T1, DBVPG3775_004801-T1, DBVPG3775_006805-T1, DBVPG3775_007221-T1
GF00000025	CHIFNET10NJ071_002225-T1, CHIFNET10NJ071_009496-T1, CHIFNET10NJ071_002467-T1, CHIFNET10NJ071_012095-T1, CHIFNET10NJ071_006564-T1, CHIFNET10NJ071_013592-T1, CHIFNET10NJ071_010165-T1, CHIFNET10NJ071_005924-T1, CHIFNET10NJ071_013222-T1, CHIFNET10NJ071_003193-T1, CHIFNET10NJ071_008964-T1, CHIFNET10NJ071_005085-T1, CHIFNET10NJ071_002305-T1, CHIFNET10NJ071_005874-T1, CHIFNET10NJ071_013472-T1, CHIFNET10NJ071_014162-T1	DBVPG3775_000068-T1, DBVPG3775_003889-T1, DBVPG3775_004041-T1, DBVPG3775_004212-T1, DBVPG3775_005248-T1, DBVPG3775_006550-T1, DBVPG3775_007311-T1, DBVPG3775_007478-T1
GF00000026	CHIFNET10NJ071_000336-T1, CHIFNET10NJ071_013349-T1, CHIFNET10NJ071_001254-T1, CHIFNET10NJ071_014266-T1, CHIFNET10NJ071_012320-T1, CHIFNET10NJ071_010605-T1, CHIFNET10NJ071_006729-T1, CHIFNET10NJ071_004555-T1, CHIFNET10NJ071_006719-T1, CHIFNET10NJ071_004561-T1, CHIFNET10NJ071_000616-T1, CHIFNET10NJ071_013710-T1, CHIFNET10NJ071_005490-T1, CHIFNET10NJ071_007653-T1, CHIFNET10NJ071_014703-T1	DBVPG3775_000374-T1, DBVPG3775_000721-T1, DBVPG3775_002392-T1, DBVPG3775_003162-T1, DBVPG3775_005346-T1, DBVPG3775_006413-T1, DBVPG3775_006419-T1
GF00000027	CHIFNET10NJ071_000720-T1, CHIFNET10NJ071_003106-T1, CHIFNET10NJ071_004252-T1, CHIFNET10NJ071_008398-T1, CHIFNET10NJ071_008665-T1, CHIFNET10NJ071_001466-T1, CHIFNET10NJ071_001191-T1, CHIFNET10NJ071_008120-T1, CHIFNET10NJ071_011019-T1, CHIFNET10NJ071_011278-T1, CHIFNET10NJ071_008458-T1, CHIFNET10NJ071_001433-T1, CHIFNET10NJ071_004926-T1, CHIFNET10NJ071_012251-T1, CHIFNET10NJ071_009429-T1	DBVPG3775_002812-T1, DBVPG3775_002951-T1, DBVPG3775_003096-T1, DBVPG3775_004329-T1, DBVPG3775_004630-T1, DBVPG3775_006174-T1, DBVPG3775_007584-T1
GF00000028	CHIFNET10NJ071_001375-T1, CHIFNET10NJ071_010837-T1, CHIFNET10NJ071_004792-T1, CHIFNET10NJ071_007249-T1, CHIFNET10NJ071_004793-T1, CHIFNET10NJ071_004866-T1, CHIFNET10NJ071_007248-T1, CHIFNET10NJ071_009192-T1, CHIFNET10NJ071_006377-T1, CHIFNET10NJ071_008814-T1, CHIFNET10NJ071_008815-T1, CHIFNET10NJ071_006378-T1, CHIFNET10NJ071_001893-T1, CHIFNET10NJ071_001892-T1	DBVPG3775_000976-T1, DBVPG3775_000977-T1, DBVPG3775_000978-T1, DBVPG3775_001426-T1, DBVPG3775_001427-T1, DBVPG3775_002210-T1, DBVPG3775_002618-T1, DBVPG3775_007152-T1
GF00000029	CHIFNET10NJ071_000243-T1, CHIFNET10NJ071_006771-T1, CHIFNET10NJ071_006571-T1, CHIFNET10NJ071_003074-T1, CHIFNET10NJ071_003678-T1, CHIFNET10NJ071_014059-T1, CHIFNET10NJ071_013037-T1, CHIFNET10NJ071_001669-T1, CHIFNET10NJ071_001667-T1, CHIFNET10NJ071_001670-T1, CHIFNET10NJ071_013035-T1, CHIFNET10NJ071_009466-T1, CHIFNET10NJ071_013036-T1, CHIFNET10NJ071_010940-T1	DBVPG3775_000805-T1, DBVPG3775_000924-T1, DBVPG3775_001536-T1, DBVPG3775_001537-T1, DBVPG3775_001539-T1, DBVPG3775_006982-T1, DBVPG3775_007083-T1
GF00000030	CHIFNET10NJ071_012797-T1, CHIFNET10NJ071_010138-T1, CHIFNET10NJ071_005166-T1, CHIFNET10NJ071_013727-T1, CHIFNET10NJ071_001873-T1, CHIFNET10NJ071_009214-T1, CHIFNET10NJ071_001797-T1, CHIFNET10NJ071_011573-T1, CHIFNET10NJ071_009796-T1, CHIFNET10NJ071_001987-T1, CHIFNET10NJ071_007585-T1, CHIFNET10NJ071_003993-T1, CHIFNET10NJ071_005886-T1, CHIFNET10NJ071_002291-T1	DBVPG3775_000054-T1, DBVPG3775_002869-T1, DBVPG3775_005020-T1, DBVPG3775_005220-T1, DBVPG3775_005649-T1, DBVPG3775_005752-T1, DBVPG3775_007131-T1
GF00000031	CHIFNET10NJ071_000868-T1, CHIFNET10NJ071_010237-T1, CHIFNET10NJ071_003207-T1, CHIFNET10NJ071_011689-T1, CHIFNET10NJ071_007780-T1, CHIFNET10NJ071_010328-T1, CHIFNET10NJ071_013462-T1, CHIFNET10NJ071_005467-T1, CHIFNET10NJ071_003212-T1, CHIFNET10NJ071_010333-T1, CHIFNET10NJ071_002239-T1, CHIFNET10NJ071_009485-T1, CHIFNET10NJ071_005323-T1, CHIFNET10NJ071_012942-T1	DBVPG3775_000350-T1, DBVPG3775_002101-T1, DBVPG3775_004055-T1, DBVPG3775_004060-T1, DBVPG3775_005885-T1, DBVPG3775_006531-T1, DBVPG3775_007326-T1
GF00000032	CHIFNET10NJ071_000272-T1, CHIFNET10NJ071_006806-T1, CHIFNET10NJ071_006805-T1, CHIFNET10NJ071_009069-T1, CHIFNET10NJ071_007664-T1, CHIFNET10NJ071_005651-T1, CHIFNET10NJ071_014317-T1, CHIFNET10NJ071_014148-T1, CHIFNET10NJ071_012806-T1, CHIFNET10NJ071_010427-T1, CHIFNET10NJ071_010210-T1, CHIFNET10NJ071_012325-T1, CHIFNET10NJ071_010609-T1	DBVPG3775_000716-T1, DBVPG3775_000776-T1, DBVPG3775_000777-T1, DBVPG3775_001370-T1, DBVPG3775_002859-T1, DBVPG3775_003489-T1, DBVPG3775_004002-T1
GF00000033	CHIFNET10NJ071_000492-T1, CHIFNET10NJ071_006356-T1, CHIFNET10NJ071_002286-T1, CHIFNET10NJ071_005891-T1, CHIFNET10NJ071_009432-T1, CHIFNET10NJ071_012566-T1, CHIFNET10NJ071_014682-T1, CHIFNET10NJ071_007798-T1, CHIFNET10NJ071_011254-T1, CHIFNET10NJ071_004769-T1, CHIFNET10NJ071_007222-T1, CHIFNET10NJ071_011431-T1, CHIFNET10NJ071_007289-T1, CHIFNET10NJ071_012565-T1	DBVPG3775_000049-T1, DBVPG3775_000502-T1, DBVPG3775_001000-T1, DBVPG3775_002083-T1, DBVPG3775_006221-T1, DBVPG3775_006836-T1
GF00000034	CHIFNET10NJ071_001202-T1, CHIFNET10NJ071_008130-T1, CHIFNET10NJ071_013842-T1, CHIFNET10NJ071_009866-T1, CHIFNET10NJ071_003894-T1, CHIFNET10NJ071_014014-T1, CHIFNET10NJ071_007100-T1, CHIFNET10NJ071_013776-T1, CHIFNET10NJ071_004514-T1, CHIFNET10NJ071_005819-T1, CHIFNET10NJ071_010102-T1, CHIFNET10NJ071_001735-T1, CHIFNET10NJ071_004513-T1	DBVPG3775_000636-T1, DBVPG3775_001471-T1, DBVPG3775_003107-T1, DBVPG3775_003326-T1, DBVPG3775_005871-T1, DBVPG3775_005872-T1, DBVPG3775_007096-T1
GF00000035	CHIFNET10NJ071_001397-T1, CHIFNET10NJ071_009587-T1, CHIFNET10NJ071_003701-T1, CHIFNET10NJ071_003649-T1, CHIFNET10NJ071_007146-T1, CHIFNET10NJ071_008866-T1, CHIFNET10NJ071_001672-T1, CHIFNET10NJ071_013033-T1, CHIFNET10NJ071_009864-T1, CHIFNET10NJ071_013366-T1, CHIFNET10NJ071_014672-T1, CHIFNET10NJ071_012929-T1, CHIFNET10NJ071_014171-T1, CHIFNET10NJ071_012129-T1	DBVPG3775_000946-T1, DBVPG3775_001534-T1, DBVPG3775_002127-T1, DBVPG3775_003280-T1, DBVPG3775_004260-T1, DBVPG3775_007088-T1
GF00000036	CHIFNET10NJ071_002429-T1, CHIFNET10NJ071_011048-T1, CHIFNET10NJ071_007547-T1, CHIFNET10NJ071_009624-T1, CHIFNET10NJ071_011341-T1, CHIFNET10NJ071_005737-T1, CHIFNET10NJ071_007012-T1, CHIFNET10NJ071_009304-T1, CHIFNET10NJ071_005187-T1, CHIFNET10NJ071_008547-T1, CHIFNET10NJ071_009303-T1, CHIFNET10NJ071_005740-T1, CHIFNET10NJ071_007111-T1, CHIFNET10NJ071_013986-T1	DBVPG3775_000459-T1, DBVPG3775_000462-T1, DBVPG3775_002577-T1, DBVPG3775_003313-T1, DBVPG3775_003851-T1, DBVPG3775_004149-T1
GF00000037	CHIFNET10NJ071_000388-T1, CHIFNET10NJ071_005584-T1, CHIFNET10NJ071_014176-T1, CHIFNET10NJ071_008586-T1, CHIFNET10NJ071_013749-T1, CHIFNET10NJ071_004798-T1, CHIFNET10NJ071_006669-T1, CHIFNET10NJ071_007254-T1, CHIFNET10NJ071_006427-T1, CHIFNET10NJ071_002267-T1, CHIFNET10NJ071_012656-T1, CHIFNET10NJ071_001897-T1, CHIFNET10NJ071_009188-T1	DBVPG3775_000026-T1, DBVPG3775_000589-T1, DBVPG3775_000971-T1, DBVPG3775_002444-T1, DBVPG3775_007156-T1, DBVPG3775_007415-T1
GF00000038	CHIFNET10NJ071_000818-T1, CHIFNET10NJ071_009366-T1, CHIFNET10NJ071_004092-T1, CHIFNET10NJ071_006043-T1, CHIFNET10NJ071_008077-T1, CHIFNET10NJ071_000941-T1, CHIFNET10NJ071_011221-T1, CHIFNET10NJ071_002212-T1, CHIFNET10NJ071_008482-T1, CHIFNET10NJ071_006001-T1, CHIFNET10NJ071_003485-T1, CHIFNET10NJ071_004605-T1	DBVPG3775_001907-T1, DBVPG3775_002039-T1, DBVPG3775_002049-T1, DBVPG3775_002738-T1, DBVPG3775_003794-T1, DBVPG3775_004544-T1, DBVPG3775_006324-T1
GF00000039	CHIFNET10NJ071_001430-T1, CHIFNET10NJ071_008631-T1, CHIFNET10NJ071_006338-T1, CHIFNET10NJ071_012053-T1, CHIFNET10NJ071_008994-T1, CHIFNET10NJ071_009137-T1, CHIFNET10NJ071_011982-T1, CHIFNET10NJ071_004184-T1, CHIFNET10NJ071_012216-T1, CHIFNET10NJ071_003158-T1, CHIFNET10NJ071_005196-T1, CHIFNET10NJ071_008538-T1	DBVPG3775_000298-T1, DBVPG3775_000564-T1, DBVPG3775_002898-T1, DBVPG3775_004139-T1, DBVPG3775_004140-T1, DBVPG3775_004293-T1, DBVPG3775_005085-T1
GF00000040	CHIFNET10NJ071_004085-T1, CHIFNET10NJ071_004919-T1, CHIFNET10NJ071_007326-T1, CHIFNET10NJ071_006036-T1, CHIFNET10NJ071_008950-T1, CHIFNET10NJ071_012498-T1, CHIFNET10NJ071_007468-T1, CHIFNET10NJ071_007306-T1, CHIFNET10NJ071_006121-T1, CHIFNET10NJ071_007435-T1, CHIFNET10NJ071_011171-T1, CHIFNET10NJ071_010696-T1, CHIFNET10NJ071_013652-T1	DBVPG3775_001589-T1, DBVPG3775_003674-T1, DBVPG3775_004622-T1, DBVPG3775_005981-T1, DBVPG3775_006317-T1, DBVPG3775_006619-T1
GF00000041	CHIFNET10NJ071_006071-T1, CHIFNET10NJ071_009895-T1, CHIFNET10NJ071_009897-T1, CHIFNET10NJ071_010273-T1, CHIFNET10NJ071_013201-T1, CHIFNET10NJ071_010272-T1, CHIFNET10NJ071_012892-T1, CHIFNET10NJ071_008874-T1, CHIFNET10NJ071_014581-T1, CHIFNET10NJ071_010268-T1, CHIFNET10NJ071_014706-T1	DBVPG3775_002317-T1, DBVPG3775_002318-T1, DBVPG3775_002327-T1, DBVPG3775_002328-T1, DBVPG3775_002333-T1, DBVPG3775_007125-T1, DBVPG3775_007571-T1, DBVPG3775_007573-T1
GF00000042	CHIFNET10NJ071_000001-T1, CHIFNET10NJ071_014265-T1, CHIFNET10NJ071_011948-T1, CHIFNET10NJ071_003935-T1, CHIFNET10NJ071_000769-T1, CHIFNET10NJ071_009976-T1, CHIFNET10NJ071_014264-T1, CHIFNET10NJ071_013380-T1, CHIFNET10NJ071_010356-T1, CHIFNET10NJ071_014751-T1, CHIFNET10NJ071_014713-T1, CHIFNET10NJ071_010725-T1, CHIFNET10NJ071_011946-T1, CHIFNET10NJ071_008422-T1	DBVPG3775_000677-T1, DBVPG3775_001251-T1, DBVPG3775_004497-T1, DBVPG3775_005432-T1
GF00000043	CHIFNET10NJ071_002788-T1, CHIFNET10NJ071_004872-T1, CHIFNET10NJ071_004856-T1, CHIFNET10NJ071_004871-T1, CHIFNET10NJ071_004857-T1, CHIFNET10NJ071_004855-T1, CHIFNET10NJ071_002799-T1, CHIFNET10NJ071_004870-T1, CHIFNET10NJ071_002798-T1, CHIFNET10NJ071_002790-T1, CHIFNET10NJ071_002789-T1, CHIFNET10NJ071_004035-T1	DBVPG3775_002205-T1, DBVPG3775_002206-T1, DBVPG3775_002207-T1, DBVPG3775_002219-T1, DBVPG3775_002220-T1, DBVPG3775_003704-T1
GF00000044	CHIFNET10NJ071_002797-T1, CHIFNET10NJ071_004858-T1, CHIFNET10NJ071_008560-T1, CHIFNET10NJ071_011646-T1, CHIFNET10NJ071_008989-T1, CHIFNET10NJ071_010790-T1, CHIFNET10NJ071_013303-T1, CHIFNET10NJ071_009141-T1, CHIFNET10NJ071_010167-T1, CHIFNET10NJ071_005922-T1, CHIFNET10NJ071_003504-T1, CHIFNET10NJ071_004625-T1, CHIFNET10NJ071_014708-T1	DBVPG3775_000293-T1, DBVPG3775_000613-T1, DBVPG3775_002020-T1, DBVPG3775_002218-T1, DBVPG3775_004210-T1
GF00000045	CHIFNET10NJ071_012077-T1, CHIFNET10NJ071_011468-T1, CHIFNET10NJ071_000838-T1, CHIFNET10NJ071_009385-T1, CHIFNET10NJ071_009977-T1, CHIFNET10NJ071_008423-T1, CHIFNET10NJ071_008424-T1, CHIFNET10NJ071_003506-T1, CHIFNET10NJ071_004627-T1, CHIFNET10NJ071_007455-T1, CHIFNET10NJ071_009932-T1	DBVPG3775_002018-T1, DBVPG3775_004563-T1, DBVPG3775_005431-T1, DBVPG3775_005960-T1, DBVPG3775_006128-T1, DBVPG3775_006647-T1
GF00000046	CHIFNET10NJ071_000535-T1, CHIFNET10NJ071_007183-T1, CHIFNET10NJ071_004960-T1, CHIFNET10NJ071_006164-T1, CHIFNET10NJ071_007167-T1, CHIFNET10NJ071_000565-T1, CHIFNET10NJ071_002163-T1, CHIFNET10NJ071_006505-T1, CHIFNET10NJ071_006507-T1, CHIFNET10NJ071_002160-T1, CHIFNET10NJ071_002162-T1	DBVPG3775_003744-T1, DBVPG3775_003746-T1, DBVPG3775_003747-T1, DBVPG3775_004665-T1, DBVPG3775_005266-T1, DBVPG3775_005295-T1
GF00000047	CHIFNET10NJ071_000730-T1, CHIFNET10NJ071_003115-T1, CHIFNET10NJ071_000731-T1, CHIFNET10NJ071_007527-T1, CHIFNET10NJ071_014598-T1, CHIFNET10NJ071_012039-T1, CHIFNET10NJ071_006324-T1, CHIFNET10NJ071_003203-T1, CHIFNET10NJ071_010325-T1, CHIFNET10NJ071_003534-T1, CHIFNET10NJ071_014151-T1, CHIFNET10NJ071_009642-T1	DBVPG3775_000578-T1, DBVPG3775_001989-T1, DBVPG3775_002558-T1, DBVPG3775_002941-T1, DBVPG3775_004051-T1
GF00000048	CHIFNET10NJ071_001280-T1, CHIFNET10NJ071_011795-T1, CHIFNET10NJ071_005755-T1, CHIFNET10NJ071_007028-T1, CHIFNET10NJ071_011124-T1, CHIFNET10NJ071_014653-T1, CHIFNET10NJ071_009297-T1, CHIFNET10NJ071_002923-T1, CHIFNET10NJ071_014666-T1	DBVPG3775_000444-T1, DBVPG3775_002046-T1, DBVPG3775_002710-T1, DBVPG3775_005609-T1, DBVPG3775_007165-T1, DBVPG3775_007574-T1, DBVPG3775_007580-T1, DBVPG3775_007598-T1
GF00000049	CHIFNET10NJ071_002596-T1, CHIFNET10NJ071_004988-T1, CHIFNET10NJ071_002599-T1, CHIFNET10NJ071_002600-T1, CHIFNET10NJ071_002598-T1, CHIFNET10NJ071_002601-T1, CHIFNET10NJ071_002597-T1, CHIFNET10NJ071_002602-T1, CHIFNET10NJ071_004989-T1, CHIFNET10NJ071_004990-T1	DBVPG3775_000190-T1, DBVPG3775_000191-T1, DBVPG3775_000192-T1, DBVPG3775_000193-T1, DBVPG3775_000194-T1, DBVPG3775_000195-T1, DBVPG3775_000196-T1
GF00000050	CHIFNET10NJ071_004199-T1, CHIFNET10NJ071_011969-T1, CHIFNET10NJ071_008310-T1, CHIFNET10NJ071_005503-T1, CHIFNET10NJ071_005739-T1, CHIFNET10NJ071_005504-T1, CHIFNET10NJ071_005738-T1, CHIFNET10NJ071_013453-T1, CHIFNET10NJ071_008311-T1, CHIFNET10NJ071_013454-T1	DBVPG3775_000387-T1, DBVPG3775_000388-T1, DBVPG3775_000460-T1, DBVPG3775_000461-T1, DBVPG3775_005070-T1, DBVPG3775_005779-T1, DBVPG3775_005780-T1
GF00000051	CHIFNET10NJ071_014341-T1, CHIFNET10NJ071_009249-T1, CHIFNET10NJ071_014340-T1, CHIFNET10NJ071_000591-T1, CHIFNET10NJ071_011385-T1, CHIFNET10NJ071_010640-T1, CHIFNET10NJ071_002938-T1, CHIFNET10NJ071_009250-T1, CHIFNET10NJ071_012222-T1, CHIFNET10NJ071_010945-T1	DBVPG3775_005321-T1, DBVPG3775_005595-T1, DBVPG3775_006563-T1, DBVPG3775_007033-T1, DBVPG3775_007034-T1, DBVPG3775_007200-T1
