	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa
GF00004728	DBVPG3857_006180-T1, DBVPG3857_006298-T1
GF00004729	DBVPG3857_001639-T1, DBVPG3857_004845-T1
GF00004730	DBVPG3857_004684-T1, DBVPG3857_008119-T1
GF00004731	DBVPG3857_005509-T1, DBVPG3857_014166-T1
GF00004732	DBVPG3857_014014-T1, DBVPG3857_010168-T1
GF00004733	DBVPG3857_007277-T1, DBVPG3857_009973-T1
GF00004734	DBVPG3857_012958-T1, DBVPG3857_012869-T1
GF00004735	DBVPG3857_007845-T1, DBVPG3857_004424-T1
GF00004736	DBVPG3857_001272-T1, DBVPG3857_008146-T1
GF00004737	DBVPG3857_001159-T1, DBVPG3857_000906-T1
GF00004738	DBVPG3857_013512-T1, DBVPG3857_009935-T1
GF00004739	DBVPG3857_001338-T1, DBVPG3857_000088-T1
GF00004740	DBVPG3857_008246-T1, DBVPG3857_010218-T1
GF00004741	DBVPG3857_004050-T1, DBVPG3857_012289-T1
GF00004742	DBVPG3857_012370-T1, DBVPG3857_006424-T1
GF00004743	DBVPG3857_010989-T1, DBVPG3857_001985-T1
GF00004744	DBVPG3857_010392-T1, DBVPG3857_011476-T1
GF00004745	DBVPG3857_010900-T1, DBVPG3857_008852-T1
GF00004746	DBVPG3857_000691-T1, DBVPG3857_006908-T1
GF00004747	DBVPG3857_010626-T1, DBVPG3857_007251-T1
GF00004748	DBVPG3857_012917-T1, DBVPG3857_002436-T1
GF00004749	DBVPG3857_005959-T1, DBVPG3857_010108-T1
GF00004750	DBVPG3857_007202-T1, DBVPG3857_004779-T1
GF00004751	DBVPG3857_006898-T1, DBVPG3857_000700-T1
GF00004752	DBVPG3857_009270-T1, DBVPG3857_011361-T1
GF00004753	DBVPG3857_005219-T1, DBVPG3857_013188-T1
GF00004754	DBVPG3857_008942-T1, DBVPG3857_004772-T1
GF00004755	DBVPG3857_012079-T1, DBVPG3857_012259-T1
GF00004756	DBVPG3857_000184-T1, DBVPG3857_006760-T1
GF00004757	DBVPG3857_002611-T1, DBVPG3857_004734-T1
GF00004758	DBVPG3857_008622-T1, DBVPG3857_000827-T1
GF00004759	DBVPG3857_006699-T1, DBVPG3857_008036-T1
GF00004760	DBVPG3857_008551-T1, DBVPG3857_006111-T1
GF00004761	DBVPG3857_008811-T1, DBVPG3857_010162-T1
GF00004762	DBVPG3857_007505-T1, DBVPG3857_014017-T1
GF00004763	DBVPG3857_008112-T1, DBVPG3857_004691-T1
GF00004764	DBVPG3857_006568-T1, DBVPG3857_006858-T1
GF00004765	DBVPG3857_011168-T1, DBVPG3857_005324-T1
GF00004766	DBVPG3857_010251-T1, DBVPG3857_006239-T1
GF00004767	DBVPG3857_000323-T1, DBVPG3857_006956-T1
GF00004768	DBVPG3857_010890-T1, DBVPG3857_008198-T1
GF00004769	DBVPG3857_000371-T1, DBVPG3857_015066-T1
GF00004770	DBVPG3857_010519-T1, DBVPG3857_000402-T1
GF00004771	DBVPG3857_001083-T1, DBVPG3857_010760-T1
GF00004772	DBVPG3857_004533-T1, DBVPG3857_000920-T1
GF00004773	DBVPG3857_011050-T1, DBVPG3857_002172-T1
GF00004774	DBVPG3857_012953-T1, DBVPG3857_012793-T1
GF00004775	DBVPG3857_001462-T1, DBVPG3857_005686-T1
GF00004776	DBVPG3857_001142-T1, DBVPG3857_000890-T1
GF00004777	DBVPG3857_000987-T1, DBVPG3857_013479-T1
GF00004778	DBVPG3857_007244-T1, DBVPG3857_010619-T1
GF00004779	DBVPG3857_009047-T1, DBVPG3857_000294-T1
GF00004780	DBVPG3857_009834-T1, DBVPG3857_008827-T1
GF00004781	DBVPG3857_000117-T1, DBVPG3857_001309-T1
GF00004782	DBVPG3857_003246-T1, DBVPG3857_002290-T1
GF00004783	DBVPG3857_005114-T1, DBVPG3857_003879-T1
GF00004784	DBVPG3857_004813-T1, DBVPG3857_007190-T1
GF00004785	DBVPG3857_006940-T1, DBVPG3857_000307-T1
GF00004786	DBVPG3857_007486-T1, DBVPG3857_012233-T1
GF00004787	DBVPG3857_006142-T1, DBVPG3857_013284-T1
GF00004788	DBVPG3857_011849-T1, DBVPG3857_008675-T1
GF00004789	DBVPG3857_010674-T1, DBVPG3857_009334-T1
GF00004790	DBVPG3857_000696-T1, DBVPG3857_006902-T1
GF00004791	DBVPG3857_003303-T1, DBVPG3857_002230-T1
GF00004792	DBVPG3857_013299-T1, DBVPG3857_004559-T1
GF00004793	DBVPG3857_006210-T1, DBVPG3857_006326-T1
GF00004794	DBVPG3857_013096-T1, DBVPG3857_004990-T1
GF00004795	DBVPG3857_000718-T1, DBVPG3857_000262-T1
GF00004796	DBVPG3857_006842-T1, DBVPG3857_003143-T1
GF00004797	DBVPG3857_000830-T1, DBVPG3857_008625-T1
GF00004798	DBVPG3857_011923-T1, DBVPG3857_001731-T1
GF00004799	DBVPG3857_011730-T1, DBVPG3857_002756-T1
GF00004800	DBVPG3857_009785-T1, DBVPG3857_009657-T1
GF00004801	DBVPG3857_004557-T1, DBVPG3857_013301-T1
GF00004802	DBVPG3857_006024-T1, DBVPG3857_006536-T1
GF00004803	DBVPG3857_003308-T1, DBVPG3857_002226-T1
GF00004804	DBVPG3857_013293-T1, DBVPG3857_004564-T1
GF00004805	DBVPG3857_014778-T1, DBVPG3857_000939-T1
GF00004806	DBVPG3857_009385-T1, DBVPG3857_010066-T1
GF00004807	DBVPG3857_006036-T1, DBVPG3857_006546-T1
GF00004808	DBVPG3857_003692-T1, DBVPG3857_004129-T1
GF00004809	DBVPG3857_010980-T1, DBVPG3857_014194-T1
GF00004810	DBVPG3857_010988-T1, DBVPG3857_001986-T1
GF00004811	DBVPG3857_014871-T1, DBVPG3857_002400-T1
GF00004812	DBVPG3857_013574-T1, DBVPG3857_001958-T1
GF00004813	DBVPG3857_013333-T1, DBVPG3857_007011-T1
GF00004814	DBVPG3857_008221-T1, DBVPG3857_012597-T1
GF00004815	DBVPG3857_008836-T1, DBVPG3857_008838-T1
GF00004816	DBVPG3857_013471-T1, DBVPG3857_008774-T1
GF00004817	DBVPG3857_011063-T1, DBVPG3857_002186-T1
GF00004818	DBVPG3857_010831-T1, DBVPG3857_005399-T1
GF00004819	DBVPG3857_010751-T1, DBVPG3857_001075-T1
GF00004820	DBVPG3857_007844-T1, DBVPG3857_004423-T1
GF00004821	DBVPG3857_011229-T1, DBVPG3857_006507-T1
GF00004822	DBVPG3857_002406-T1, DBVPG3857_014487-T1
GF00004823	DBVPG3857_002906-T1, DBVPG3857_009631-T1
GF00004824	DBVPG3857_009999-T1, DBVPG3857_004369-T1
GF00004825	DBVPG3857_004975-T1, DBVPG3857_014307-T1
GF00004826	DBVPG3857_013300-T1, DBVPG3857_004558-T1
GF00004827	DBVPG3857_008537-T1, DBVPG3857_014566-T1
GF00004828	DBVPG3857_006555-T1, DBVPG3857_006046-T1
GF00004829	DBVPG3857_002804-T1, DBVPG3857_009816-T1
GF00004830	DBVPG3857_012310-T1, DBVPG3857_008801-T1
GF00004831	DBVPG3857_001889-T1, DBVPG3857_012481-T1
GF00004832	DBVPG3857_011861-T1, DBVPG3857_008663-T1
GF00004833	DBVPG3857_012797-T1, DBVPG3857_012949-T1
GF00004834	DBVPG3857_001352-T1, DBVPG3857_000073-T1
GF00004835	DBVPG3857_012906-T1, DBVPG3857_011437-T1
GF00004836	DBVPG3857_000224-T1, DBVPG3857_000758-T1
GF00004837	DBVPG3857_002790-T1, DBVPG3857_005748-T1
GF00004838	DBVPG3857_009053-T1, DBVPG3857_000299-T1
GF00004839	DBVPG3857_010351-T1, DBVPG3857_010562-T1
GF00004840	DBVPG3857_000304-T1, DBVPG3857_006937-T1
GF00004841	DBVPG3857_009014-T1, DBVPG3857_015226-T1
GF00004842	DBVPG3857_012158-T1, DBVPG3857_008571-T1
GF00004843	DBVPG3857_013692-T1, DBVPG3857_012139-T1
GF00004844	DBVPG3857_004618-T1, DBVPG3857_007682-T1
GF00004845	DBVPG3857_013244-T1, DBVPG3857_003591-T1
GF00004846	DBVPG3857_006246-T1, DBVPG3857_010258-T1
GF00004847	DBVPG3857_014353-T1, DBVPG3857_010104-T1
GF00004848	DBVPG3857_008891-T1, DBVPG3857_009589-T1
GF00004849	DBVPG3857_001135-T1, DBVPG3857_007453-T1
GF00004850	DBVPG3857_009346-T1, DBVPG3857_009903-T1
GF00004851	DBVPG3857_009688-T1, DBVPG3857_005200-T1
GF00004852	DBVPG3857_003273-T1, DBVPG3857_002260-T1
GF00004853	DBVPG3857_012734-T1, DBVPG3857_006451-T1
GF00004854	DBVPG3857_006620-T1, DBVPG3857_010657-T1
GF00004855	DBVPG3857_003064-T1, DBVPG3857_007103-T1
GF00004856	DBVPG3857_006904-T1, DBVPG3857_000694-T1
GF00004857	DBVPG3857_009981-T1, DBVPG3857_007285-T1
GF00004858	DBVPG3857_010604-T1, DBVPG3857_001677-T1
GF00004859	DBVPG3857_011970-T1, DBVPG3857_009648-T1
GF00004860	DBVPG3857_012342-T1, DBVPG3857_003743-T1
GF00004861	DBVPG3857_011003-T1, DBVPG3857_001969-T1
GF00004862	DBVPG3857_001599-T1, DBVPG3857_009215-T1
GF00004863	DBVPG3857_014743-T1, DBVPG3857_009323-T1
GF00004864	DBVPG3857_005820-T1, DBVPG3857_003426-T1
GF00004865	DBVPG3857_010772-T1, DBVPG3857_000429-T1
GF00004866	DBVPG3857_008187-T1, DBVPG3857_009536-T1
GF00004867	DBVPG3857_010282-T1, DBVPG3857_015058-T1
GF00004868	DBVPG3857_010797-T1, DBVPG3857_014675-T1
GF00004869	DBVPG3857_002373-T1, DBVPG3857_002064-T1
GF00004870	DBVPG3857_011369-T1, DBVPG3857_009263-T1
GF00004871	DBVPG3857_014658-T1, DBVPG3857_011407-T1
GF00004872	DBVPG3857_010507-T1, DBVPG3857_000390-T1
GF00004873	DBVPG3857_009429-T1, DBVPG3857_000598-T1
GF00004874	DBVPG3857_003612-T1, DBVPG3857_011500-T1
GF00004875	DBVPG3857_000327-T1, DBVPG3857_006960-T1
GF00004876	DBVPG3857_003247-T1, DBVPG3857_002289-T1
GF00004877	DBVPG3857_007218-T1, DBVPG3857_014369-T1
GF00004878	DBVPG3857_010026-T1, DBVPG3857_004396-T1
GF00004879	DBVPG3857_002537-T1, DBVPG3857_012053-T1
GF00004880	DBVPG3857_009409-T1, DBVPG3857_010090-T1
GF00004881	DBVPG3857_008535-T1, DBVPG3857_014564-T1
GF00004882	DBVPG3857_009266-T1, DBVPG3857_011365-T1
GF00004883	DBVPG3857_012422-T1, DBVPG3857_010644-T1
GF00004884	DBVPG3857_003504-T1, DBVPG3857_008492-T1
GF00004885	DBVPG3857_000979-T1, DBVPG3857_013486-T1
GF00004886	DBVPG3857_012380-T1, DBVPG3857_000486-T1
GF00004887	DBVPG3857_002285-T1, DBVPG3857_003250-T1
GF00004888	DBVPG3857_005015-T1, DBVPG3857_010049-T1
GF00004889	DBVPG3857_000911-T1, DBVPG3857_001164-T1
GF00004890	DBVPG3857_002513-T1, DBVPG3857_005922-T1
GF00004891	DBVPG3857_004549-T1, DBVPG3857_000937-T1
GF00004892	DBVPG3857_000744-T1, DBVPG3857_000239-T1
GF00004893	DBVPG3857_008858-T1, DBVPG3857_010906-T1
GF00004894	DBVPG3857_010355-T1, DBVPG3857_010566-T1
GF00004895	DBVPG3857_012678-T1, DBVPG3857_013354-T1
GF00004896	DBVPG3857_003413-T1, DBVPG3857_005836-T1
GF00004897	DBVPG3857_006217-T1, DBVPG3857_006333-T1
GF00004898	DBVPG3857_009569-T1, DBVPG3857_006445-T1
GF00004899	DBVPG3857_008154-T1, DBVPG3857_001264-T1
GF00004900	DBVPG3857_003041-T1, DBVPG3857_011755-T1
GF00004901	DBVPG3857_000191-T1, DBVPG3857_006754-T1
GF00004902	DBVPG3857_004450-T1, DBVPG3857_007872-T1
GF00004903	DBVPG3857_012439-T1, DBVPG3857_012744-T1
GF00004904	DBVPG3857_004278-T1, DBVPG3857_012844-T1
GF00004905	DBVPG3857_005017-T1, DBVPG3857_010051-T1
GF00004906	DBVPG3857_008587-T1, DBVPG3857_002580-T1
GF00004907	DBVPG3857_000757-T1, DBVPG3857_000225-T1
GF00004908	DBVPG3857_005713-T1, DBVPG3857_001439-T1
GF00004909	DBVPG3857_003367-T1, DBVPG3857_003338-T1
GF00004910	DBVPG3857_010436-T1, DBVPG3857_002694-T1
GF00004911	DBVPG3857_007148-T1, DBVPG3857_014413-T1
GF00004912	DBVPG3857_011071-T1, DBVPG3857_012559-T1
GF00004913	DBVPG3857_004107-T1, DBVPG3857_005634-T1
GF00004914	DBVPG3857_007539-T1, DBVPG3857_001213-T1
GF00004915	DBVPG3857_014775-T1, DBVPG3857_011214-T1
GF00004916	DBVPG3857_004803-T1, DBVPG3857_001049-T1
GF00004917	DBVPG3857_009747-T1, DBVPG3857_000811-T1
GF00004918	DBVPG3857_006897-T1, DBVPG3857_000701-T1
GF00004919	DBVPG3857_001091-T1, DBVPG3857_012806-T1
GF00004920	DBVPG3857_003474-T1, DBVPG3857_013006-T1
GF00004921	DBVPG3857_005635-T1, DBVPG3857_004108-T1
GF00004922	DBVPG3857_003182-T1, DBVPG3857_012324-T1
GF00004923	DBVPG3857_010938-T1, DBVPG3857_002875-T1
GF00004924	DBVPG3857_014390-T1, DBVPG3857_006438-T1
GF00004925	DBVPG3857_005542-T1, DBVPG3857_006082-T1
GF00004926	DBVPG3857_002518-T1, DBVPG3857_005917-T1
GF00004927	DBVPG3857_010918-T1, DBVPG3857_009962-T1
GF00004928	DBVPG3857_009208-T1, DBVPG3857_003526-T1
GF00004929	DBVPG3857_012759-T1, DBVPG3857_003354-T1
GF00004930	DBVPG3857_000795-T1, DBVPG3857_009763-T1
GF00004931	DBVPG3857_004104-T1, DBVPG3857_005631-T1
GF00004932	DBVPG3857_010536-T1, DBVPG3857_000533-T1
GF00004933	DBVPG3857_013318-T1, DBVPG3857_000659-T1
GF00004934	DBVPG3857_013639-T1, DBVPG3857_009552-T1
GF00004935	DBVPG3857_001962-T1, DBVPG3857_013577-T1
GF00004936	DBVPG3857_004698-T1, DBVPG3857_008105-T1
GF00004937	DBVPG3857_010028-T1, DBVPG3857_004398-T1
GF00004938	DBVPG3857_009225-T1, DBVPG3857_001608-T1
GF00004939	DBVPG3857_000219-T1, DBVPG3857_000763-T1
GF00004940	DBVPG3857_015026-T1, DBVPG3857_002446-T1
GF00004941	DBVPG3857_000792-T1, DBVPG3857_009766-T1
GF00004942	DBVPG3857_004971-T1, DBVPG3857_007912-T1
GF00004943	DBVPG3857_006795-T1, DBVPG3857_004316-T1
GF00004944	DBVPG3857_005308-T1, DBVPG3857_011153-T1
GF00004945	DBVPG3857_004554-T1, DBVPG3857_013304-T1
GF00004946	DBVPG3857_006508-T1, DBVPG3857_011228-T1
GF00004947	DBVPG3857_010339-T1, DBVPG3857_001919-T1
GF00004948	DBVPG3857_009078-T1, DBVPG3857_013718-T1
GF00004949	DBVPG3857_012140-T1, DBVPG3857_013693-T1
GF00004950	DBVPG3857_001016-T1, DBVPG3857_007785-T1
GF00004951	DBVPG3857_009646-T1, DBVPG3857_011972-T1
GF00004952	DBVPG3857_014231-T1, DBVPG3857_010793-T1
GF00004953	DBVPG3857_004652-T1, DBVPG3857_014616-T1
GF00004954	DBVPG3857_010785-T1, DBVPG3857_000412-T1
GF00004955	DBVPG3857_005957-T1, DBVPG3857_010110-T1
GF00004956	DBVPG3857_013602-T1, DBVPG3857_003637-T1
GF00004957	DBVPG3857_007905-T1, DBVPG3857_004963-T1
GF00004958	DBVPG3857_001176-T1, DBVPG3857_007577-T1
GF00004959	DBVPG3857_003756-T1, DBVPG3857_013011-T1
GF00004960	DBVPG3857_001654-T1, DBVPG3857_004862-T1
GF00004961	DBVPG3857_014761-T1, DBVPG3857_014729-T1
GF00004962	DBVPG3857_000949-T1, DBVPG3857_004041-T1
GF00004963	DBVPG3857_014764-T1, DBVPG3857_014732-T1
GF00004964	DBVPG3857_012934-T1, DBVPG3857_010294-T1
GF00004965	DBVPG3857_005586-T1, DBVPG3857_014928-T1
GF00004966	DBVPG3857_004281-T1, DBVPG3857_012841-T1
GF00004967	DBVPG3857_009949-T1, DBVPG3857_013159-T1
GF00004968	DBVPG3857_007171-T1, DBVPG3857_004830-T1
GF00004969	DBVPG3857_013189-T1, DBVPG3857_005218-T1
GF00004970	DBVPG3857_010770-T1, DBVPG3857_000430-T1
GF00004971	DBVPG3857_010863-T1, DBVPG3857_014539-T1
GF00004972	DBVPG3857_011464-T1, DBVPG3857_010379-T1
GF00004973	DBVPG3857_008763-T1, DBVPG3857_012708-T1
GF00004974	DBVPG3857_008699-T1, DBVPG3857_011655-T1
GF00004975	DBVPG3857_002651-T1, DBVPG3857_011650-T1
GF00004976	DBVPG3857_013238-T1, DBVPG3857_003584-T1
GF00004977	DBVPG3857_009537-T1, DBVPG3857_008186-T1
GF00004978	DBVPG3857_003976-T1, DBVPG3857_004006-T1
GF00004979	DBVPG3857_010895-T1, DBVPG3857_008193-T1
GF00004980	DBVPG3857_001499-T1, DBVPG3857_008086-T1
GF00004981	DBVPG3857_014574-T1, DBVPG3857_014176-T1
GF00004982	DBVPG3857_004320-T1, DBVPG3857_006792-T1
GF00004983	DBVPG3857_003535-T1, DBVPG3857_009200-T1
GF00004984	DBVPG3857_012966-T1, DBVPG3857_012861-T1
GF00004985	DBVPG3857_002032-T1, DBVPG3857_002339-T1
GF00004986	DBVPG3857_001214-T1, DBVPG3857_007538-T1
GF00004987	DBVPG3857_003586-T1, DBVPG3857_013240-T1
GF00004988	DBVPG3857_007306-T1, DBVPG3857_006154-T1
GF00004989	DBVPG3857_006368-T1, DBVPG3857_009300-T1
GF00004990	DBVPG3857_008947-T1, DBVPG3857_004766-T1
GF00004991	DBVPG3857_002837-T1, DBVPG3857_007425-T1
GF00004992	DBVPG3857_004634-T1, DBVPG3857_013079-T1
GF00004993	DBVPG3857_006069-T1, DBVPG3857_005583-T1
GF00004994	DBVPG3857_008716-T1, DBVPG3857_011671-T1
GF00004995	DBVPG3857_001446-T1, DBVPG3857_005706-T1
GF00004996	DBVPG3857_013124-T1, DBVPG3857_003207-T1
GF00004997	DBVPG3857_005352-T1, DBVPG3857_011539-T1
GF00004998	DBVPG3857_011580-T1, DBVPG3857_005776-T1
GF00004999	DBVPG3857_009993-T1, DBVPG3857_007296-T1
GF00005000	DBVPG3857_000498-T1, DBVPG3857_014830-T1
GF00005001	DBVPG3857_005873-T1, DBVPG3857_005072-T1
GF00005002	DBVPG3857_003208-T1, DBVPG3857_013125-T1
GF00005003	DBVPG3857_002965-T1, DBVPG3857_007623-T1
GF00005004	DBVPG3857_014642-T1, DBVPG3857_014608-T1
GF00005005	DBVPG3857_003649-T1, DBVPG3857_014600-T1
GF00005006	DBVPG3857_007077-T1, DBVPG3857_013140-T1
GF00005007	DBVPG3857_004752-T1, DBVPG3857_008961-T1
GF00005008	DBVPG3857_001929-T1, DBVPG3857_010309-T1
GF00005009	DBVPG3857_008305-T1, DBVPG3857_001558-T1
GF00005010	DBVPG3857_005062-T1, DBVPG3857_005865-T1
GF00005011	DBVPG3857_000927-T1, DBVPG3857_004539-T1
GF00005012	DBVPG3857_008426-T1, DBVPG3857_013028-T1
GF00005013	DBVPG3857_001994-T1, DBVPG3857_014455-T1
GF00005014	DBVPG3857_008237-T1, DBVPG3857_012584-T1
GF00005015	DBVPG3857_008520-T1, DBVPG3857_014119-T1
GF00005016	DBVPG3857_008624-T1, DBVPG3857_000829-T1
GF00005017	DBVPG3857_010088-T1, DBVPG3857_009407-T1
GF00005018	DBVPG3857_010321-T1, DBVPG3857_001941-T1
GF00005019	DBVPG3857_004263-T1, DBVPG3857_003793-T1
GF00005020	DBVPG3857_014474-T1, DBVPG3857_007088-T1
GF00005021	DBVPG3857_004871-T1, DBVPG3857_001663-T1
GF00005022	DBVPG3857_011928-T1, DBVPG3857_001726-T1
GF00005023	DBVPG3857_010087-T1, DBVPG3857_009406-T1
GF00005024	DBVPG3857_006534-T1, DBVPG3857_006022-T1
GF00005025	DBVPG3857_002870-T1, DBVPG3857_010943-T1
GF00005026	DBVPG3857_014323-T1, DBVPG3857_003718-T1
GF00005027	DBVPG3857_011946-T1, DBVPG3857_014824-T1
GF00005028	DBVPG3857_004753-T1, DBVPG3857_008960-T1
GF00005029	DBVPG3857_005861-T1, DBVPG3857_005058-T1
GF00005030	DBVPG3857_004791-T1, DBVPG3857_007212-T1
GF00005031	DBVPG3857_010301-T1, DBVPG3857_012942-T1
GF00005032	DBVPG3857_003144-T1, DBVPG3857_006843-T1
GF00005033	DBVPG3857_010163-T1, DBVPG3857_008812-T1
GF00005034	DBVPG3857_013678-T1, DBVPG3857_015041-T1
GF00005035	DBVPG3857_012028-T1, DBVPG3857_009060-T1
GF00005036	DBVPG3857_013409-T1, DBVPG3857_006131-T1
GF00005037	DBVPG3857_010126-T1, DBVPG3857_005948-T1
GF00005038	DBVPG3857_013974-T1, DBVPG3857_011975-T1
GF00005039	DBVPG3857_000947-T1, DBVPG3857_004039-T1
GF00005040	DBVPG3857_005233-T1, DBVPG3857_014974-T1
GF00005041	DBVPG3857_008117-T1, DBVPG3857_004686-T1
GF00005042	DBVPG3857_010413-T1, DBVPG3857_002673-T1
GF00005043	DBVPG3857_010543-T1, DBVPG3857_000540-T1
GF00005044	DBVPG3857_011662-T1, DBVPG3857_008706-T1
GF00005045	DBVPG3857_006042-T1, DBVPG3857_006551-T1
GF00005046	DBVPG3857_006137-T1, DBVPG3857_013279-T1
GF00005047	DBVPG3857_014373-T1, DBVPG3857_007519-T1
GF00005048	DBVPG3857_012658-T1, DBVPG3857_011810-T1
GF00005049	DBVPG3857_010144-T1, DBVPG3857_010305-T1
GF00005050	DBVPG3857_013708-T1, DBVPG3857_011243-T1
GF00005051	DBVPG3857_005076-T1, DBVPG3857_005878-T1
GF00005052	DBVPG3857_000523-T1, DBVPG3857_010527-T1
GF00005053	DBVPG3857_013319-T1, DBVPG3857_000660-T1
GF00005054	DBVPG3857_008427-T1, DBVPG3857_013027-T1
GF00005055	DBVPG3857_006992-T1, DBVPG3857_000355-T1
GF00005056	DBVPG3857_014101-T1, DBVPG3857_010743-T1
GF00005057	DBVPG3857_012864-T1, DBVPG3857_012963-T1
GF00005058	DBVPG3857_011947-T1, DBVPG3857_014823-T1
GF00005059	DBVPG3857_013103-T1, DBVPG3857_004983-T1
GF00005060	DBVPG3857_003907-T1, DBVPG3857_005138-T1
GF00005061	DBVPG3857_014610-T1, DBVPG3857_014644-T1
GF00005062	DBVPG3857_005378-T1, DBVPG3857_012476-T1
GF00005063	DBVPG3857_000472-T1, DBVPG3857_009119-T1
GF00005064	DBVPG3857_003325-T1, DBVPG3857_003379-T1
GF00005065	DBVPG3857_002093-T1, DBVPG3857_011118-T1
GF00005066	DBVPG3857_014084-T1, DBVPG3857_010869-T1
GF00005067	DBVPG3857_013336-T1, DBVPG3857_007015-T1
GF00005068	DBVPG3857_009959-T1, DBVPG3857_010921-T1
GF00005069	DBVPG3857_002428-T1, DBVPG3857_012909-T1
GF00005070	DBVPG3857_013589-T1, DBVPG3857_007026-T1
GF00005071	DBVPG3857_002844-T1, DBVPG3857_007415-T1
GF00005072	DBVPG3857_012889-T1, DBVPG3857_014945-T1
GF00005073	DBVPG3857_000235-T1, DBVPG3857_000748-T1
GF00005074	DBVPG3857_002153-T1, DBVPG3857_014591-T1
GF00005075	DBVPG3857_009582-T1, DBVPG3857_008881-T1
GF00005076	DBVPG3857_009639-T1, DBVPG3857_002898-T1
GF00005077	DBVPG3857_005370-T1, DBVPG3857_012468-T1
GF00005078	DBVPG3857_005755-T1, DBVPG3857_002797-T1
GF00005079	DBVPG3857_013235-T1, DBVPG3857_003581-T1
GF00005080	DBVPG3857_011313-T1, DBVPG3857_013608-T1
GF00005081	DBVPG3857_003763-T1, DBVPG3857_013018-T1
GF00005082	DBVPG3857_009885-T1, DBVPG3857_009364-T1
GF00005083	DBVPG3857_007308-T1, DBVPG3857_006156-T1
GF00005084	DBVPG3857_010729-T1, DBVPG3857_011032-T1
GF00005085	DBVPG3857_003344-T1, DBVPG3857_003361-T1
GF00005086	DBVPG3857_008363-T1, DBVPG3857_011453-T1
GF00005087	DBVPG3857_012661-T1, DBVPG3857_011807-T1
GF00005088	DBVPG3857_002322-T1, DBVPG3857_002013-T1
GF00005089	DBVPG3857_007791-T1, DBVPG3857_001011-T1
GF00005090	DBVPG3857_007125-T1, DBVPG3857_012576-T1
GF00005091	DBVPG3857_005074-T1, DBVPG3857_005876-T1
GF00005092	DBVPG3857_005052-T1, DBVPG3857_005854-T1
GF00005093	DBVPG3857_002209-T1, DBVPG3857_010276-T1
GF00005094	DBVPG3857_009551-T1, DBVPG3857_013640-T1
GF00005095	DBVPG3857_012519-T1, DBVPG3857_011194-T1
GF00005096	DBVPG3857_009618-T1, DBVPG3857_002920-T1
GF00005097	DBVPG3857_004303-T1, DBVPG3857_006809-T1
GF00005098	DBVPG3857_015135-T1, DBVPG3857_015225-T1
GF00005099	DBVPG3857_014726-T1, DBVPG3857_014758-T1
GF00005100	DBVPG3857_014698-T1, DBVPG3857_011401-T1
GF00005101	DBVPG3857_007264-T1, DBVPG3857_010641-T1
GF00005102	DBVPG3857_008041-T1, DBVPG3857_014321-T1
GF00005103	DBVPG3857_011372-T1, DBVPG3857_009261-T1
GF00005104	DBVPG3857_003502-T1, DBVPG3857_008489-T1
GF00005105	DBVPG3857_000602-T1, DBVPG3857_009433-T1
GF00005106	DBVPG3857_004272-T1, DBVPG3857_012850-T1
GF00005107	DBVPG3857_005675-T1, DBVPG3857_001472-T1
GF00005108	DBVPG3857_011731-T1, DBVPG3857_002757-T1
GF00005109	DBVPG3857_000130-T1, DBVPG3857_001297-T1
GF00005110	DBVPG3857_010269-T1, DBVPG3857_006257-T1
GF00005111	DBVPG3857_006789-T1, DBVPG3857_004323-T1
GF00005112	DBVPG3857_002882-T1, DBVPG3857_010931-T1
GF00005113	DBVPG3857_003046-T1, DBVPG3857_011750-T1
GF00005114	DBVPG3857_008116-T1, DBVPG3857_004687-T1
GF00005115	DBVPG3857_006140-T1, DBVPG3857_013282-T1
GF00005116	DBVPG3857_005476-T1, DBVPG3857_001851-T1
GF00005117	DBVPG3857_014290-T1, DBVPG3857_005495-T1
GF00005118	DBVPG3857_014262-T1, DBVPG3857_011213-T1
GF00005119	DBVPG3857_007669-T1, DBVPG3857_004602-T1
GF00005120	DBVPG3857_008619-T1, DBVPG3857_000824-T1
GF00005121	DBVPG3857_010363-T1, DBVPG3857_010577-T1
GF00005122	DBVPG3857_005278-T1, DBVPG3857_007379-T1
GF00005123	DBVPG3857_002215-T1, DBVPG3857_003318-T1
GF00005124	DBVPG3857_004372-T1, DBVPG3857_010002-T1
GF00005125	DBVPG3857_011133-T1, DBVPG3857_003221-T1
GF00005126	DBVPG3857_008860-T1, DBVPG3857_014841-T1
GF00005127	DBVPG3857_010885-T1, DBVPG3857_008203-T1
GF00005128	DBVPG3857_002912-T1, DBVPG3857_009625-T1
GF00005129	DBVPG3857_001611-T1, DBVPG3857_009228-T1
GF00005130	DBVPG3857_007622-T1, DBVPG3857_002964-T1
GF00005131	DBVPG3857_008179-T1, DBVPG3857_001235-T1
GF00005132	DBVPG3857_002524-T1, DBVPG3857_005911-T1
GF00005133	DBVPG3857_003748-T1, DBVPG3857_013991-T1
GF00005134	DBVPG3857_002776-T1, DBVPG3857_005734-T1
GF00005135	DBVPG3857_008862-T1, DBVPG3857_014843-T1
GF00005136	DBVPG3857_004271-T1, DBVPG3857_012852-T1
GF00005137	DBVPG3857_008188-T1, DBVPG3857_009535-T1
