	Rhodotorula_mucilaginosa_CHIFNET_14NJ214.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004790	CHIFNET14NJ214_009632-T1	DBVPG3775_000556-T1
GF00004791	CHIFNET14NJ214_009633-T1	DBVPG3775_000557-T1
GF00004792	CHIFNET14NJ214_009638-T1	DBVPG3775_003363-T1
GF00004793	CHIFNET14NJ214_009639-T1	DBVPG3775_003364-T1
GF00004794	CHIFNET14NJ214_009641-T1	DBVPG3775_003366-T1
GF00004795	CHIFNET14NJ214_012864-T1	DBVPG3775_003369-T1
GF00004796	CHIFNET14NJ214_012810-T1	DBVPG3775_003372-T1
GF00004797	CHIFNET14NJ214_009647-T1	DBVPG3775_003374-T1
GF00004798	CHIFNET14NJ214_009658-T1	DBVPG3775_003692-T1
GF00004799	CHIFNET14NJ214_013362-T1	DBVPG3775_003690-T1
GF00004800	CHIFNET14NJ214_009660-T1	DBVPG3775_003689-T1
GF00004801	CHIFNET14NJ214_009662-T1	DBVPG3775_003687-T1
GF00004802	CHIFNET14NJ214_009666-T1	DBVPG3775_006227-T1
GF00004803	CHIFNET14NJ214_009669-T1	DBVPG3775_006933-T1
GF00004804	CHIFNET14NJ214_009670-T1	DBVPG3775_006934-T1
GF00004805	CHIFNET14NJ214_009675-T1	DBVPG3775_006939-T1
GF00004806	CHIFNET14NJ214_009849-T1	DBVPG3775_006942-T1
GF00004807	CHIFNET14NJ214_009680-T1	DBVPG3775_006344-T1
GF00004808	CHIFNET14NJ214_009681-T1	DBVPG3775_006343-T1
GF00004809	CHIFNET14NJ214_009682-T1	DBVPG3775_006342-T1
GF00004810	CHIFNET14NJ214_009684-T1	DBVPG3775_006340-T1
GF00004811	CHIFNET14NJ214_013993-T1	DBVPG3775_007555-T1
GF00004812	CHIFNET14NJ214_009690-T1	DBVPG3775_007558-T1
GF00004813	CHIFNET14NJ214_012009-T1	DBVPG3775_005865-T1
GF00004814	CHIFNET14NJ214_012008-T1	DBVPG3775_005864-T1
GF00004815	CHIFNET14NJ214_012007-T1	DBVPG3775_005863-T1
GF00004816	CHIFNET14NJ214_009697-T1	DBVPG3775_005862-T1
GF00004817	CHIFNET14NJ214_012003-T1	DBVPG3775_005860-T1
GF00004818	CHIFNET14NJ214_009701-T1	DBVPG3775_005859-T1
GF00004819	CHIFNET14NJ214_009702-T1	DBVPG3775_005858-T1
GF00004820	CHIFNET14NJ214_009721-T1	DBVPG3775_002593-T1
GF00004821	CHIFNET14NJ214_009722-T1	DBVPG3775_002594-T1
GF00004822	CHIFNET14NJ214_010608-T1	DBVPG3775_002598-T1
GF00004823	CHIFNET14NJ214_009736-T1	DBVPG3775_006457-T1
GF00004824	CHIFNET14NJ214_009737-T1	DBVPG3775_006458-T1
GF00004825	CHIFNET14NJ214_009739-T1	DBVPG3775_006460-T1
GF00004826	CHIFNET14NJ214_009741-T1	DBVPG3775_006462-T1
GF00004827	CHIFNET14NJ214_010733-T1	DBVPG3775_006463-T1
GF00004828	CHIFNET14NJ214_010734-T1	DBVPG3775_006464-T1
GF00004829	CHIFNET14NJ214_010735-T1	DBVPG3775_006465-T1
GF00004830	CHIFNET14NJ214_009745-T1	DBVPG3775_006466-T1
GF00004831	CHIFNET14NJ214_009747-T1	DBVPG3775_006468-T1
GF00004832	CHIFNET14NJ214_012690-T1	DBVPG3775_007533-T1
GF00004833	CHIFNET14NJ214_009764-T1	DBVPG3775_007534-T1
GF00004834	CHIFNET14NJ214_012693-T1	DBVPG3775_007536-T1
GF00004835	CHIFNET14NJ214_009767-T1	DBVPG3775_007538-T1
GF00004836	CHIFNET14NJ214_009774-T1	DBVPG3775_002070-T1
GF00004837	CHIFNET14NJ214_009776-T1	DBVPG3775_002072-T1
GF00004838	CHIFNET14NJ214_011979-T1	DBVPG3775_002074-T1
GF00004839	CHIFNET14NJ214_009780-T1	DBVPG3775_001528-T1
GF00004840	CHIFNET14NJ214_010089-T1	DBVPG3775_001527-T1
GF00004841	CHIFNET14NJ214_009782-T1	DBVPG3775_001526-T1
GF00004842	CHIFNET14NJ214_010091-T1	DBVPG3775_001524-T1
GF00004843	CHIFNET14NJ214_009784-T1	DBVPG3775_001523-T1
GF00004844	CHIFNET14NJ214_010093-T1	DBVPG3775_001522-T1
GF00004845	CHIFNET14NJ214_009789-T1	DBVPG3775_001516-T1
GF00004846	CHIFNET14NJ214_009806-T1	DBVPG3775_002899-T1
GF00004847	CHIFNET14NJ214_009808-T1	DBVPG3775_002897-T1
GF00004848	CHIFNET14NJ214_009809-T1	DBVPG3775_002896-T1
GF00004849	CHIFNET14NJ214_011839-T1	DBVPG3775_002895-T1
GF00004850	CHIFNET14NJ214_009811-T1	DBVPG3775_002894-T1
GF00004851	CHIFNET14NJ214_013807-T1	DBVPG3775_004699-T1
GF00004852	CHIFNET14NJ214_009817-T1	DBVPG3775_007139-T1
GF00004853	CHIFNET14NJ214_009818-T1	DBVPG3775_007138-T1
GF00004854	CHIFNET14NJ214_010929-T1	DBVPG3775_007137-T1
GF00004855	CHIFNET14NJ214_010928-T1	DBVPG3775_007136-T1
GF00004856	CHIFNET14NJ214_009823-T1	DBVPG3775_007133-T1
GF00004857	CHIFNET14NJ214_009826-T1	DBVPG3775_007130-T1
GF00004858	CHIFNET14NJ214_009827-T1	DBVPG3775_007129-T1
GF00004859	CHIFNET14NJ214_009828-T1	DBVPG3775_007128-T1
GF00004860	CHIFNET14NJ214_009829-T1	DBVPG3775_007127-T1
GF00004861	CHIFNET14NJ214_009830-T1	DBVPG3775_007126-T1
GF00004862	CHIFNET14NJ214_009850-T1	DBVPG3775_006943-T1
GF00004863	CHIFNET14NJ214_009873-T1	DBVPG3775_005357-T1
GF00004864	CHIFNET14NJ214_009874-T1	DBVPG3775_005356-T1
GF00004865	CHIFNET14NJ214_010940-T1	DBVPG3775_004534-T1
GF00004866	CHIFNET14NJ214_009894-T1	DBVPG3775_002383-T1
GF00004867	CHIFNET14NJ214_009896-T1	DBVPG3775_002381-T1
GF00004868	CHIFNET14NJ214_010184-T1	DBVPG3775_002380-T1
GF00004869	CHIFNET14NJ214_009899-T1	DBVPG3775_002378-T1
GF00004870	CHIFNET14NJ214_009900-T1	DBVPG3775_002377-T1
GF00004871	CHIFNET14NJ214_010188-T1	DBVPG3775_002376-T1
GF00004872	CHIFNET14NJ214_012357-T1	DBVPG3775_007482-T1
GF00004873	CHIFNET14NJ214_014003-T1	DBVPG3775_005940-T1
GF00004874	CHIFNET14NJ214_014002-T1	DBVPG3775_005941-T1
GF00004875	CHIFNET14NJ214_013582-T1	DBVPG3775_005943-T1
GF00004876	CHIFNET14NJ214_013581-T1	DBVPG3775_005944-T1
GF00004877	CHIFNET14NJ214_009961-T1	DBVPG3775_005947-T1
GF00004878	CHIFNET14NJ214_013146-T1	DBVPG3775_005948-T1
GF00004879	CHIFNET14NJ214_009963-T1	DBVPG3775_005949-T1
GF00004880	CHIFNET14NJ214_009964-T1	DBVPG3775_006223-T1
GF00004881	CHIFNET14NJ214_012269-T1	DBVPG3775_007336-T1
GF00004882	CHIFNET14NJ214_009996-T1	DBVPG3775_007338-T1
GF00004883	CHIFNET14NJ214_009997-T1	DBVPG3775_007339-T1
GF00004884	CHIFNET14NJ214_012265-T1	DBVPG3775_007340-T1
GF00004885	CHIFNET14NJ214_010820-T1	DBVPG3775_006901-T1
GF00004886	CHIFNET14NJ214_010004-T1	DBVPG3775_007345-T1
GF00004887	CHIFNET14NJ214_013624-T1	DBVPG3775_005093-T1
GF00004888	CHIFNET14NJ214_010048-T1	DBVPG3775_003387-T1
GF00004889	CHIFNET14NJ214_010049-T1	DBVPG3775_003388-T1
GF00004890	CHIFNET14NJ214_012150-T1	DBVPG3775_003389-T1
GF00004891	CHIFNET14NJ214_010054-T1	DBVPG3775_003393-T1
GF00004892	CHIFNET14NJ214_012586-T1	DBVPG3775_003394-T1
GF00004893	CHIFNET14NJ214_010056-T1	DBVPG3775_003395-T1
GF00004894	CHIFNET14NJ214_010058-T1	DBVPG3775_003397-T1
GF00004895	CHIFNET14NJ214_012582-T1	DBVPG3775_003398-T1
GF00004896	CHIFNET14NJ214_010674-T1	DBVPG3775_003842-T1
GF00004897	CHIFNET14NJ214_010064-T1	DBVPG3775_003843-T1
GF00004898	CHIFNET14NJ214_010676-T1	DBVPG3775_003844-T1
GF00004899	CHIFNET14NJ214_010067-T1	DBVPG3775_003846-T1
GF00004900	CHIFNET14NJ214_010678-T1	DBVPG3775_003847-T1
GF00004901	CHIFNET14NJ214_012375-T1	DBVPG3775_002539-T1
GF00004902	CHIFNET14NJ214_012374-T1	DBVPG3775_002538-T1
GF00004903	CHIFNET14NJ214_010098-T1	DBVPG3775_002537-T1
GF00004904	CHIFNET14NJ214_012372-T1	DBVPG3775_002536-T1
GF00004905	CHIFNET14NJ214_012371-T1	DBVPG3775_002535-T1
GF00004906	CHIFNET14NJ214_012370-T1	DBVPG3775_002534-T1
GF00004907	CHIFNET14NJ214_010115-T1	DBVPG3775_005363-T1
GF00004908	CHIFNET14NJ214_010116-T1	DBVPG3775_005364-T1
GF00004909	CHIFNET14NJ214_010168-T1	DBVPG3775_004846-T1
GF00004910	CHIFNET14NJ214_011135-T1	DBVPG3775_003324-T1
GF00004911	CHIFNET14NJ214_010194-T1	DBVPG3775_003323-T1
GF00004912	CHIFNET14NJ214_011131-T1	DBVPG3775_003320-T1
GF00004913	CHIFNET14NJ214_011130-T1	DBVPG3775_003319-T1
GF00004914	CHIFNET14NJ214_010199-T1	DBVPG3775_003318-T1
GF00004915	CHIFNET14NJ214_011128-T1	DBVPG3775_003317-T1
GF00004916	CHIFNET14NJ214_010215-T1	DBVPG3775_006846-T1
GF00004917	CHIFNET14NJ214_010216-T1	DBVPG3775_006847-T1
GF00004918	CHIFNET14NJ214_010217-T1	DBVPG3775_006849-T1
GF00004919	CHIFNET14NJ214_010219-T1	DBVPG3775_006851-T1
GF00004920	CHIFNET14NJ214_013181-T1	DBVPG3775_003516-T1
GF00004921	CHIFNET14NJ214_010245-T1	DBVPG3775_003517-T1
GF00004922	CHIFNET14NJ214_013179-T1	DBVPG3775_003518-T1
GF00004923	CHIFNET14NJ214_010253-T1	DBVPG3775_003525-T1
GF00004924	CHIFNET14NJ214_010258-T1	DBVPG3775_006259-T1
GF00004925	CHIFNET14NJ214_010259-T1	DBVPG3775_006257-T1
GF00004926	CHIFNET14NJ214_010260-T1	DBVPG3775_006256-T1
GF00004927	CHIFNET14NJ214_010262-T1	DBVPG3775_006253-T1
GF00004928	CHIFNET14NJ214_010296-T1	DBVPG3775_006251-T1
GF00004929	CHIFNET14NJ214_013457-T1	DBVPG3775_003610-T1
GF00004930	CHIFNET14NJ214_010267-T1	DBVPG3775_003611-T1
GF00004931	CHIFNET14NJ214_013460-T1	DBVPG3775_003613-T1
GF00004932	CHIFNET14NJ214_010270-T1	DBVPG3775_003614-T1
GF00004933	CHIFNET14NJ214_010272-T1	DBVPG3775_003617-T1
GF00004934	CHIFNET14NJ214_012054-T1	DBVPG3775_003618-T1
GF00004935	CHIFNET14NJ214_010274-T1	DBVPG3775_003619-T1
GF00004936	CHIFNET14NJ214_010275-T1	DBVPG3775_003620-T1
GF00004937	CHIFNET14NJ214_011068-T1	DBVPG3775_003534-T1
GF00004938	CHIFNET14NJ214_010279-T1	DBVPG3775_003535-T1
GF00004939	CHIFNET14NJ214_011066-T1	DBVPG3775_003536-T1
GF00004940	CHIFNET14NJ214_010282-T1	DBVPG3775_003538-T1
GF00004941	CHIFNET14NJ214_012596-T1	DBVPG3775_005871-T1
GF00004942	CHIFNET14NJ214_010315-T1	DBVPG3775_004703-T1
GF00004943	CHIFNET14NJ214_010316-T1	DBVPG3775_004704-T1
GF00004944	CHIFNET14NJ214_010317-T1	DBVPG3775_004705-T1
GF00004945	CHIFNET14NJ214_010318-T1	DBVPG3775_004706-T1
GF00004946	CHIFNET14NJ214_010319-T1	DBVPG3775_004707-T1
GF00004947	CHIFNET14NJ214_010320-T1	DBVPG3775_004708-T1
GF00004948	CHIFNET14NJ214_011402-T1	DBVPG3775_001235-T1
GF00004949	CHIFNET14NJ214_011400-T1	DBVPG3775_001233-T1
GF00004950	CHIFNET14NJ214_010362-T1	DBVPG3775_001231-T1
GF00004951	CHIFNET14NJ214_012175-T1	DBVPG3775_004827-T1
GF00004952	CHIFNET14NJ214_012174-T1	DBVPG3775_004826-T1
GF00004953	CHIFNET14NJ214_012173-T1	DBVPG3775_004824-T1
GF00004954	CHIFNET14NJ214_010391-T1	DBVPG3775_004820-T1
GF00004955	CHIFNET14NJ214_010444-T1	DBVPG3775_004742-T1
GF00004956	CHIFNET14NJ214_010445-T1	DBVPG3775_004743-T1
GF00004957	CHIFNET14NJ214_010446-T1	DBVPG3775_004744-T1
GF00004958	CHIFNET14NJ214_010447-T1	DBVPG3775_004745-T1
GF00004959	CHIFNET14NJ214_010449-T1	DBVPG3775_004747-T1
GF00004960	CHIFNET14NJ214_011797-T1	DBVPG3775_004748-T1
GF00004961	CHIFNET14NJ214_011798-T1	DBVPG3775_004749-T1
GF00004962	CHIFNET14NJ214_012352-T1	DBVPG3775_005991-T1
GF00004963	CHIFNET14NJ214_010517-T1	DBVPG3775_005989-T1
GF00004964	CHIFNET14NJ214_010522-T1	DBVPG3775_005983-T1
GF00004965	CHIFNET14NJ214_010523-T1	DBVPG3775_005982-T1
GF00004966	CHIFNET14NJ214_012478-T1	DBVPG3775_005979-T1
GF00004967	CHIFNET14NJ214_012477-T1	DBVPG3775_005978-T1
GF00004968	CHIFNET14NJ214_012908-T1	DBVPG3775_002589-T1
GF00004969	CHIFNET14NJ214_012907-T1	DBVPG3775_002588-T1
GF00004970	CHIFNET14NJ214_013445-T1	DBVPG3775_006794-T1
GF00004971	CHIFNET14NJ214_010540-T1	DBVPG3775_006792-T1
GF00004972	CHIFNET14NJ214_011175-T1	DBVPG3775_006791-T1
GF00004973	CHIFNET14NJ214_011174-T1	DBVPG3775_006789-T1
GF00004974	CHIFNET14NJ214_011170-T1	DBVPG3775_006785-T1
GF00004975	CHIFNET14NJ214_010548-T1	DBVPG3775_006783-T1
GF00004976	CHIFNET14NJ214_010561-T1	DBVPG3775_005993-T1
GF00004977	CHIFNET14NJ214_010564-T1	DBVPG3775_006751-T1
GF00004978	CHIFNET14NJ214_010568-T1	DBVPG3775_006746-T1
GF00004979	CHIFNET14NJ214_010571-T1	DBVPG3775_006743-T1
GF00004980	CHIFNET14NJ214_013879-T1	DBVPG3775_004143-T1
GF00004981	CHIFNET14NJ214_012000-T1	DBVPG3775_005878-T1
GF00004982	CHIFNET14NJ214_010593-T1	DBVPG3775_005879-T1
GF00004983	CHIFNET14NJ214_011998-T1	DBVPG3775_005880-T1
GF00004984	CHIFNET14NJ214_010613-T1	DBVPG3775_004597-T1
GF00004985	CHIFNET14NJ214_011885-T1	DBVPG3775_004596-T1
GF00004986	CHIFNET14NJ214_010616-T1	DBVPG3775_004594-T1
GF00004987	CHIFNET14NJ214_010620-T1	DBVPG3775_007541-T1
GF00004988	CHIFNET14NJ214_010621-T1	DBVPG3775_007542-T1
GF00004989	CHIFNET14NJ214_010624-T1	DBVPG3775_000686-T1
GF00004990	CHIFNET14NJ214_011723-T1	DBVPG3775_000687-T1
GF00004991	CHIFNET14NJ214_010626-T1	DBVPG3775_000688-T1
GF00004992	CHIFNET14NJ214_010628-T1	DBVPG3775_000690-T1
GF00004993	CHIFNET14NJ214_011720-T1	DBVPG3775_000691-T1
GF00004994	CHIFNET14NJ214_010650-T1	DBVPG3775_002915-T1
GF00004995	CHIFNET14NJ214_010652-T1	DBVPG3775_002913-T1
GF00004996	CHIFNET14NJ214_010854-T1	DBVPG3775_002912-T1
GF00004997	CHIFNET14NJ214_010853-T1	DBVPG3775_002911-T1
GF00004998	CHIFNET14NJ214_010852-T1	DBVPG3775_002910-T1
GF00004999	CHIFNET14NJ214_010656-T1	DBVPG3775_002909-T1
GF00005000	CHIFNET14NJ214_012727-T1	DBVPG3775_002906-T1
GF00005001	CHIFNET14NJ214_012815-T1	DBVPG3775_000505-T1
GF00005002	CHIFNET14NJ214_010716-T1	DBVPG3775_004530-T1
GF00005003	CHIFNET14NJ214_010936-T1	DBVPG3775_004529-T1
GF00005004	CHIFNET14NJ214_010718-T1	DBVPG3775_004528-T1
GF00005005	CHIFNET14NJ214_010934-T1	DBVPG3775_004527-T1
GF00005006	CHIFNET14NJ214_010772-T1	DBVPG3775_007013-T1
GF00005007	CHIFNET14NJ214_010773-T1	DBVPG3775_007014-T1
GF00005008	CHIFNET14NJ214_010777-T1	DBVPG3775_001353-T1
GF00005009	CHIFNET14NJ214_010778-T1	DBVPG3775_001352-T1
GF00005010	CHIFNET14NJ214_010779-T1	DBVPG3775_001351-T1
GF00005011	CHIFNET14NJ214_010780-T1	DBVPG3775_001350-T1
GF00005012	CHIFNET14NJ214_010781-T1	DBVPG3775_001349-T1
GF00005013	CHIFNET14NJ214_010783-T1	DBVPG3775_001345-T1
GF00005014	CHIFNET14NJ214_010784-T1	DBVPG3775_001344-T1
GF00005015	CHIFNET14NJ214_010790-T1	DBVPG3775_004003-T1
GF00005016	CHIFNET14NJ214_012545-T1	DBVPG3775_004006-T1
GF00005017	CHIFNET14NJ214_012546-T1	DBVPG3775_004007-T1
GF00005018	CHIFNET14NJ214_010800-T1	DBVPG3775_003082-T1
GF00005019	CHIFNET14NJ214_010801-T1	DBVPG3775_003083-T1
GF00005020	CHIFNET14NJ214_010803-T1	DBVPG3775_003085-T1
GF00005021	CHIFNET14NJ214_010804-T1	DBVPG3775_003086-T1
GF00005022	CHIFNET14NJ214_012794-T1	DBVPG3775_003088-T1
GF00005023	CHIFNET14NJ214_010884-T1	DBVPG3775_003073-T1
GF00005024	CHIFNET14NJ214_013570-T1	DBVPG3775_003070-T1
GF00005025	CHIFNET14NJ214_013569-T1	DBVPG3775_003069-T1
GF00005026	CHIFNET14NJ214_013568-T1	DBVPG3775_003068-T1
GF00005027	CHIFNET14NJ214_010889-T1	DBVPG3775_003067-T1
GF00005028	CHIFNET14NJ214_013208-T1	DBVPG3775_002975-T1
GF00005029	CHIFNET14NJ214_010956-T1	DBVPG3775_002976-T1
GF00005030	CHIFNET14NJ214_010974-T1	DBVPG3775_002334-T1
GF00005031	CHIFNET14NJ214_010978-T1	DBVPG3775_002329-T1
GF00005032	CHIFNET14NJ214_011508-T1	DBVPG3775_001953-T1
GF00005033	CHIFNET14NJ214_011010-T1	DBVPG3775_001952-T1
GF00005034	CHIFNET14NJ214_011510-T1	DBVPG3775_001951-T1
GF00005035	CHIFNET14NJ214_011012-T1	DBVPG3775_001950-T1
GF00005036	CHIFNET14NJ214_011014-T1	DBVPG3775_001948-T1
GF00005037	CHIFNET14NJ214_011015-T1	DBVPG3775_001947-T1
GF00005038	CHIFNET14NJ214_012326-T1	DBVPG3775_003533-T1
GF00005039	CHIFNET14NJ214_012329-T1	DBVPG3775_003531-T1
GF00005040	CHIFNET14NJ214_014219-T1	DBVPG3775_005438-T1
GF00005041	CHIFNET14NJ214_011183-T1	DBVPG3775_006978-T1
GF00005042	CHIFNET14NJ214_011189-T1	DBVPG3775_004693-T1
GF00005043	CHIFNET14NJ214_012683-T1	DBVPG3775_004692-T1
GF00005044	CHIFNET14NJ214_013967-T1	DBVPG3775_004690-T1
GF00005045	CHIFNET14NJ214_011193-T1	DBVPG3775_004689-T1
GF00005046	CHIFNET14NJ214_011195-T1	DBVPG3775_004687-T1
GF00005047	CHIFNET14NJ214_011210-T1	DBVPG3775_006470-T1
GF00005048	CHIFNET14NJ214_011211-T1	DBVPG3775_006471-T1
GF00005049	CHIFNET14NJ214_011215-T1	DBVPG3775_006475-T1
GF00005050	CHIFNET14NJ214_011217-T1	DBVPG3775_006477-T1
GF00005051	CHIFNET14NJ214_011218-T1	DBVPG3775_006478-T1
GF00005052	CHIFNET14NJ214_012123-T1	DBVPG3775_006236-T1
GF00005053	CHIFNET14NJ214_012125-T1	DBVPG3775_006233-T1
GF00005054	CHIFNET14NJ214_011776-T1	DBVPG3775_005933-T1
GF00005055	CHIFNET14NJ214_011778-T1	DBVPG3775_005931-T1
GF00005056	CHIFNET14NJ214_011779-T1	DBVPG3775_005930-T1
GF00005057	CHIFNET14NJ214_011781-T1	DBVPG3775_005928-T1
GF00005058	CHIFNET14NJ214_011355-T1	DBVPG3775_001281-T1
GF00005059	CHIFNET14NJ214_011751-T1	DBVPG3775_001282-T1
GF00005060	CHIFNET14NJ214_011753-T1	DBVPG3775_001284-T1
GF00005061	CHIFNET14NJ214_011360-T1	DBVPG3775_001289-T1
GF00005062	CHIFNET14NJ214_011377-T1	DBVPG3775_003256-T1
GF00005063	CHIFNET14NJ214_014043-T1	DBVPG3775_001236-T1
GF00005064	CHIFNET14NJ214_011581-T1	DBVPG3775_007441-T1
GF00005065	CHIFNET14NJ214_011442-T1	DBVPG3775_007440-T1
GF00005066	CHIFNET14NJ214_011579-T1	DBVPG3775_007438-T1
GF00005067	CHIFNET14NJ214_011578-T1	DBVPG3775_007437-T1
GF00005068	CHIFNET14NJ214_011445-T1	DBVPG3775_007436-T1
GF00005069	CHIFNET14NJ214_011446-T1	DBVPG3775_007435-T1
GF00005070	CHIFNET14NJ214_011575-T1	DBVPG3775_007434-T1
GF00005071	CHIFNET14NJ214_011558-T1	DBVPG3775_005428-T1
GF00005072	CHIFNET14NJ214_011559-T1	DBVPG3775_005429-T1
GF00005073	CHIFNET14NJ214_011560-T1	DBVPG3775_005430-T1
GF00005074	CHIFNET14NJ214_011563-T1	DBVPG3775_005433-T1
GF00005075	CHIFNET14NJ214_013070-T1	DBVPG3775_005434-T1
GF00005076	CHIFNET14NJ214_011630-T1	DBVPG3775_005388-T1
GF00005077	CHIFNET14NJ214_011631-T1	DBVPG3775_005389-T1
GF00005078	CHIFNET14NJ214_011632-T1	DBVPG3775_005390-T1
GF00005079	CHIFNET14NJ214_011635-T1	DBVPG3775_005393-T1
GF00005080	CHIFNET14NJ214_011636-T1	DBVPG3775_005394-T1
GF00005081	CHIFNET14NJ214_011637-T1	DBVPG3775_005395-T1
GF00005082	CHIFNET14NJ214_013152-T1	DBVPG3775_004106-T1
GF00005083	CHIFNET14NJ214_011640-T1	DBVPG3775_004105-T1
GF00005084	CHIFNET14NJ214_011641-T1	DBVPG3775_004104-T1
GF00005085	CHIFNET14NJ214_011643-T1	DBVPG3775_004102-T1
GF00005086	CHIFNET14NJ214_012226-T1	DBVPG3775_004101-T1
GF00005087	CHIFNET14NJ214_012225-T1	DBVPG3775_004100-T1
GF00005088	CHIFNET14NJ214_013371-T1	DBVPG3775_000683-T1
GF00005089	CHIFNET14NJ214_011906-T1	DBVPG3775_005804-T1
GF00005090	CHIFNET14NJ214_011908-T1	DBVPG3775_005806-T1
GF00005091	CHIFNET14NJ214_011772-T1	DBVPG3775_005810-T1
GF00005092	CHIFNET14NJ214_011912-T1	DBVPG3775_005811-T1
GF00005093	CHIFNET14NJ214_011824-T1	DBVPG3775_005675-T1
GF00005094	CHIFNET14NJ214_012838-T1	DBVPG3775_005673-T1
GF00005095	CHIFNET14NJ214_012839-T1	DBVPG3775_005672-T1
GF00005096	CHIFNET14NJ214_011831-T1	DBVPG3775_003603-T1
GF00005097	CHIFNET14NJ214_012555-T1	DBVPG3775_003604-T1
GF00005098	CHIFNET14NJ214_012556-T1	DBVPG3775_003605-T1
GF00005099	CHIFNET14NJ214_011844-T1	DBVPG3775_003311-T1
GF00005100	CHIFNET14NJ214_012466-T1	DBVPG3775_003308-T1
GF00005101	CHIFNET14NJ214_011852-T1	DBVPG3775_003304-T1
GF00005102	CHIFNET14NJ214_012471-T1	DBVPG3775_003303-T1
GF00005103	CHIFNET14NJ214_011904-T1	DBVPG3775_003192-T1
GF00005104	CHIFNET14NJ214_011941-T1	DBVPG3775_002886-T1
GF00005105	CHIFNET14NJ214_011943-T1	DBVPG3775_002884-T1
GF00005106	CHIFNET14NJ214_011944-T1	DBVPG3775_002883-T1
GF00005107	CHIFNET14NJ214_013721-T1	DBVPG3775_001750-T1
GF00005108	CHIFNET14NJ214_011957-T1	DBVPG3775_001749-T1
GF00005109	CHIFNET14NJ214_011963-T1	DBVPG3775_000704-T1
GF00005110	CHIFNET14NJ214_011964-T1	DBVPG3775_000705-T1
GF00005111	CHIFNET14NJ214_012037-T1	DBVPG3775_003972-T1
GF00005112	CHIFNET14NJ214_012038-T1	DBVPG3775_003971-T1
GF00005113	CHIFNET14NJ214_012049-T1	DBVPG3775_003623-T1
GF00005114	CHIFNET14NJ214_012111-T1	DBVPG3775_004200-T1
GF00005115	CHIFNET14NJ214_012099-T1	DBVPG3775_004201-T1
GF00005116	CHIFNET14NJ214_012101-T1	DBVPG3775_004203-T1
GF00005117	CHIFNET14NJ214_012107-T1	DBVPG3775_004204-T1
GF00005118	CHIFNET14NJ214_012103-T1	DBVPG3775_004205-T1
GF00005119	CHIFNET14NJ214_012859-T1	DBVPG3775_004356-T1
GF00005120	CHIFNET14NJ214_012189-T1	DBVPG3775_004355-T1
GF00005121	CHIFNET14NJ214_012861-T1	DBVPG3775_004354-T1
GF00005122	CHIFNET14NJ214_012862-T1	DBVPG3775_004353-T1
GF00005123	CHIFNET14NJ214_012203-T1	DBVPG3775_001354-T1
GF00005124	CHIFNET14NJ214_012204-T1	DBVPG3775_001355-T1
GF00005125	CHIFNET14NJ214_012206-T1	DBVPG3775_001357-T1
GF00005126	CHIFNET14NJ214_013609-T1	DBVPG3775_001358-T1
GF00005127	CHIFNET14NJ214_012218-T1	DBVPG3775_002337-T1
GF00005128	CHIFNET14NJ214_013215-T1	DBVPG3775_004096-T1
GF00005129	CHIFNET14NJ214_013437-T1	DBVPG3775_007377-T1
GF00005130	CHIFNET14NJ214_013435-T1	DBVPG3775_007379-T1
GF00005131	CHIFNET14NJ214_012234-T1	DBVPG3775_007380-T1
GF00005132	CHIFNET14NJ214_013796-T1	DBVPG3775_007381-T1
GF00005133	CHIFNET14NJ214_012236-T1	DBVPG3775_007382-T1
GF00005134	CHIFNET14NJ214_012237-T1	DBVPG3775_007383-T1
GF00005135	CHIFNET14NJ214_012238-T1	DBVPG3775_007384-T1
GF00005136	CHIFNET14NJ214_012259-T1	DBVPG3775_007332-T1
GF00005137	CHIFNET14NJ214_012261-T1	DBVPG3775_007330-T1
GF00005138	CHIFNET14NJ214_012287-T1	DBVPG3775_000547-T1
GF00005139	CHIFNET14NJ214_012289-T1	DBVPG3775_000545-T1
GF00005140	CHIFNET14NJ214_013476-T1	DBVPG3775_004112-T1
GF00005141	CHIFNET14NJ214_012316-T1	DBVPG3775_004111-T1
GF00005142	CHIFNET14NJ214_012317-T1	DBVPG3775_004110-T1
GF00005143	CHIFNET14NJ214_013479-T1	DBVPG3775_004109-T1
GF00005144	CHIFNET14NJ214_014103-T1	DBVPG3775_003527-T1
GF00005145	CHIFNET14NJ214_014305-T1	DBVPG3775_007479-T1
GF00005146	CHIFNET14NJ214_014010-T1	DBVPG3775_007089-T1
GF00005147	CHIFNET14NJ214_014009-T1	DBVPG3775_007090-T1
GF00005148	CHIFNET14NJ214_012385-T1	DBVPG3775_007091-T1
GF00005149	CHIFNET14NJ214_013312-T1	DBVPG3775_003406-T1
GF00005150	CHIFNET14NJ214_012430-T1	DBVPG3775_003405-T1
GF00005151	CHIFNET14NJ214_012433-T1	DBVPG3775_003402-T1
GF00005152	CHIFNET14NJ214_012435-T1	DBVPG3775_003400-T1
GF00005153	CHIFNET14NJ214_013802-T1	DBVPG3775_003399-T1
GF00005154	CHIFNET14NJ214_012444-T1	DBVPG3775_001966-T1
GF00005155	CHIFNET14NJ214_014260-T1	DBVPG3775_001965-T1
