	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004548	TFCN1702E3344_007981-T1	DBVPG3775_000452-T1
GF00004549	TFCN1702E3344_007980-T1	DBVPG3775_000453-T1
GF00004550	TFCN1702E3344_007671-T1	DBVPG3775_000454-T1
GF00004551	TFCN1702E3344_007978-T1	DBVPG3775_000455-T1
GF00004552	TFCN1702E3344_007977-T1	DBVPG3775_000456-T1
GF00004553	TFCN1702E3344_007976-T1	DBVPG3775_000457-T1
GF00004554	TFCN1702E3344_007975-T1	DBVPG3775_000458-T1
GF00004555	TFCN1702E3344_007970-T1	DBVPG3775_000463-T1
GF00004556	TFCN1702E3344_007969-T1	DBVPG3775_000464-T1
GF00004557	TFCN1702E3344_007680-T1	DBVPG3775_000465-T1
GF00004558	TFCN1702E3344_007967-T1	DBVPG3775_000466-T1
GF00004559	TFCN1702E3344_007683-T1	DBVPG3775_000468-T1
GF00004560	TFCN1702E3344_007964-T1	DBVPG3775_000469-T1
GF00004561	TFCN1702E3344_007963-T1	DBVPG3775_000470-T1
GF00004562	TFCN1702E3344_007962-T1	DBVPG3775_000471-T1
GF00004563	TFCN1702E3344_007687-T1	DBVPG3775_000472-T1
GF00004564	TFCN1702E3344_007688-T1	DBVPG3775_000474-T1
GF00004565	TFCN1702E3344_007690-T1	DBVPG3775_000476-T1
GF00004566	TFCN1702E3344_007691-T1	DBVPG3775_000477-T1
GF00004567	TFCN1702E3344_007693-T1	DBVPG3775_000557-T1
GF00004568	TFCN1702E3344_013399-T1	DBVPG3775_000556-T1
GF00004569	TFCN1702E3344_013400-T1	DBVPG3775_000555-T1
GF00004570	TFCN1702E3344_007727-T1	DBVPG3775_002098-T1
GF00004571	TFCN1702E3344_007728-T1	DBVPG3775_002099-T1
GF00004572	TFCN1702E3344_007732-T1	DBVPG3775_002103-T1
GF00004573	TFCN1702E3344_007734-T1	DBVPG3775_002105-T1
GF00004574	TFCN1702E3344_007735-T1	DBVPG3775_002106-T1
GF00004575	TFCN1702E3344_007736-T1	DBVPG3775_002107-T1
GF00004576	TFCN1702E3344_007737-T1	DBVPG3775_002108-T1
GF00004577	TFCN1702E3344_007738-T1	DBVPG3775_002109-T1
GF00004578	TFCN1702E3344_014451-T1	DBVPG3775_002114-T1
GF00004579	TFCN1702E3344_007743-T1	DBVPG3775_002115-T1
GF00004580	TFCN1702E3344_014453-T1	DBVPG3775_002116-T1
GF00004581	TFCN1702E3344_007745-T1	DBVPG3775_002117-T1
GF00004582	TFCN1702E3344_007747-T1	DBVPG3775_002119-T1
GF00004583	TFCN1702E3344_007770-T1	DBVPG3775_001077-T1
GF00004584	TFCN1702E3344_007771-T1	DBVPG3775_001076-T1
GF00004585	TFCN1702E3344_007772-T1	DBVPG3775_001075-T1
GF00004586	TFCN1702E3344_007773-T1	DBVPG3775_001074-T1
GF00004587	TFCN1702E3344_007775-T1	DBVPG3775_001072-T1
GF00004588	TFCN1702E3344_007776-T1	DBVPG3775_001071-T1
GF00004589	TFCN1702E3344_007777-T1	DBVPG3775_001070-T1
GF00004590	TFCN1702E3344_007778-T1	DBVPG3775_001069-T1
GF00004591	TFCN1702E3344_014233-T1	DBVPG3775_001068-T1
GF00004592	TFCN1702E3344_007780-T1	DBVPG3775_001067-T1
GF00004593	TFCN1702E3344_014229-T1	DBVPG3775_001064-T1
GF00004594	TFCN1702E3344_009279-T1	DBVPG3775_001062-T1
GF00004595	TFCN1702E3344_007786-T1	DBVPG3775_001061-T1
GF00004596	TFCN1702E3344_007787-T1	DBVPG3775_001060-T1
GF00004597	TFCN1702E3344_007790-T1	DBVPG3775_001057-T1
GF00004598	TFCN1702E3344_007791-T1	DBVPG3775_001056-T1
GF00004599	TFCN1702E3344_007793-T1	DBVPG3775_001054-T1
GF00004600	TFCN1702E3344_007795-T1	DBVPG3775_001052-T1
GF00004601	TFCN1702E3344_007796-T1	DBVPG3775_001051-T1
GF00004602	TFCN1702E3344_007801-T1	DBVPG3775_001047-T1
GF00004603	TFCN1702E3344_009261-T1	DBVPG3775_001046-T1
GF00004604	TFCN1702E3344_007804-T1	DBVPG3775_001044-T1
GF00004605	TFCN1702E3344_007806-T1	DBVPG3775_001042-T1
GF00004606	TFCN1702E3344_007810-T1	DBVPG3775_001038-T1
GF00004607	TFCN1702E3344_009254-T1	DBVPG3775_001037-T1
GF00004608	TFCN1702E3344_007812-T1	DBVPG3775_001036-T1
GF00004609	TFCN1702E3344_014612-T1	DBVPG3775_005876-T1
GF00004610	TFCN1702E3344_010737-T1	DBVPG3775_006190-T1
GF00004611	TFCN1702E3344_007831-T1	DBVPG3775_006191-T1
GF00004612	TFCN1702E3344_007832-T1	DBVPG3775_006192-T1
GF00004613	TFCN1702E3344_007833-T1	DBVPG3775_006193-T1
GF00004614	TFCN1702E3344_014317-T1	DBVPG3775_006194-T1
GF00004615	TFCN1702E3344_007835-T1	DBVPG3775_006195-T1
GF00004616	TFCN1702E3344_014319-T1	DBVPG3775_006196-T1
GF00004617	TFCN1702E3344_007837-T1	DBVPG3775_006197-T1
GF00004618	TFCN1702E3344_014321-T1	DBVPG3775_006198-T1
GF00004619	TFCN1702E3344_014322-T1	DBVPG3775_006199-T1
GF00004620	TFCN1702E3344_012338-T1	DBVPG3775_006202-T1
GF00004621	TFCN1702E3344_007841-T1	DBVPG3775_006203-T1
GF00004622	TFCN1702E3344_012330-T1	DBVPG3775_006210-T1
GF00004623	TFCN1702E3344_007847-T1	DBVPG3775_006211-T1
GF00004624	TFCN1702E3344_007849-T1	DBVPG3775_006213-T1
GF00004625	TFCN1702E3344_007851-T1	DBVPG3775_006215-T1
GF00004626	TFCN1702E3344_007854-T1	DBVPG3775_006219-T1
GF00004627	TFCN1702E3344_007857-T1	DBVPG3775_006222-T1
GF00004628	TFCN1702E3344_012317-T1	DBVPG3775_006223-T1
GF00004629	TFCN1702E3344_013077-T1	DBVPG3775_003444-T1
GF00004630	TFCN1702E3344_013076-T1	DBVPG3775_003445-T1
GF00004631	TFCN1702E3344_012298-T1	DBVPG3775_003467-T1
GF00004632	TFCN1702E3344_012299-T1	DBVPG3775_003468-T1
GF00004633	TFCN1702E3344_012300-T1	DBVPG3775_003469-T1
GF00004634	TFCN1702E3344_012303-T1	DBVPG3775_003472-T1
GF00004635	TFCN1702E3344_007878-T1	DBVPG3775_003473-T1
GF00004636	TFCN1702E3344_007879-T1	DBVPG3775_003474-T1
GF00004637	TFCN1702E3344_012306-T1	DBVPG3775_003475-T1
GF00004638	TFCN1702E3344_012307-T1	DBVPG3775_003476-T1
GF00004639	TFCN1702E3344_007882-T1	DBVPG3775_003477-T1
GF00004640	TFCN1702E3344_012309-T1	DBVPG3775_003478-T1
GF00004641	TFCN1702E3344_008191-T1	DBVPG3775_003490-T1
GF00004642	TFCN1702E3344_007885-T1	DBVPG3775_003480-T1
GF00004643	TFCN1702E3344_007887-T1	DBVPG3775_003482-T1
GF00004644	TFCN1702E3344_007888-T1	DBVPG3775_003483-T1
GF00004645	TFCN1702E3344_012315-T1	DBVPG3775_003484-T1
GF00004646	TFCN1702E3344_012316-T1	DBVPG3775_003485-T1
GF00004647	TFCN1702E3344_008187-T1	DBVPG3775_003486-T1
GF00004648	TFCN1702E3344_008189-T1	DBVPG3775_003488-T1
GF00004649	TFCN1702E3344_008193-T1	DBVPG3775_003492-T1
GF00004650	TFCN1702E3344_007898-T1	DBVPG3775_003493-T1
GF00004651	TFCN1702E3344_008195-T1	DBVPG3775_003494-T1
GF00004652	TFCN1702E3344_007900-T1	DBVPG3775_003495-T1
GF00004653	TFCN1702E3344_007903-T1	DBVPG3775_003498-T1
GF00004654	TFCN1702E3344_007904-T1	DBVPG3775_003499-T1
GF00004655	TFCN1702E3344_007905-T1	DBVPG3775_003500-T1
GF00004656	TFCN1702E3344_007907-T1	DBVPG3775_003504-T1
GF00004657	TFCN1702E3344_007908-T1	DBVPG3775_003505-T1
GF00004658	TFCN1702E3344_008205-T1	DBVPG3775_003506-T1
GF00004659	TFCN1702E3344_007910-T1	DBVPG3775_003507-T1
GF00004660	TFCN1702E3344_007911-T1	DBVPG3775_003508-T1
GF00004661	TFCN1702E3344_008208-T1	DBVPG3775_003509-T1
GF00004662	TFCN1702E3344_014692-T1	DBVPG3775_000434-T1
GF00004663	TFCN1702E3344_008000-T1	DBVPG3775_000433-T1
GF00004664	TFCN1702E3344_012181-T1	DBVPG3775_000431-T1
GF00004665	TFCN1702E3344_012182-T1	DBVPG3775_000430-T1
GF00004666	TFCN1702E3344_008005-T1	DBVPG3775_000428-T1
GF00004667	TFCN1702E3344_012185-T1	DBVPG3775_000427-T1
GF00004668	TFCN1702E3344_008008-T1	DBVPG3775_003047-T1
GF00004669	TFCN1702E3344_008009-T1	DBVPG3775_003046-T1
GF00004670	TFCN1702E3344_013621-T1	DBVPG3775_000680-T1
GF00004671	TFCN1702E3344_008400-T1	DBVPG3775_003042-T1
GF00004672	TFCN1702E3344_008399-T1	DBVPG3775_003041-T1
GF00004673	TFCN1702E3344_008398-T1	DBVPG3775_003040-T1
GF00004674	TFCN1702E3344_008396-T1	DBVPG3775_003037-T1
GF00004675	TFCN1702E3344_008395-T1	DBVPG3775_003036-T1
GF00004676	TFCN1702E3344_008022-T1	DBVPG3775_003033-T1
GF00004677	TFCN1702E3344_008391-T1	DBVPG3775_003032-T1
GF00004678	TFCN1702E3344_008026-T1	DBVPG3775_003030-T1
GF00004679	TFCN1702E3344_008027-T1	DBVPG3775_003029-T1
GF00004680	TFCN1702E3344_008386-T1	DBVPG3775_003028-T1
GF00004681	TFCN1702E3344_008384-T1	DBVPG3775_003026-T1
GF00004682	TFCN1702E3344_008031-T1	DBVPG3775_003025-T1
GF00004683	TFCN1702E3344_008380-T1	DBVPG3775_003022-T1
GF00004684	TFCN1702E3344_008379-T1	DBVPG3775_003021-T1
GF00004685	TFCN1702E3344_008375-T1	DBVPG3775_003017-T1
GF00004686	TFCN1702E3344_008040-T1	DBVPG3775_003016-T1
GF00004687	TFCN1702E3344_008042-T1	DBVPG3775_003014-T1
GF00004688	TFCN1702E3344_008371-T1	DBVPG3775_003013-T1
GF00004689	TFCN1702E3344_008370-T1	DBVPG3775_003012-T1
GF00004690	TFCN1702E3344_008045-T1	DBVPG3775_003010-T1
GF00004691	TFCN1702E3344_008046-T1	DBVPG3775_003009-T1
GF00004692	TFCN1702E3344_009699-T1	DBVPG3775_006121-T1
GF00004693	TFCN1702E3344_008095-T1	DBVPG3775_003918-T1
GF00004694	TFCN1702E3344_013136-T1	DBVPG3775_003919-T1
GF00004695	TFCN1702E3344_008097-T1	DBVPG3775_003920-T1
GF00004696	TFCN1702E3344_014098-T1	DBVPG3775_003921-T1
GF00004697	TFCN1702E3344_008100-T1	DBVPG3775_003923-T1
GF00004698	TFCN1702E3344_010540-T1	DBVPG3775_001372-T1
GF00004699	TFCN1702E3344_014103-T1	DBVPG3775_003925-T1
GF00004700	TFCN1702E3344_014104-T1	DBVPG3775_003926-T1
GF00004701	TFCN1702E3344_008103-T1	DBVPG3775_003927-T1
GF00004702	TFCN1702E3344_008107-T1	DBVPG3775_003931-T1
GF00004703	TFCN1702E3344_008108-T1	DBVPG3775_003932-T1
GF00004704	TFCN1702E3344_014111-T1	DBVPG3775_003933-T1
GF00004705	TFCN1702E3344_008110-T1	DBVPG3775_003934-T1
GF00004706	TFCN1702E3344_008166-T1	DBVPG3775_005751-T1
GF00004707	TFCN1702E3344_008173-T1	DBVPG3775_005766-T1
GF00004708	TFCN1702E3344_010335-T1	DBVPG3775_005768-T1
GF00004709	TFCN1702E3344_008179-T1	DBVPG3775_005773-T1
GF00004710	TFCN1702E3344_008180-T1	DBVPG3775_005774-T1
GF00004711	TFCN1702E3344_010328-T1	DBVPG3775_005775-T1
GF00004712	TFCN1702E3344_010327-T1	DBVPG3775_005776-T1
GF00004713	TFCN1702E3344_010326-T1	DBVPG3775_005777-T1
GF00004714	TFCN1702E3344_010321-T1	DBVPG3775_005783-T1
GF00004715	TFCN1702E3344_008212-T1	DBVPG3775_003513-T1
GF00004716	TFCN1702E3344_011800-T1	DBVPG3775_003515-T1
GF00004717	TFCN1702E3344_008215-T1	DBVPG3775_003516-T1
GF00004718	TFCN1702E3344_008216-T1	DBVPG3775_003517-T1
GF00004719	TFCN1702E3344_008217-T1	DBVPG3775_003518-T1
GF00004720	TFCN1702E3344_008218-T1	DBVPG3775_003519-T1
GF00004721	TFCN1702E3344_008220-T1	DBVPG3775_003521-T1
GF00004722	TFCN1702E3344_008221-T1	DBVPG3775_003522-T1
GF00004723	TFCN1702E3344_008224-T1	DBVPG3775_003525-T1
GF00004724	TFCN1702E3344_011789-T1	DBVPG3775_003526-T1
GF00004725	TFCN1702E3344_008226-T1	DBVPG3775_003527-T1
GF00004726	TFCN1702E3344_008227-T1	DBVPG3775_003528-T1
GF00004727	TFCN1702E3344_011786-T1	DBVPG3775_003529-T1
GF00004728	TFCN1702E3344_011784-T1	DBVPG3775_003531-T1
GF00004729	TFCN1702E3344_008231-T1	DBVPG3775_003532-T1
GF00004730	TFCN1702E3344_013597-T1	DBVPG3775_005607-T1
GF00004731	TFCN1702E3344_013598-T1	DBVPG3775_005608-T1
GF00004732	TFCN1702E3344_008235-T1	DBVPG3775_005610-T1
GF00004733	TFCN1702E3344_008236-T1	DBVPG3775_005611-T1
GF00004734	TFCN1702E3344_008239-T1	DBVPG3775_005614-T1
GF00004735	TFCN1702E3344_010775-T1	DBVPG3775_005615-T1
GF00004736	TFCN1702E3344_010776-T1	DBVPG3775_005617-T1
GF00004737	TFCN1702E3344_010778-T1	DBVPG3775_005619-T1
GF00004738	TFCN1702E3344_008244-T1	DBVPG3775_005620-T1
GF00004739	TFCN1702E3344_010783-T1	DBVPG3775_005623-T1
GF00004740	TFCN1702E3344_008249-T1	DBVPG3775_005624-T1
GF00004741	TFCN1702E3344_010785-T1	DBVPG3775_005625-T1
GF00004742	TFCN1702E3344_010787-T1	DBVPG3775_005627-T1
GF00004743	TFCN1702E3344_008257-T1	DBVPG3775_005630-T1
GF00004744	TFCN1702E3344_008258-T1	DBVPG3775_005631-T1
GF00004745	TFCN1702E3344_010795-T1	DBVPG3775_005634-T1
GF00004746	TFCN1702E3344_008267-T1	DBVPG3775_007345-T1
GF00004747	TFCN1702E3344_008271-T1	DBVPG3775_007341-T1
GF00004748	TFCN1702E3344_013875-T1	DBVPG3775_007340-T1
GF00004749	TFCN1702E3344_013876-T1	DBVPG3775_007339-T1
GF00004750	TFCN1702E3344_008274-T1	DBVPG3775_007338-T1
GF00004751	TFCN1702E3344_008277-T1	DBVPG3775_007335-T1
GF00004752	TFCN1702E3344_008278-T1	DBVPG3775_007334-T1
GF00004753	TFCN1702E3344_008280-T1	DBVPG3775_007332-T1
GF00004754	TFCN1702E3344_008282-T1	DBVPG3775_007330-T1
GF00004755	TFCN1702E3344_013217-T1	DBVPG3775_007443-T1
GF00004756	TFCN1702E3344_008285-T1	DBVPG3775_007445-T1
GF00004757	TFCN1702E3344_008286-T1	DBVPG3775_007446-T1
GF00004758	TFCN1702E3344_008287-T1	DBVPG3775_007447-T1
GF00004759	TFCN1702E3344_008288-T1	DBVPG3775_007448-T1
GF00004760	TFCN1702E3344_008289-T1	DBVPG3775_007449-T1
GF00004761	TFCN1702E3344_008291-T1	DBVPG3775_006813-T1
GF00004762	TFCN1702E3344_011325-T1	DBVPG3775_006807-T1
GF00004763	TFCN1702E3344_008299-T1	DBVPG3775_006804-T1
GF00004764	TFCN1702E3344_008300-T1	DBVPG3775_006803-T1
GF00004765	TFCN1702E3344_008302-T1	DBVPG3775_006801-T1
GF00004766	TFCN1702E3344_008303-T1	DBVPG3775_006800-T1
GF00004767	TFCN1702E3344_008306-T1	DBVPG3775_006797-T1
GF00004768	TFCN1702E3344_013459-T1	DBVPG3775_001560-T1
GF00004769	TFCN1702E3344_013458-T1	DBVPG3775_001561-T1
GF00004770	TFCN1702E3344_008409-T1	DBVPG3775_001562-T1
GF00004771	TFCN1702E3344_008410-T1	DBVPG3775_001563-T1
GF00004772	TFCN1702E3344_008412-T1	DBVPG3775_001566-T1
GF00004773	TFCN1702E3344_013453-T1	DBVPG3775_001567-T1
GF00004774	TFCN1702E3344_013452-T1	DBVPG3775_001568-T1
GF00004775	TFCN1702E3344_008415-T1	DBVPG3775_001569-T1
GF00004776	TFCN1702E3344_008416-T1	DBVPG3775_001570-T1
GF00004777	TFCN1702E3344_013448-T1	DBVPG3775_001571-T1
GF00004778	TFCN1702E3344_008418-T1	DBVPG3775_001573-T1
GF00004779	TFCN1702E3344_013446-T1	DBVPG3775_001574-T1
GF00004780	TFCN1702E3344_013681-T1	DBVPG3775_001575-T1
GF00004781	TFCN1702E3344_013683-T1	DBVPG3775_001577-T1
GF00004782	TFCN1702E3344_013684-T1	DBVPG3775_001578-T1
GF00004783	TFCN1702E3344_013685-T1	DBVPG3775_001579-T1
GF00004784	TFCN1702E3344_013686-T1	DBVPG3775_001580-T1
GF00004785	TFCN1702E3344_013687-T1	DBVPG3775_001581-T1
GF00004786	TFCN1702E3344_008427-T1	DBVPG3775_001582-T1
GF00004787	TFCN1702E3344_013689-T1	DBVPG3775_001583-T1
GF00004788	TFCN1702E3344_008432-T1	DBVPG3775_001587-T1
GF00004789	TFCN1702E3344_013694-T1	DBVPG3775_001588-T1
GF00004790	TFCN1702E3344_011164-T1	DBVPG3775_001590-T1
GF00004791	TFCN1702E3344_011162-T1	DBVPG3775_001592-T1
GF00004792	TFCN1702E3344_008438-T1	DBVPG3775_001593-T1
GF00004793	TFCN1702E3344_008439-T1	DBVPG3775_001594-T1
GF00004794	TFCN1702E3344_011158-T1	DBVPG3775_001596-T1
GF00004795	TFCN1702E3344_011155-T1	DBVPG3775_001598-T1
GF00004796	TFCN1702E3344_011154-T1	DBVPG3775_001599-T1
GF00004797	TFCN1702E3344_008445-T1	DBVPG3775_001600-T1
GF00004798	TFCN1702E3344_011152-T1	DBVPG3775_001601-T1
GF00004799	TFCN1702E3344_011149-T1	DBVPG3775_001604-T1
GF00004800	TFCN1702E3344_010227-T1	DBVPG3775_005433-T1
GF00004801	TFCN1702E3344_008454-T1	DBVPG3775_005434-T1
GF00004802	TFCN1702E3344_008459-T1	DBVPG3775_005437-T1
GF00004803	TFCN1702E3344_010232-T1	DBVPG3775_005438-T1
GF00004804	TFCN1702E3344_008461-T1	DBVPG3775_005439-T1
GF00004805	TFCN1702E3344_010234-T1	DBVPG3775_005440-T1
GF00004806	TFCN1702E3344_010238-T1	DBVPG3775_005443-T1
GF00004807	TFCN1702E3344_008466-T1	DBVPG3775_005444-T1
GF00004808	TFCN1702E3344_010241-T1	DBVPG3775_005446-T1
GF00004809	TFCN1702E3344_008468-T1	DBVPG3775_005447-T1
GF00004810	TFCN1702E3344_010243-T1	DBVPG3775_005448-T1
GF00004811	TFCN1702E3344_010245-T1	DBVPG3775_005450-T1
GF00004812	TFCN1702E3344_008474-T1	DBVPG3775_001638-T1
GF00004813	TFCN1702E3344_010248-T1	DBVPG3775_001637-T1
GF00004814	TFCN1702E3344_010250-T1	DBVPG3775_001635-T1
GF00004815	TFCN1702E3344_008478-T1	DBVPG3775_001634-T1
GF00004816	TFCN1702E3344_008479-T1	DBVPG3775_001633-T1
GF00004817	TFCN1702E3344_008480-T1	DBVPG3775_001632-T1
GF00004818	TFCN1702E3344_008481-T1	DBVPG3775_001631-T1
GF00004819	TFCN1702E3344_008483-T1	DBVPG3775_001628-T1
GF00004820	TFCN1702E3344_010259-T1	DBVPG3775_001626-T1
GF00004821	TFCN1702E3344_008486-T1	DBVPG3775_001625-T1
GF00004822	TFCN1702E3344_010261-T1	DBVPG3775_001624-T1
GF00004823	TFCN1702E3344_010263-T1	DBVPG3775_001621-T1
GF00004824	TFCN1702E3344_008490-T1	DBVPG3775_001620-T1
GF00004825	TFCN1702E3344_010265-T1	DBVPG3775_001619-T1
GF00004826	TFCN1702E3344_011135-T1	DBVPG3775_001617-T1
GF00004827	TFCN1702E3344_011137-T1	DBVPG3775_001615-T1
GF00004828	TFCN1702E3344_008497-T1	DBVPG3775_001614-T1
GF00004829	TFCN1702E3344_008498-T1	DBVPG3775_001613-T1
GF00004830	TFCN1702E3344_008499-T1	DBVPG3775_001612-T1
GF00004831	TFCN1702E3344_008503-T1	DBVPG3775_001608-T1
GF00004832	TFCN1702E3344_008558-T1	DBVPG3775_000415-T1
GF00004833	TFCN1702E3344_011616-T1	DBVPG3775_000413-T1
GF00004834	TFCN1702E3344_008561-T1	DBVPG3775_000412-T1
GF00004835	TFCN1702E3344_011613-T1	DBVPG3775_000410-T1
GF00004836	TFCN1702E3344_011612-T1	DBVPG3775_000409-T1
GF00004837	TFCN1702E3344_011611-T1	DBVPG3775_000408-T1
GF00004838	TFCN1702E3344_008566-T1	DBVPG3775_000407-T1
GF00004839	TFCN1702E3344_011607-T1	DBVPG3775_000405-T1
GF00004840	TFCN1702E3344_008569-T1	DBVPG3775_000404-T1
GF00004841	TFCN1702E3344_008570-T1	DBVPG3775_000403-T1
GF00004842	TFCN1702E3344_011604-T1	DBVPG3775_000402-T1
GF00004843	TFCN1702E3344_008576-T1	DBVPG3775_000396-T1
GF00004844	TFCN1702E3344_010891-T1	DBVPG3775_002372-T1
GF00004845	TFCN1702E3344_008935-T1	DBVPG3775_002371-T1
GF00004846	TFCN1702E3344_008936-T1	DBVPG3775_002370-T1
GF00004847	TFCN1702E3344_008939-T1	DBVPG3775_002367-T1
GF00004848	TFCN1702E3344_008941-T1	DBVPG3775_002365-T1
GF00004849	TFCN1702E3344_008943-T1	DBVPG3775_002363-T1
GF00004850	TFCN1702E3344_008944-T1	DBVPG3775_002362-T1
GF00004851	TFCN1702E3344_008947-T1	DBVPG3775_000747-T1
GF00004852	TFCN1702E3344_008948-T1	DBVPG3775_000748-T1
GF00004853	TFCN1702E3344_008949-T1	DBVPG3775_000749-T1
GF00004854	TFCN1702E3344_008950-T1	DBVPG3775_000750-T1
GF00004855	TFCN1702E3344_008951-T1	DBVPG3775_000751-T1
GF00004856	TFCN1702E3344_008952-T1	DBVPG3775_000752-T1
GF00004857	TFCN1702E3344_008955-T1	DBVPG3775_000755-T1
GF00004858	TFCN1702E3344_010869-T1	DBVPG3775_000756-T1
GF00004859	TFCN1702E3344_008957-T1	DBVPG3775_000757-T1
GF00004860	TFCN1702E3344_011951-T1	DBVPG3775_002138-T1
GF00004861	TFCN1702E3344_008958-T1	DBVPG3775_000758-T1
GF00004862	TFCN1702E3344_008961-T1	DBVPG3775_000761-T1
GF00004863	TFCN1702E3344_008962-T1	DBVPG3775_000762-T1
GF00004864	TFCN1702E3344_008965-T1	DBVPG3775_000765-T1
GF00004865	TFCN1702E3344_008966-T1	DBVPG3775_000766-T1
GF00004866	TFCN1702E3344_008967-T1	DBVPG3775_000767-T1
GF00004867	TFCN1702E3344_014212-T1	DBVPG3775_000768-T1
GF00004868	TFCN1702E3344_008969-T1	DBVPG3775_000769-T1
GF00004869	TFCN1702E3344_014214-T1	DBVPG3775_000771-T1
GF00004870	TFCN1702E3344_011107-T1	DBVPG3775_005356-T1
GF00004871	TFCN1702E3344_009054-T1	DBVPG3775_005360-T1
GF00004872	TFCN1702E3344_011112-T1	DBVPG3775_005361-T1
GF00004873	TFCN1702E3344_011114-T1	DBVPG3775_005363-T1
GF00004874	TFCN1702E3344_009058-T1	DBVPG3775_005364-T1
GF00004875	TFCN1702E3344_009167-T1	DBVPG3775_007228-T1
GF00004876	TFCN1702E3344_011257-T1	DBVPG3775_007227-T1
GF00004877	TFCN1702E3344_011255-T1	DBVPG3775_007225-T1
GF00004878	TFCN1702E3344_011252-T1	DBVPG3775_007222-T1
GF00004879	TFCN1702E3344_009322-T1	DBVPG3775_003238-T1
GF00004880	TFCN1702E3344_009323-T1	DBVPG3775_003239-T1
GF00004881	TFCN1702E3344_009324-T1	DBVPG3775_003240-T1
GF00004882	TFCN1702E3344_009325-T1	DBVPG3775_003241-T1
GF00004883	TFCN1702E3344_013044-T1	DBVPG3775_003243-T1
GF00004884	TFCN1702E3344_009333-T1	DBVPG3775_003250-T1
GF00004885	TFCN1702E3344_009336-T1	DBVPG3775_003253-T1
GF00004886	TFCN1702E3344_013056-T1	DBVPG3775_003254-T1
GF00004887	TFCN1702E3344_009339-T1	DBVPG3775_003256-T1
GF00004888	TFCN1702E3344_009347-T1	DBVPG3775_003262-T1
GF00004889	TFCN1702E3344_009349-T1	DBVPG3775_003264-T1
GF00004890	TFCN1702E3344_009790-T1	DBVPG3775_003265-T1
GF00004891	TFCN1702E3344_009351-T1	DBVPG3775_003266-T1
GF00004892	TFCN1702E3344_009786-T1	DBVPG3775_003270-T1
GF00004893	TFCN1702E3344_009783-T1	DBVPG3775_003271-T1
GF00004894	TFCN1702E3344_009371-T1	DBVPG3775_006690-T1
GF00004895	TFCN1702E3344_010923-T1	DBVPG3775_006689-T1
GF00004896	TFCN1702E3344_010922-T1	DBVPG3775_006688-T1
GF00004897	TFCN1702E3344_010921-T1	DBVPG3775_006687-T1
GF00004898	TFCN1702E3344_009375-T1	DBVPG3775_006686-T1
GF00004899	TFCN1702E3344_009377-T1	DBVPG3775_006683-T1
GF00004900	TFCN1702E3344_010916-T1	DBVPG3775_006682-T1
GF00004901	TFCN1702E3344_009379-T1	DBVPG3775_006681-T1
GF00004902	TFCN1702E3344_009380-T1	DBVPG3775_006680-T1
GF00004903	TFCN1702E3344_010913-T1	DBVPG3775_006679-T1
GF00004904	TFCN1702E3344_009382-T1	DBVPG3775_006678-T1
GF00004905	TFCN1702E3344_010910-T1	DBVPG3775_006676-T1
GF00004906	TFCN1702E3344_009385-T1	DBVPG3775_006675-T1
GF00004907	TFCN1702E3344_010908-T1	DBVPG3775_006674-T1
GF00004908	TFCN1702E3344_009388-T1	DBVPG3775_006672-T1
GF00004909	TFCN1702E3344_010905-T1	DBVPG3775_006671-T1
GF00004910	TFCN1702E3344_010902-T1	DBVPG3775_006668-T1
GF00004911	TFCN1702E3344_009394-T1	DBVPG3775_006666-T1
GF00004912	TFCN1702E3344_010899-T1	DBVPG3775_006665-T1
GF00004913	TFCN1702E3344_009396-T1	DBVPG3775_006664-T1
GF00004914	TFCN1702E3344_010897-T1	DBVPG3775_006663-T1
GF00004915	TFCN1702E3344_009399-T1	DBVPG3775_006661-T1
GF00004916	TFCN1702E3344_009400-T1	DBVPG3775_006660-T1
GF00004917	TFCN1702E3344_009404-T1	DBVPG3775_002315-T1
GF00004918	TFCN1702E3344_009409-T1	DBVPG3775_002310-T1
GF00004919	TFCN1702E3344_009414-T1	DBVPG3775_002305-T1
GF00004920	TFCN1702E3344_009416-T1	DBVPG3775_002303-T1
GF00004921	TFCN1702E3344_011045-T1	DBVPG3775_006553-T1
GF00004922	TFCN1702E3344_011046-T1	DBVPG3775_006554-T1
GF00004923	TFCN1702E3344_011049-T1	DBVPG3775_006557-T1
GF00004924	TFCN1702E3344_009583-T1	DBVPG3775_006558-T1
GF00004925	TFCN1702E3344_009584-T1	DBVPG3775_006559-T1
GF00004926	TFCN1702E3344_011052-T1	DBVPG3775_006560-T1
GF00004927	TFCN1702E3344_009586-T1	DBVPG3775_006561-T1
GF00004928	TFCN1702E3344_011057-T1	DBVPG3775_006565-T1
GF00004929	TFCN1702E3344_009592-T1	DBVPG3775_006566-T1
GF00004930	TFCN1702E3344_011060-T1	DBVPG3775_006569-T1
GF00004931	TFCN1702E3344_009595-T1	DBVPG3775_006570-T1
GF00004932	TFCN1702E3344_011062-T1	DBVPG3775_006571-T1
GF00004933	TFCN1702E3344_011063-T1	DBVPG3775_006572-T1
