	Rhodotorula_mucilaginosa_TFCN_25-0-2E333-1.cds.fa
GF00004490	TFCN2502E3331_014123-T1, TFCN2502E3331_014058-T1
GF00004491	TFCN2502E3331_009726-T1, TFCN2502E3331_008474-T1
GF00004492	TFCN2502E3331_011629-T1, TFCN2502E3331_013354-T1
GF00004493	TFCN2502E3331_013655-T1, TFCN2502E3331_000861-T1
GF00004494	TFCN2502E3331_005712-T1, TFCN2502E3331_001702-T1
GF00004495	TFCN2502E3331_008627-T1, TFCN2502E3331_003882-T1
GF00004496	TFCN2502E3331_001082-T1, TFCN2502E3331_000831-T1
GF00004497	TFCN2502E3331_001034-T1, TFCN2502E3331_000785-T1
GF00004498	TFCN2502E3331_014529-T1, TFCN2502E3331_014439-T1
GF00004499	TFCN2502E3331_005695-T1, TFCN2502E3331_010261-T1
GF00004500	TFCN2502E3331_012850-T1, TFCN2502E3331_008001-T1
GF00004501	TFCN2502E3331_009431-T1, TFCN2502E3331_003262-T1
GF00004502	TFCN2502E3331_006184-T1, TFCN2502E3331_002871-T1
GF00004503	TFCN2502E3331_014035-T1, TFCN2502E3331_014383-T1
GF00004504	TFCN2502E3331_004157-T1, TFCN2502E3331_002482-T1
GF00004505	TFCN2502E3331_001384-T1, TFCN2502E3331_001629-T1
GF00004506	TFCN2502E3331_002965-T1, TFCN2502E3331_008970-T1
GF00004507	TFCN2502E3331_005130-T1, TFCN2502E3331_013107-T1
GF00004508	TFCN2502E3331_010427-T1, TFCN2502E3331_006469-T1
GF00004509	TFCN2502E3331_010297-T1, TFCN2502E3331_000437-T1
GF00004510	TFCN2502E3331_000157-T1, TFCN2502E3331_002559-T1
GF00004511	TFCN2502E3331_012808-T1, TFCN2502E3331_006148-T1
GF00004512	TFCN2502E3331_010343-T1, TFCN2502E3331_000002-T1
GF00004513	TFCN2502E3331_004912-T1, TFCN2502E3331_002187-T1
GF00004514	TFCN2502E3331_010608-T1, TFCN2502E3331_003585-T1
GF00004515	TFCN2502E3331_008394-T1, TFCN2502E3331_000250-T1
GF00004516	TFCN2502E3331_014095-T1, TFCN2502E3331_000354-T1
GF00004517	TFCN2502E3331_000806-T1, TFCN2502E3331_001056-T1
GF00004518	TFCN2502E3331_000259-T1, TFCN2502E3331_002522-T1
GF00004519	TFCN2502E3331_007326-T1, TFCN2502E3331_008363-T1
GF00004520	TFCN2502E3331_012536-T1, TFCN2502E3331_010076-T1
GF00004521	TFCN2502E3331_006756-T1, TFCN2502E3331_008549-T1
GF00004522	TFCN2502E3331_012600-T1, TFCN2502E3331_004771-T1
GF00004523	TFCN2502E3331_005955-T1, TFCN2502E3331_011789-T1
GF00004524	TFCN2502E3331_007202-T1, TFCN2502E3331_005615-T1
GF00004525	TFCN2502E3331_009472-T1, TFCN2502E3331_003311-T1
GF00004526	TFCN2502E3331_005631-T1, TFCN2502E3331_007218-T1
GF00004527	TFCN2502E3331_001946-T1, TFCN2502E3331_002270-T1
GF00004528	TFCN2502E3331_002784-T1, TFCN2502E3331_005240-T1
GF00004529	TFCN2502E3331_000439-T1, TFCN2502E3331_010295-T1
GF00004530	TFCN2502E3331_011960-T1, TFCN2502E3331_008105-T1
GF00004531	TFCN2502E3331_014143-T1, TFCN2502E3331_013610-T1
GF00004532	TFCN2502E3331_001800-T1, TFCN2502E3331_002048-T1
GF00004533	TFCN2502E3331_010005-T1, TFCN2502E3331_007393-T1
GF00004534	TFCN2502E3331_010611-T1, TFCN2502E3331_003589-T1
GF00004535	TFCN2502E3331_010192-T1, TFCN2502E3331_007225-T1
GF00004536	TFCN2502E3331_003501-T1, TFCN2502E3331_005006-T1
GF00004537	TFCN2502E3331_009803-T1, TFCN2502E3331_000522-T1
GF00004538	TFCN2502E3331_006577-T1, TFCN2502E3331_005442-T1
GF00004539	TFCN2502E3331_014639-T1, TFCN2502E3331_009249-T1
GF00004540	TFCN2502E3331_012352-T1, TFCN2502E3331_009857-T1
GF00004541	TFCN2502E3331_002610-T1, TFCN2502E3331_000107-T1
GF00004542	TFCN2502E3331_011760-T1, TFCN2502E3331_010790-T1
GF00004543	TFCN2502E3331_013575-T1, TFCN2502E3331_013812-T1
GF00004544	TFCN2502E3331_014261-T1, TFCN2502E3331_010166-T1
GF00004545	TFCN2502E3331_009469-T1, TFCN2502E3331_003308-T1
GF00004546	TFCN2502E3331_009077-T1, TFCN2502E3331_014563-T1
GF00004547	TFCN2502E3331_010993-T1, TFCN2502E3331_009663-T1
GF00004548	TFCN2502E3331_005968-T1, TFCN2502E3331_009201-T1
GF00004549	TFCN2502E3331_010876-T1, TFCN2502E3331_011528-T1
GF00004550	TFCN2502E3331_003097-T1, TFCN2502E3331_006261-T1
GF00004551	TFCN2502E3331_011961-T1, TFCN2502E3331_008106-T1
GF00004552	TFCN2502E3331_010159-T1, TFCN2502E3331_012455-T1
GF00004553	TFCN2502E3331_003593-T1, TFCN2502E3331_004032-T1
GF00004554	TFCN2502E3331_012139-T1, TFCN2502E3331_008679-T1
GF00004555	TFCN2502E3331_005314-T1, TFCN2502E3331_002855-T1
GF00004556	TFCN2502E3331_006718-T1, TFCN2502E3331_008590-T1
GF00004557	TFCN2502E3331_007690-T1, TFCN2502E3331_007602-T1
GF00004558	TFCN2502E3331_014367-T1, TFCN2502E3331_006914-T1
GF00004559	TFCN2502E3331_006177-T1, TFCN2502E3331_002878-T1
GF00004560	TFCN2502E3331_005388-T1, TFCN2502E3331_002918-T1
GF00004561	TFCN2502E3331_008757-T1, TFCN2502E3331_004419-T1
GF00004562	TFCN2502E3331_000194-T1, TFCN2502E3331_008844-T1
GF00004563	TFCN2502E3331_009348-T1, TFCN2502E3331_004714-T1
GF00004564	TFCN2502E3331_007671-T1, TFCN2502E3331_012980-T1
GF00004565	TFCN2502E3331_010568-T1, TFCN2502E3331_007126-T1
GF00004566	TFCN2502E3331_011628-T1, TFCN2502E3331_013353-T1
GF00004567	TFCN2502E3331_013485-T1, TFCN2502E3331_005140-T1
GF00004568	TFCN2502E3331_004516-T1, TFCN2502E3331_001135-T1
GF00004569	TFCN2502E3331_011296-T1, TFCN2502E3331_003038-T1
GF00004570	TFCN2502E3331_012267-T1, TFCN2502E3331_009390-T1
GF00004571	TFCN2502E3331_013597-T1, TFCN2502E3331_005525-T1
GF00004572	TFCN2502E3331_013129-T1, TFCN2502E3331_013310-T1
GF00004573	TFCN2502E3331_005738-T1, TFCN2502E3331_001728-T1
GF00004574	TFCN2502E3331_006893-T1, TFCN2502E3331_004821-T1
GF00004575	TFCN2502E3331_006361-T1, TFCN2502E3331_004576-T1
GF00004576	TFCN2502E3331_001892-T1, TFCN2502E3331_002215-T1
GF00004577	TFCN2502E3331_003970-T1, TFCN2502E3331_003659-T1
GF00004578	TFCN2502E3331_003141-T1, TFCN2502E3331_006216-T1
GF00004579	TFCN2502E3331_005934-T1, TFCN2502E3331_014504-T1
GF00004580	TFCN2502E3331_009885-T1, TFCN2502E3331_012214-T1
GF00004581	TFCN2502E3331_009410-T1, TFCN2502E3331_009923-T1
GF00004582	TFCN2502E3331_002782-T1, TFCN2502E3331_005238-T1
GF00004583	TFCN2502E3331_012121-T1, TFCN2502E3331_007724-T1
GF00004584	TFCN2502E3331_003758-T1, TFCN2502E3331_006931-T1
GF00004585	TFCN2502E3331_001154-T1, TFCN2502E3331_004536-T1
GF00004586	TFCN2502E3331_008131-T1, TFCN2502E3331_002719-T1
GF00004587	TFCN2502E3331_009257-T1, TFCN2502E3331_013842-T1
GF00004588	TFCN2502E3331_008430-T1, TFCN2502E3331_000339-T1
GF00004589	TFCN2502E3331_011854-T1, TFCN2502E3331_011158-T1
GF00004590	TFCN2502E3331_008703-T1, TFCN2502E3331_014629-T1
GF00004591	TFCN2502E3331_004383-T1, TFCN2502E3331_008790-T1
GF00004592	TFCN2502E3331_005563-T1, TFCN2502E3331_007152-T1
GF00004593	TFCN2502E3331_014615-T1, TFCN2502E3331_005137-T1
GF00004594	TFCN2502E3331_000218-T1, TFCN2502E3331_008868-T1
GF00004595	TFCN2502E3331_001643-T1, TFCN2502E3331_001369-T1
GF00004596	TFCN2502E3331_013716-T1, TFCN2502E3331_003082-T1
GF00004597	TFCN2502E3331_004186-T1, TFCN2502E3331_014235-T1
GF00004598	TFCN2502E3331_004414-T1, TFCN2502E3331_008762-T1
GF00004599	TFCN2502E3331_003098-T1, TFCN2502E3331_006260-T1
GF00004600	TFCN2502E3331_009905-T1, TFCN2502E3331_014044-T1
GF00004601	TFCN2502E3331_008585-T1, TFCN2502E3331_006722-T1
GF00004602	TFCN2502E3331_007601-T1, TFCN2502E3331_007689-T1
GF00004603	TFCN2502E3331_004804-T1, TFCN2502E3331_006878-T1
GF00004604	TFCN2502E3331_003494-T1, TFCN2502E3331_005013-T1
GF00004605	TFCN2502E3331_006175-T1, TFCN2502E3331_002880-T1
GF00004606	TFCN2502E3331_010140-T1, TFCN2502E3331_012474-T1
GF00004607	TFCN2502E3331_002587-T1, TFCN2502E3331_000131-T1
GF00004608	TFCN2502E3331_006788-T1, TFCN2502E3331_007877-T1
GF00004609	TFCN2502E3331_010772-T1, TFCN2502E3331_011741-T1
GF00004610	TFCN2502E3331_007347-T1, TFCN2502E3331_008348-T1
GF00004611	TFCN2502E3331_008083-T1, TFCN2502E3331_011502-T1
GF00004612	TFCN2502E3331_011170-T1, TFCN2502E3331_011862-T1
GF00004613	TFCN2502E3331_000122-T1, TFCN2502E3331_002596-T1
GF00004614	TFCN2502E3331_014256-T1, TFCN2502E3331_008276-T1
GF00004615	TFCN2502E3331_002058-T1, TFCN2502E3331_001810-T1
GF00004616	TFCN2502E3331_010615-T1, TFCN2502E3331_003592-T1
GF00004617	TFCN2502E3331_010953-T1, TFCN2502E3331_009792-T1
GF00004618	TFCN2502E3331_005993-T1, TFCN2502E3331_009182-T1
GF00004619	TFCN2502E3331_001475-T1, TFCN2502E3331_001534-T1
GF00004620	TFCN2502E3331_000334-T1, TFCN2502E3331_008435-T1
GF00004621	TFCN2502E3331_001421-T1, TFCN2502E3331_001590-T1
GF00004622	TFCN2502E3331_012569-T1, TFCN2502E3331_012166-T1
GF00004623	TFCN2502E3331_007654-T1, TFCN2502E3331_007748-T1
GF00004624	TFCN2502E3331_003611-T1, TFCN2502E3331_004015-T1
GF00004625	TFCN2502E3331_004810-T1, TFCN2502E3331_006884-T1
GF00004626	TFCN2502E3331_005840-T1, TFCN2502E3331_012953-T1
GF00004627	TFCN2502E3331_012828-T1, TFCN2502E3331_006167-T1
GF00004628	TFCN2502E3331_000470-T1, TFCN2502E3331_011368-T1
GF00004629	TFCN2502E3331_000909-T1, TFCN2502E3331_000669-T1
GF00004630	TFCN2502E3331_011363-T1, TFCN2502E3331_000475-T1
GF00004631	TFCN2502E3331_011852-T1, TFCN2502E3331_011156-T1
GF00004632	TFCN2502E3331_003135-T1, TFCN2502E3331_006222-T1
GF00004633	TFCN2502E3331_009812-T1, TFCN2502E3331_000534-T1
GF00004634	TFCN2502E3331_005429-T1, TFCN2502E3331_003410-T1
GF00004635	TFCN2502E3331_000588-T1, TFCN2502E3331_012796-T1
GF00004636	TFCN2502E3331_011500-T1, TFCN2502E3331_008085-T1
GF00004637	TFCN2502E3331_000719-T1, TFCN2502E3331_000964-T1
GF00004638	TFCN2502E3331_013814-T1, TFCN2502E3331_013577-T1
GF00004639	TFCN2502E3331_013372-T1, TFCN2502E3331_009946-T1
GF00004640	TFCN2502E3331_005979-T1, TFCN2502E3331_009191-T1
GF00004641	TFCN2502E3331_006689-T1, TFCN2502E3331_011258-T1
GF00004642	TFCN2502E3331_005451-T1, TFCN2502E3331_006568-T1
GF00004643	TFCN2502E3331_006977-T1, TFCN2502E3331_004221-T1
GF00004644	TFCN2502E3331_007778-T1, TFCN2502E3331_010854-T1
GF00004645	TFCN2502E3331_014535-T1, TFCN2502E3331_008323-T1
GF00004646	TFCN2502E3331_007213-T1, TFCN2502E3331_005626-T1
GF00004647	TFCN2502E3331_001081-T1, TFCN2502E3331_000830-T1
GF00004648	TFCN2502E3331_010670-T1, TFCN2502E3331_011545-T1
GF00004649	TFCN2502E3331_005043-T1, TFCN2502E3331_012700-T1
GF00004650	TFCN2502E3331_008836-T1, TFCN2502E3331_000186-T1
GF00004651	TFCN2502E3331_010601-T1, TFCN2502E3331_003578-T1
GF00004652	TFCN2502E3331_002540-T1, TFCN2502E3331_000175-T1
GF00004653	TFCN2502E3331_014109-T1, TFCN2502E3331_008901-T1
GF00004654	TFCN2502E3331_004449-T1, TFCN2502E3331_007514-T1
GF00004655	TFCN2502E3331_004139-T1, TFCN2502E3331_002467-T1
GF00004656	TFCN2502E3331_002705-T1, TFCN2502E3331_008145-T1
GF00004657	TFCN2502E3331_006056-T1, TFCN2502E3331_012968-T1
GF00004658	TFCN2502E3331_005368-T1, TFCN2502E3331_003337-T1
GF00004659	TFCN2502E3331_011878-T1, TFCN2502E3331_008737-T1
GF00004660	TFCN2502E3331_014501-T1, TFCN2502E3331_009936-T1
GF00004661	TFCN2502E3331_001546-T1, TFCN2502E3331_001462-T1
GF00004662	TFCN2502E3331_003708-T1, TFCN2502E3331_003923-T1
GF00004663	TFCN2502E3331_002970-T1, TFCN2502E3331_008975-T1
GF00004664	TFCN2502E3331_005762-T1, TFCN2502E3331_013193-T1
GF00004665	TFCN2502E3331_014611-T1, TFCN2502E3331_014645-T1
GF00004666	TFCN2502E3331_013325-T1, TFCN2502E3331_008411-T1
GF00004667	TFCN2502E3331_000877-T1, TFCN2502E3331_010365-T1
GF00004668	TFCN2502E3331_006873-T1, TFCN2502E3331_004799-T1
GF00004669	TFCN2502E3331_006591-T1, TFCN2502E3331_013057-T1
GF00004670	TFCN2502E3331_006586-T1, TFCN2502E3331_013052-T1
GF00004671	TFCN2502E3331_004086-T1, TFCN2502E3331_002410-T1
GF00004672	TFCN2502E3331_006318-T1, TFCN2502E3331_004619-T1
GF00004673	TFCN2502E3331_001375-T1, TFCN2502E3331_001637-T1
GF00004674	TFCN2502E3331_008353-T1, TFCN2502E3331_007338-T1
GF00004675	TFCN2502E3331_013819-T1, TFCN2502E3331_012652-T1
GF00004676	TFCN2502E3331_007187-T1, TFCN2502E3331_005600-T1
GF00004677	TFCN2502E3331_013021-T1, TFCN2502E3331_012009-T1
GF00004678	TFCN2502E3331_013227-T1, TFCN2502E3331_014308-T1
GF00004679	TFCN2502E3331_009831-T1, TFCN2502E3331_000553-T1
GF00004680	TFCN2502E3331_004342-T1, TFCN2502E3331_011970-T1
GF00004681	TFCN2502E3331_007636-T1, TFCN2502E3331_011587-T1
GF00004682	TFCN2502E3331_011713-T1, TFCN2502E3331_006434-T1
GF00004683	TFCN2502E3331_004748-T1, TFCN2502E3331_009317-T1
GF00004684	TFCN2502E3331_007723-T1, TFCN2502E3331_012120-T1
GF00004685	TFCN2502E3331_012737-T1, TFCN2502E3331_013918-T1
GF00004686	TFCN2502E3331_011705-T1, TFCN2502E3331_006424-T1
GF00004687	TFCN2502E3331_005244-T1, TFCN2502E3331_002787-T1
GF00004688	TFCN2502E3331_012935-T1, TFCN2502E3331_005858-T1
GF00004689	TFCN2502E3331_003969-T1, TFCN2502E3331_003660-T1
GF00004690	TFCN2502E3331_008919-T1, TFCN2502E3331_012660-T1
GF00004691	TFCN2502E3331_010260-T1, TFCN2502E3331_005694-T1
GF00004692	TFCN2502E3331_011515-T1, TFCN2502E3331_011513-T1
GF00004693	TFCN2502E3331_001612-T1, TFCN2502E3331_001401-T1
GF00004694	TFCN2502E3331_007900-T1, TFCN2502E3331_008251-T1
GF00004695	TFCN2502E3331_003961-T1, TFCN2502E3331_003669-T1
GF00004696	TFCN2502E3331_000976-T1, TFCN2502E3331_000729-T1
GF00004697	TFCN2502E3331_006475-T1, TFCN2502E3331_010433-T1
GF00004698	TFCN2502E3331_012287-T1, TFCN2502E3331_011872-T1
GF00004699	TFCN2502E3331_001323-T1, TFCN2502E3331_001687-T1
GF00004700	TFCN2502E3331_000813-T1, TFCN2502E3331_001062-T1
GF00004701	TFCN2502E3331_004626-T1, TFCN2502E3331_006311-T1
GF00004702	TFCN2502E3331_012922-T1, TFCN2502E3331_006620-T1
GF00004703	TFCN2502E3331_006226-T1, TFCN2502E3331_003131-T1
GF00004704	TFCN2502E3331_013648-T1, TFCN2502E3331_000854-T1
GF00004705	TFCN2502E3331_013146-T1, TFCN2502E3331_009168-T1
GF00004706	TFCN2502E3331_012300-T1, TFCN2502E3331_010739-T1
GF00004707	TFCN2502E3331_010016-T1, TFCN2502E3331_007385-T1
GF00004708	TFCN2502E3331_000190-T1, TFCN2502E3331_008840-T1
GF00004709	TFCN2502E3331_004263-T1, TFCN2502E3331_007019-T1
GF00004710	TFCN2502E3331_000480-T1, TFCN2502E3331_011358-T1
GF00004711	TFCN2502E3331_005089-T1, TFCN2502E3331_012192-T1
GF00004712	TFCN2502E3331_008718-T1, TFCN2502E3331_011896-T1
GF00004713	TFCN2502E3331_007360-T1, TFCN2502E3331_008337-T1
GF00004714	TFCN2502E3331_014231-T1, TFCN2502E3331_011947-T1
GF00004715	TFCN2502E3331_003015-T1, TFCN2502E3331_013749-T1
GF00004716	TFCN2502E3331_002356-T1, TFCN2502E3331_013926-T1
GF00004717	TFCN2502E3331_007404-T1, TFCN2502E3331_009993-T1
GF00004718	TFCN2502E3331_010134-T1, TFCN2502E3331_014417-T1
GF00004719	TFCN2502E3331_000220-T1, TFCN2502E3331_008870-T1
GF00004720	TFCN2502E3331_009820-T1, TFCN2502E3331_000542-T1
GF00004721	TFCN2502E3331_007215-T1, TFCN2502E3331_005628-T1
GF00004722	TFCN2502E3331_012252-T1, TFCN2502E3331_010130-T1
GF00004723	TFCN2502E3331_008362-T1, TFCN2502E3331_007327-T1
GF00004724	TFCN2502E3331_004059-T1, TFCN2502E3331_002383-T1
GF00004725	TFCN2502E3331_008856-T1, TFCN2502E3331_000206-T1
GF00004726	TFCN2502E3331_011292-T1, TFCN2502E3331_003033-T1
GF00004727	TFCN2502E3331_001145-T1, TFCN2502E3331_004526-T1
GF00004728	TFCN2502E3331_013444-T1, TFCN2502E3331_001301-T1
GF00004729	TFCN2502E3331_002381-T1, TFCN2502E3331_004057-T1
GF00004730	TFCN2502E3331_010470-T1, TFCN2502E3331_007578-T1
GF00004731	TFCN2502E3331_007551-T1, TFCN2502E3331_010445-T1
GF00004732	TFCN2502E3331_008568-T1, TFCN2502E3331_006737-T1
GF00004733	TFCN2502E3331_008567-T1, TFCN2502E3331_006738-T1
GF00004734	TFCN2502E3331_004764-T1, TFCN2502E3331_012607-T1
GF00004735	TFCN2502E3331_004283-T1, TFCN2502E3331_013958-T1
GF00004736	TFCN2502E3331_002289-T1, TFCN2502E3331_001966-T1
GF00004737	TFCN2502E3331_001068-T1, TFCN2502E3331_000819-T1
GF00004738	TFCN2502E3331_004583-T1, TFCN2502E3331_006354-T1
GF00004739	TFCN2502E3331_004092-T1, TFCN2502E3331_002416-T1
GF00004740	TFCN2502E3331_002102-T1, TFCN2502E3331_001857-T1
GF00004741	TFCN2502E3331_006683-T1, TFCN2502E3331_011265-T1
GF00004742	TFCN2502E3331_013449-T1, TFCN2502E3331_014026-T1
GF00004743	TFCN2502E3331_003797-T1, TFCN2502E3331_011207-T1
GF00004744	TFCN2502E3331_001296-T1, TFCN2502E3331_011491-T1
GF00004745	TFCN2502E3331_008290-T1, TFCN2502E3331_011939-T1
GF00004746	TFCN2502E3331_001484-T1, TFCN2502E3331_001525-T1
GF00004747	TFCN2502E3331_006539-T1, TFCN2502E3331_005477-T1
GF00004748	TFCN2502E3331_000226-T1, TFCN2502E3331_012504-T1
GF00004749	TFCN2502E3331_012581-T1, TFCN2502E3331_012153-T1
GF00004750	TFCN2502E3331_014219-T1, TFCN2502E3331_012696-T1
GF00004751	TFCN2502E3331_002773-T1, TFCN2502E3331_005231-T1
GF00004752	TFCN2502E3331_010072-T1, TFCN2502E3331_012532-T1
GF00004753	TFCN2502E3331_011012-T1, TFCN2502E3331_009758-T1
GF00004754	TFCN2502E3331_013850-T1, TFCN2502E3331_009265-T1
GF00004755	TFCN2502E3331_001539-T1, TFCN2502E3331_001469-T1
GF00004756	TFCN2502E3331_004022-T1, TFCN2502E3331_003603-T1
GF00004757	TFCN2502E3331_010110-T1, TFCN2502E3331_012234-T1
GF00004758	TFCN2502E3331_009535-T1, TFCN2502E3331_005866-T1
GF00004759	TFCN2502E3331_007615-T1, TFCN2502E3331_007703-T1
GF00004760	TFCN2502E3331_004277-T1, TFCN2502E3331_007034-T1
GF00004761	TFCN2502E3331_007359-T1, TFCN2502E3331_008338-T1
GF00004762	TFCN2502E3331_012692-T1, TFCN2502E3331_014223-T1
GF00004763	TFCN2502E3331_013237-T1, TFCN2502E3331_002921-T1
GF00004764	TFCN2502E3331_002821-T1, TFCN2502E3331_005278-T1
GF00004765	TFCN2502E3331_011952-T1, TFCN2502E3331_008097-T1
GF00004766	TFCN2502E3331_011534-T1, TFCN2502E3331_010882-T1
GF00004767	TFCN2502E3331_013903-T1, TFCN2502E3331_009072-T1
GF00004768	TFCN2502E3331_001993-T1, TFCN2502E3331_002316-T1
GF00004769	TFCN2502E3331_008864-T1, TFCN2502E3331_000214-T1
GF00004770	TFCN2502E3331_002424-T1, TFCN2502E3331_004100-T1
GF00004771	TFCN2502E3331_013054-T1, TFCN2502E3331_006588-T1
GF00004772	TFCN2502E3331_002833-T1, TFCN2502E3331_005292-T1
GF00004773	TFCN2502E3331_002753-T1, TFCN2502E3331_005206-T1
GF00004774	TFCN2502E3331_010607-T1, TFCN2502E3331_003584-T1
GF00004775	TFCN2502E3331_000177-T1, TFCN2502E3331_002538-T1
GF00004776	TFCN2502E3331_011832-T1, TFCN2502E3331_003202-T1
GF00004777	TFCN2502E3331_004677-T1, TFCN2502E3331_006278-T1
GF00004778	TFCN2502E3331_005249-T1, TFCN2502E3331_002792-T1
GF00004779	TFCN2502E3331_006871-T1, TFCN2502E3331_004797-T1
GF00004780	TFCN2502E3331_003469-T1, TFCN2502E3331_005037-T1
GF00004781	TFCN2502E3331_011259-T1, TFCN2502E3331_006687-T1
GF00004782	TFCN2502E3331_009428-T1, TFCN2502E3331_003259-T1
GF00004783	TFCN2502E3331_012673-T1, TFCN2502E3331_008912-T1
GF00004784	TFCN2502E3331_005040-T1, TFCN2502E3331_003466-T1
GF00004785	TFCN2502E3331_000428-T1, TFCN2502E3331_010306-T1
GF00004786	TFCN2502E3331_004412-T1, TFCN2502E3331_008763-T1
GF00004787	TFCN2502E3331_010596-T1, TFCN2502E3331_003573-T1
GF00004788	TFCN2502E3331_000875-T1, TFCN2502E3331_010368-T1
GF00004789	TFCN2502E3331_003657-T1, TFCN2502E3331_003972-T1
GF00004790	TFCN2502E3331_006600-T1, TFCN2502E3331_013066-T1
GF00004791	TFCN2502E3331_006073-T1, TFCN2502E3331_007445-T1
GF00004792	TFCN2502E3331_009314-T1, TFCN2502E3331_014188-T1
GF00004793	TFCN2502E3331_007711-T1, TFCN2502E3331_012108-T1
GF00004794	TFCN2502E3331_001146-T1, TFCN2502E3331_004527-T1
GF00004795	TFCN2502E3331_005620-T1, TFCN2502E3331_007207-T1
GF00004796	TFCN2502E3331_012188-T1, TFCN2502E3331_005093-T1
GF00004797	TFCN2502E3331_004179-T1, TFCN2502E3331_014242-T1
GF00004798	TFCN2502E3331_013459-T1, TFCN2502E3331_013988-T1
GF00004799	TFCN2502E3331_003838-T1, TFCN2502E3331_008653-T1
GF00004800	TFCN2502E3331_007463-T1, TFCN2502E3331_006099-T1
GF00004801	TFCN2502E3331_008274-T1, TFCN2502E3331_014254-T1
GF00004802	TFCN2502E3331_008504-T1, TFCN2502E3331_009692-T1
GF00004803	TFCN2502E3331_007178-T1, TFCN2502E3331_005591-T1
GF00004804	TFCN2502E3331_012317-T1, TFCN2502E3331_010755-T1
GF00004805	TFCN2502E3331_002197-T1, TFCN2502E3331_001872-T1
GF00004806	TFCN2502E3331_005562-T1, TFCN2502E3331_007151-T1
GF00004807	TFCN2502E3331_009982-T1, TFCN2502E3331_007416-T1
GF00004808	TFCN2502E3331_006171-T1, TFCN2502E3331_002885-T1
GF00004809	TFCN2502E3331_010664-T1, TFCN2502E3331_011539-T1
GF00004810	TFCN2502E3331_011964-T1, TFCN2502E3331_004335-T1
GF00004811	TFCN2502E3331_008354-T1, TFCN2502E3331_007337-T1
GF00004812	TFCN2502E3331_005645-T1, TFCN2502E3331_012334-T1
GF00004813	TFCN2502E3331_010060-T1, TFCN2502E3331_001246-T1
GF00004814	TFCN2502E3331_001744-T1, TFCN2502E3331_013787-T1
GF00004815	TFCN2502E3331_007311-T1, TFCN2502E3331_008376-T1
GF00004816	TFCN2502E3331_007574-T1, TFCN2502E3331_010467-T1
GF00004817	TFCN2502E3331_008010-T1, TFCN2502E3331_012426-T1
GF00004818	TFCN2502E3331_014127-T1, TFCN2502E3331_014054-T1
GF00004819	TFCN2502E3331_008591-T1, TFCN2502E3331_006717-T1
GF00004820	TFCN2502E3331_013923-T1, TFCN2502E3331_012740-T1
GF00004821	TFCN2502E3331_005276-T1, TFCN2502E3331_002819-T1
GF00004822	TFCN2502E3331_010214-T1, TFCN2502E3331_007252-T1
GF00004823	TFCN2502E3331_005643-T1, TFCN2502E3331_012338-T1
GF00004824	TFCN2502E3331_014326-T1, TFCN2502E3331_010346-T1
GF00004825	TFCN2502E3331_009140-T1, TFCN2502E3331_009034-T1
GF00004826	TFCN2502E3331_001991-T1, TFCN2502E3331_002314-T1
GF00004827	TFCN2502E3331_009111-T1, TFCN2502E3331_009001-T1
GF00004828	TFCN2502E3331_009251-T1, TFCN2502E3331_013836-T1
GF00004829	TFCN2502E3331_000319-T1, TFCN2502E3331_008452-T1
GF00004830	TFCN2502E3331_004656-T1, TFCN2502E3331_010646-T1
GF00004831	TFCN2502E3331_010966-T1, TFCN2502E3331_009778-T1
GF00004832	TFCN2502E3331_013774-T1, TFCN2502E3331_001758-T1
GF00004833	TFCN2502E3331_012016-T1, TFCN2502E3331_013014-T1
GF00004834	TFCN2502E3331_011042-T1, TFCN2502E3331_003235-T1
GF00004835	TFCN2502E3331_002110-T1, TFCN2502E3331_001864-T1
GF00004836	TFCN2502E3331_014206-T1, TFCN2502E3331_010174-T1
GF00004837	TFCN2502E3331_001224-T1, TFCN2502E3331_010028-T1
GF00004838	TFCN2502E3331_008925-T1, TFCN2502E3331_012653-T1
GF00004839	TFCN2502E3331_010356-T1, TFCN2502E3331_014317-T1
GF00004840	TFCN2502E3331_005113-T1, TFCN2502E3331_012169-T1
GF00004841	TFCN2502E3331_002551-T1, TFCN2502E3331_000164-T1
GF00004842	TFCN2502E3331_000569-T1, TFCN2502E3331_009843-T1
GF00004843	TFCN2502E3331_000489-T1, TFCN2502E3331_011350-T1
GF00004844	TFCN2502E3331_012909-T1, TFCN2502E3331_010697-T1
GF00004845	TFCN2502E3331_009362-T1, TFCN2502E3331_008042-T1
GF00004846	TFCN2502E3331_005961-T1, TFCN2502E3331_011784-T1
GF00004847	TFCN2502E3331_002075-T1, TFCN2502E3331_001829-T1
GF00004848	TFCN2502E3331_003514-T1, TFCN2502E3331_004995-T1
GF00004849	TFCN2502E3331_014388-T1, TFCN2502E3331_014029-T1
GF00004850	TFCN2502E3331_012408-T1, TFCN2502E3331_010384-T1
GF00004851	TFCN2502E3331_009799-T1, TFCN2502E3331_000518-T1
GF00004852	TFCN2502E3331_003005-T1, TFCN2502E3331_013739-T1
GF00004853	TFCN2502E3331_000540-T1, TFCN2502E3331_009818-T1
GF00004854	TFCN2502E3331_001148-T1, TFCN2502E3331_004530-T1
GF00004855	TFCN2502E3331_005696-T1, TFCN2502E3331_010263-T1
GF00004856	TFCN2502E3331_010359-T1, TFCN2502E3331_014314-T1
