	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa
GF00004360	DBVPG3045_010489-T1, DBVPG3045_002464-T1
GF00004361	DBVPG3045_010107-T1, DBVPG3045_010938-T1
GF00004362	DBVPG3045_012334-T1, DBVPG3045_004834-T1
GF00004363	DBVPG3045_006198-T1, DBVPG3045_000232-T1
GF00004364	DBVPG3045_007983-T1, DBVPG3045_013776-T1
GF00004365	DBVPG3045_014475-T1, DBVPG3045_009286-T1
GF00004366	DBVPG3045_009431-T1, DBVPG3045_002261-T1
GF00004367	DBVPG3045_005025-T1, DBVPG3045_010315-T1
GF00004368	DBVPG3045_006788-T1, DBVPG3045_013858-T1
GF00004369	DBVPG3045_010541-T1, DBVPG3045_011381-T1
GF00004370	DBVPG3045_014450-T1, DBVPG3045_013473-T1
GF00004371	DBVPG3045_009129-T1, DBVPG3045_001877-T1
GF00004372	DBVPG3045_006321-T1, DBVPG3045_002352-T1
GF00004373	DBVPG3045_010280-T1, DBVPG3045_013350-T1
GF00004374	DBVPG3045_003221-T1, DBVPG3045_006561-T1
GF00004375	DBVPG3045_002522-T1, DBVPG3045_000032-T1
GF00004376	DBVPG3045_011137-T1, DBVPG3045_000330-T1
GF00004377	DBVPG3045_008226-T1, DBVPG3045_013027-T1
GF00004378	DBVPG3045_003360-T1, DBVPG3045_005936-T1
GF00004379	DBVPG3045_009669-T1, DBVPG3045_002289-T1
GF00004380	DBVPG3045_005558-T1, DBVPG3045_003801-T1
GF00004381	DBVPG3045_002158-T1, DBVPG3045_012318-T1
GF00004382	DBVPG3045_013737-T1, DBVPG3045_010271-T1
GF00004383	DBVPG3045_007077-T1, DBVPG3045_009855-T1
GF00004384	DBVPG3045_004731-T1, DBVPG3045_000714-T1
GF00004385	DBVPG3045_007779-T1, DBVPG3045_005758-T1
GF00004386	DBVPG3045_004210-T1, DBVPG3045_005328-T1
GF00004387	DBVPG3045_002481-T1, DBVPG3045_011294-T1
GF00004388	DBVPG3045_003270-T1, DBVPG3045_007753-T1
GF00004389	DBVPG3045_009962-T1, DBVPG3045_002075-T1
GF00004390	DBVPG3045_005516-T1, DBVPG3045_004919-T1
GF00004391	DBVPG3045_005398-T1, DBVPG3045_003320-T1
GF00004392	DBVPG3045_010419-T1, DBVPG3045_012796-T1
GF00004393	DBVPG3045_012521-T1, DBVPG3045_012883-T1
GF00004394	DBVPG3045_002598-T1, DBVPG3045_000104-T1
GF00004395	DBVPG3045_008694-T1, DBVPG3045_007105-T1
GF00004396	DBVPG3045_009930-T1, DBVPG3045_012625-T1
GF00004397	DBVPG3045_011761-T1, DBVPG3045_014238-T1
GF00004398	DBVPG3045_006912-T1, DBVPG3045_012453-T1
GF00004399	DBVPG3045_002058-T1, DBVPG3045_012965-T1
GF00004400	DBVPG3045_002672-T1, DBVPG3045_004059-T1
GF00004401	DBVPG3045_007620-T1, DBVPG3045_011603-T1
GF00004402	DBVPG3045_011254-T1, DBVPG3045_002228-T1
GF00004403	DBVPG3045_007491-T1, DBVPG3045_008851-T1
GF00004404	DBVPG3045_002926-T1, DBVPG3045_008055-T1
GF00004405	DBVPG3045_010806-T1, DBVPG3045_008579-T1
GF00004406	DBVPG3045_013394-T1, DBVPG3045_013685-T1
GF00004407	DBVPG3045_002118-T1, DBVPG3045_004028-T1
GF00004408	DBVPG3045_005545-T1, DBVPG3045_007907-T1
GF00004409	DBVPG3045_000332-T1, DBVPG3045_011135-T1
GF00004410	DBVPG3045_006185-T1, DBVPG3045_000219-T1
GF00004411	DBVPG3045_000841-T1, DBVPG3045_004757-T1
GF00004412	DBVPG3045_007201-T1, DBVPG3045_012034-T1
GF00004413	DBVPG3045_002758-T1, DBVPG3045_001541-T1
GF00004414	DBVPG3045_012299-T1, DBVPG3045_002830-T1
GF00004415	DBVPG3045_011317-T1, DBVPG3045_004944-T1
GF00004416	DBVPG3045_013784-T1, DBVPG3045_007977-T1
GF00004417	DBVPG3045_010415-T1, DBVPG3045_011034-T1
GF00004418	DBVPG3045_008678-T1, DBVPG3045_007133-T1
GF00004419	DBVPG3045_007562-T1, DBVPG3045_003665-T1
GF00004420	DBVPG3045_006627-T1, DBVPG3045_001313-T1
GF00004421	DBVPG3045_012683-T1, DBVPG3045_013413-T1
GF00004422	DBVPG3045_010251-T1, DBVPG3045_003088-T1
GF00004423	DBVPG3045_013739-T1, DBVPG3045_010270-T1
GF00004424	DBVPG3045_003152-T1, DBVPG3045_011585-T1
GF00004425	DBVPG3045_010500-T1, DBVPG3045_002452-T1
GF00004426	DBVPG3045_006103-T1, DBVPG3045_009036-T1
GF00004427	DBVPG3045_003217-T1, DBVPG3045_006565-T1
GF00004428	DBVPG3045_001822-T1, DBVPG3045_010910-T1
GF00004429	DBVPG3045_005119-T1, DBVPG3045_008395-T1
GF00004430	DBVPG3045_008426-T1, DBVPG3045_005086-T1
GF00004431	DBVPG3045_008772-T1, DBVPG3045_002816-T1
GF00004432	DBVPG3045_002769-T1, DBVPG3045_001552-T1
GF00004433	DBVPG3045_004495-T1, DBVPG3045_003611-T1
GF00004434	DBVPG3045_006134-T1, DBVPG3045_001987-T1
GF00004435	DBVPG3045_003954-T1, DBVPG3045_000991-T1
GF00004436	DBVPG3045_009863-T1, DBVPG3045_007082-T1
GF00004437	DBVPG3045_006066-T1, DBVPG3045_003523-T1
GF00004438	DBVPG3045_008924-T1, DBVPG3045_008921-T1
GF00004439	DBVPG3045_004247-T1, DBVPG3045_009547-T1
GF00004440	DBVPG3045_004697-T1, DBVPG3045_000682-T1
GF00004441	DBVPG3045_001723-T1, DBVPG3045_001135-T1
GF00004442	DBVPG3045_011542-T1, DBVPG3045_006715-T1
GF00004443	DBVPG3045_002222-T1, DBVPG3045_011247-T1
GF00004444	DBVPG3045_000183-T1, DBVPG3045_007480-T1
GF00004445	DBVPG3045_011553-T1, DBVPG3045_006730-T1
GF00004446	DBVPG3045_009904-T1, DBVPG3045_005588-T1
GF00004447	DBVPG3045_002724-T1, DBVPG3045_001504-T1
GF00004448	DBVPG3045_002645-T1, DBVPG3045_004085-T1
GF00004449	DBVPG3045_012019-T1, DBVPG3045_005648-T1
GF00004450	DBVPG3045_009123-T1, DBVPG3045_001883-T1
GF00004451	DBVPG3045_005019-T1, DBVPG3045_010309-T1
GF00004452	DBVPG3045_000640-T1, DBVPG3045_000639-T1
GF00004453	DBVPG3045_001153-T1, DBVPG3045_001740-T1
GF00004454	DBVPG3045_003982-T1, DBVPG3045_001017-T1
GF00004455	DBVPG3045_003396-T1, DBVPG3045_001082-T1
GF00004456	DBVPG3045_012906-T1, DBVPG3045_007444-T1
GF00004457	DBVPG3045_003676-T1, DBVPG3045_007573-T1
GF00004458	DBVPG3045_003378-T1, DBVPG3045_005918-T1
GF00004459	DBVPG3045_007005-T1, DBVPG3045_007887-T1
GF00004460	DBVPG3045_012607-T1, DBVPG3045_008372-T1
GF00004461	DBVPG3045_007576-T1, DBVPG3045_003679-T1
GF00004462	DBVPG3045_005420-T1, DBVPG3045_011949-T1
GF00004463	DBVPG3045_004463-T1, DBVPG3045_003640-T1
GF00004464	DBVPG3045_011148-T1, DBVPG3045_003844-T1
GF00004465	DBVPG3045_001513-T1, DBVPG3045_002732-T1
GF00004466	DBVPG3045_001743-T1, DBVPG3045_001156-T1
GF00004467	DBVPG3045_012894-T1, DBVPG3045_007434-T1
GF00004468	DBVPG3045_005191-T1, DBVPG3045_007362-T1
GF00004469	DBVPG3045_012485-T1, DBVPG3045_008939-T1
GF00004470	DBVPG3045_001273-T1, DBVPG3045_007351-T1
GF00004471	DBVPG3045_005641-T1, DBVPG3045_012012-T1
GF00004472	DBVPG3045_011574-T1, DBVPG3045_008215-T1
GF00004473	DBVPG3045_004415-T1, DBVPG3045_011972-T1
GF00004474	DBVPG3045_011057-T1, DBVPG3045_003832-T1
GF00004475	DBVPG3045_008489-T1, DBVPG3045_012756-T1
GF00004476	DBVPG3045_010826-T1, DBVPG3045_013889-T1
GF00004477	DBVPG3045_011457-T1, DBVPG3045_011238-T1
GF00004478	DBVPG3045_014441-T1, DBVPG3045_007206-T1
GF00004479	DBVPG3045_012592-T1, DBVPG3045_014445-T1
GF00004480	DBVPG3045_001450-T1, DBVPG3045_000121-T1
GF00004481	DBVPG3045_007334-T1, DBVPG3045_001289-T1
GF00004482	DBVPG3045_006078-T1, DBVPG3045_009061-T1
GF00004483	DBVPG3045_008044-T1, DBVPG3045_002915-T1
GF00004484	DBVPG3045_008667-T1, DBVPG3045_005984-T1
GF00004485	DBVPG3045_006660-T1, DBVPG3045_001344-T1
GF00004486	DBVPG3045_008883-T1, DBVPG3045_011184-T1
GF00004487	DBVPG3045_002665-T1, DBVPG3045_004065-T1
GF00004488	DBVPG3045_000356-T1, DBVPG3045_000513-T1
GF00004489	DBVPG3045_002306-T1, DBVPG3045_009687-T1
GF00004490	DBVPG3045_009238-T1, DBVPG3045_008758-T1
GF00004491	DBVPG3045_011627-T1, DBVPG3045_000521-T1
GF00004492	DBVPG3045_002080-T1, DBVPG3045_009967-T1
GF00004493	DBVPG3045_011452-T1, DBVPG3045_010757-T1
GF00004494	DBVPG3045_004073-T1, DBVPG3045_002657-T1
GF00004495	DBVPG3045_005768-T1, DBVPG3045_007792-T1
GF00004496	DBVPG3045_008351-T1, DBVPG3045_004877-T1
GF00004497	DBVPG3045_001912-T1, DBVPG3045_009348-T1
GF00004498	DBVPG3045_009494-T1, DBVPG3045_010560-T1
GF00004499	DBVPG3045_012719-T1, DBVPG3045_011022-T1
GF00004500	DBVPG3045_002095-T1, DBVPG3045_009772-T1
GF00004501	DBVPG3045_001910-T1, DBVPG3045_009350-T1
GF00004502	DBVPG3045_002799-T1, DBVPG3045_001581-T1
GF00004503	DBVPG3045_011121-T1, DBVPG3045_011515-T1
GF00004504	DBVPG3045_009383-T1, DBVPG3045_003758-T1
GF00004505	DBVPG3045_005682-T1, DBVPG3045_009604-T1
GF00004506	DBVPG3045_007803-T1, DBVPG3045_011995-T1
GF00004507	DBVPG3045_007970-T1, DBVPG3045_014090-T1
GF00004508	DBVPG3045_003261-T1, DBVPG3045_007744-T1
GF00004509	DBVPG3045_009425-T1, DBVPG3045_013212-T1
GF00004510	DBVPG3045_011139-T1, DBVPG3045_000328-T1
GF00004511	DBVPG3045_014502-T1, DBVPG3045_013578-T1
GF00004512	DBVPG3045_003102-T1, DBVPG3045_010265-T1
GF00004513	DBVPG3045_001623-T1, DBVPG3045_000792-T1
GF00004514	DBVPG3045_007791-T1, DBVPG3045_005767-T1
GF00004515	DBVPG3045_003098-T1, DBVPG3045_010261-T1
GF00004516	DBVPG3045_000794-T1, DBVPG3045_001621-T1
GF00004517	DBVPG3045_012040-T1, DBVPG3045_004803-T1
GF00004518	DBVPG3045_009073-T1, DBVPG3045_004593-T1
GF00004519	DBVPG3045_007758-T1, DBVPG3045_003276-T1
GF00004520	DBVPG3045_005600-T1, DBVPG3045_013987-T1
GF00004521	DBVPG3045_006755-T1, DBVPG3045_010596-T1
GF00004522	DBVPG3045_004607-T1, DBVPG3045_009089-T1
GF00004523	DBVPG3045_014010-T1, DBVPG3045_009256-T1
GF00004524	DBVPG3045_004917-T1, DBVPG3045_005514-T1
GF00004525	DBVPG3045_004503-T1, DBVPG3045_003604-T1
GF00004526	DBVPG3045_011237-T1, DBVPG3045_011458-T1
GF00004527	DBVPG3045_012553-T1, DBVPG3045_006806-T1
GF00004528	DBVPG3045_005160-T1, DBVPG3045_007223-T1
GF00004529	DBVPG3045_005476-T1, DBVPG3045_013077-T1
GF00004530	DBVPG3045_005810-T1, DBVPG3045_002849-T1
GF00004531	DBVPG3045_001106-T1, DBVPG3045_001696-T1
GF00004532	DBVPG3045_007061-T1, DBVPG3045_014184-T1
GF00004533	DBVPG3045_000939-T1, DBVPG3045_003068-T1
GF00004534	DBVPG3045_009057-T1, DBVPG3045_006082-T1
GF00004535	DBVPG3045_009487-T1, DBVPG3045_013331-T1
GF00004536	DBVPG3045_004813-T1, DBVPG3045_013311-T1
GF00004537	DBVPG3045_006700-T1, DBVPG3045_012547-T1
GF00004538	DBVPG3045_004765-T1, DBVPG3045_000832-T1
GF00004539	DBVPG3045_001868-T1, DBVPG3045_009137-T1
GF00004540	DBVPG3045_006201-T1, DBVPG3045_000235-T1
GF00004541	DBVPG3045_002394-T1, DBVPG3045_009790-T1
GF00004542	DBVPG3045_002100-T1, DBVPG3045_009767-T1
GF00004543	DBVPG3045_010523-T1, DBVPG3045_012873-T1
GF00004544	DBVPG3045_004651-T1, DBVPG3045_009729-T1
GF00004545	DBVPG3045_003011-T1, DBVPG3045_000885-T1
GF00004546	DBVPG3045_006368-T1, DBVPG3045_009170-T1
GF00004547	DBVPG3045_011010-T1, DBVPG3045_012733-T1
GF00004548	DBVPG3045_009944-T1, DBVPG3045_010860-T1
GF00004549	DBVPG3045_011445-T1, DBVPG3045_010749-T1
GF00004550	DBVPG3045_000185-T1, DBVPG3045_007478-T1
GF00004551	DBVPG3045_009874-T1, DBVPG3045_002966-T1
GF00004552	DBVPG3045_002288-T1, DBVPG3045_009668-T1
GF00004553	DBVPG3045_012049-T1, DBVPG3045_004793-T1
GF00004554	DBVPG3045_009477-T1, DBVPG3045_009587-T1
GF00004555	DBVPG3045_004826-T1, DBVPG3045_012342-T1
GF00004556	DBVPG3045_008802-T1, DBVPG3045_001212-T1
GF00004557	DBVPG3045_004485-T1, DBVPG3045_003620-T1
GF00004558	DBVPG3045_000683-T1, DBVPG3045_004698-T1
GF00004559	DBVPG3045_005268-T1, DBVPG3045_007515-T1
GF00004560	DBVPG3045_012567-T1, DBVPG3045_006792-T1
GF00004561	DBVPG3045_001616-T1, DBVPG3045_000799-T1
GF00004562	DBVPG3045_005649-T1, DBVPG3045_013811-T1
GF00004563	DBVPG3045_001089-T1, DBVPG3045_010868-T1
GF00004564	DBVPG3045_000997-T1, DBVPG3045_003960-T1
GF00004565	DBVPG3045_011448-T1, DBVPG3045_010753-T1
GF00004566	DBVPG3045_011856-T1, DBVPG3045_005228-T1
GF00004567	DBVPG3045_004361-T1, DBVPG3045_001949-T1
GF00004568	DBVPG3045_003803-T1, DBVPG3045_005560-T1
GF00004569	DBVPG3045_003559-T1, DBVPG3045_006030-T1
GF00004570	DBVPG3045_012962-T1, DBVPG3045_002061-T1
GF00004571	DBVPG3045_014430-T1, DBVPG3045_012635-T1
GF00004572	DBVPG3045_006501-T1, DBVPG3045_008087-T1
GF00004573	DBVPG3045_012749-T1, DBVPG3045_013907-T1
GF00004574	DBVPG3045_000088-T1, DBVPG3045_002582-T1
GF00004575	DBVPG3045_014209-T1, DBVPG3045_012107-T1
GF00004576	DBVPG3045_011098-T1, DBVPG3045_012495-T1
GF00004577	DBVPG3045_001026-T1, DBVPG3045_003992-T1
GF00004578	DBVPG3045_002641-T1, DBVPG3045_004089-T1
GF00004579	DBVPG3045_013277-T1, DBVPG3045_003167-T1
GF00004580	DBVPG3045_001051-T1, DBVPG3045_012385-T1
GF00004581	DBVPG3045_012384-T1, DBVPG3045_001052-T1
GF00004582	DBVPG3045_002488-T1, DBVPG3045_011287-T1
GF00004583	DBVPG3045_006652-T1, DBVPG3045_001338-T1
GF00004584	DBVPG3045_012414-T1, DBVPG3045_002216-T1
GF00004585	DBVPG3045_006353-T1, DBVPG3045_009208-T1
GF00004586	DBVPG3045_011161-T1, DBVPG3045_000005-T1
GF00004587	DBVPG3045_009206-T1, DBVPG3045_006351-T1
GF00004588	DBVPG3045_010497-T1, DBVPG3045_002455-T1
GF00004589	DBVPG3045_011083-T1, DBVPG3045_004270-T1
GF00004590	DBVPG3045_012561-T1, DBVPG3045_006798-T1
GF00004591	DBVPG3045_007932-T1, DBVPG3045_005060-T1
GF00004592	DBVPG3045_013516-T1, DBVPG3045_004628-T1
GF00004593	DBVPG3045_003599-T1, DBVPG3045_004508-T1
GF00004594	DBVPG3045_003936-T1, DBVPG3045_000974-T1
GF00004595	DBVPG3045_000970-T1, DBVPG3045_003932-T1
GF00004596	DBVPG3045_000917-T1, DBVPG3045_003046-T1
GF00004597	DBVPG3045_007960-T1, DBVPG3045_013110-T1
GF00004598	DBVPG3045_011677-T1, DBVPG3045_006930-T1
GF00004599	DBVPG3045_003863-T1, DBVPG3045_006412-T1
GF00004600	DBVPG3045_002593-T1, DBVPG3045_000099-T1
GF00004601	DBVPG3045_003044-T1, DBVPG3045_000915-T1
GF00004602	DBVPG3045_000528-T1, DBVPG3045_011622-T1
GF00004603	DBVPG3045_001501-T1, DBVPG3045_002721-T1
GF00004604	DBVPG3045_011077-T1, DBVPG3045_004278-T1
GF00004605	DBVPG3045_014156-T1, DBVPG3045_003770-T1
GF00004606	DBVPG3045_000095-T1, DBVPG3045_002588-T1
GF00004607	DBVPG3045_014023-T1, DBVPG3045_002313-T1
GF00004608	DBVPG3045_012346-T1, DBVPG3045_007817-T1
GF00004609	DBVPG3045_013076-T1, DBVPG3045_005475-T1
GF00004610	DBVPG3045_012337-T1, DBVPG3045_004831-T1
GF00004611	DBVPG3045_006007-T1, DBVPG3045_010461-T1
GF00004612	DBVPG3045_009220-T1, DBVPG3045_008742-T1
GF00004613	DBVPG3045_012990-T1, DBVPG3045_013227-T1
GF00004614	DBVPG3045_007438-T1, DBVPG3045_012898-T1
GF00004615	DBVPG3045_010425-T1, DBVPG3045_000280-T1
GF00004616	DBVPG3045_006922-T1, DBVPG3045_012463-T1
GF00004617	DBVPG3045_008640-T1, DBVPG3045_005962-T1
GF00004618	DBVPG3045_011712-T1, DBVPG3045_001380-T1
GF00004619	DBVPG3045_002907-T1, DBVPG3045_012924-T1
GF00004620	DBVPG3045_005351-T1, DBVPG3045_004236-T1
GF00004621	DBVPG3045_009275-T1, DBVPG3045_001475-T1
GF00004622	DBVPG3045_013298-T1, DBVPG3045_013750-T1
GF00004623	DBVPG3045_003874-T1, DBVPG3045_006422-T1
GF00004624	DBVPG3045_003342-T1, DBVPG3045_005954-T1
GF00004625	DBVPG3045_007824-T1, DBVPG3045_012251-T1
GF00004626	DBVPG3045_010614-T1, DBVPG3045_010954-T1
GF00004627	DBVPG3045_010890-T1, DBVPG3045_012831-T1
GF00004628	DBVPG3045_008024-T1, DBVPG3045_012666-T1
GF00004629	DBVPG3045_006760-T1, DBVPG3045_010601-T1
GF00004630	DBVPG3045_000108-T1, DBVPG3045_001462-T1
GF00004631	DBVPG3045_006390-T1, DBVPG3045_009150-T1
GF00004632	DBVPG3045_009766-T1, DBVPG3045_002101-T1
GF00004633	DBVPG3045_005365-T1, DBVPG3045_003292-T1
GF00004634	DBVPG3045_011511-T1, DBVPG3045_013882-T1
GF00004635	DBVPG3045_007046-T1, DBVPG3045_014542-T1
GF00004636	DBVPG3045_013405-T1, DBVPG3045_012675-T1
GF00004637	DBVPG3045_002924-T1, DBVPG3045_008053-T1
GF00004638	DBVPG3045_007249-T1, DBVPG3045_006887-T1
GF00004639	DBVPG3045_003229-T1, DBVPG3045_006553-T1
GF00004640	DBVPG3045_004370-T1, DBVPG3045_001958-T1
GF00004641	DBVPG3045_013346-T1, DBVPG3045_010284-T1
GF00004642	DBVPG3045_002053-T1, DBVPG3045_012970-T1
GF00004643	DBVPG3045_003933-T1, DBVPG3045_000971-T1
GF00004644	DBVPG3045_012005-T1, DBVPG3045_005634-T1
GF00004645	DBVPG3045_003924-T1, DBVPG3045_012399-T1
GF00004646	DBVPG3045_004701-T1, DBVPG3045_000685-T1
GF00004647	DBVPG3045_011163-T1, DBVPG3045_000003-T1
GF00004648	DBVPG3045_012736-T1, DBVPG3045_014096-T1
GF00004649	DBVPG3045_003071-T1, DBVPG3045_000942-T1
GF00004650	DBVPG3045_013779-T1, DBVPG3045_007980-T1
GF00004651	DBVPG3045_007694-T1, DBVPG3045_005468-T1
GF00004652	DBVPG3045_004942-T1, DBVPG3045_007172-T1
GF00004653	DBVPG3045_010448-T1, DBVPG3045_005994-T1
GF00004654	DBVPG3045_010766-T1, DBVPG3045_010836-T1
GF00004655	DBVPG3045_004766-T1, DBVPG3045_000831-T1
GF00004656	DBVPG3045_008968-T1, DBVPG3045_008309-T1
GF00004657	DBVPG3045_009257-T1, DBVPG3045_014009-T1
GF00004658	DBVPG3045_013082-T1, DBVPG3045_005481-T1
GF00004659	DBVPG3045_013316-T1, DBVPG3045_004809-T1
GF00004660	DBVPG3045_007668-T1, DBVPG3045_013421-T1
GF00004661	DBVPG3045_000891-T1, DBVPG3045_003018-T1
GF00004662	DBVPG3045_008027-T1, DBVPG3045_012663-T1
GF00004663	DBVPG3045_009722-T1, DBVPG3045_004658-T1
GF00004664	DBVPG3045_011544-T1, DBVPG3045_006717-T1
GF00004665	DBVPG3045_009813-T1, DBVPG3045_007848-T1
GF00004666	DBVPG3045_004396-T1, DBVPG3045_013427-T1
GF00004667	DBVPG3045_007503-T1, DBVPG3045_008865-T1
GF00004668	DBVPG3045_001260-T1, DBVPG3045_006621-T1
GF00004669	DBVPG3045_003414-T1, DBVPG3045_001064-T1
GF00004670	DBVPG3045_003150-T1, DBVPG3045_011588-T1
GF00004671	DBVPG3045_003316-T1, DBVPG3045_005394-T1
GF00004672	DBVPG3045_001161-T1, DBVPG3045_001748-T1
GF00004673	DBVPG3045_012173-T1, DBVPG3045_012419-T1
GF00004674	DBVPG3045_010295-T1, DBVPG3045_005005-T1
GF00004675	DBVPG3045_004190-T1, DBVPG3045_005309-T1
GF00004676	DBVPG3045_003887-T1, DBVPG3045_007426-T1
GF00004677	DBVPG3045_007999-T1, DBVPG3045_006870-T1
GF00004678	DBVPG3045_002305-T1, DBVPG3045_009686-T1
GF00004679	DBVPG3045_009524-T1, DBVPG3045_007532-T1
GF00004680	DBVPG3045_002195-T1, DBVPG3045_010075-T1
GF00004681	DBVPG3045_000989-T1, DBVPG3045_003952-T1
GF00004682	DBVPG3045_008233-T1, DBVPG3045_013020-T1
GF00004683	DBVPG3045_011099-T1, DBVPG3045_012496-T1
GF00004684	DBVPG3045_009862-T1, DBVPG3045_007081-T1
GF00004685	DBVPG3045_013278-T1, DBVPG3045_003166-T1
GF00004686	DBVPG3045_006828-T1, DBVPG3045_005720-T1
GF00004687	DBVPG3045_003592-T1, DBVPG3045_011413-T1
GF00004688	DBVPG3045_013631-T1, DBVPG3045_005425-T1
GF00004689	DBVPG3045_008222-T1, DBVPG3045_011567-T1
GF00004690	DBVPG3045_012191-T1, DBVPG3045_014079-T1
GF00004691	DBVPG3045_012163-T1, DBVPG3045_011025-T1
GF00004692	DBVPG3045_005196-T1, DBVPG3045_007367-T1
GF00004693	DBVPG3045_012830-T1, DBVPG3045_010889-T1
GF00004694	DBVPG3045_010323-T1, DBVPG3045_010024-T1
GF00004695	DBVPG3045_011523-T1, DBVPG3045_011113-T1
GF00004696	DBVPG3045_010432-T1, DBVPG3045_000287-T1
GF00004697	DBVPG3045_009164-T1, DBVPG3045_006375-T1
GF00004698	DBVPG3045_012687-T1, DBVPG3045_013140-T1
GF00004699	DBVPG3045_008736-T1, DBVPG3045_006784-T1
GF00004700	DBVPG3045_003402-T1, DBVPG3045_001075-T1
GF00004701	DBVPG3045_012422-T1, DBVPG3045_012176-T1
GF00004702	DBVPG3045_012527-T1, DBVPG3045_012877-T1
GF00004703	DBVPG3045_012468-T1, DBVPG3045_009824-T1
GF00004704	DBVPG3045_005209-T1, DBVPG3045_007380-T1
GF00004705	DBVPG3045_004656-T1, DBVPG3045_009724-T1
GF00004706	DBVPG3045_001196-T1, DBVPG3045_001787-T1
GF00004707	DBVPG3045_013400-T1, DBVPG3045_013679-T1
GF00004708	DBVPG3045_006339-T1, DBVPG3045_009194-T1
GF00004709	DBVPG3045_006538-T1, DBVPG3045_003244-T1
GF00004710	DBVPG3045_008523-T1, DBVPG3045_002444-T1
GF00004711	DBVPG3045_006159-T1, DBVPG3045_002009-T1
GF00004712	DBVPG3045_003165-T1, DBVPG3045_013279-T1
GF00004713	DBVPG3045_007381-T1, DBVPG3045_005210-T1
GF00004714	DBVPG3045_004521-T1, DBVPG3045_010708-T1
GF00004715	DBVPG3045_002002-T1, DBVPG3045_006150-T1
GF00004716	DBVPG3045_002930-T1, DBVPG3045_008059-T1
GF00004717	DBVPG3045_004849-T1, DBVPG3045_008324-T1
GF00004718	DBVPG3045_001283-T1, DBVPG3045_007341-T1
GF00004719	DBVPG3045_012571-T1, DBVPG3045_004318-T1
GF00004720	DBVPG3045_003406-T1, DBVPG3045_001071-T1
GF00004721	DBVPG3045_012695-T1, DBVPG3045_013132-T1
GF00004722	DBVPG3045_006619-T1, DBVPG3045_001262-T1
GF00004723	DBVPG3045_006246-T1, DBVPG3045_000746-T1
GF00004724	DBVPG3045_011707-T1, DBVPG3045_001375-T1
GF00004725	DBVPG3045_004133-T1, DBVPG3045_004132-T1
GF00004726	DBVPG3045_001594-T1, DBVPG3045_014180-T1
GF00004727	DBVPG3045_006648-T1, DBVPG3045_001333-T1
GF00004728	DBVPG3045_000292-T1, DBVPG3045_010437-T1
GF00004729	DBVPG3045_011471-T1, DBVPG3045_011226-T1
GF00004730	DBVPG3045_008383-T1, DBVPG3045_013273-T1
GF00004731	DBVPG3045_004791-T1, DBVPG3045_012051-T1
GF00004732	DBVPG3045_005937-T1, DBVPG3045_003359-T1
GF00004733	DBVPG3045_000745-T1, DBVPG3045_006247-T1
GF00004734	DBVPG3045_012017-T1, DBVPG3045_005646-T1
GF00004735	DBVPG3045_002096-T1, DBVPG3045_009771-T1
GF00004736	DBVPG3045_013167-T1, DBVPG3045_013660-T1
GF00004737	DBVPG3045_010941-T1, DBVPG3045_010626-T1
GF00004738	DBVPG3045_004827-T1, DBVPG3045_012341-T1
GF00004739	DBVPG3045_005055-T1, DBVPG3045_004429-T1
GF00004740	DBVPG3045_011591-T1, DBVPG3045_003147-T1
GF00004741	DBVPG3045_001253-T1, DBVPG3045_010683-T1
GF00004742	DBVPG3045_002704-T1, DBVPG3045_009064-T1
GF00004743	DBVPG3045_013789-T1, DBVPG3045_008377-T1
GF00004744	DBVPG3045_005330-T1, DBVPG3045_004212-T1
GF00004745	DBVPG3045_011466-T1, DBVPG3045_011229-T1
GF00004746	DBVPG3045_002045-T1, DBVPG3045_002605-T1
GF00004747	DBVPG3045_000848-T1, DBVPG3045_004751-T1
GF00004748	DBVPG3045_007574-T1, DBVPG3045_003677-T1
GF00004749	DBVPG3045_008371-T1, DBVPG3045_012608-T1
GF00004750	DBVPG3045_006544-T1, DBVPG3045_003238-T1
GF00004751	DBVPG3045_012961-T1, DBVPG3045_002062-T1
GF00004752	DBVPG3045_011652-T1, DBVPG3045_010997-T1
GF00004753	DBVPG3045_009985-T1, DBVPG3045_012605-T1
GF00004754	DBVPG3045_004575-T1, DBVPG3045_009301-T1
GF00004755	DBVPG3045_000136-T1, DBVPG3045_001433-T1
GF00004756	DBVPG3045_002091-T1, DBVPG3045_009776-T1
GF00004757	DBVPG3045_002257-T1, DBVPG3045_009427-T1
GF00004758	DBVPG3045_007908-T1, DBVPG3045_006986-T1
GF00004759	DBVPG3045_002899-T1, DBVPG3045_012932-T1
GF00004760	DBVPG3045_005454-T1, DBVPG3045_007708-T1
GF00004761	DBVPG3045_009917-T1, DBVPG3045_013159-T1
GF00004762	DBVPG3045_004837-T1, DBVPG3045_012331-T1
GF00004763	DBVPG3045_009761-T1, DBVPG3045_002691-T1
GF00004764	DBVPG3045_001654-T1, DBVPG3045_000760-T1
GF00004765	DBVPG3045_001446-T1, DBVPG3045_000124-T1
GF00004766	DBVPG3045_000317-T1, DBVPG3045_010730-T1
GF00004767	DBVPG3045_010528-T1, DBVPG3045_012863-T1
GF00004768	DBVPG3045_006425-T1, DBVPG3045_003877-T1
GF00004769	DBVPG3045_007147-T1, DBVPG3045_008182-T1
