	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa
GF00004683	TFCN1702E3373_014661-T1, TFCN1702E3373_014778-T1
GF00004684	TFCN1702E3373_002810-T1, TFCN1702E3373_000253-T1
GF00004685	TFCN1702E3373_010096-T1, TFCN1702E3373_000599-T1
GF00004686	TFCN1702E3373_003800-T1, TFCN1702E3373_007496-T1
GF00004687	TFCN1702E3373_009069-T1, TFCN1702E3373_010331-T1
GF00004688	TFCN1702E3373_004556-T1, TFCN1702E3373_007249-T1
GF00004689	TFCN1702E3373_003487-T1, TFCN1702E3373_001209-T1
GF00004690	TFCN1702E3373_004714-T1, TFCN1702E3373_013676-T1
GF00004691	TFCN1702E3373_006741-T1, TFCN1702E3373_007718-T1
GF00004692	TFCN1702E3373_002263-T1, TFCN1702E3373_010542-T1
GF00004693	TFCN1702E3373_001395-T1, TFCN1702E3373_007038-T1
GF00004694	TFCN1702E3373_001300-T1, TFCN1702E3373_012724-T1
GF00004695	TFCN1702E3373_008597-T1, TFCN1702E3373_013984-T1
GF00004696	TFCN1702E3373_003726-T1, TFCN1702E3373_005920-T1
GF00004697	TFCN1702E3373_011677-T1, TFCN1702E3373_004114-T1
GF00004698	TFCN1702E3373_001397-T1, TFCN1702E3373_007036-T1
GF00004699	TFCN1702E3373_002370-T1, TFCN1702E3373_007824-T1
GF00004700	TFCN1702E3373_007581-T1, TFCN1702E3373_002604-T1
GF00004701	TFCN1702E3373_005420-T1, TFCN1702E3373_003287-T1
GF00004702	TFCN1702E3373_004434-T1, TFCN1702E3373_012494-T1
GF00004703	TFCN1702E3373_009395-T1, TFCN1702E3373_001330-T1
GF00004704	TFCN1702E3373_011881-T1, TFCN1702E3373_003564-T1
GF00004705	TFCN1702E3373_013335-T1, TFCN1702E3373_011085-T1
GF00004706	TFCN1702E3373_005177-T1, TFCN1702E3373_013808-T1
GF00004707	TFCN1702E3373_001358-T1, TFCN1702E3373_009422-T1
GF00004708	TFCN1702E3373_012878-T1, TFCN1702E3373_005309-T1
GF00004709	TFCN1702E3373_001877-T1, TFCN1702E3373_006007-T1
GF00004710	TFCN1702E3373_006949-T1, TFCN1702E3373_000146-T1
GF00004711	TFCN1702E3373_001292-T1, TFCN1702E3373_011758-T1
GF00004712	TFCN1702E3373_003876-T1, TFCN1702E3373_010734-T1
GF00004713	TFCN1702E3373_006592-T1, TFCN1702E3373_009234-T1
GF00004714	TFCN1702E3373_013040-T1, TFCN1702E3373_008090-T1
GF00004715	TFCN1702E3373_014499-T1, TFCN1702E3373_003179-T1
GF00004716	TFCN1702E3373_003794-T1, TFCN1702E3373_007502-T1
GF00004717	TFCN1702E3373_008337-T1, TFCN1702E3373_009716-T1
GF00004718	TFCN1702E3373_006863-T1, TFCN1702E3373_006841-T1
GF00004719	TFCN1702E3373_005145-T1, TFCN1702E3373_012568-T1
GF00004720	TFCN1702E3373_011207-T1, TFCN1702E3373_014542-T1
GF00004721	TFCN1702E3373_000329-T1, TFCN1702E3373_000859-T1
GF00004722	TFCN1702E3373_003368-T1, TFCN1702E3373_011775-T1
GF00004723	TFCN1702E3373_013901-T1, TFCN1702E3373_006720-T1
GF00004724	TFCN1702E3373_001904-T1, TFCN1702E3373_004911-T1
GF00004725	TFCN1702E3373_002453-T1, TFCN1702E3373_008845-T1
GF00004726	TFCN1702E3373_006170-T1, TFCN1702E3373_005780-T1
GF00004727	TFCN1702E3373_003372-T1, TFCN1702E3373_011773-T1
GF00004728	TFCN1702E3373_002238-T1, TFCN1702E3373_010276-T1
GF00004729	TFCN1702E3373_013049-T1, TFCN1702E3373_002664-T1
GF00004730	TFCN1702E3373_009307-T1, TFCN1702E3373_012705-T1
GF00004731	TFCN1702E3373_008030-T1, TFCN1702E3373_006033-T1
GF00004732	TFCN1702E3373_006120-T1, TFCN1702E3373_004639-T1
GF00004733	TFCN1702E3373_013543-T1, TFCN1702E3373_014029-T1
GF00004734	TFCN1702E3373_007439-T1, TFCN1702E3373_010361-T1
GF00004735	TFCN1702E3373_002497-T1, TFCN1702E3373_009631-T1
GF00004736	TFCN1702E3373_011093-T1, TFCN1702E3373_014328-T1
GF00004737	TFCN1702E3373_002139-T1, TFCN1702E3373_008348-T1
GF00004738	TFCN1702E3373_000032-T1, TFCN1702E3373_010045-T1
GF00004739	TFCN1702E3373_003495-T1, TFCN1702E3373_001216-T1
GF00004740	TFCN1702E3373_004004-T1, TFCN1702E3373_006427-T1
GF00004741	TFCN1702E3373_006571-T1, TFCN1702E3373_009200-T1
GF00004742	TFCN1702E3373_001414-T1, TFCN1702E3373_007018-T1
GF00004743	TFCN1702E3373_004543-T1, TFCN1702E3373_007235-T1
GF00004744	TFCN1702E3373_007145-T1, TFCN1702E3373_012042-T1
GF00004745	TFCN1702E3373_008343-T1, TFCN1702E3373_009705-T1
GF00004746	TFCN1702E3373_001903-T1, TFCN1702E3373_004910-T1
GF00004747	TFCN1702E3373_009611-T1, TFCN1702E3373_002523-T1
GF00004748	TFCN1702E3373_000659-T1, TFCN1702E3373_011255-T1
GF00004749	TFCN1702E3373_003509-T1, TFCN1702E3373_001229-T1
GF00004750	TFCN1702E3373_002721-T1, TFCN1702E3373_009454-T1
GF00004751	TFCN1702E3373_005745-T1, TFCN1702E3373_013448-T1
GF00004752	TFCN1702E3373_008484-T1, TFCN1702E3373_014142-T1
GF00004753	TFCN1702E3373_013511-T1, TFCN1702E3373_014205-T1
GF00004754	TFCN1702E3373_000689-T1, TFCN1702E3373_011694-T1
GF00004755	TFCN1702E3373_000024-T1, TFCN1702E3373_000578-T1
GF00004756	TFCN1702E3373_000710-T1, TFCN1702E3373_011714-T1
GF00004757	TFCN1702E3373_009797-T1, TFCN1702E3373_013771-T1
GF00004758	TFCN1702E3373_003729-T1, TFCN1702E3373_005922-T1
GF00004759	TFCN1702E3373_003518-T1, TFCN1702E3373_010454-T1
GF00004760	TFCN1702E3373_005162-T1, TFCN1702E3373_012553-T1
GF00004761	TFCN1702E3373_002018-T1, TFCN1702E3373_001277-T1
GF00004762	TFCN1702E3373_012934-T1, TFCN1702E3373_007398-T1
GF00004763	TFCN1702E3373_002528-T1, TFCN1702E3373_009607-T1
GF00004764	TFCN1702E3373_013845-T1, TFCN1702E3373_013018-T1
GF00004765	TFCN1702E3373_007302-T1, TFCN1702E3373_002869-T1
GF00004766	TFCN1702E3373_014208-T1, TFCN1702E3373_013508-T1
GF00004767	TFCN1702E3373_000642-T1, TFCN1702E3373_011239-T1
GF00004768	TFCN1702E3373_000282-T1, TFCN1702E3373_002781-T1
GF00004769	TFCN1702E3373_001498-T1, TFCN1702E3373_007069-T1
GF00004770	TFCN1702E3373_011944-T1, TFCN1702E3373_013701-T1
GF00004771	TFCN1702E3373_013642-T1, TFCN1702E3373_013733-T1
GF00004772	TFCN1702E3373_003413-T1, TFCN1702E3373_001139-T1
GF00004773	TFCN1702E3373_007878-T1, TFCN1702E3373_004819-T1
GF00004774	TFCN1702E3373_008797-T1, TFCN1702E3373_010620-T1
GF00004775	TFCN1702E3373_007655-T1, TFCN1702E3373_008172-T1
GF00004776	TFCN1702E3373_004484-T1, TFCN1702E3373_012617-T1
GF00004777	TFCN1702E3373_003783-T1, TFCN1702E3373_007514-T1
GF00004778	TFCN1702E3373_000211-T1, TFCN1702E3373_002854-T1
GF00004779	TFCN1702E3373_004838-T1, TFCN1702E3373_007899-T1
GF00004780	TFCN1702E3373_004975-T1, TFCN1702E3373_001971-T1
GF00004781	TFCN1702E3373_004124-T1, TFCN1702E3373_013657-T1
GF00004782	TFCN1702E3373_009733-T1, TFCN1702E3373_009814-T1
GF00004783	TFCN1702E3373_003295-T1, TFCN1702E3373_005426-T1
GF00004784	TFCN1702E3373_007347-T1, TFCN1702E3373_002909-T1
GF00004785	TFCN1702E3373_011381-T1, TFCN1702E3373_004760-T1
GF00004786	TFCN1702E3373_007833-T1, TFCN1702E3373_002361-T1
GF00004787	TFCN1702E3373_003958-T1, TFCN1702E3373_009518-T1
GF00004788	TFCN1702E3373_011182-T1, TFCN1702E3373_011590-T1
GF00004789	TFCN1702E3373_012854-T1, TFCN1702E3373_008243-T1
GF00004790	TFCN1702E3373_014109-T1, TFCN1702E3373_002691-T1
GF00004791	TFCN1702E3373_006669-T1, TFCN1702E3373_003676-T1
GF00004792	TFCN1702E3373_001224-T1, TFCN1702E3373_003504-T1
GF00004793	TFCN1702E3373_003898-T1, TFCN1702E3373_011976-T1
GF00004794	TFCN1702E3373_007465-T1, TFCN1702E3373_003831-T1
GF00004795	TFCN1702E3373_013547-T1, TFCN1702E3373_014025-T1
GF00004796	TFCN1702E3373_002190-T1, TFCN1702E3373_014121-T1
GF00004797	TFCN1702E3373_010788-T1, TFCN1702E3373_011637-T1
GF00004798	TFCN1702E3373_012740-T1, TFCN1702E3373_006304-T1
GF00004799	TFCN1702E3373_012160-T1, TFCN1702E3373_014444-T1
GF00004800	TFCN1702E3373_008646-T1, TFCN1702E3373_010164-T1
GF00004801	TFCN1702E3373_005719-T1, TFCN1702E3373_004375-T1
GF00004802	TFCN1702E3373_009970-T1, TFCN1702E3373_004737-T1
GF00004803	TFCN1702E3373_008420-T1, TFCN1702E3373_005045-T1
GF00004804	TFCN1702E3373_000741-T1, TFCN1702E3373_009868-T1
GF00004805	TFCN1702E3373_002485-T1, TFCN1702E3373_009643-T1
GF00004806	TFCN1702E3373_005529-T1, TFCN1702E3373_013237-T1
GF00004807	TFCN1702E3373_010167-T1, TFCN1702E3373_001370-T1
GF00004808	TFCN1702E3373_012052-T1, TFCN1702E3373_001553-T1
GF00004809	TFCN1702E3373_004578-T1, TFCN1702E3373_008494-T1
GF00004810	TFCN1702E3373_002464-T1, TFCN1702E3373_008856-T1
GF00004811	TFCN1702E3373_006292-T1, TFCN1702E3373_003628-T1
GF00004812	TFCN1702E3373_007527-T1, TFCN1702E3373_011575-T1
GF00004813	TFCN1702E3373_007541-T1, TFCN1702E3373_011556-T1
GF00004814	TFCN1702E3373_002912-T1, TFCN1702E3373_007350-T1
GF00004815	TFCN1702E3373_008119-T1, TFCN1702E3373_005282-T1
GF00004816	TFCN1702E3373_005214-T1, TFCN1702E3373_012188-T1
GF00004817	TFCN1702E3373_014082-T1, TFCN1702E3373_012003-T1
GF00004818	TFCN1702E3373_005176-T1, TFCN1702E3373_013809-T1
GF00004819	TFCN1702E3373_010417-T1, TFCN1702E3373_008289-T1
GF00004820	TFCN1702E3373_010557-T1, TFCN1702E3373_002249-T1
GF00004821	TFCN1702E3373_006430-T1, TFCN1702E3373_004001-T1
GF00004822	TFCN1702E3373_003882-T1, TFCN1702E3373_010743-T1
GF00004823	TFCN1702E3373_005488-T1, TFCN1702E3373_011913-T1
GF00004824	TFCN1702E3373_000302-T1, TFCN1702E3373_002763-T1
GF00004825	TFCN1702E3373_000142-T1, TFCN1702E3373_006945-T1
GF00004826	TFCN1702E3373_011695-T1, TFCN1702E3373_000690-T1
GF00004827	TFCN1702E3373_003367-T1, TFCN1702E3373_011776-T1
GF00004828	TFCN1702E3373_005061-T1, TFCN1702E3373_008442-T1
GF00004829	TFCN1702E3373_002984-T1, TFCN1702E3373_001097-T1
GF00004830	TFCN1702E3373_008203-T1, TFCN1702E3373_007100-T1
GF00004831	TFCN1702E3373_001278-T1, TFCN1702E3373_002017-T1
GF00004832	TFCN1702E3373_006562-T1, TFCN1702E3373_009208-T1
GF00004833	TFCN1702E3373_008693-T1, TFCN1702E3373_013789-T1
GF00004834	TFCN1702E3373_004529-T1, TFCN1702E3373_010856-T1
GF00004835	TFCN1702E3373_002738-T1, TFCN1702E3373_012014-T1
GF00004836	TFCN1702E3373_013574-T1, TFCN1702E3373_008636-T1
GF00004837	TFCN1702E3373_011879-T1, TFCN1702E3373_003562-T1
GF00004838	TFCN1702E3373_002257-T1, TFCN1702E3373_010548-T1
GF00004839	TFCN1702E3373_004706-T1, TFCN1702E3373_013669-T1
GF00004840	TFCN1702E3373_004420-T1, TFCN1702E3373_012507-T1
GF00004841	TFCN1702E3373_003168-T1, TFCN1702E3373_009253-T1
GF00004842	TFCN1702E3373_010974-T1, TFCN1702E3373_002971-T1
GF00004843	TFCN1702E3373_000226-T1, TFCN1702E3373_002839-T1
GF00004844	TFCN1702E3373_013313-T1, TFCN1702E3373_010668-T1
GF00004845	TFCN1702E3373_002165-T1, TFCN1702E3373_012537-T1
GF00004846	TFCN1702E3373_008285-T1, TFCN1702E3373_010421-T1
GF00004847	TFCN1702E3373_002397-T1, TFCN1702E3373_012485-T1
GF00004848	TFCN1702E3373_008924-T1, TFCN1702E3373_008749-T1
GF00004849	TFCN1702E3373_006429-T1, TFCN1702E3373_004002-T1
GF00004850	TFCN1702E3373_001158-T1, TFCN1702E3373_003432-T1
GF00004851	TFCN1702E3373_012526-T1, TFCN1702E3373_002155-T1
GF00004852	TFCN1702E3373_013724-T1, TFCN1702E3373_012997-T1
GF00004853	TFCN1702E3373_003653-T1, TFCN1702E3373_006647-T1
GF00004854	TFCN1702E3373_014598-T1, TFCN1702E3373_002211-T1
GF00004855	TFCN1702E3373_003001-T1, TFCN1702E3373_010828-T1
GF00004856	TFCN1702E3373_001381-T1, TFCN1702E3373_010179-T1
GF00004857	TFCN1702E3373_004708-T1, TFCN1702E3373_013671-T1
GF00004858	TFCN1702E3373_001377-T1, TFCN1702E3373_010175-T1
GF00004859	TFCN1702E3373_005380-T1, TFCN1702E3373_011127-T1
GF00004860	TFCN1702E3373_006667-T1, TFCN1702E3373_003673-T1
GF00004861	TFCN1702E3373_003317-T1, TFCN1702E3373_005446-T1
GF00004862	TFCN1702E3373_010458-T1, TFCN1702E3373_003514-T1
GF00004863	TFCN1702E3373_012980-T1, TFCN1702E3373_007731-T1
GF00004864	TFCN1702E3373_003538-T1, TFCN1702E3373_013884-T1
GF00004865	TFCN1702E3373_014408-T1, TFCN1702E3373_005389-T1
GF00004866	TFCN1702E3373_010475-T1, TFCN1702E3373_012640-T1
GF00004867	TFCN1702E3373_012793-T1, TFCN1702E3373_002062-T1
GF00004868	TFCN1702E3373_011126-T1, TFCN1702E3373_005379-T1
GF00004869	TFCN1702E3373_000201-T1, TFCN1702E3373_002863-T1
GF00004870	TFCN1702E3373_012309-T1, TFCN1702E3373_003035-T1
GF00004871	TFCN1702E3373_000256-T1, TFCN1702E3373_002807-T1
GF00004872	TFCN1702E3373_004772-T1, TFCN1702E3373_011393-T1
GF00004873	TFCN1702E3373_010647-T1, TFCN1702E3373_002315-T1
GF00004874	TFCN1702E3373_007133-T1, TFCN1702E3373_012030-T1
GF00004875	TFCN1702E3373_012190-T1, TFCN1702E3373_005212-T1
GF00004876	TFCN1702E3373_012939-T1, TFCN1702E3373_007403-T1
GF00004877	TFCN1702E3373_012638-T1, TFCN1702E3373_010473-T1
GF00004878	TFCN1702E3373_000305-T1, TFCN1702E3373_002760-T1
GF00004879	TFCN1702E3373_001241-T1, TFCN1702E3373_014237-T1
GF00004880	TFCN1702E3373_003663-T1, TFCN1702E3373_006657-T1
GF00004881	TFCN1702E3373_009252-T1, TFCN1702E3373_003169-T1
GF00004882	TFCN1702E3373_011344-T1, TFCN1702E3373_000820-T1
GF00004883	TFCN1702E3373_007326-T1, TFCN1702E3373_002890-T1
GF00004884	TFCN1702E3373_003544-T1, TFCN1702E3373_011860-T1
GF00004885	TFCN1702E3373_000203-T1, TFCN1702E3373_002861-T1
GF00004886	TFCN1702E3373_014622-T1, TFCN1702E3373_007798-T1
GF00004887	TFCN1702E3373_012769-T1, TFCN1702E3373_012145-T1
GF00004888	TFCN1702E3373_012906-T1, TFCN1702E3373_007556-T1
GF00004889	TFCN1702E3373_003682-T1, TFCN1702E3373_005874-T1
GF00004890	TFCN1702E3373_005973-T1, TFCN1702E3373_011530-T1
GF00004891	TFCN1702E3373_012743-T1, TFCN1702E3373_006307-T1
GF00004892	TFCN1702E3373_002970-T1, TFCN1702E3373_010975-T1
GF00004893	TFCN1702E3373_011866-T1, TFCN1702E3373_003550-T1
GF00004894	TFCN1702E3373_010679-T1, TFCN1702E3373_013302-T1
GF00004895	TFCN1702E3373_007438-T1, TFCN1702E3373_010362-T1
GF00004896	TFCN1702E3373_010931-T1, TFCN1702E3373_002549-T1
GF00004897	TFCN1702E3373_012091-T1, TFCN1702E3373_010685-T1
GF00004898	TFCN1702E3373_007381-T1, TFCN1702E3373_007994-T1
GF00004899	TFCN1702E3373_010750-T1, TFCN1702E3373_011799-T1
GF00004900	TFCN1702E3373_005821-T1, TFCN1702E3373_014364-T1
GF00004901	TFCN1702E3373_013099-T1, TFCN1702E3373_005552-T1
GF00004902	TFCN1702E3373_012135-T1, TFCN1702E3373_008068-T1
GF00004903	TFCN1702E3373_011263-T1, TFCN1702E3373_000667-T1
GF00004904	TFCN1702E3373_008726-T1, TFCN1702E3373_008945-T1
GF00004905	TFCN1702E3373_005861-T1, TFCN1702E3373_007759-T1
GF00004906	TFCN1702E3373_008558-T1, TFCN1702E3373_006386-T1
GF00004907	TFCN1702E3373_010307-T1, TFCN1702E3373_012375-T1
GF00004908	TFCN1702E3373_008169-T1, TFCN1702E3373_007658-T1
GF00004909	TFCN1702E3373_000007-T1, TFCN1702E3373_000559-T1
GF00004910	TFCN1702E3373_006704-T1, TFCN1702E3373_013759-T1
GF00004911	TFCN1702E3373_004771-T1, TFCN1702E3373_011392-T1
GF00004912	TFCN1702E3373_007107-T1, TFCN1702E3373_009170-T1
GF00004913	TFCN1702E3373_006644-T1, TFCN1702E3373_010399-T1
GF00004914	TFCN1702E3373_002845-T1, TFCN1702E3373_000220-T1
GF00004915	TFCN1702E3373_004703-T1, TFCN1702E3373_013666-T1
GF00004916	TFCN1702E3373_003302-T1, TFCN1702E3373_005459-T1
GF00004917	TFCN1702E3373_006696-T1, TFCN1702E3373_011211-T1
GF00004918	TFCN1702E3373_012127-T1, TFCN1702E3373_008055-T1
GF00004919	TFCN1702E3373_001566-T1, TFCN1702E3373_013557-T1
GF00004920	TFCN1702E3373_008734-T1, TFCN1702E3373_008937-T1
GF00004921	TFCN1702E3373_000273-T1, TFCN1702E3373_002791-T1
GF00004922	TFCN1702E3373_003275-T1, TFCN1702E3373_005403-T1
GF00004923	TFCN1702E3373_012552-T1, TFCN1702E3373_005163-T1
GF00004924	TFCN1702E3373_013912-T1, TFCN1702E3373_012462-T1
GF00004925	TFCN1702E3373_002788-T1, TFCN1702E3373_000276-T1
GF00004926	TFCN1702E3373_005335-T1, TFCN1702E3373_011616-T1
GF00004927	TFCN1702E3373_009478-T1, TFCN1702E3373_013357-T1
GF00004928	TFCN1702E3373_010513-T1, TFCN1702E3373_008308-T1
GF00004929	TFCN1702E3373_002261-T1, TFCN1702E3373_010544-T1
GF00004930	TFCN1702E3373_010982-T1, TFCN1702E3373_002963-T1
GF00004931	TFCN1702E3373_008604-T1, TFCN1702E3373_013976-T1
GF00004932	TFCN1702E3373_000238-T1, TFCN1702E3373_002827-T1
GF00004933	TFCN1702E3373_010435-T1, TFCN1702E3373_008271-T1
GF00004934	TFCN1702E3373_004359-T1, TFCN1702E3373_004150-T1
GF00004935	TFCN1702E3373_011655-T1, TFCN1702E3373_013387-T1
GF00004936	TFCN1702E3373_005819-T1, TFCN1702E3373_014362-T1
GF00004937	TFCN1702E3373_004901-T1, TFCN1702E3373_001894-T1
GF00004938	TFCN1702E3373_000743-T1, TFCN1702E3373_009871-T1
GF00004939	TFCN1702E3373_008448-T1, TFCN1702E3373_005067-T1
GF00004940	TFCN1702E3373_004934-T1, TFCN1702E3373_001928-T1
GF00004941	TFCN1702E3373_008556-T1, TFCN1702E3373_006384-T1
GF00004942	TFCN1702E3373_001351-T1, TFCN1702E3373_009415-T1
GF00004943	TFCN1702E3373_009555-T1, TFCN1702E3373_001764-T1
GF00004944	TFCN1702E3373_011310-T1, TFCN1702E3373_002620-T1
GF00004945	TFCN1702E3373_010570-T1, TFCN1702E3373_013401-T1
GF00004946	TFCN1702E3373_009156-T1, TFCN1702E3373_007611-T1
GF00004947	TFCN1702E3373_009077-T1, TFCN1702E3373_010338-T1
GF00004948	TFCN1702E3373_013333-T1, TFCN1702E3373_011083-T1
GF00004949	TFCN1702E3373_000724-T1, TFCN1702E3373_009855-T1
GF00004950	TFCN1702E3373_001998-T1, TFCN1702E3373_014603-T1
GF00004951	TFCN1702E3373_010414-T1, TFCN1702E3373_011887-T1
GF00004952	TFCN1702E3373_000070-T1, TFCN1702E3373_010081-T1
GF00004953	TFCN1702E3373_011434-T1, TFCN1702E3373_001843-T1
GF00004954	TFCN1702E3373_003782-T1, TFCN1702E3373_007515-T1
GF00004955	TFCN1702E3373_004656-T1, TFCN1702E3373_013314-T1
GF00004956	TFCN1702E3373_006594-T1, TFCN1702E3373_009236-T1
GF00004957	TFCN1702E3373_012187-T1, TFCN1702E3373_005215-T1
GF00004958	TFCN1702E3373_013776-T1, TFCN1702E3373_007073-T1
GF00004959	TFCN1702E3373_009366-T1, TFCN1702E3373_001588-T1
GF00004960	TFCN1702E3373_004950-T1, TFCN1702E3373_001945-T1
GF00004961	TFCN1702E3373_008237-T1, TFCN1702E3373_011295-T1
GF00004962	TFCN1702E3373_009794-T1, TFCN1702E3373_012953-T1
GF00004963	TFCN1702E3373_013476-T1, TFCN1702E3373_008491-T1
GF00004964	TFCN1702E3373_014403-T1, TFCN1702E3373_002481-T1
GF00004965	TFCN1702E3373_003948-T1, TFCN1702E3373_009506-T1
GF00004966	TFCN1702E3373_004463-T1, TFCN1702E3373_004867-T1
GF00004967	TFCN1702E3373_008246-T1, TFCN1702E3373_012857-T1
GF00004968	TFCN1702E3373_009409-T1, TFCN1702E3373_001345-T1
GF00004969	TFCN1702E3373_012499-T1, TFCN1702E3373_004428-T1
GF00004970	TFCN1702E3373_003337-T1, TFCN1702E3373_005469-T1
GF00004971	TFCN1702E3373_002735-T1, TFCN1702E3373_012011-T1
GF00004972	TFCN1702E3373_001120-T1, TFCN1702E3373_003395-T1
GF00004973	TFCN1702E3373_014585-T1, TFCN1702E3373_009806-T1
GF00004974	TFCN1702E3373_012807-T1, TFCN1702E3373_002076-T1
GF00004975	TFCN1702E3373_002358-T1, TFCN1702E3373_007836-T1
GF00004976	TFCN1702E3373_002025-T1, TFCN1702E3373_001270-T1
GF00004977	TFCN1702E3373_004098-T1, TFCN1702E3373_011663-T1
GF00004978	TFCN1702E3373_013663-T1, TFCN1702E3373_004747-T1
GF00004979	TFCN1702E3373_004376-T1, TFCN1702E3373_005718-T1
GF00004980	TFCN1702E3373_002534-T1, TFCN1702E3373_009600-T1
GF00004981	TFCN1702E3373_011723-T1, TFCN1702E3373_001713-T1
GF00004982	TFCN1702E3373_005178-T1, TFCN1702E3373_013807-T1
GF00004983	TFCN1702E3373_012780-T1, TFCN1702E3373_012156-T1
GF00004984	TFCN1702E3373_000295-T1, TFCN1702E3373_002770-T1
GF00004985	TFCN1702E3373_006659-T1, TFCN1702E3373_003665-T1
GF00004986	TFCN1702E3373_013768-T1, TFCN1702E3373_009800-T1
GF00004987	TFCN1702E3373_009841-T1, TFCN1702E3373_009760-T1
GF00004988	TFCN1702E3373_010198-T1, TFCN1702E3373_001461-T1
GF00004989	TFCN1702E3373_013096-T1, TFCN1702E3373_005555-T1
GF00004990	TFCN1702E3373_014123-T1, TFCN1702E3373_002192-T1
GF00004991	TFCN1702E3373_000664-T1, TFCN1702E3373_011260-T1
GF00004992	TFCN1702E3373_005272-T1, TFCN1702E3373_008128-T1
GF00004993	TFCN1702E3373_004053-T1, TFCN1702E3373_010222-T1
GF00004994	TFCN1702E3373_004756-T1, TFCN1702E3373_011377-T1
GF00004995	TFCN1702E3373_006874-T1, TFCN1702E3373_006827-T1
GF00004996	TFCN1702E3373_000863-T1, TFCN1702E3373_000334-T1
GF00004997	TFCN1702E3373_001774-T1, TFCN1702E3373_009567-T1
GF00004998	TFCN1702E3373_010970-T1, TFCN1702E3373_002977-T1
GF00004999	TFCN1702E3373_004219-T1, TFCN1702E3373_004282-T1
GF00005000	TFCN1702E3373_002109-T1, TFCN1702E3373_008378-T1
GF00005001	TFCN1702E3373_009845-T1, TFCN1702E3373_009767-T1
GF00005002	TFCN1702E3373_004540-T1, TFCN1702E3373_007231-T1
GF00005003	TFCN1702E3373_007742-T1, TFCN1702E3373_012969-T1
GF00005004	TFCN1702E3373_005758-T1, TFCN1702E3373_013435-T1
GF00005005	TFCN1702E3373_005686-T1, TFCN1702E3373_004408-T1
GF00005006	TFCN1702E3373_007303-T1, TFCN1702E3373_002870-T1
GF00005007	TFCN1702E3373_002743-T1, TFCN1702E3373_012019-T1
GF00005008	TFCN1702E3373_003931-T1, TFCN1702E3373_009489-T1
GF00005009	TFCN1702E3373_002231-T1, TFCN1702E3373_010269-T1
GF00005010	TFCN1702E3373_013385-T1, TFCN1702E3373_011653-T1
GF00005011	TFCN1702E3373_002221-T1, TFCN1702E3373_014313-T1
GF00005012	TFCN1702E3373_004323-T1, TFCN1702E3373_004184-T1
GF00005013	TFCN1702E3373_004715-T1, TFCN1702E3373_013677-T1
GF00005014	TFCN1702E3373_002724-T1, TFCN1702E3373_009459-T1
GF00005015	TFCN1702E3373_008222-T1, TFCN1702E3373_007080-T1
GF00005016	TFCN1702E3373_011072-T1, TFCN1702E3373_013332-T1
GF00005017	TFCN1702E3373_014110-T1, TFCN1702E3373_002692-T1
GF00005018	TFCN1702E3373_007903-T1, TFCN1702E3373_004841-T1
GF00005019	TFCN1702E3373_012968-T1, TFCN1702E3373_007743-T1
GF00005020	TFCN1702E3373_004319-T1, TFCN1702E3373_004188-T1
GF00005021	TFCN1702E3373_003222-T1, TFCN1702E3373_009916-T1
GF00005022	TFCN1702E3373_012228-T1, TFCN1702E3373_006601-T1
GF00005023	TFCN1702E3373_013844-T1, TFCN1702E3373_013019-T1
GF00005024	TFCN1702E3373_008952-T1, TFCN1702E3373_008718-T1
GF00005025	TFCN1702E3373_013115-T1, TFCN1702E3373_013257-T1
GF00005026	TFCN1702E3373_001745-T1, TFCN1702E3373_011756-T1
GF00005027	TFCN1702E3373_004891-T1, TFCN1702E3373_004441-T1
GF00005028	TFCN1702E3373_011863-T1, TFCN1702E3373_003547-T1
GF00005029	TFCN1702E3373_004890-T1, TFCN1702E3373_004442-T1
GF00005030	TFCN1702E3373_009071-T1, TFCN1702E3373_010333-T1
GF00005031	TFCN1702E3373_005956-T1, TFCN1702E3373_003763-T1
GF00005032	TFCN1702E3373_010080-T1, TFCN1702E3373_000069-T1
GF00005033	TFCN1702E3373_010635-T1, TFCN1702E3373_002326-T1
GF00005034	TFCN1702E3373_003502-T1, TFCN1702E3373_001222-T1
GF00005035	TFCN1702E3373_000237-T1, TFCN1702E3373_002828-T1
GF00005036	TFCN1702E3373_007727-T1, TFCN1702E3373_006715-T1
GF00005037	TFCN1702E3373_001836-T1, TFCN1702E3373_011441-T1
GF00005038	TFCN1702E3373_009251-T1, TFCN1702E3373_003170-T1
GF00005039	TFCN1702E3373_002923-T1, TFCN1702E3373_007361-T1
GF00005040	TFCN1702E3373_006960-T1, TFCN1702E3373_000158-T1
GF00005041	TFCN1702E3373_005378-T1, TFCN1702E3373_011125-T1
GF00005042	TFCN1702E3373_010228-T1, TFCN1702E3373_004059-T1
GF00005043	TFCN1702E3373_014247-T1, TFCN1702E3373_003620-T1
GF00005044	TFCN1702E3373_005896-T1, TFCN1702E3373_003702-T1
GF00005045	TFCN1702E3373_005123-T1, TFCN1702E3373_010026-T1
GF00005046	TFCN1702E3373_013371-T1, TFCN1702E3373_011640-T1
GF00005047	TFCN1702E3373_007976-T1, TFCN1702E3373_013500-T1
GF00005048	TFCN1702E3373_013641-T1, TFCN1702E3373_013734-T1
GF00005049	TFCN1702E3373_010115-T1, TFCN1702E3373_000618-T1
