	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004973	DBVPG4380_000070-T1	DBVPG3775_003868-T1
GF00004974	DBVPG4380_000849-T1	DBVPG3775_004604-T1
GF00004975	DBVPG4380_000859-T1	DBVPG3775_004614-T1
GF00004976	DBVPG4380_000268-T1	DBVPG3775_004643-T1
GF00004977	DBVPG4380_000307-T1	DBVPG3775_004690-T1
GF00004978	DBVPG4380_000833-T1	DBVPG3775_004697-T1
GF00004979	DBVPG4380_004165-T1	DBVPG3775_004779-T1
GF00004980	DBVPG4380_000115-T1	DBVPG3775_004852-T1
GF00004981	DBVPG4380_000129-T1	DBVPG3775_004869-T1
GF00004982	DBVPG4380_000658-T1	DBVPG3775_004890-T1
GF00004983	DBVPG4380_000209-T1	DBVPG3775_004915-T1
GF00004984	DBVPG4380_013114-T1	DBVPG3775_004971-T1
GF00004985	DBVPG4380_001501-T1	DBVPG3775_005273-T1
GF00004986	DBVPG4380_002553-T1	DBVPG3775_005471-T1
GF00004987	DBVPG4380_006743-T1	DBVPG3775_006366-T1
GF00004988	DBVPG4380_001149-T1	DBVPG3775_006616-T1
GF00004989	DBVPG4380_000149-T1	DBVPG3775_006639-T1
GF00004990	DBVPG4380_011586-T1	DBVPG3775_007259-T1
GF00004991	DBVPG4380_006114-T1	DBVPG3775_007265-T1
GF00004992	DBVPG4380_000350-T1	DBVPG3775_007277-T1
GF00004993	DBVPG4380_014290-T1	DBVPG3775_007543-T1
GF00004994	DBVPG4380_000045-T1	DBVPG3775_003893-T1
GF00004995	DBVPG4380_000052-T1	DBVPG3775_003886-T1
GF00004996	DBVPG4380_000054-T1	DBVPG3775_003884-T1
GF00004997	DBVPG4380_000282-T1	DBVPG3775_004658-T1
GF00004998	DBVPG4380_000175-T1	DBVPG3775_003950-T1
GF00004999	DBVPG4380_000183-T1	DBVPG3775_003939-T1
GF00005000	DBVPG4380_000226-T1	DBVPG3775_004933-T1
GF00005001	DBVPG4380_000242-T1	DBVPG3775_006598-T1
GF00005002	DBVPG4380_000253-T1	DBVPG3775_007487-T1
GF00005003	DBVPG4380_000254-T1	DBVPG3775_007488-T1
GF00005004	DBVPG4380_000285-T1	DBVPG3775_004662-T1
GF00005005	DBVPG4380_000300-T1	DBVPG3775_004681-T1
GF00005006	DBVPG4380_000339-T1	
GF00005007	DBVPG4380_000356-T1	
GF00005008	DBVPG4380_002599-T1	DBVPG3775_002961-T1
GF00005009	DBVPG4380_000565-T1	
GF00005010	DBVPG4380_000566-T1	
GF00005011	DBVPG4380_001915-T1	
GF00005012	DBVPG4380_000662-T1	DBVPG3775_004885-T1
GF00005013	DBVPG4380_000672-T1	DBVPG3775_004873-T1
GF00005014	DBVPG4380_000748-T1	
GF00005015	DBVPG4380_000834-T1	DBVPG3775_004695-T1
GF00005016	DBVPG4380_001917-T1	
GF00005017	DBVPG4380_004658-T1	
GF00005018	DBVPG4380_014619-T1	
GF00005019	DBVPG4380_001998-T1	
GF00005020	DBVPG4380_002025-T1	
GF00005021	DBVPG4380_002027-T1	
GF00005022	DBVPG4380_010417-T1	
GF00005023	DBVPG4380_002186-T1	
GF00005024	DBVPG4380_002259-T1	
GF00005025	DBVPG4380_002444-T1	
GF00005026	DBVPG4380_002587-T1	DBVPG3775_007537-T1
GF00005027	DBVPG4380_003264-T1	DBVPG3775_002331-T1
GF00005028	DBVPG4380_005118-T1	
GF00005029	DBVPG4380_004585-T1	
GF00005030	DBVPG4380_004638-T1	DBVPG3775_001796-T1
GF00005031	DBVPG4380_004650-T1	
GF00005032	DBVPG4380_009694-T1	
GF00005033	DBVPG4380_005199-T1	
GF00005034	DBVPG4380_008613-T1	
GF00005035	DBVPG4380_005703-T1	
GF00005036	DBVPG4380_006207-T1	
GF00005037	DBVPG4380_006266-T1	
GF00005038	DBVPG4380_007389-T1	
GF00005039	DBVPG4380_010344-T1	
GF00005040	DBVPG4380_007873-T1	DBVPG3775_005646-T1
GF00005041	DBVPG4380_000006-T1	DBVPG3775_003930-T1
GF00005042	DBVPG4380_001641-T1	DBVPG3775_000063-T1
GF00005043	DBVPG4380_008204-T1	DBVPG3775_000070-T1
GF00005044	DBVPG4380_011387-T1	DBVPG3775_000071-T1
GF00005045	DBVPG4380_006598-T1	DBVPG3775_000130-T1
GF00005046	DBVPG4380_003476-T1	DBVPG3775_000181-T1
GF00005047	DBVPG4380_014348-T1	DBVPG3775_000182-T1
GF00005048	DBVPG4380_012857-T1	DBVPG3775_000256-T1
GF00005049	DBVPG4380_010339-T1	DBVPG3775_000273-T1
GF00005050	DBVPG4380_011348-T1	DBVPG3775_000318-T1
GF00005051	DBVPG4380_008900-T1	DBVPG3775_000352-T1
GF00005052	DBVPG4380_007882-T1	DBVPG3775_000473-T1
GF00005053	DBVPG4380_012335-T1	DBVPG3775_000485-T1
GF00005054	DBVPG4380_006583-T1	DBVPG3775_000510-T1
GF00005055	DBVPG4380_008461-T1	DBVPG3775_000519-T1
GF00005056	DBVPG4380_014241-T1	DBVPG3775_000561-T1
GF00005057	DBVPG4380_014280-T1	DBVPG3775_000562-T1
GF00005058	DBVPG4380_009669-T1	DBVPG3775_000565-T1
GF00005059	DBVPG4380_008033-T1	DBVPG3775_000566-T1
GF00005060	DBVPG4380_002343-T1	DBVPG3775_000602-T1
GF00005061	DBVPG4380_004586-T1	DBVPG3775_000604-T1
GF00005062	DBVPG4380_002933-T1	DBVPG3775_000689-T1
GF00005063	DBVPG4380_009617-T1	DBVPG3775_000743-T1
GF00005064	DBVPG4380_005602-T1	DBVPG3775_001043-T1
GF00005065	DBVPG4380_006663-T1	DBVPG3775_001073-T1
GF00005066	DBVPG4380_007244-T1	DBVPG3775_001161-T1
GF00005067	DBVPG4380_006886-T1	DBVPG3775_001164-T1
GF00005068	DBVPG4380_006771-T1	DBVPG3775_001188-T1
GF00005069	DBVPG4380_001586-T1	DBVPG3775_001240-T1
GF00005070	DBVPG4380_004720-T1	DBVPG3775_001268-T1
GF00005071	DBVPG4380_004719-T1	DBVPG3775_001269-T1
GF00005072	DBVPG4380_007807-T1	DBVPG3775_001282-T1
GF00005073	DBVPG4380_003545-T1	DBVPG3775_001332-T1
GF00005074	DBVPG4380_006810-T1	DBVPG3775_001351-T1
GF00005075	DBVPG4380_005112-T1	DBVPG3775_001391-T1
GF00005076	DBVPG4380_004031-T1	DBVPG3775_001477-T1
GF00005077	DBVPG4380_004961-T1	DBVPG3775_001608-T1
GF00005078	DBVPG4380_005794-T1	DBVPG3775_001612-T1
GF00005079	DBVPG4380_005732-T1	DBVPG3775_001679-T1
GF00005080	DBVPG4380_012094-T1	DBVPG3775_001682-T1
GF00005081	DBVPG4380_011812-T1	DBVPG3775_001699-T1
GF00005082	DBVPG4380_010336-T1	DBVPG3775_001739-T1
GF00005083	DBVPG4380_008842-T1	DBVPG3775_001750-T1
GF00005084	DBVPG4380_003451-T1	DBVPG3775_001766-T1
GF00005085	DBVPG4380_002292-T1	DBVPG3775_001784-T1
GF00005086	DBVPG4380_006314-T1	DBVPG3775_001809-T1
GF00005087	DBVPG4380_000898-T1	DBVPG3775_001856-T1
GF00005088	DBVPG4380_007238-T1	DBVPG3775_001897-T1
GF00005089	DBVPG4380_000178-T1	DBVPG3775_003947-T1
GF00005090	DBVPG4380_005964-T1	DBVPG3775_002033-T1
GF00005091	DBVPG4380_013955-T1	DBVPG3775_002049-T1
GF00005092	DBVPG4380_004007-T1	DBVPG3775_002059-T1
GF00005093	DBVPG4380_005553-T1	DBVPG3775_002074-T1
GF00005094	DBVPG4380_011159-T1	DBVPG3775_002082-T1
GF00005095	DBVPG4380_007790-T1	DBVPG3775_002102-T1
GF00005096	DBVPG4380_002117-T1	DBVPG3775_002105-T1
GF00005097	DBVPG4380_007972-T1	DBVPG3775_002122-T1
GF00005098	DBVPG4380_003575-T1	DBVPG3775_002132-T1
GF00005099	DBVPG4380_006482-T1	DBVPG3775_002141-T1
GF00005100	DBVPG4380_006286-T1	DBVPG3775_002148-T1
GF00005101	DBVPG4380_010754-T1	DBVPG3775_002176-T1
GF00005102	DBVPG4380_000396-T1	DBVPG3775_002185-T1
GF00005103	DBVPG4380_000395-T1	DBVPG3775_002186-T1
GF00005104	DBVPG4380_013143-T1	DBVPG3775_002188-T1
GF00005105	DBVPG4380_000377-T1	DBVPG3775_002208-T1
GF00005106	DBVPG4380_000371-T1	DBVPG3775_002214-T1
GF00005107	DBVPG4380_001596-T1	DBVPG3775_002221-T1
GF00005108	DBVPG4380_001608-T1	DBVPG3775_002232-T1
GF00005109	DBVPG4380_001223-T1	DBVPG3775_002249-T1
GF00005110	DBVPG4380_001227-T1	DBVPG3775_002253-T1
GF00005111	DBVPG4380_001234-T1	DBVPG3775_002262-T1
GF00005112	DBVPG4380_000546-T1	DBVPG3775_002285-T1
GF00005113	DBVPG4380_011623-T1	DBVPG3775_002286-T1
GF00005114	DBVPG4380_000542-T1	DBVPG3775_002290-T1
GF00005115	DBVPG4380_002715-T1	DBVPG3775_002305-T1
GF00005116	DBVPG4380_003268-T1	DBVPG3775_002322-T1
GF00005117	DBVPG4380_000944-T1	DBVPG3775_002347-T1
GF00005118	DBVPG4380_000942-T1	DBVPG3775_002349-T1
GF00005119	DBVPG4380_000941-T1	DBVPG3775_002350-T1
GF00005120	DBVPG4380_005743-T1	DBVPG3775_002354-T1
GF00005121	DBVPG4380_009393-T1	DBVPG3775_002378-T1
GF00005122	DBVPG4380_011619-T1	DBVPG3775_002380-T1
GF00005123	DBVPG4380_007817-T1	DBVPG3775_002386-T1
GF00005124	DBVPG4380_010525-T1	DBVPG3775_002393-T1
GF00005125	DBVPG4380_006466-T1	DBVPG3775_002476-T1
GF00005126	DBVPG4380_012501-T1	DBVPG3775_002555-T1
GF00005127	DBVPG4380_000806-T1	DBVPG3775_002556-T1
GF00005128	DBVPG4380_002527-T1	DBVPG3775_002562-T1
GF00005129	DBVPG4380_007094-T1	DBVPG3775_002583-T1
GF00005130	DBVPG4380_007095-T1	DBVPG3775_002584-T1
GF00005131	DBVPG4380_010642-T1	DBVPG3775_002646-T1
GF00005132	DBVPG4380_012155-T1	DBVPG3775_002661-T1
GF00005133	DBVPG4380_003856-T1	DBVPG3775_002666-T1
GF00005134	DBVPG4380_007004-T1	DBVPG3775_002673-T1
GF00005135	DBVPG4380_001537-T1	DBVPG3775_002722-T1
GF00005136	DBVPG4380_012710-T1	DBVPG3775_002727-T1
GF00005137	DBVPG4380_004661-T1	DBVPG3775_002767-T1
GF00005138	DBVPG4380_002594-T1	DBVPG3775_002768-T1
GF00005139	DBVPG4380_002593-T1	DBVPG3775_002770-T1
GF00005140	DBVPG4380_002592-T1	DBVPG3775_002771-T1
GF00005141	DBVPG4380_002591-T1	DBVPG3775_002773-T1
GF00005142	DBVPG4380_010447-T1	DBVPG3775_002806-T1
GF00005143	DBVPG4380_009306-T1	DBVPG3775_002814-T1
GF00005144	DBVPG4380_008296-T1	DBVPG3775_002849-T1
GF00005145	DBVPG4380_000831-T1	DBVPG3775_004699-T1
GF00005146	DBVPG4380_002608-T1	DBVPG3775_002952-T1
GF00005147	DBVPG4380_002602-T1	DBVPG3775_002958-T1
GF00005148	DBVPG4380_001018-T1	DBVPG3775_002990-T1
GF00005149	DBVPG4380_000624-T1	DBVPG3775_003013-T1
GF00005150	DBVPG4380_003503-T1	DBVPG3775_003036-T1
GF00005151	DBVPG4380_007357-T1	DBVPG3775_003047-T1
GF00005152	DBVPG4380_005099-T1	DBVPG3775_003073-T1
GF00005153	DBVPG4380_007636-T1	DBVPG3775_003131-T1
GF00005154	DBVPG4380_002570-T1	DBVPG3775_003184-T1
GF00005155	DBVPG4380_002219-T1	DBVPG3775_003254-T1
GF00005156	DBVPG4380_000644-T1	DBVPG3775_003272-T1
GF00005157	DBVPG4380_000757-T1	DBVPG3775_003298-T1
GF00005158	DBVPG4380_002089-T1	DBVPG3775_003348-T1
GF00005159	DBVPG4380_012227-T1	DBVPG3775_003387-T1
GF00005160	DBVPG4380_001966-T1	DBVPG3775_003394-T1
GF00005161	DBVPG4380_004288-T1	DBVPG3775_003399-T1
GF00005162	DBVPG4380_003743-T1	DBVPG3775_003478-T1
GF00005163	DBVPG4380_012384-T1	DBVPG3775_003517-T1
GF00005164	DBVPG4380_006935-T1	DBVPG3775_003534-T1
GF00005165	DBVPG4380_011528-T1	DBVPG3775_003541-T1
GF00005166	DBVPG4380_002355-T1	DBVPG3775_003562-T1
GF00005167	DBVPG4380_009154-T1	DBVPG3775_003573-T1
GF00005168	DBVPG4380_011933-T1	DBVPG3775_003625-T1
GF00005169	DBVPG4380_008135-T1	DBVPG3775_003627-T1
GF00005170	DBVPG4380_005779-T1	DBVPG3775_003699-T1
GF00005171	DBVPG4380_001386-T1	DBVPG3775_003710-T1
GF00005172	DBVPG4380_001384-T1	DBVPG3775_003712-T1
GF00005173	DBVPG4380_004581-T1	DBVPG3775_003714-T1
GF00005174	DBVPG4380_003949-T1	DBVPG3775_003721-T1
GF00005175	DBVPG4380_004829-T1	DBVPG3775_003730-T1
GF00005176	DBVPG4380_008243-T1	DBVPG3775_003734-T1
GF00005177	DBVPG4380_000685-T1	DBVPG3775_003748-T1
GF00005178	DBVPG4380_000687-T1	DBVPG3775_003750-T1
GF00005179	DBVPG4380_000694-T1	DBVPG3775_003757-T1
GF00005180	DBVPG4380_000696-T1	DBVPG3775_003760-T1
GF00005181	DBVPG4380_000697-T1	DBVPG3775_003761-T1
GF00005182	DBVPG4380_002407-T1	DBVPG3775_003773-T1
GF00005183	DBVPG4380_011514-T1	DBVPG3775_003781-T1
GF00005184	DBVPG4380_001043-T1	DBVPG3775_003798-T1
GF00005185	DBVPG4380_012561-T1	DBVPG3775_003799-T1
GF00005186	DBVPG4380_001048-T1	DBVPG3775_003805-T1
GF00005187	DBVPG4380_001052-T1	DBVPG3775_003809-T1
GF00005188	DBVPG4380_001057-T1	DBVPG3775_003814-T1
GF00005189	DBVPG4380_006656-T1	DBVPG3775_003816-T1
GF00005190	DBVPG4380_000334-T1	DBVPG3775_003824-T1
GF00005191	DBVPG4380_000323-T1	DBVPG3775_003835-T1
GF00005192	DBVPG4380_000322-T1	DBVPG3775_003836-T1
GF00005193	DBVPG4380_000320-T1	DBVPG3775_003837-T1
GF00005194	DBVPG4380_000092-T1	DBVPG3775_003842-T1
GF00005195	DBVPG4380_000090-T1	DBVPG3775_003846-T1
GF00005196	DBVPG4380_000089-T1	DBVPG3775_003847-T1
GF00005197	DBVPG4380_000088-T1	DBVPG3775_003848-T1
GF00005198	DBVPG4380_000087-T1	DBVPG3775_003849-T1
GF00005199	DBVPG4380_000086-T1	DBVPG3775_003850-T1
GF00005200	DBVPG4380_000084-T1	DBVPG3775_003852-T1
GF00005201	DBVPG4380_000082-T1	DBVPG3775_003854-T1
GF00005202	DBVPG4380_000079-T1	DBVPG3775_003857-T1
GF00005203	DBVPG4380_000078-T1	DBVPG3775_003858-T1
GF00005204	DBVPG4380_000077-T1	DBVPG3775_003859-T1
GF00005205	DBVPG4380_000076-T1	DBVPG3775_003860-T1
GF00005206	DBVPG4380_000071-T1	DBVPG3775_003866-T1
GF00005207	DBVPG4380_000069-T1	DBVPG3775_003869-T1
GF00005208	DBVPG4380_000068-T1	DBVPG3775_003870-T1
GF00005209	DBVPG4380_000067-T1	DBVPG3775_003872-T1
GF00005210	DBVPG4380_000066-T1	DBVPG3775_003873-T1
GF00005211	DBVPG4380_000065-T1	DBVPG3775_003874-T1
GF00005212	DBVPG4380_000063-T1	DBVPG3775_003875-T1
GF00005213	DBVPG4380_000062-T1	DBVPG3775_003876-T1
GF00005214	DBVPG4380_000060-T1	DBVPG3775_003878-T1
GF00005215	DBVPG4380_000059-T1	DBVPG3775_003879-T1
GF00005216	DBVPG4380_000058-T1	DBVPG3775_003880-T1
GF00005217	DBVPG4380_000056-T1	DBVPG3775_003882-T1
GF00005218	DBVPG4380_000053-T1	DBVPG3775_003885-T1
GF00005219	DBVPG4380_000051-T1	DBVPG3775_003887-T1
GF00005220	DBVPG4380_000050-T1	DBVPG3775_003888-T1
GF00005221	DBVPG4380_000048-T1	DBVPG3775_003890-T1
GF00005222	DBVPG4380_000046-T1	DBVPG3775_003892-T1
GF00005223	DBVPG4380_000044-T1	DBVPG3775_003894-T1
GF00005224	DBVPG4380_000042-T1	DBVPG3775_003896-T1
GF00005225	DBVPG4380_000041-T1	DBVPG3775_003897-T1
GF00005226	DBVPG4380_000040-T1	DBVPG3775_003898-T1
GF00005227	DBVPG4380_000039-T1	DBVPG3775_003899-T1
GF00005228	DBVPG4380_000036-T1	DBVPG3775_003901-T1
GF00005229	DBVPG4380_000034-T1	DBVPG3775_003903-T1
GF00005230	DBVPG4380_000033-T1	DBVPG3775_003904-T1
GF00005231	DBVPG4380_000032-T1	DBVPG3775_003905-T1
GF00005232	DBVPG4380_000031-T1	DBVPG3775_003906-T1
GF00005233	DBVPG4380_000030-T1	DBVPG3775_003907-T1
GF00005234	DBVPG4380_000029-T1	DBVPG3775_003908-T1
GF00005235	DBVPG4380_000028-T1	DBVPG3775_003909-T1
GF00005236	DBVPG4380_000026-T1	DBVPG3775_003911-T1
GF00005237	DBVPG4380_000025-T1	DBVPG3775_003912-T1
GF00005238	DBVPG4380_000024-T1	DBVPG3775_003913-T1
GF00005239	DBVPG4380_000023-T1	DBVPG3775_003914-T1
GF00005240	DBVPG4380_000022-T1	DBVPG3775_003915-T1
GF00005241	DBVPG4380_000021-T1	DBVPG3775_003916-T1
GF00005242	DBVPG4380_000019-T1	DBVPG3775_003918-T1
GF00005243	DBVPG4380_000018-T1	DBVPG3775_003919-T1
GF00005244	DBVPG4380_000017-T1	DBVPG3775_003920-T1
GF00005245	DBVPG4380_000016-T1	DBVPG3775_003921-T1
GF00005246	DBVPG4380_000015-T1	DBVPG3775_003922-T1
GF00005247	DBVPG4380_000014-T1	DBVPG3775_003923-T1
GF00005248	DBVPG4380_000011-T1	DBVPG3775_003925-T1
GF00005249	DBVPG4380_000010-T1	DBVPG3775_003926-T1
GF00005250	DBVPG4380_000009-T1	DBVPG3775_003927-T1
GF00005251	DBVPG4380_000005-T1	DBVPG3775_003931-T1
GF00005252	DBVPG4380_000004-T1	DBVPG3775_003932-T1
GF00005253	DBVPG4380_000003-T1	DBVPG3775_003933-T1
GF00005254	DBVPG4380_000002-T1	DBVPG3775_003934-T1
GF00005255	DBVPG4380_000191-T1	DBVPG3775_003936-T1
GF00005256	DBVPG4380_000190-T1	DBVPG3775_003937-T1
GF00005257	DBVPG4380_000184-T1	DBVPG3775_003938-T1
GF00005258	DBVPG4380_000182-T1	DBVPG3775_003943-T1
GF00005259	DBVPG4380_000181-T1	DBVPG3775_003944-T1
GF00005260	DBVPG4380_000180-T1	DBVPG3775_003945-T1
GF00005261	DBVPG4380_000179-T1	DBVPG3775_003946-T1
GF00005262	DBVPG4380_000174-T1	DBVPG3775_003951-T1
GF00005263	DBVPG4380_000171-T1	DBVPG3775_003955-T1
GF00005264	DBVPG4380_000170-T1	DBVPG3775_003956-T1
GF00005265	DBVPG4380_000169-T1	DBVPG3775_003957-T1
GF00005266	DBVPG4380_000168-T1	DBVPG3775_003958-T1
GF00005267	DBVPG4380_000167-T1	DBVPG3775_003959-T1
GF00005268	DBVPG4380_000166-T1	DBVPG3775_003960-T1
GF00005269	DBVPG4380_000165-T1	DBVPG3775_003961-T1
GF00005270	DBVPG4380_000164-T1	DBVPG3775_003962-T1
GF00005271	DBVPG4380_000163-T1	DBVPG3775_003963-T1
GF00005272	DBVPG4380_000160-T1	DBVPG3775_003966-T1
GF00005273	DBVPG4380_000159-T1	DBVPG3775_003967-T1
GF00005274	DBVPG4380_000155-T1	DBVPG3775_003971-T1
GF00005275	DBVPG4380_000154-T1	DBVPG3775_003972-T1
GF00005276	DBVPG4380_003411-T1	DBVPG3775_004053-T1
GF00005277	DBVPG4380_004377-T1	DBVPG3775_004126-T1
GF00005278	DBVPG4380_003783-T1	DBVPG3775_004140-T1
GF00005279	DBVPG4380_003786-T1	DBVPG3775_004144-T1
GF00005280	DBVPG4380_008146-T1	DBVPG3775_004168-T1
GF00005281	DBVPG4380_007723-T1	DBVPG3775_004261-T1
GF00005282	DBVPG4380_005889-T1	DBVPG3775_004310-T1
GF00005283	DBVPG4380_004544-T1	DBVPG3775_004345-T1
GF00005284	DBVPG4380_000480-T1	DBVPG3775_004360-T1
GF00005285	DBVPG4380_004190-T1	DBVPG3775_004438-T1
GF00005286	DBVPG4380_011085-T1	DBVPG3775_004444-T1
GF00005287	DBVPG4380_007190-T1	DBVPG3775_004486-T1
GF00005288	DBVPG4380_011484-T1	DBVPG3775_004489-T1
GF00005289	DBVPG4380_009354-T1	DBVPG3775_004493-T1
GF00005290	DBVPG4380_002499-T1	DBVPG3775_004560-T1
GF00005291	DBVPG4380_008578-T1	DBVPG3775_004587-T1
GF00005292	DBVPG4380_001410-T1	DBVPG3775_004595-T1
GF00005293	DBVPG4380_001411-T1	DBVPG3775_004596-T1
GF00005294	DBVPG4380_001412-T1	DBVPG3775_004597-T1
GF00005295	DBVPG4380_001413-T1	DBVPG3775_004598-T1
GF00005296	DBVPG4380_001415-T1	DBVPG3775_004600-T1
GF00005297	DBVPG4380_001416-T1	DBVPG3775_004601-T1
GF00005298	DBVPG4380_000850-T1	DBVPG3775_004605-T1
GF00005299	DBVPG4380_000851-T1	DBVPG3775_004606-T1
GF00005300	DBVPG4380_000852-T1	DBVPG3775_004607-T1
GF00005301	DBVPG4380_000853-T1	DBVPG3775_004608-T1
GF00005302	DBVPG4380_000855-T1	DBVPG3775_004610-T1
GF00005303	DBVPG4380_000856-T1	DBVPG3775_004611-T1
GF00005304	DBVPG4380_000857-T1	DBVPG3775_004612-T1
GF00005305	DBVPG4380_000858-T1	DBVPG3775_004613-T1
GF00005306	DBVPG4380_000860-T1	DBVPG3775_004616-T1
GF00005307	DBVPG4380_000861-T1	DBVPG3775_004617-T1
GF00005308	DBVPG4380_000862-T1	DBVPG3775_004618-T1
GF00005309	DBVPG4380_000863-T1	DBVPG3775_004619-T1
GF00005310	DBVPG4380_000864-T1	DBVPG3775_004620-T1
GF00005311	DBVPG4380_000865-T1	DBVPG3775_004621-T1
GF00005312		DBVPG3775_004626-T1
GF00005313	DBVPG4380_000241-T1	DBVPG3775_004632-T1
GF00005314	DBVPG4380_000239-T1	DBVPG3775_004634-T1
GF00005315	DBVPG4380_000235-T1	DBVPG3775_004638-T1
GF00005316	DBVPG4380_000234-T1	DBVPG3775_004639-T1
GF00005317	DBVPG4380_000233-T1	DBVPG3775_004640-T1
GF00005318	DBVPG4380_000232-T1	DBVPG3775_004641-T1
GF00005319	DBVPG4380_000269-T1	DBVPG3775_004644-T1
GF00005320	DBVPG4380_000271-T1	DBVPG3775_004647-T1
GF00005321	DBVPG4380_000272-T1	DBVPG3775_004648-T1
GF00005322	DBVPG4380_000273-T1	DBVPG3775_004649-T1
GF00005323	DBVPG4380_000274-T1	DBVPG3775_004650-T1
GF00005324	DBVPG4380_000276-T1	DBVPG3775_004652-T1
GF00005325	DBVPG4380_000277-T1	DBVPG3775_004653-T1
GF00005326	DBVPG4380_000278-T1	DBVPG3775_004654-T1
GF00005327	DBVPG4380_000279-T1	DBVPG3775_004655-T1
GF00005328	DBVPG4380_000280-T1	DBVPG3775_004656-T1
GF00005329	DBVPG4380_000281-T1	DBVPG3775_004657-T1
GF00005330	DBVPG4380_000283-T1	DBVPG3775_004660-T1
GF00005331	DBVPG4380_000284-T1	DBVPG3775_004661-T1
GF00005332	DBVPG4380_000286-T1	DBVPG3775_004663-T1
GF00005333	DBVPG4380_000290-T1	DBVPG3775_004670-T1
GF00005334	DBVPG4380_000291-T1	DBVPG3775_004671-T1
GF00005335	DBVPG4380_000294-T1	DBVPG3775_004675-T1
GF00005336	DBVPG4380_000295-T1	DBVPG3775_004676-T1
GF00005337	DBVPG4380_000296-T1	DBVPG3775_004677-T1
GF00005338	DBVPG4380_000298-T1	DBVPG3775_004679-T1
GF00005339	DBVPG4380_000299-T1	DBVPG3775_004680-T1
GF00005340	DBVPG4380_000301-T1	DBVPG3775_004683-T1
GF00005341	DBVPG4380_000302-T1	DBVPG3775_004684-T1
GF00005342	DBVPG4380_000304-T1	DBVPG3775_004687-T1
GF00005343	DBVPG4380_000305-T1	DBVPG3775_004688-T1
GF00005344	DBVPG4380_000306-T1	DBVPG3775_004689-T1
GF00005345	DBVPG4380_000837-T1	DBVPG3775_004691-T1
GF00005346	DBVPG4380_000836-T1	DBVPG3775_004692-T1
GF00005347	DBVPG4380_000835-T1	DBVPG3775_004693-T1
GF00005348	DBVPG4380_000832-T1	DBVPG3775_004698-T1
GF00005349	DBVPG4380_000830-T1	DBVPG3775_004700-T1
GF00005350	DBVPG4380_000829-T1	DBVPG3775_004701-T1
GF00005351	DBVPG4380_000827-T1	DBVPG3775_004703-T1
GF00005352	DBVPG4380_000826-T1	DBVPG3775_004704-T1
GF00005353	DBVPG4380_000825-T1	DBVPG3775_004705-T1
GF00005354	DBVPG4380_000824-T1	DBVPG3775_004706-T1
GF00005355	DBVPG4380_000823-T1	DBVPG3775_004707-T1
GF00005356	DBVPG4380_000822-T1	DBVPG3775_004708-T1
GF00005357	DBVPG4380_005523-T1	DBVPG3775_004710-T1
GF00005358	DBVPG4380_001819-T1	DBVPG3775_004718-T1
GF00005359	DBVPG4380_003731-T1	DBVPG3775_004727-T1
GF00005360	DBVPG4380_010762-T1	DBVPG3775_004761-T1
GF00005361	DBVPG4380_003187-T1	DBVPG3775_004785-T1
GF00005362	DBVPG4380_001924-T1	DBVPG3775_004789-T1
GF00005363	DBVPG4380_002977-T1	DBVPG3775_004798-T1
GF00005364	DBVPG4380_000100-T1	DBVPG3775_004834-T1
GF00005365	DBVPG4380_000101-T1	DBVPG3775_004835-T1
GF00005366	DBVPG4380_000102-T1	DBVPG3775_004836-T1
GF00005367	DBVPG4380_000103-T1	DBVPG3775_004837-T1
GF00005368	DBVPG4380_000104-T1	DBVPG3775_004838-T1
GF00005369	DBVPG4380_000105-T1	DBVPG3775_004839-T1
GF00005370	DBVPG4380_000106-T1	DBVPG3775_004840-T1
GF00005371	DBVPG4380_000107-T1	DBVPG3775_004841-T1
GF00005372	DBVPG4380_000110-T1	DBVPG3775_004845-T1
GF00005373	DBVPG4380_000111-T1	DBVPG3775_004846-T1
GF00005374	DBVPG4380_000113-T1	DBVPG3775_004849-T1
GF00005375	DBVPG4380_000114-T1	DBVPG3775_004850-T1
GF00005376	DBVPG4380_000117-T1	DBVPG3775_004855-T1
GF00005377	DBVPG4380_000119-T1	DBVPG3775_004857-T1
GF00005378	DBVPG4380_000120-T1	DBVPG3775_004858-T1
GF00005379	DBVPG4380_000122-T1	DBVPG3775_004862-T1
GF00005380	DBVPG4380_000123-T1	DBVPG3775_004863-T1
GF00005381	DBVPG4380_000124-T1	DBVPG3775_004864-T1
GF00005382	DBVPG4380_000126-T1	DBVPG3775_004866-T1
GF00005383	DBVPG4380_000127-T1	DBVPG3775_004867-T1
GF00005384	DBVPG4380_000676-T1	DBVPG3775_004870-T1
GF00005385	DBVPG4380_000674-T1	DBVPG3775_004871-T1
GF00005386	DBVPG4380_000671-T1	DBVPG3775_004874-T1
GF00005387	DBVPG4380_000670-T1	DBVPG3775_004875-T1
GF00005388	DBVPG4380_000668-T1	DBVPG3775_004879-T1
GF00005389	DBVPG4380_000666-T1	DBVPG3775_004881-T1
GF00005390	DBVPG4380_000664-T1	DBVPG3775_004883-T1
GF00005391	DBVPG4380_000194-T1	DBVPG3775_004898-T1
GF00005392	DBVPG4380_000195-T1	DBVPG3775_004899-T1
