	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003944	DBVPG4380_004848-T1, DBVPG4380_005676-T1	DBVPG3775_005535-T1
GF00003945	DBVPG4380_004851-T1, DBVPG4380_011473-T1	DBVPG3775_005532-T1
GF00003946	DBVPG4380_004857-T1, DBVPG4380_008806-T1	DBVPG3775_000396-T1
GF00003947	DBVPG4380_004859-T1, DBVPG4380_008804-T1	DBVPG3775_000394-T1
GF00003948	DBVPG4380_004861-T1, DBVPG4380_010570-T1	DBVPG3775_000392-T1
GF00003949	DBVPG4380_004862-T1, DBVPG4380_010571-T1	DBVPG3775_000391-T1
GF00003950	DBVPG4380_004866-T1, DBVPG4380_008408-T1	DBVPG3775_005283-T1
GF00003951	DBVPG4380_004867-T1, DBVPG4380_008409-T1	DBVPG3775_005284-T1
GF00003952	DBVPG4380_004870-T1, DBVPG4380_011209-T1	DBVPG3775_004284-T1
GF00003953	DBVPG4380_004871-T1, DBVPG4380_011210-T1	DBVPG3775_004285-T1
GF00003954	DBVPG4380_004872-T1, DBVPG4380_011211-T1	DBVPG3775_004286-T1
GF00003955	DBVPG4380_004879-T1, DBVPG4380_006030-T1	DBVPG3775_005325-T1
GF00003956	DBVPG4380_004880-T1, DBVPG4380_006031-T1	DBVPG3775_005326-T1
GF00003957	DBVPG4380_004884-T1, DBVPG4380_011822-T1	DBVPG3775_006389-T1
GF00003958	DBVPG4380_004886-T1, DBVPG4380_013275-T1	DBVPG3775_006391-T1
GF00003959	DBVPG4380_004887-T1, DBVPG4380_010069-T1	DBVPG3775_006392-T1
GF00003960	DBVPG4380_004888-T1, DBVPG4380_010068-T1	DBVPG3775_006393-T1
GF00003961	DBVPG4380_004889-T1, DBVPG4380_010067-T1	DBVPG3775_006394-T1
GF00003962	DBVPG4380_004892-T1, DBVPG4380_009294-T1	DBVPG3775_001400-T1
GF00003963	DBVPG4380_004893-T1, DBVPG4380_009295-T1	DBVPG3775_001401-T1
GF00003964	DBVPG4380_004894-T1, DBVPG4380_009296-T1	DBVPG3775_001402-T1
GF00003965	DBVPG4380_012393-T1, DBVPG4380_004897-T1	DBVPG3775_001406-T1
GF00003966	DBVPG4380_004898-T1, DBVPG4380_009663-T1	DBVPG3775_001407-T1
GF00003967	DBVPG4380_004901-T1, DBVPG4380_011213-T1	DBVPG3775_005131-T1
GF00003968	DBVPG4380_004903-T1, DBVPG4380_009882-T1	DBVPG3775_005133-T1
GF00003969	DBVPG4380_004918-T1, DBVPG4380_010138-T1	DBVPG3775_005899-T1
GF00003970	DBVPG4380_004920-T1, DBVPG4380_009238-T1	DBVPG3775_005901-T1
GF00003971	DBVPG4380_012071-T1, DBVPG4380_015897-T1	DBVPG3775_004277-T1
GF00003972	DBVPG4380_004940-T1, DBVPG4380_009990-T1	DBVPG3775_003648-T1
GF00003973	DBVPG4380_004941-T1, DBVPG4380_009989-T1	DBVPG3775_003647-T1
GF00003974	DBVPG4380_004949-T1, DBVPG4380_005649-T1	DBVPG3775_002836-T1
GF00003975	DBVPG4380_004950-T1, DBVPG4380_005648-T1	DBVPG3775_002837-T1
GF00003976	DBVPG4380_004952-T1, DBVPG4380_008522-T1	DBVPG3775_000367-T1
GF00003977	DBVPG4380_004954-T1, DBVPG4380_008524-T1	DBVPG3775_000369-T1
GF00003978	DBVPG4380_004955-T1, DBVPG4380_008525-T1	DBVPG3775_000370-T1
GF00003979	DBVPG4380_004956-T1, DBVPG4380_008526-T1	DBVPG3775_000372-T1
GF00003980	DBVPG4380_004962-T1, DBVPG4380_013231-T1	DBVPG3775_001609-T1
GF00003981	DBVPG4380_008985-T1, DBVPG4380_006380-T1	DBVPG3775_001487-T1
GF00003982	DBVPG4380_004968-T1, DBVPG4380_005958-T1	DBVPG3775_006934-T1
GF00003983	DBVPG4380_004969-T1, DBVPG4380_005959-T1	DBVPG3775_006933-T1
GF00003984	DBVPG4380_004971-T1, DBVPG4380_005961-T1	DBVPG3775_006227-T1
GF00003985	DBVPG4380_005006-T1, DBVPG4380_011421-T1	DBVPG3775_003549-T1
GF00003986	DBVPG4380_005023-T1, DBVPG4380_007430-T1	DBVPG3775_004386-T1
GF00003987	DBVPG4380_005031-T1, DBVPG4380_010613-T1	DBVPG3775_002030-T1
GF00003988	DBVPG4380_005035-T1, DBVPG4380_012537-T1	DBVPG3775_000762-T1
GF00003989	DBVPG4380_005066-T1, DBVPG4380_007943-T1	DBVPG3775_000700-T1
GF00003990	DBVPG4380_005070-T1, DBVPG4380_011305-T1	DBVPG3775_004431-T1
GF00003991	DBVPG4380_005075-T1, DBVPG4380_008979-T1	DBVPG3775_004428-T1
GF00003992	DBVPG4380_005077-T1, DBVPG4380_008981-T1	DBVPG3775_004426-T1
GF00003993	DBVPG4380_005095-T1, DBVPG4380_005127-T1	DBVPG3775_000002-T1
GF00003994	DBVPG4380_009769-T1, DBVPG4380_007514-T1	DBVPG3775_005843-T1
GF00003995	DBVPG4380_005101-T1, DBVPG4380_013371-T1	DBVPG3775_003070-T1
GF00003996	DBVPG4380_005107-T1, DBVPG4380_007458-T1	DBVPG3775_001386-T1
GF00003997	DBVPG4380_005108-T1, DBVPG4380_007457-T1	DBVPG3775_001387-T1
GF00003998	DBVPG4380_005121-T1, DBVPG4380_012013-T1	DBVPG3775_004568-T1
GF00003999	DBVPG4380_005132-T1, DBVPG4380_009743-T1	DBVPG3775_007547-T1
GF00004000	DBVPG4380_005142-T1, DBVPG4380_005154-T1	DBVPG3775_005895-T1
GF00004001	DBVPG4380_005144-T1, DBVPG4380_010480-T1	DBVPG3775_007184-T1
GF00004002	DBVPG4380_005156-T1, DBVPG4380_011330-T1	DBVPG3775_005893-T1
GF00004003	DBVPG4380_005158-T1, DBVPG4380_012825-T1	DBVPG3775_005891-T1
GF00004004	DBVPG4380_005160-T1, DBVPG4380_011030-T1	DBVPG3775_005889-T1
GF00004005	DBVPG4380_005167-T1, DBVPG4380_013580-T1	DBVPG3775_004023-T1
GF00004006	DBVPG4380_005168-T1, DBVPG4380_010655-T1	DBVPG3775_004024-T1
GF00004007	DBVPG4380_005171-T1, DBVPG4380_013051-T1	DBVPG3775_004027-T1
GF00004008	DBVPG4380_008299-T1, DBVPG4380_007223-T1	DBVPG3775_001154-T1
GF00004009	DBVPG4380_005174-T1, DBVPG4380_013618-T1	DBVPG3775_001156-T1
GF00004010	DBVPG4380_005175-T1, DBVPG4380_013619-T1	DBVPG3775_001157-T1
GF00004011	DBVPG4380_005178-T1, DBVPG4380_007245-T1	DBVPG3775_001160-T1
GF00004012	DBVPG4380_005180-T1, DBVPG4380_006384-T1	DBVPG3775_002536-T1
GF00004013	DBVPG4380_005182-T1, DBVPG4380_009946-T1	DBVPG3775_002538-T1
GF00004014	DBVPG4380_005184-T1, DBVPG4380_012553-T1	DBVPG3775_003221-T1
GF00004015	DBVPG4380_005194-T1, DBVPG4380_011832-T1	DBVPG3775_004334-T1
GF00004016	DBVPG4380_005197-T1, DBVPG4380_008691-T1	DBVPG3775_000945-T1
GF00004017	DBVPG4380_005200-T1, DBVPG4380_011502-T1	DBVPG3775_000947-T1
GF00004018	DBVPG4380_005239-T1, DBVPG4380_005753-T1	DBVPG3775_002485-T1
GF00004019	DBVPG4380_005242-T1, DBVPG4380_009973-T1	DBVPG3775_007512-T1
GF00004020	DBVPG4380_005243-T1, DBVPG4380_009974-T1	DBVPG3775_007513-T1
GF00004021	DBVPG4380_005246-T1, DBVPG4380_011681-T1	DBVPG3775_007516-T1
GF00004022	DBVPG4380_005268-T1, DBVPG4380_012789-T1	DBVPG3775_003575-T1
GF00004023	DBVPG4380_005287-T1, DBVPG4380_006077-T1	DBVPG3775_000988-T1
GF00004024	DBVPG4380_005288-T1, DBVPG4380_008065-T1	DBVPG3775_000989-T1
GF00004025	DBVPG4380_005291-T1, DBVPG4380_011248-T1	DBVPG3775_005448-T1
GF00004026	DBVPG4380_005305-T1, DBVPG4380_010208-T1	DBVPG3775_000169-T1
GF00004027	DBVPG4380_005311-T1, DBVPG4380_010246-T1	DBVPG3775_000044-T1
GF00004028	DBVPG4380_005323-T1, DBVPG4380_009978-T1	DBVPG3775_000837-T1
GF00004029	DBVPG4380_005364-T1, DBVPG4380_015521-T1	DBVPG3775_005077-T1
GF00004030	DBVPG4380_005365-T1, DBVPG4380_015522-T1	DBVPG3775_005076-T1
GF00004031	DBVPG4380_005368-T1, DBVPG4380_011570-T1	DBVPG3775_004478-T1
GF00004032	DBVPG4380_005370-T1, DBVPG4380_007526-T1	DBVPG3775_004476-T1
GF00004033	DBVPG4380_005373-T1, DBVPG4380_009229-T1	DBVPG3775_000974-T1
GF00004034	DBVPG4380_005379-T1, DBVPG4380_005486-T1	DBVPG3775_005149-T1
GF00004035	DBVPG4380_005380-T1, DBVPG4380_005485-T1	DBVPG3775_005150-T1
GF00004036	DBVPG4380_005381-T1, DBVPG4380_005484-T1	DBVPG3775_005151-T1
GF00004037	DBVPG4380_005382-T1, DBVPG4380_005483-T1	DBVPG3775_005152-T1
GF00004038	DBVPG4380_009500-T1, DBVPG4380_009178-T1	DBVPG3775_007147-T1
GF00004039	DBVPG4380_005390-T1, DBVPG4380_008970-T1	DBVPG3775_004100-T1
GF00004040	DBVPG4380_005391-T1, DBVPG4380_008971-T1	DBVPG3775_004098-T1
GF00004041	DBVPG4380_005393-T1, DBVPG4380_008973-T1	DBVPG3775_004096-T1
GF00004042	DBVPG4380_005394-T1, DBVPG4380_008974-T1	DBVPG3775_004095-T1
GF00004043	DBVPG4380_005406-T1, DBVPG4380_009636-T1	DBVPG3775_003052-T1
GF00004044	DBVPG4380_005407-T1, DBVPG4380_005989-T1	DBVPG3775_003053-T1
GF00004045	DBVPG4380_005413-T1, DBVPG4380_016153-T1	DBVPG3775_002715-T1
GF00004046	DBVPG4380_005416-T1, DBVPG4380_015173-T1	DBVPG3775_003687-T1
GF00004047	DBVPG4380_005418-T1, DBVPG4380_012545-T1	DBVPG3775_003689-T1
GF00004048	DBVPG4380_005419-T1, DBVPG4380_013161-T1	DBVPG3775_003692-T1
GF00004049	DBVPG4380_005420-T1, DBVPG4380_013162-T1	DBVPG3775_003693-T1
GF00004050	DBVPG4380_005430-T1, DBVPG4380_010393-T1	DBVPG3775_000226-T1
GF00004051	DBVPG4380_005431-T1, DBVPG4380_010394-T1	DBVPG3775_000225-T1
GF00004052	DBVPG4380_005438-T1, DBVPG4380_013245-T1	DBVPG3775_003666-T1
GF00004053	DBVPG4380_005439-T1, DBVPG4380_013246-T1	DBVPG3775_003665-T1
GF00004054	DBVPG4380_005449-T1, DBVPG4380_010461-T1	DBVPG3775_006056-T1
GF00004055	DBVPG4380_005451-T1, DBVPG4380_005774-T1	DBVPG3775_006053-T1
GF00004056	DBVPG4380_005454-T1, DBVPG4380_014993-T1	DBVPG3775_005368-T1
GF00004057	DBVPG4380_005459-T1, DBVPG4380_014059-T1	DBVPG3775_005250-T1
GF00004058	DBVPG4380_005460-T1, DBVPG4380_011119-T1	DBVPG3775_005249-T1
GF00004059	DBVPG4380_005463-T1, DBVPG4380_006792-T1	DBVPG3775_005245-T1
GF00004060	DBVPG4380_005465-T1, DBVPG4380_010746-T1	DBVPG3775_006900-T1
GF00004061	DBVPG4380_005489-T1, DBVPG4380_009309-T1	DBVPG3775_002905-T1
GF00004062	DBVPG4380_006360-T1, DBVPG4380_014354-T1	DBVPG3775_006354-T1
GF00004063	DBVPG4380_005503-T1, DBVPG4380_014320-T1	DBVPG3775_007025-T1
GF00004064	DBVPG4380_005511-T1, DBVPG4380_014831-T1	DBVPG3775_007227-T1
GF00004065	DBVPG4380_005512-T1, DBVPG4380_009913-T1	DBVPG3775_007228-T1
GF00004066	DBVPG4380_005518-T1, DBVPG4380_008517-T1	DBVPG3775_006689-T1
GF00004067	DBVPG4380_005519-T1, DBVPG4380_008516-T1	DBVPG3775_006690-T1
GF00004068	DBVPG4380_005522-T1, DBVPG4380_009070-T1	DBVPG3775_005954-T1
GF00004069	DBVPG4380_005544-T1, DBVPG4380_012454-T1	DBVPG3775_005280-T1
GF00004070	DBVPG4380_005550-T1, DBVPG4380_014738-T1	DBVPG3775_004949-T1
GF00004071	DBVPG4380_005552-T1, DBVPG4380_006586-T1	DBVPG3775_002072-T1
GF00004072	DBVPG4380_005554-T1, DBVPG4380_006587-T1	DBVPG3775_002075-T1
GF00004073	DBVPG4380_005560-T1, DBVPG4380_006689-T1	DBVPG3775_006504-T1
GF00004074	DBVPG4380_005561-T1, DBVPG4380_006688-T1	DBVPG3775_006505-T1
GF00004075	DBVPG4380_005564-T1, DBVPG4380_007572-T1	DBVPG3775_003225-T1
GF00004076	DBVPG4380_005566-T1, DBVPG4380_005570-T1	DBVPG3775_003227-T1
GF00004077	DBVPG4380_005567-T1, DBVPG4380_005571-T1	DBVPG3775_003228-T1
GF00004078	DBVPG4380_005574-T1, DBVPG4380_007351-T1	DBVPG3775_005524-T1
GF00004079	DBVPG4380_005576-T1, DBVPG4380_007176-T1	DBVPG3775_005522-T1
GF00004080	DBVPG4380_005578-T1, DBVPG4380_007174-T1	DBVPG3775_005520-T1
GF00004081	DBVPG4380_005579-T1, DBVPG4380_007173-T1	DBVPG3775_005519-T1
GF00004082	DBVPG4380_005580-T1, DBVPG4380_009701-T1	DBVPG3775_003195-T1
GF00004083	DBVPG4380_005581-T1, DBVPG4380_009700-T1	DBVPG3775_003196-T1
GF00004084	DBVPG4380_005582-T1, DBVPG4380_009699-T1	DBVPG3775_003197-T1
GF00004085	DBVPG4380_005584-T1, DBVPG4380_013321-T1	DBVPG3775_003199-T1
GF00004086	DBVPG4380_005592-T1, DBVPG4380_009041-T1	DBVPG3775_000197-T1
GF00004087	DBVPG4380_005596-T1, DBVPG4380_006339-T1	DBVPG3775_000189-T1
GF00004088	DBVPG4380_005598-T1, DBVPG4380_006337-T1	DBVPG3775_000187-T1
GF00004089	DBVPG4380_005605-T1, DBVPG4380_011608-T1	DBVPG3775_005851-T1
GF00004090	DBVPG4380_005610-T1, DBVPG4380_009222-T1	DBVPG3775_006194-T1
GF00004091	DBVPG4380_005611-T1, DBVPG4380_009223-T1	DBVPG3775_006195-T1
GF00004092	DBVPG4380_005612-T1, DBVPG4380_009224-T1	DBVPG3775_006196-T1
GF00004093	DBVPG4380_005613-T1, DBVPG4380_009225-T1	DBVPG3775_006197-T1
GF00004094	DBVPG4380_005618-T1, DBVPG4380_013428-T1	DBVPG3775_004733-T1
GF00004095	DBVPG4380_005629-T1, DBVPG4380_009299-T1	DBVPG3775_001951-T1
GF00004096	DBVPG4380_005635-T1, DBVPG4380_010741-T1	DBVPG3775_007073-T1
GF00004097	DBVPG4380_005637-T1, DBVPG4380_013221-T1	DBVPG3775_007071-T1
GF00004098	DBVPG4380_005638-T1, DBVPG4380_014229-T1	DBVPG3775_007070-T1
GF00004099	DBVPG4380_005641-T1, DBVPG4380_007656-T1	DBVPG3775_007067-T1
GF00004100	DBVPG4380_005642-T1, DBVPG4380_007657-T1	DBVPG3775_007066-T1
GF00004101	DBVPG4380_005643-T1, DBVPG4380_007148-T1	DBVPG3775_002842-T1
GF00004102	DBVPG4380_005646-T1, DBVPG4380_011605-T1	DBVPG3775_002839-T1
GF00004103	DBVPG4380_005650-T1, DBVPG4380_008824-T1	DBVPG3775_006279-T1
GF00004104	DBVPG4380_005651-T1, DBVPG4380_008823-T1	DBVPG3775_006278-T1
GF00004105	DBVPG4380_005656-T1, DBVPG4380_012271-T1	DBVPG3775_000365-T1
GF00004106	DBVPG4380_005657-T1, DBVPG4380_011039-T1	DBVPG3775_000364-T1
GF00004107	DBVPG4380_005658-T1, DBVPG4380_011040-T1	DBVPG3775_000363-T1
GF00004108	DBVPG4380_005662-T1, DBVPG4380_008148-T1	DBVPG3775_000401-T1
GF00004109	DBVPG4380_005663-T1, DBVPG4380_008149-T1	DBVPG3775_000402-T1
GF00004110	DBVPG4380_005664-T1, DBVPG4380_008150-T1	DBVPG3775_000403-T1
GF00004111	DBVPG4380_005665-T1, DBVPG4380_008151-T1	DBVPG3775_000404-T1
GF00004112	DBVPG4380_005666-T1, DBVPG4380_008152-T1	DBVPG3775_000405-T1
GF00004113	DBVPG4380_005678-T1, DBVPG4380_011063-T1	DBVPG3775_005537-T1
GF00004114	DBVPG4380_005682-T1, DBVPG4380_008612-T1	DBVPG3775_003419-T1
GF00004115	DBVPG4380_005689-T1, DBVPG4380_015809-T1	DBVPG3775_003304-T1
GF00004116	DBVPG4380_005690-T1, DBVPG4380_007156-T1	DBVPG3775_003303-T1
GF00004117	DBVPG4380_005692-T1, DBVPG4380_007159-T1	DBVPG3775_003301-T1
GF00004118	DBVPG4380_005693-T1, DBVPG4380_007158-T1	DBVPG3775_003300-T1
GF00004119	DBVPG4380_005696-T1, DBVPG4380_008271-T1	DBVPG3775_002099-T1
GF00004120	DBVPG4380_005697-T1, DBVPG4380_008272-T1	DBVPG3775_002098-T1
GF00004121	DBVPG4380_005698-T1, DBVPG4380_008273-T1	DBVPG3775_002097-T1
GF00004122	DBVPG4380_005699-T1, DBVPG4380_008274-T1	DBVPG3775_002096-T1
GF00004123	DBVPG4380_008202-T1, DBVPG4380_014504-T1	DBVPG3775_002095-T1
GF00004124	DBVPG4380_005701-T1, DBVPG4380_014207-T1	DBVPG3775_007090-T1
GF00004125	DBVPG4380_005714-T1, DBVPG4380_011923-T1	DBVPG3775_005440-T1
GF00004126	DBVPG4380_005715-T1, DBVPG4380_011922-T1	DBVPG3775_005439-T1
GF00004127	DBVPG4380_005717-T1, DBVPG4380_015000-T1	DBVPG3775_005437-T1
GF00004128	DBVPG4380_005723-T1, DBVPG4380_010938-T1	DBVPG3775_001874-T1
GF00004129	DBVPG4380_005724-T1, DBVPG4380_010939-T1	DBVPG3775_001875-T1
GF00004130	DBVPG4380_005737-T1, DBVPG4380_007517-T1	DBVPG3775_005111-T1
GF00004131	DBVPG4380_005738-T1, DBVPG4380_007516-T1	DBVPG3775_005110-T1
GF00004132	DBVPG4380_005742-T1, DBVPG4380_013328-T1	DBVPG3775_002353-T1
GF00004133	DBVPG4380_005744-T1, DBVPG4380_015301-T1	DBVPG3775_002355-T1
GF00004134	DBVPG4380_005757-T1, DBVPG4380_007700-T1	DBVPG3775_006432-T1
GF00004135	DBVPG4380_005758-T1, DBVPG4380_007701-T1	DBVPG3775_006433-T1
GF00004136	DBVPG4380_005759-T1, DBVPG4380_007702-T1	DBVPG3775_006434-T1
GF00004137	DBVPG4380_005760-T1, DBVPG4380_007703-T1	DBVPG3775_006435-T1
GF00004138	DBVPG4380_005761-T1, DBVPG4380_007704-T1	DBVPG3775_006436-T1
GF00004139	DBVPG4380_005764-T1, DBVPG4380_006325-T1	DBVPG3775_004517-T1
GF00004140	DBVPG4380_005766-T1, DBVPG4380_013072-T1	DBVPG3775_004515-T1
GF00004141	DBVPG4380_005767-T1, DBVPG4380_014255-T1	DBVPG3775_004828-T1
GF00004142	DBVPG4380_005769-T1, DBVPG4380_014534-T1	DBVPG3775_004826-T1
GF00004143	DBVPG4380_005770-T1, DBVPG4380_012658-T1	DBVPG3775_004824-T1
GF00004144	DBVPG4380_005771-T1, DBVPG4380_006237-T1	DBVPG3775_004823-T1
GF00004145	DBVPG4380_005775-T1, DBVPG4380_006183-T1	DBVPG3775_006052-T1
GF00004146	DBVPG4380_005778-T1, DBVPG4380_015510-T1	DBVPG3775_003700-T1
GF00004147	DBVPG4380_005782-T1, DBVPG4380_015945-T1	DBVPG3775_003695-T1
GF00004148	DBVPG4380_005792-T1, DBVPG4380_012291-T1	DBVPG3775_001614-T1
GF00004149	DBVPG4380_005793-T1, DBVPG4380_012290-T1	DBVPG3775_001613-T1
GF00004150	DBVPG4380_005804-T1, DBVPG4380_010261-T1	DBVPG3775_007176-T1
GF00004151	DBVPG4380_005805-T1, DBVPG4380_010262-T1	DBVPG3775_007175-T1
GF00004152	DBVPG4380_005811-T1, DBVPG4380_012799-T1	DBVPG3775_000756-T1
GF00004153	DBVPG4380_006485-T1, DBVPG4380_015355-T1	DBVPG3775_002138-T1
GF00004154	DBVPG4380_005813-T1, DBVPG4380_009931-T1	DBVPG3775_000758-T1
GF00004155	DBVPG4380_005821-T1, DBVPG4380_008008-T1	DBVPG3775_003527-T1
GF00004156	DBVPG4380_005823-T1, DBVPG4380_010579-T1	DBVPG3775_003529-T1
GF00004157	DBVPG4380_005826-T1, DBVPG4380_013257-T1	DBVPG3775_003531-T1
GF00004158	DBVPG4380_005831-T1, DBVPG4380_011319-T1	DBVPG3775_003482-T1
GF00004159	DBVPG4380_005833-T1, DBVPG4380_011322-T1	DBVPG3775_003485-T1
GF00004160	DBVPG4380_005837-T1, DBVPG4380_007384-T1	DBVPG3775_002762-T1
GF00004161	DBVPG4380_005841-T1, DBVPG4380_006359-T1	DBVPG3775_006353-T1
GF00004162	DBVPG4380_005843-T1, DBVPG4380_009243-T1	DBVPG3775_006351-T1
GF00004163	DBVPG4380_005844-T1, DBVPG4380_009242-T1	DBVPG3775_006350-T1
GF00004164	DBVPG4380_005846-T1, DBVPG4380_009241-T1	DBVPG3775_006348-T1
GF00004165	DBVPG4380_005863-T1, DBVPG4380_006605-T1	DBVPG3775_006232-T1
GF00004166	DBVPG4380_005866-T1, DBVPG4380_006925-T1	DBVPG3775_001272-T1
GF00004167	DBVPG4380_005867-T1, DBVPG4380_006926-T1	DBVPG3775_001273-T1
GF00004168	DBVPG4380_005868-T1, DBVPG4380_006927-T1	DBVPG3775_001274-T1
GF00004169	DBVPG4380_005871-T1, DBVPG4380_008790-T1	DBVPG3775_003660-T1
GF00004170	DBVPG4380_005872-T1, DBVPG4380_008789-T1	DBVPG3775_003659-T1
GF00004171	DBVPG4380_005875-T1, DBVPG4380_012030-T1	DBVPG3775_003656-T1
GF00004172	DBVPG4380_005879-T1, DBVPG4380_007367-T1	DBVPG3775_003068-T1
GF00004173	DBVPG4380_005880-T1, DBVPG4380_007368-T1	DBVPG3775_003067-T1
GF00004174	DBVPG4380_005884-T1, DBVPG4380_007372-T1	DBVPG3775_003063-T1
GF00004175	DBVPG4380_005893-T1, DBVPG4380_013042-T1	DBVPG3775_000719-T1
GF00004176	DBVPG4380_005894-T1, DBVPG4380_015703-T1	DBVPG3775_000720-T1
GF00004177	DBVPG4380_005900-T1, DBVPG4380_014082-T1	DBVPG3775_000542-T1
GF00004178	DBVPG4380_005901-T1, DBVPG4380_011633-T1	DBVPG3775_000541-T1
GF00004179	DBVPG4380_005902-T1, DBVPG4380_011634-T1	DBVPG3775_000539-T1
GF00004180	DBVPG4380_005903-T1, DBVPG4380_011378-T1	DBVPG3775_000538-T1
GF00004181	DBVPG4380_005904-T1, DBVPG4380_011379-T1	DBVPG3775_000537-T1
GF00004182	DBVPG4380_005911-T1, DBVPG4380_007497-T1	DBVPG3775_001892-T1
GF00004183	DBVPG4380_005912-T1, DBVPG4380_007496-T1	DBVPG3775_001891-T1
GF00004184	DBVPG4380_005913-T1, DBVPG4380_007495-T1	DBVPG3775_001890-T1
GF00004185	DBVPG4380_005914-T1, DBVPG4380_007494-T1	DBVPG3775_001889-T1
GF00004186	DBVPG4380_005927-T1, DBVPG4380_010109-T1	DBVPG3775_005268-T1
GF00004187	DBVPG4380_005941-T1, DBVPG4380_005982-T1	DBVPG3775_000806-T1
GF00004188	DBVPG4380_005943-T1, DBVPG4380_005979-T1	DBVPG3775_000810-T1
GF00004189	DBVPG4380_005945-T1, DBVPG4380_005977-T1	DBVPG3775_000812-T1
GF00004190	DBVPG4380_005951-T1, DBVPG4380_011552-T1	DBVPG3775_000678-T1
GF00004191	DBVPG4380_005954-T1, DBVPG4380_009269-T1	DBVPG3775_000657-T1
GF00004192	DBVPG4380_005965-T1, DBVPG4380_010231-T1	DBVPG3775_002034-T1
GF00004193	DBVPG4380_005973-T1, DBVPG4380_012210-T1	DBVPG3775_000525-T1
GF00004194	DBVPG4380_005974-T1, DBVPG4380_012209-T1	DBVPG3775_000524-T1
GF00004195	DBVPG4380_005987-T1, DBVPG4380_008605-T1	DBVPG3775_003056-T1
GF00004196	DBVPG4380_005991-T1, DBVPG4380_007101-T1	DBVPG3775_000279-T1
GF00004197	DBVPG4380_005992-T1, DBVPG4380_012455-T1	DBVPG3775_000280-T1
GF00004198	DBVPG4380_005993-T1, DBVPG4380_012456-T1	DBVPG3775_000281-T1
GF00004199	DBVPG4380_005995-T1, DBVPG4380_015593-T1	DBVPG3775_002126-T1
GF00004200	DBVPG4380_006002-T1, DBVPG4380_009765-T1	DBVPG3775_000797-T1
GF00004201	DBVPG4380_006003-T1, DBVPG4380_011799-T1	DBVPG3775_000798-T1
GF00004202	DBVPG4380_006007-T1, DBVPG4380_015413-T1	DBVPG3775_001661-T1
GF00004203	DBVPG4380_006026-T1, DBVPG4380_010088-T1	DBVPG3775_001204-T1
GF00004204	DBVPG4380_006027-T1, DBVPG4380_010087-T1	DBVPG3775_001205-T1
GF00004205	DBVPG4380_006033-T1, DBVPG4380_009797-T1	DBVPG3775_005329-T1
GF00004206	DBVPG4380_006034-T1, DBVPG4380_009796-T1	DBVPG3775_005330-T1
GF00004207	DBVPG4380_006039-T1, DBVPG4380_009938-T1	DBVPG3775_007153-T1
GF00004208	DBVPG4380_006041-T1, DBVPG4380_012078-T1	DBVPG3775_007155-T1
GF00004209	DBVPG4380_006046-T1, DBVPG4380_006565-T1	DBVPG3775_006448-T1
GF00004210	DBVPG4380_006047-T1, DBVPG4380_006564-T1	DBVPG3775_006449-T1
GF00004211	DBVPG4380_006048-T1, DBVPG4380_006563-T1	DBVPG3775_006450-T1
GF00004212	DBVPG4380_006049-T1, DBVPG4380_006562-T1	DBVPG3775_006451-T1
GF00004213	DBVPG4380_006065-T1, DBVPG4380_010576-T1	DBVPG3775_006846-T1
GF00004214	DBVPG4380_006066-T1, DBVPG4380_010575-T1	DBVPG3775_006847-T1
GF00004215	DBVPG4380_006067-T1, DBVPG4380_015004-T1	DBVPG3775_006849-T1
GF00004216	DBVPG4380_006069-T1, DBVPG4380_012212-T1	DBVPG3775_006851-T1
GF00004217	DBVPG4380_006070-T1, DBVPG4380_008608-T1	DBVPG3775_000316-T1
GF00004218	DBVPG4380_006075-T1, DBVPG4380_011804-T1	DBVPG3775_000311-T1
GF00004219	DBVPG4380_006081-T1, DBVPG4380_008442-T1	DBVPG3775_007477-T1
GF00004220	DBVPG4380_006082-T1, DBVPG4380_008441-T1	DBVPG3775_007476-T1
GF00004221	DBVPG4380_006083-T1, DBVPG4380_008440-T1	DBVPG3775_007475-T1
GF00004222	DBVPG4380_006100-T1, DBVPG4380_008640-T1	DBVPG3775_000580-T1
GF00004223	DBVPG4380_006104-T1, DBVPG4380_007914-T1	DBVPG3775_006943-T1
GF00004224	DBVPG4380_006105-T1, DBVPG4380_007913-T1	DBVPG3775_006944-T1
GF00004225	DBVPG4380_006108-T1, DBVPG4380_009685-T1	DBVPG3775_002918-T1
GF00004226	DBVPG4380_011707-T1, DBVPG4380_008130-T1	DBVPG3775_005655-T1
GF00004227	DBVPG4380_006126-T1, DBVPG4380_011579-T1	DBVPG3775_000121-T1
GF00004228	DBVPG4380_006128-T1, DBVPG4380_012956-T1	DBVPG3775_000123-T1
GF00004229	DBVPG4380_006129-T1, DBVPG4380_015102-T1	DBVPG3775_000124-T1
GF00004230	DBVPG4380_006144-T1, DBVPG4380_007648-T1	DBVPG3775_007134-T1
GF00004231	DBVPG4380_006146-T1, DBVPG4380_007646-T1	DBVPG3775_007136-T1
GF00004232	DBVPG4380_006148-T1, DBVPG4380_013671-T1	DBVPG3775_007138-T1
GF00004233	DBVPG4380_006149-T1, DBVPG4380_013474-T1	DBVPG3775_007139-T1
