	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00005070	TFCN1702E3373_010756-T1	DBVPG3775_000752-T1
GF00005071	TFCN1702E3373_010758-T1	DBVPG3775_000750-T1
GF00005072	TFCN1702E3373_014640-T1	DBVPG3775_000749-T1
GF00005073	TFCN1702E3373_011638-T1	DBVPG3775_003256-T1
GF00005074	TFCN1702E3373_011633-T1	DBVPG3775_003262-T1
GF00005075	TFCN1702E3373_014511-T1	DBVPG3775_003270-T1
GF00005076	TFCN1702E3373_010801-T1	DBVPG3775_003271-T1
GF00005077	TFCN1702E3373_014411-T1	DBVPG3775_003272-T1
GF00005078	TFCN1702E3373_010808-T1	DBVPG3775_003281-T1
GF00005079	TFCN1702E3373_012960-T1	DBVPG3775_003283-T1
GF00005080	TFCN1702E3373_012959-T1	DBVPG3775_003284-T1
GF00005081	TFCN1702E3373_010814-T1	DBVPG3775_003285-T1
GF00005082	TFCN1702E3373_011055-T1	DBVPG3775_007504-T1
GF00005083	TFCN1702E3373_011056-T1	DBVPG3775_007503-T1
GF00005084	TFCN1702E3373_011058-T1	DBVPG3775_007502-T1
GF00005085	TFCN1702E3373_011061-T1	DBVPG3775_007499-T1
GF00005086	TFCN1702E3373_011062-T1	DBVPG3775_007498-T1
GF00005087	TFCN1702E3373_011063-T1	DBVPG3775_007497-T1
GF00005088	TFCN1702E3373_011064-T1	DBVPG3775_007496-T1
GF00005089	TFCN1702E3373_011065-T1	DBVPG3775_007495-T1
GF00005090	TFCN1702E3373_011066-T1	DBVPG3775_007494-T1
GF00005091	TFCN1702E3373_011067-T1	DBVPG3775_007493-T1
GF00005092	TFCN1702E3373_011072-T1	DBVPG3775_007358-T1
GF00005093	TFCN1702E3373_011075-T1	DBVPG3775_007361-T1
GF00005094	TFCN1702E3373_013333-T1	DBVPG3775_007450-T1
GF00005095	TFCN1702E3373_011085-T1	DBVPG3775_007453-T1
GF00005096	TFCN1702E3373_014324-T1	DBVPG3775_007456-T1
GF00005097	TFCN1702E3373_011090-T1	DBVPG3775_007457-T1
GF00005098	TFCN1702E3373_011091-T1	DBVPG3775_007458-T1
GF00005099	TFCN1702E3373_011093-T1	DBVPG3775_007460-T1
GF00005100	TFCN1702E3373_011095-T1	DBVPG3775_007462-T1
GF00005101	TFCN1702E3373_011135-T1	DBVPG3775_006441-T1
GF00005102	TFCN1702E3373_011136-T1	DBVPG3775_006440-T1
GF00005103	TFCN1702E3373_011175-T1	DBVPG3775_002711-T1
GF00005104	TFCN1702E3373_011176-T1	DBVPG3775_002712-T1
GF00005105	TFCN1702E3373_011177-T1	DBVPG3775_002713-T1
GF00005106	TFCN1702E3373_011586-T1	DBVPG3775_002714-T1
GF00005107	TFCN1702E3373_011179-T1	DBVPG3775_002715-T1
GF00005108	TFCN1702E3373_011181-T1	DBVPG3775_002717-T1
GF00005109	TFCN1702E3373_011182-T1	DBVPG3775_002718-T1
GF00005110	TFCN1702E3373_011591-T1	DBVPG3775_002719-T1
GF00005111	TFCN1702E3373_011593-T1	DBVPG3775_002721-T1
GF00005112	TFCN1702E3373_011186-T1	DBVPG3775_002722-T1
GF00005113	TFCN1702E3373_011595-T1	DBVPG3775_002725-T1
GF00005114	TFCN1702E3373_011596-T1	DBVPG3775_002726-T1
GF00005115	TFCN1702E3373_011191-T1	DBVPG3775_002727-T1
GF00005116	TFCN1702E3373_011192-T1	DBVPG3775_002728-T1
GF00005117	TFCN1702E3373_011193-T1	DBVPG3775_002729-T1
GF00005118	TFCN1702E3373_011601-T1	DBVPG3775_002731-T1
GF00005119	TFCN1702E3373_011196-T1	DBVPG3775_002733-T1
GF00005120	TFCN1702E3373_011604-T1	DBVPG3775_002734-T1
GF00005121	TFCN1702E3373_011605-T1	DBVPG3775_002735-T1
GF00005122	TFCN1702E3373_011200-T1	DBVPG3775_002737-T1
GF00005123	TFCN1702E3373_014072-T1	DBVPG3775_002788-T1
GF00005124	TFCN1702E3373_011203-T1	DBVPG3775_002791-T1
GF00005125	TFCN1702E3373_011204-T1	DBVPG3775_002792-T1
GF00005126	TFCN1702E3373_011205-T1	DBVPG3775_002793-T1
GF00005127	TFCN1702E3373_014543-T1	DBVPG3775_002795-T1
GF00005128	TFCN1702E3373_011207-T1	DBVPG3775_002796-T1
GF00005129	TFCN1702E3373_014541-T1	DBVPG3775_002797-T1
GF00005130	TFCN1702E3373_012046-T1	DBVPG3775_003972-T1
GF00005131	TFCN1702E3373_011486-T1	DBVPG3775_003971-T1
GF00005132	TFCN1702E3373_011824-T1	DBVPG3775_003967-T1
GF00005133	TFCN1702E3373_011491-T1	DBVPG3775_003966-T1
GF00005134	TFCN1702E3373_011494-T1	DBVPG3775_003963-T1
GF00005135	TFCN1702E3373_011495-T1	DBVPG3775_003962-T1
GF00005136	TFCN1702E3373_011832-T1	DBVPG3775_003960-T1
GF00005137	TFCN1702E3373_011498-T1	DBVPG3775_003959-T1
GF00005138	TFCN1702E3373_011499-T1	DBVPG3775_003958-T1
GF00005139	TFCN1702E3373_011500-T1	DBVPG3775_003957-T1
GF00005140	TFCN1702E3373_011501-T1	DBVPG3775_003956-T1
GF00005141	TFCN1702E3373_011502-T1	DBVPG3775_003955-T1
GF00005142	TFCN1702E3373_011504-T1	DBVPG3775_003953-T1
GF00005143	TFCN1702E3373_011508-T1	DBVPG3775_003950-T1
GF00005144	TFCN1702E3373_011512-T1	DBVPG3775_003946-T1
GF00005145	TFCN1702E3373_011513-T1	DBVPG3775_003945-T1
GF00005146	TFCN1702E3373_011514-T1	DBVPG3775_003944-T1
GF00005147	TFCN1702E3373_011515-T1	DBVPG3775_003943-T1
GF00005148	TFCN1702E3373_011640-T1	DBVPG3775_003253-T1
GF00005149	TFCN1702E3373_011644-T1	DBVPG3775_003250-T1
GF00005150	TFCN1702E3373_013382-T1	DBVPG3775_003243-T1
GF00005151	TFCN1702E3373_011652-T1	DBVPG3775_003241-T1
GF00005152	TFCN1702E3373_011653-T1	DBVPG3775_003240-T1
GF00005153	TFCN1702E3373_011654-T1	DBVPG3775_003239-T1
GF00005154	TFCN1702E3373_011655-T1	DBVPG3775_003238-T1
GF00005155	TFCN1702E3373_011685-T1	
GF00005156	TFCN1702E3373_011807-T1	DBVPG3775_000765-T1
GF00005157	TFCN1702E3373_011808-T1	DBVPG3775_000766-T1
GF00005158	TFCN1702E3373_014198-T1	DBVPG3775_000768-T1
GF00005159	TFCN1702E3373_011811-T1	DBVPG3775_000769-T1
GF00005160	TFCN1702E3373_014200-T1	DBVPG3775_000771-T1
GF00005161	TFCN1702E3373_014297-T1	DBVPG3775_000779-T1
GF00005162	TFCN1702E3373_011926-T1	DBVPG3775_007244-T1
GF00005163	TFCN1702E3373_011943-T1	DBVPG3775_002781-T1
GF00005164	TFCN1702E3373_011944-T1	DBVPG3775_002780-T1
GF00005165	TFCN1702E3373_013702-T1	DBVPG3775_002779-T1
GF00005166	TFCN1702E3373_011946-T1	DBVPG3775_002778-T1
GF00005167	TFCN1702E3373_011947-T1	DBVPG3775_002777-T1
GF00005168	TFCN1702E3373_013705-T1	DBVPG3775_002776-T1
GF00005169	TFCN1702E3373_013707-T1	DBVPG3775_002774-T1
GF00005170	TFCN1702E3373_013708-T1	DBVPG3775_002773-T1
GF00005171	TFCN1702E3373_011951-T1	DBVPG3775_002772-T1
GF00005172	TFCN1702E3373_013710-T1	DBVPG3775_002771-T1
GF00005173	TFCN1702E3373_011954-T1	DBVPG3775_002769-T1
GF00005174	TFCN1702E3373_013715-T1	DBVPG3775_002767-T1
GF00005175	TFCN1702E3373_011956-T1	DBVPG3775_002766-T1
GF00005176	TFCN1702E3373_011957-T1	DBVPG3775_002765-T1
GF00005177	TFCN1702E3373_011960-T1	DBVPG3775_002763-T1
GF00005178	TFCN1702E3373_011961-T1	DBVPG3775_002762-T1
GF00005179	TFCN1702E3373_011962-T1	DBVPG3775_002761-T1
GF00005180	TFCN1702E3373_011963-T1	DBVPG3775_002760-T1
GF00005181	TFCN1702E3373_012325-T1	DBVPG3775_002759-T1
GF00005182	TFCN1702E3373_012326-T1	DBVPG3775_002758-T1
GF00005183	TFCN1702E3373_011968-T1	DBVPG3775_002741-T1
GF00005184	TFCN1702E3373_012000-T1	DBVPG3775_004263-T1
GF00005185	TFCN1702E3373_012001-T1	DBVPG3775_004264-T1
GF00005186	TFCN1702E3373_014081-T1	DBVPG3775_004265-T1
GF00005187	TFCN1702E3373_012003-T1	DBVPG3775_004266-T1
GF00005188	TFCN1702E3373_014084-T1	DBVPG3775_004268-T1
GF00005189	TFCN1702E3373_012006-T1	DBVPG3775_004269-T1
GF00005190	TFCN1702E3373_012110-T1	DBVPG3775_003402-T1
GF00005191	TFCN1702E3373_012111-T1	DBVPG3775_003401-T1
GF00005192	TFCN1702E3373_013954-T1	DBVPG3775_003400-T1
GF00005193	TFCN1702E3373_012141-T1	DBVPG3775_001497-T1
GF00005194	TFCN1702E3373_012142-T1	DBVPG3775_001498-T1
GF00005195	TFCN1702E3373_012145-T1	DBVPG3775_001500-T1
GF00005196	TFCN1702E3373_012146-T1	DBVPG3775_001501-T1
GF00005197	TFCN1702E3373_012772-T1	DBVPG3775_001503-T1
GF00005198	TFCN1702E3373_012151-T1	DBVPG3775_001506-T1
GF00005199	TFCN1702E3373_012152-T1	DBVPG3775_001507-T1
GF00005200	TFCN1702E3373_012153-T1	DBVPG3775_001508-T1
GF00005201	TFCN1702E3373_012155-T1	DBVPG3775_001510-T1
GF00005202	TFCN1702E3373_012156-T1	DBVPG3775_001511-T1
GF00005203	TFCN1702E3373_012157-T1	DBVPG3775_001512-T1
GF00005204	TFCN1702E3373_014443-T1	DBVPG3775_001514-T1
GF00005205	TFCN1702E3373_012160-T1	DBVPG3775_001515-T1
GF00005206	TFCN1702E3373_012161-T1	DBVPG3775_001516-T1
GF00005207	TFCN1702E3373_014448-T1	DBVPG3775_001519-T1
GF00005208	TFCN1702E3373_012166-T1	DBVPG3775_001522-T1
GF00005209	TFCN1702E3373_013013-T1	DBVPG3775_005337-T1
GF00005210	TFCN1702E3373_013012-T1	DBVPG3775_005336-T1
GF00005211	TFCN1702E3373_012207-T1	DBVPG3775_005333-T1
GF00005212	TFCN1702E3373_013006-T1	DBVPG3775_005331-T1
GF00005213	TFCN1702E3373_013005-T1	DBVPG3775_005330-T1
GF00005214	TFCN1702E3373_013004-T1	DBVPG3775_005329-T1
GF00005215	TFCN1702E3373_012235-T1	DBVPG3775_004687-T1
GF00005216	TFCN1702E3373_012236-T1	DBVPG3775_004688-T1
GF00005217	TFCN1702E3373_012237-T1	DBVPG3775_004689-T1
GF00005218	TFCN1702E3373_014356-T1	DBVPG3775_004690-T1
GF00005219	TFCN1702E3373_012239-T1	DBVPG3775_004691-T1
GF00005220	TFCN1702E3373_012240-T1	DBVPG3775_004692-T1
GF00005221	TFCN1702E3373_014644-T1	DBVPG3775_004693-T1
GF00005222	TFCN1702E3373_012244-T1	DBVPG3775_004696-T1
GF00005223	TFCN1702E3373_012245-T1	DBVPG3775_004697-T1
GF00005224	TFCN1702E3373_013878-T1	DBVPG3775_004698-T1
GF00005225	TFCN1702E3373_012248-T1	DBVPG3775_004700-T1
GF00005226	TFCN1702E3373_012249-T1	DBVPG3775_004701-T1
GF00005227	TFCN1702E3373_012251-T1	DBVPG3775_004703-T1
GF00005228	TFCN1702E3373_012252-T1	DBVPG3775_004704-T1
GF00005229	TFCN1702E3373_013871-T1	DBVPG3775_004705-T1
GF00005230	TFCN1702E3373_013870-T1	DBVPG3775_004706-T1
GF00005231	TFCN1702E3373_012257-T1	DBVPG3775_004708-T1
GF00005232	TFCN1702E3373_012346-T1	DBVPG3775_002739-T1
GF00005233	TFCN1702E3373_012448-T1	DBVPG3775_006759-T1
GF00005234	TFCN1702E3373_012449-T1	DBVPG3775_006760-T1
GF00005235	TFCN1702E3373_012450-T1	DBVPG3775_006761-T1
GF00005236	TFCN1702E3373_012452-T1	DBVPG3775_006764-T1
GF00005237	TFCN1702E3373_013780-T1	DBVPG3775_006765-T1
GF00005238	TFCN1702E3373_013918-T1	DBVPG3775_006768-T1
GF00005239	TFCN1702E3373_013916-T1	DBVPG3775_006770-T1
GF00005240	TFCN1702E3373_012458-T1	DBVPG3775_006771-T1
GF00005241	TFCN1702E3373_013914-T1	DBVPG3775_006772-T1
GF00005242	TFCN1702E3373_013913-T1	DBVPG3775_006775-T1
GF00005243	TFCN1702E3373_012462-T1	DBVPG3775_006776-T1
GF00005244	TFCN1702E3373_012464-T1	DBVPG3775_006778-T1
GF00005245	TFCN1702E3373_012657-T1	DBVPG3775_004828-T1
GF00005246	TFCN1702E3373_014515-T1	DBVPG3775_004827-T1
GF00005247	TFCN1702E3373_014514-T1	DBVPG3775_004826-T1
GF00005248	TFCN1702E3373_012660-T1	DBVPG3775_004824-T1
GF00005249	TFCN1702E3373_012764-T1	DBVPG3775_001494-T1
GF00005250	TFCN1702E3373_013300-T1	DBVPG3775_007030-T1
GF00005251	TFCN1702E3373_013301-T1	DBVPG3775_007031-T1
GF00005252	TFCN1702E3373_013452-T1	DBVPG3775_007032-T1
GF00005253	TFCN1702E3373_012814-T1	DBVPG3775_007035-T1
GF00005254	TFCN1702E3373_013456-T1	DBVPG3775_007036-T1
GF00005255	TFCN1702E3373_012816-T1	DBVPG3775_007037-T1
GF00005256	TFCN1702E3373_013459-T1	DBVPG3775_007039-T1
GF00005257	TFCN1702E3373_012819-T1	DBVPG3775_007040-T1
GF00005258	TFCN1702E3373_012823-T1	DBVPG3775_007043-T1
GF00005259	TFCN1702E3373_013462-T1	DBVPG3775_007044-T1
GF00005260	TFCN1702E3373_012825-T1	DBVPG3775_007045-T1
GF00005261	TFCN1702E3373_012826-T1	DBVPG3775_007046-T1
GF00005262	TFCN1702E3373_014432-T1	DBVPG3775_002337-T1
GF00005263	TFCN1702E3373_012836-T1	DBVPG3775_002335-T1
GF00005264	TFCN1702E3373_012837-T1	DBVPG3775_002334-T1
GF00005265	TFCN1702E3373_012841-T1	DBVPG3775_002329-T1
GF00005266	TFCN1702E3373_012847-T1	DBVPG3775_002324-T1
GF00005267	TFCN1702E3373_013604-T1	DBVPG3775_002323-T1
GF00005268	TFCN1702E3373_012849-T1	DBVPG3775_002322-T1
GF00005269	TFCN1702E3373_012851-T1	DBVPG3775_002320-T1
GF00005270	TFCN1702E3373_012852-T1	DBVPG3775_002319-T1
GF00005271	TFCN1702E3373_012994-T1	DBVPG3775_006851-T1
GF00005272	TFCN1702E3373_012996-T1	DBVPG3775_006849-T1
GF00005273	TFCN1702E3373_012997-T1	DBVPG3775_006847-T1
GF00005274	TFCN1702E3373_012998-T1	DBVPG3775_006846-T1
GF00005275	TFCN1702E3373_012999-T1	DBVPG3775_006845-T1
GF00005276	TFCN1702E3373_013014-T1	DBVPG3775_005338-T1
GF00005277	TFCN1702E3373_013848-T1	DBVPG3775_005339-T1
GF00005278	TFCN1702E3373_013016-T1	DBVPG3775_005340-T1
GF00005279	TFCN1702E3373_013018-T1	DBVPG3775_005342-T1
GF00005280	TFCN1702E3373_013019-T1	DBVPG3775_005343-T1
GF00005281	TFCN1702E3373_013020-T1	DBVPG3775_005344-T1
GF00005282	TFCN1702E3373_013021-T1	DBVPG3775_005345-T1
GF00005283	TFCN1702E3373_013840-T1	DBVPG3775_005347-T1
GF00005284	TFCN1702E3373_013839-T1	DBVPG3775_005348-T1
GF00005285	TFCN1702E3373_013025-T1	DBVPG3775_005349-T1
GF00005286	TFCN1702E3373_013837-T1	DBVPG3775_005350-T1
GF00005287	TFCN1702E3373_013028-T1	DBVPG3775_006839-T1
GF00005288	TFCN1702E3373_013029-T1	DBVPG3775_006838-T1
GF00005289	TFCN1702E3373_013923-T1	DBVPG3775_006835-T1
GF00005290	TFCN1702E3373_013922-T1	DBVPG3775_006834-T1
GF00005291	TFCN1702E3373_013920-T1	DBVPG3775_006832-T1
GF00005292	TFCN1702E3373_013919-T1	DBVPG3775_006831-T1
GF00005293	TFCN1702E3373_013115-T1	DBVPG3775_004247-T1
GF00005294	TFCN1702E3373_013116-T1	DBVPG3775_004248-T1
GF00005295	TFCN1702E3373_013253-T1	DBVPG3775_004251-T1
GF00005296	TFCN1702E3373_013119-T1	DBVPG3775_004252-T1
GF00005297	TFCN1702E3373_013123-T1	DBVPG3775_004255-T1
GF00005298	TFCN1702E3373_013248-T1	DBVPG3775_004256-T1
GF00005299	TFCN1702E3373_013247-T1	DBVPG3775_004257-T1
GF00005300	TFCN1702E3373_013126-T1	DBVPG3775_004258-T1
GF00005301	TFCN1702E3373_014632-T1	DBVPG3775_004259-T1
GF00005302	TFCN1702E3373_013517-T1	DBVPG3775_006744-T1
GF00005303	TFCN1702E3373_014636-T1	DBVPG3775_007012-T1
GF00005304	TFCN1702E3373_013184-T1	DBVPG3775_007013-T1
GF00005305	TFCN1702E3373_013188-T1	DBVPG3775_007017-T1
GF00005306	TFCN1702E3373_013191-T1	DBVPG3775_007019-T1
GF00005307	TFCN1702E3373_013192-T1	DBVPG3775_007020-T1
GF00005308	TFCN1702E3373_013193-T1	DBVPG3775_007021-T1
GF00005309	TFCN1702E3373_013293-T1	DBVPG3775_007024-T1
GF00005310	TFCN1702E3373_013199-T1	DBVPG3775_007026-T1
GF00005311	TFCN1702E3373_013202-T1	DBVPG3775_007029-T1
GF00005312	TFCN1702E3373_013258-T1	DBVPG3775_004245-T1
GF00005313	TFCN1702E3373_013259-T1	DBVPG3775_004244-T1
GF00005314	TFCN1702E3373_013263-T1	DBVPG3775_007201-T1
GF00005315	TFCN1702E3373_013484-T1	DBVPG3775_007203-T1
GF00005316	TFCN1702E3373_013483-T1	DBVPG3775_007204-T1
GF00005317	TFCN1702E3373_013482-T1	DBVPG3775_007205-T1
GF00005318	TFCN1702E3373_013481-T1	DBVPG3775_007206-T1
GF00005319	TFCN1702E3373_013477-T1	DBVPG3775_007210-T1
GF00005320	TFCN1702E3373_014470-T1	DBVPG3775_007356-T1
GF00005321	TFCN1702E3373_013323-T1	DBVPG3775_007357-T1
GF00005322	TFCN1702E3373_014389-T1	DBVPG3775_001034-T1
GF00005323	TFCN1702E3373_014388-T1	DBVPG3775_001035-T1
GF00005324	TFCN1702E3373_014210-T1	DBVPG3775_006756-T1
GF00005325	TFCN1702E3373_013507-T1	DBVPG3775_006755-T1
GF00005326	TFCN1702E3373_014208-T1	DBVPG3775_006754-T1
GF00005327	TFCN1702E3373_013511-T1	DBVPG3775_006751-T1
GF00005328	TFCN1702E3373_013512-T1	DBVPG3775_006749-T1
GF00005329	TFCN1702E3373_013515-T1	DBVPG3775_006746-T1
GF00005330	TFCN1702E3373_013518-T1	DBVPG3775_006743-T1
GF00005331	TFCN1702E3373_014536-T1	DBVPG3775_002354-T1
GF00005332	TFCN1702E3373_014537-T1	DBVPG3775_002353-T1
GF00005333	TFCN1702E3373_013542-T1	DBVPG3775_002350-T1
GF00005334	TFCN1702E3373_013543-T1	DBVPG3775_002349-T1
GF00005335	TFCN1702E3373_014028-T1	DBVPG3775_002348-T1
GF00005336	TFCN1702E3373_014027-T1	DBVPG3775_002347-T1
GF00005337	TFCN1702E3373_014026-T1	DBVPG3775_002346-T1
GF00005338	TFCN1702E3373_013547-T1	DBVPG3775_002345-T1
GF00005339	TFCN1702E3373_014024-T1	DBVPG3775_002344-T1
GF00005340	TFCN1702E3373_014023-T1	DBVPG3775_002343-T1
GF00005341	TFCN1702E3373_013550-T1	DBVPG3775_002342-T1
GF00005342	TFCN1702E3373_013551-T1	DBVPG3775_002341-T1
GF00005343	TFCN1702E3373_014020-T1	DBVPG3775_002340-T1
GF00005344	TFCN1702E3373_014436-T1	DBVPG3775_002331-T1
GF00005345	TFCN1702E3373_013641-T1	DBVPG3775_004671-T1
GF00005346	TFCN1702E3373_013642-T1	DBVPG3775_004670-T1
GF00005347	TFCN1702E3373_013822-T1	DBVPG3775_007228-T1
GF00005348	TFCN1702E3373_014134-T1	DBVPG3775_007227-T1
GF00005349	TFCN1702E3373_014136-T1	DBVPG3775_007225-T1
GF00005350	TFCN1702E3373_014139-T1	DBVPG3775_007222-T1
GF00005351	TFCN1702E3373_014219-T1	DBVPG3775_003391-T1
GF00005352	TFCN1702E3373_013946-T1	DBVPG3775_003392-T1
GF00005353	TFCN1702E3373_014217-T1	DBVPG3775_003393-T1
GF00005354	TFCN1702E3373_013948-T1	DBVPG3775_003394-T1
GF00005355	TFCN1702E3373_013949-T1	DBVPG3775_003395-T1
GF00005356	TFCN1702E3373_013951-T1	DBVPG3775_003397-T1
GF00005357	TFCN1702E3373_014212-T1	DBVPG3775_003398-T1
GF00005358	TFCN1702E3373_013953-T1	DBVPG3775_003399-T1
GF00005359	TFCN1702E3373_014012-T1	DBVPG3775_006549-T1
GF00005360	TFCN1702E3373_014317-T1	DBVPG3775_006547-T1
GF00005361	TFCN1702E3373_014016-T1	DBVPG3775_006543-T1
GF00005362	TFCN1702E3373_014321-T1	DBVPG3775_006542-T1
GF00005363	TFCN1702E3373_014068-T1	DBVPG3775_002784-T1
GF00005364	TFCN1702E3373_014069-T1	DBVPG3775_002785-T1
GF00005365	TFCN1702E3373_014508-T1	DBVPG3775_002786-T1
GF00005366	TFCN1702E3373_014175-T1	DBVPG3775_003543-T1
GF00005367	TFCN1702E3373_014276-T1	DBVPG3775_006081-T1
GF00005368	TFCN1702E3373_014275-T1	DBVPG3775_006078-T1
GF00005369	TFCN1702E3373_014274-T1	DBVPG3775_006077-T1
GF00005370	TFCN1702E3373_014272-T1	DBVPG3775_006075-T1
GF00005371	TFCN1702E3373_014289-T1	DBVPG3775_004239-T1
GF00005372	TFCN1702E3373_014290-T1	DBVPG3775_004240-T1
GF00005373	TFCN1702E3373_014291-T1	DBVPG3775_004241-T1
GF00005374	TFCN1702E3373_014596-T1	DBVPG3775_007355-T1
GF00005375	TFCN1702E3373_014592-T1	DBVPG3775_003389-T1
GF00005376	TFCN1702E3373_014593-T1	DBVPG3775_003388-T1
GF00005377	TFCN1702E3373_014594-T1	DBVPG3775_003387-T1
GF00005378	TFCN1702E3373_011566-T1	DBVPG3775_000494-T1
GF00005379	TFCN1702E3373_012624-T1	DBVPG3775_001558-T1
GF00005380	TFCN1702E3373_005619-T1	DBVPG3775_001706-T1
GF00005381	TFCN1702E3373_005607-T1	DBVPG3775_001718-T1
GF00005382	TFCN1702E3373_003770-T1	DBVPG3775_001762-T1
GF00005383	TFCN1702E3373_007930-T1	DBVPG3775_004475-T1
GF00005384	TFCN1702E3373_006695-T1	DBVPG3775_002801-T1
GF00005385	TFCN1702E3373_012373-T1	DBVPG3775_003547-T1
GF00005386	TFCN1702E3373_012354-T1	DBVPG3775_003565-T1
GF00005387	TFCN1702E3373_010848-T1	DBVPG3775_003571-T1
GF00005388	TFCN1702E3373_005303-T1	DBVPG3775_003839-T1
GF00005389	TFCN1702E3373_011516-T1	DBVPG3775_003942-T1
GF00005390	TFCN1702E3373_011912-T1	DBVPG3775_004577-T1
GF00005391	TFCN1702E3373_013858-T1	DBVPG3775_004585-T1
GF00005392	TFCN1702E3373_013851-T1	DBVPG3775_004593-T1
GF00005393	TFCN1702E3373_012598-T1	DBVPG3775_004780-T1
GF00005394	TFCN1702E3373_010960-T1	DBVPG3775_005671-T1
GF00005395	TFCN1702E3373_007435-T1	DBVPG3775_005935-T1
GF00005396	TFCN1702E3373_005304-T1	DBVPG3775_006083-T1
GF00005397	TFCN1702E3373_002218-T1	DBVPG3775_006347-T1
GF00005398	TFCN1702E3373_013732-T1	DBVPG3775_006840-T1
GF00005399	TFCN1702E3373_012821-T1	DBVPG3775_007042-T1
GF00005400		DBVPG3775_002601-T1
GF00005401	TFCN1702E3373_000003-T1	
GF00005402	TFCN1702E3373_006832-T1	DBVPG3775_005781-T1
GF00005403	TFCN1702E3373_001436-T1	DBVPG3775_006311-T1
GF00005404	TFCN1702E3373_013082-T1	
GF00005405	TFCN1702E3373_011435-T1	
GF00005406	TFCN1702E3373_002307-T1	
GF00005407	TFCN1702E3373_002444-T1	
GF00005408	TFCN1702E3373_005397-T1	
GF00005409	TFCN1702E3373_004075-T1	DBVPG3775_002666-T1
GF00005410	TFCN1702E3373_008085-T1	DBVPG3775_006815-T1
GF00005411	TFCN1702E3373_009778-T1	DBVPG3775_002194-T1
GF00005412	TFCN1702E3373_005696-T1	
GF00005413	TFCN1702E3373_004736-T1	
GF00005414	TFCN1702E3373_008438-T1	DBVPG3775_004752-T1
GF00005415	TFCN1702E3373_005081-T1	
GF00005416	TFCN1702E3373_005404-T1	DBVPG3775_004960-T1
GF00005417	TFCN1702E3373_011934-T1	DBVPG3775_007234-T1
GF00005418	TFCN1702E3373_006362-T1	DBVPG3775_001491-T1
GF00005419	TFCN1702E3373_006528-T1	DBVPG3775_005581-T1
GF00005420	TFCN1702E3373_006542-T1	
GF00005421	TFCN1702E3373_008093-T1	DBVPG3775_006823-T1
GF00005422	TFCN1702E3373_008745-T1	DBVPG3775_006016-T1
GF00005423	TFCN1702E3373_010398-T1	
GF00005424	TFCN1702E3373_012644-T1	DBVPG3775_001538-T1
GF00005425	TFCN1702E3373_010695-T1	DBVPG3775_003416-T1
GF00005426	TFCN1702E3373_010835-T1	DBVPG3775_003586-T1
GF00005427	TFCN1702E3373_011522-T1	
GF00005428	TFCN1702E3373_011872-T1	DBVPG3775_001605-T1
GF00005429	TFCN1702E3373_013714-T1	DBVPG3775_002768-T1
GF00005430	TFCN1702E3373_013339-T1	
GF00005431	TFCN1702E3373_013943-T1	
GF00005432	TFCN1702E3373_014701-T1	
GF00005433	TFCN1702E3373_014691-T1	
GF00005434	TFCN1702E3373_014661-T1	
GF00005435	TFCN1702E3373_010138-T1	DBVPG3775_000010-T1
GF00005436	TFCN1702E3373_000596-T1	DBVPG3775_000062-T1
GF00005437	TFCN1702E3373_014481-T1	DBVPG3775_000096-T1
GF00005438	TFCN1702E3373_000630-T1	DBVPG3775_000097-T1
GF00005439	TFCN1702E3373_000702-T1	DBVPG3775_000166-T1
GF00005440	TFCN1702E3373_000708-T1	DBVPG3775_000173-T1
GF00005441	TFCN1702E3373_000748-T1	DBVPG3775_000211-T1
GF00005442	TFCN1702E3373_000763-T1	DBVPG3775_000226-T1
GF00005443	TFCN1702E3373_000793-T1	DBVPG3775_000256-T1
GF00005444	TFCN1702E3373_004727-T1	DBVPG3775_000369-T1
GF00005445	TFCN1702E3373_004726-T1	DBVPG3775_000370-T1
GF00005446	TFCN1702E3373_004720-T1	DBVPG3775_000377-T1
GF00005447	TFCN1702E3373_004719-T1	DBVPG3775_000378-T1
GF00005448	TFCN1702E3373_004700-T1	DBVPG3775_000397-T1
GF00005449	TFCN1702E3373_001701-T1	DBVPG3775_000420-T1
GF00005450	TFCN1702E3373_007790-T1	DBVPG3775_000473-T1
GF00005451	TFCN1702E3373_011553-T1	DBVPG3775_000479-T1
GF00005452	TFCN1702E3373_011554-T1	DBVPG3775_000481-T1
GF00005453	TFCN1702E3373_011561-T1	DBVPG3775_000488-T1
GF00005454	TFCN1702E3373_011565-T1	DBVPG3775_000493-T1
GF00005455	TFCN1702E3373_011567-T1	DBVPG3775_000496-T1
GF00005456	TFCN1702E3373_005784-T1	DBVPG3775_000515-T1
GF00005457	TFCN1702E3373_005785-T1	DBVPG3775_000516-T1
GF00005458	TFCN1702E3373_005786-T1	DBVPG3775_000517-T1
GF00005459	TFCN1702E3373_005787-T1	DBVPG3775_000518-T1
GF00005460	TFCN1702E3373_005788-T1	DBVPG3775_000519-T1
GF00005461	TFCN1702E3373_005789-T1	DBVPG3775_000520-T1
GF00005462	TFCN1702E3373_005790-T1	DBVPG3775_000521-T1
