	Rhodotorula_mucilaginosa_DBVPG_3855.cds.fa
GF00004186	DBVPG3855_004752-T1, DBVPG3855_001908-T1
GF00004187	DBVPG3855_010944-T1, DBVPG3855_011782-T1
GF00004188	DBVPG3855_013160-T1, DBVPG3855_001005-T1
GF00004189	DBVPG3855_006528-T1, DBVPG3855_008614-T1
GF00004190	DBVPG3855_009815-T1, DBVPG3855_006422-T1
GF00004191	DBVPG3855_001150-T1, DBVPG3855_005357-T1
GF00004192	DBVPG3855_011833-T1, DBVPG3855_002943-T1
GF00004193	DBVPG3855_000012-T1, DBVPG3855_012484-T1
GF00004194	DBVPG3855_000062-T1, DBVPG3855_002996-T1
GF00004195	DBVPG3855_009266-T1, DBVPG3855_014294-T1
GF00004196	DBVPG3855_008072-T1, DBVPG3855_003543-T1
GF00004197	DBVPG3855_002573-T1, DBVPG3855_000894-T1
GF00004198	DBVPG3855_013396-T1, DBVPG3855_012679-T1
GF00004199	DBVPG3855_001087-T1, DBVPG3855_005297-T1
GF00004200	DBVPG3855_004561-T1, DBVPG3855_005542-T1
GF00004201	DBVPG3855_001559-T1, DBVPG3855_007460-T1
GF00004202	DBVPG3855_002975-T1, DBVPG3855_011516-T1
GF00004203	DBVPG3855_005442-T1, DBVPG3855_004658-T1
GF00004204	DBVPG3855_009961-T1, DBVPG3855_006216-T1
GF00004205	DBVPG3855_012286-T1, DBVPG3855_011245-T1
GF00004206	DBVPG3855_005586-T1, DBVPG3855_008309-T1
GF00004207	DBVPG3855_008710-T1, DBVPG3855_009564-T1
GF00004208	DBVPG3855_011902-T1, DBVPG3855_011442-T1
GF00004209	DBVPG3855_007597-T1, DBVPG3855_008855-T1
GF00004210	DBVPG3855_008988-T1, DBVPG3855_010186-T1
GF00004211	DBVPG3855_006275-T1, DBVPG3855_009900-T1
GF00004212	DBVPG3855_014389-T1, DBVPG3855_011527-T1
GF00004213	DBVPG3855_011677-T1, DBVPG3855_011367-T1
GF00004214	DBVPG3855_012561-T1, DBVPG3855_006081-T1
GF00004215	DBVPG3855_007058-T1, DBVPG3855_003292-T1
GF00004216	DBVPG3855_011505-T1, DBVPG3855_012159-T1
GF00004217	DBVPG3855_004965-T1, DBVPG3855_010289-T1
GF00004218	DBVPG3855_009633-T1, DBVPG3855_006179-T1
GF00004219	DBVPG3855_007836-T1, DBVPG3855_009238-T1
GF00004220	DBVPG3855_012094-T1, DBVPG3855_002109-T1
GF00004221	DBVPG3855_011905-T1, DBVPG3855_011445-T1
GF00004222	DBVPG3855_005674-T1, DBVPG3855_012118-T1
GF00004223	DBVPG3855_008447-T1, DBVPG3855_005915-T1
GF00004224	DBVPG3855_012278-T1, DBVPG3855_011254-T1
GF00004225	DBVPG3855_000779-T1, DBVPG3855_002694-T1
GF00004226	DBVPG3855_011226-T1, DBVPG3855_012306-T1
GF00004227	DBVPG3855_002276-T1, DBVPG3855_008342-T1
GF00004228	DBVPG3855_013344-T1, DBVPG3855_009326-T1
GF00004229	DBVPG3855_013420-T1, DBVPG3855_012653-T1
GF00004230	DBVPG3855_002479-T1, DBVPG3855_005085-T1
GF00004231	DBVPG3855_006508-T1, DBVPG3855_008590-T1
GF00004232	DBVPG3855_000008-T1, DBVPG3855_012479-T1
GF00004233	DBVPG3855_010886-T1, DBVPG3855_014541-T1
GF00004234	DBVPG3855_007908-T1, DBVPG3855_006843-T1
GF00004235	DBVPG3855_012971-T1, DBVPG3855_012819-T1
GF00004236	DBVPG3855_014125-T1, DBVPG3855_004716-T1
GF00004237	DBVPG3855_002713-T1, DBVPG3855_000762-T1
GF00004238	DBVPG3855_013153-T1, DBVPG3855_001012-T1
GF00004239	DBVPG3855_001147-T1, DBVPG3855_005354-T1
GF00004240	DBVPG3855_005224-T1, DBVPG3855_002339-T1
GF00004241	DBVPG3855_005145-T1, DBVPG3855_002415-T1
GF00004242	DBVPG3855_007793-T1, DBVPG3855_012420-T1
GF00004243	DBVPG3855_010236-T1, DBVPG3855_013098-T1
GF00004244	DBVPG3855_004838-T1, DBVPG3855_001992-T1
GF00004245	DBVPG3855_006753-T1, DBVPG3855_005849-T1
GF00004246	DBVPG3855_005983-T1, DBVPG3855_008506-T1
GF00004247	DBVPG3855_001253-T1, DBVPG3855_006969-T1
GF00004248	DBVPG3855_002583-T1, DBVPG3855_000885-T1
GF00004249	DBVPG3855_006727-T1, DBVPG3855_005813-T1
GF00004250	DBVPG3855_000799-T1, DBVPG3855_002674-T1
GF00004251	DBVPG3855_011549-T1, DBVPG3855_007677-T1
GF00004252	DBVPG3855_002092-T1, DBVPG3855_013500-T1
GF00004253	DBVPG3855_000701-T1, DBVPG3855_011287-T1
GF00004254	DBVPG3855_000963-T1, DBVPG3855_010020-T1
GF00004255	DBVPG3855_002773-T1, DBVPG3855_003836-T1
GF00004256	DBVPG3855_000800-T1, DBVPG3855_002673-T1
GF00004257	DBVPG3855_002067-T1, DBVPG3855_014419-T1
GF00004258	DBVPG3855_003257-T1, DBVPG3855_004913-T1
GF00004259	DBVPG3855_002442-T1, DBVPG3855_005119-T1
GF00004260	DBVPG3855_010080-T1, DBVPG3855_000905-T1
GF00004261	DBVPG3855_003267-T1, DBVPG3855_004904-T1
GF00004262	DBVPG3855_006091-T1, DBVPG3855_012569-T1
GF00004263	DBVPG3855_007803-T1, DBVPG3855_009205-T1
GF00004264	DBVPG3855_012429-T1, DBVPG3855_012835-T1
GF00004265	DBVPG3855_000927-T1, DBVPG3855_010057-T1
GF00004266	DBVPG3855_005181-T1, DBVPG3855_002382-T1
GF00004267	DBVPG3855_013595-T1, DBVPG3855_011981-T1
GF00004268	DBVPG3855_003703-T1, DBVPG3855_004058-T1
GF00004269	DBVPG3855_006382-T1, DBVPG3855_009858-T1
GF00004270	DBVPG3855_009878-T1, DBVPG3855_006355-T1
GF00004271	DBVPG3855_003181-T1, DBVPG3855_000248-T1
GF00004272	DBVPG3855_003199-T1, DBVPG3855_000266-T1
GF00004273	DBVPG3855_011036-T1, DBVPG3855_000338-T1
GF00004274	DBVPG3855_004330-T1, DBVPG3855_001690-T1
GF00004275	DBVPG3855_003652-T1, DBVPG3855_004099-T1
GF00004276	DBVPG3855_014040-T1, DBVPG3855_010566-T1
GF00004277	DBVPG3855_012122-T1, DBVPG3855_005678-T1
GF00004278	DBVPG3855_009261-T1, DBVPG3855_014300-T1
GF00004279	DBVPG3855_002672-T1, DBVPG3855_000801-T1
GF00004280	DBVPG3855_004641-T1, DBVPG3855_005460-T1
GF00004281	DBVPG3855_009202-T1, DBVPG3855_013676-T1
GF00004282	DBVPG3855_011728-T1, DBVPG3855_012020-T1
GF00004283	DBVPG3855_010608-T1, DBVPG3855_001758-T1
GF00004284	DBVPG3855_009810-T1, DBVPG3855_014186-T1
GF00004285	DBVPG3855_009737-T1, DBVPG3855_013132-T1
GF00004286	DBVPG3855_000619-T1, DBVPG3855_007304-T1
GF00004287	DBVPG3855_003574-T1, DBVPG3855_014515-T1
GF00004288	DBVPG3855_006015-T1, DBVPG3855_008537-T1
GF00004289	DBVPG3855_002568-T1, DBVPG3855_000899-T1
GF00004290	DBVPG3855_006634-T1, DBVPG3855_005720-T1
GF00004291	DBVPG3855_014201-T1, DBVPG3855_012954-T1
GF00004292	DBVPG3855_011562-T1, DBVPG3855_007690-T1
GF00004293	DBVPG3855_014314-T1, DBVPG3855_004474-T1
GF00004294	DBVPG3855_001500-T1, DBVPG3855_007400-T1
GF00004295	DBVPG3855_006761-T1, DBVPG3855_007986-T1
GF00004296	DBVPG3855_014243-T1, DBVPG3855_003452-T1
GF00004297	DBVPG3855_012995-T1, DBVPG3855_012997-T1
GF00004298	DBVPG3855_014289-T1, DBVPG3855_014351-T1
GF00004299	DBVPG3855_004014-T1, DBVPG3855_003658-T1
GF00004300	DBVPG3855_013957-T1, DBVPG3855_005885-T1
GF00004301	DBVPG3855_012965-T1, DBVPG3855_012825-T1
GF00004302	DBVPG3855_006545-T1, DBVPG3855_001853-T1
GF00004303	DBVPG3855_003115-T1, DBVPG3855_000182-T1
GF00004304	DBVPG3855_013974-T1, DBVPG3855_005869-T1
GF00004305	DBVPG3855_010004-T1, DBVPG3855_000978-T1
GF00004306	DBVPG3855_007261-T1, DBVPG3855_000575-T1
GF00004307	DBVPG3855_002342-T1, DBVPG3855_005219-T1
GF00004308	DBVPG3855_011555-T1, DBVPG3855_007684-T1
GF00004309	DBVPG3855_002571-T1, DBVPG3855_000896-T1
GF00004310	DBVPG3855_014282-T1, DBVPG3855_014345-T1
GF00004311	DBVPG3855_009605-T1, DBVPG3855_008750-T1
GF00004312	DBVPG3855_007139-T1, DBVPG3855_003378-T1
GF00004313	DBVPG3855_007823-T1, DBVPG3855_009226-T1
GF00004314	DBVPG3855_008637-T1, DBVPG3855_012724-T1
GF00004315	DBVPG3855_009120-T1, DBVPG3855_008882-T1
GF00004316	DBVPG3855_004285-T1, DBVPG3855_001651-T1
GF00004317	DBVPG3855_012384-T1, DBVPG3855_007752-T1
GF00004318	DBVPG3855_009639-T1, DBVPG3855_006173-T1
GF00004319	DBVPG3855_009249-T1, DBVPG3855_007847-T1
GF00004320	DBVPG3855_007810-T1, DBVPG3855_009213-T1
GF00004321	DBVPG3855_006750-T1, DBVPG3855_005846-T1
GF00004322	DBVPG3855_003726-T1, DBVPG3855_004013-T1
GF00004323	DBVPG3855_008504-T1, DBVPG3855_005981-T1
GF00004324	DBVPG3855_005272-T1, DBVPG3855_001061-T1
GF00004325	DBVPG3855_012301-T1, DBVPG3855_011231-T1
GF00004326	DBVPG3855_013015-T1, DBVPG3855_014155-T1
GF00004327	DBVPG3855_010973-T1, DBVPG3855_014598-T1
GF00004328	DBVPG3855_013350-T1, DBVPG3855_009331-T1
GF00004329	DBVPG3855_005974-T1, DBVPG3855_008497-T1
GF00004330	DBVPG3855_013734-T1, DBVPG3855_006454-T1
GF00004331	DBVPG3855_006834-T1, DBVPG3855_007917-T1
GF00004332	DBVPG3855_007432-T1, DBVPG3855_001529-T1
GF00004333	DBVPG3855_009073-T1, DBVPG3855_010641-T1
GF00004334	DBVPG3855_004361-T1, DBVPG3855_001720-T1
GF00004335	DBVPG3855_004329-T1, DBVPG3855_001689-T1
GF00004336	DBVPG3855_000303-T1, DBVPG3855_011001-T1
GF00004337	DBVPG3855_002955-T1, DBVPG3855_011845-T1
GF00004338	DBVPG3855_000010-T1, DBVPG3855_012482-T1
GF00004339	DBVPG3855_000586-T1, DBVPG3855_007272-T1
GF00004340	DBVPG3855_000622-T1, DBVPG3855_007307-T1
GF00004341	DBVPG3855_001116-T1, DBVPG3855_005323-T1
GF00004342	DBVPG3855_003763-T1, DBVPG3855_004428-T1
GF00004343	DBVPG3855_004705-T1, DBVPG3855_005394-T1
GF00004344	DBVPG3855_001203-T1, DBVPG3855_006917-T1
GF00004345	DBVPG3855_008824-T1, DBVPG3855_007632-T1
GF00004346	DBVPG3855_005283-T1, DBVPG3855_001073-T1
GF00004347	DBVPG3855_008562-T1, DBVPG3855_006479-T1
GF00004348	DBVPG3855_001628-T1, DBVPG3855_004258-T1
GF00004349	DBVPG3855_010781-T1, DBVPG3855_010397-T1
GF00004350	DBVPG3855_010793-T1, DBVPG3855_010411-T1
GF00004351	DBVPG3855_007654-T1, DBVPG3855_008797-T1
GF00004352	DBVPG3855_004272-T1, DBVPG3855_001641-T1
GF00004353	DBVPG3855_004501-T1, DBVPG3855_010736-T1
GF00004354	DBVPG3855_004215-T1, DBVPG3855_001585-T1
GF00004355	DBVPG3855_008083-T1, DBVPG3855_003553-T1
GF00004356	DBVPG3855_000672-T1, DBVPG3855_011317-T1
GF00004357	DBVPG3855_012921-T1, DBVPG3855_011414-T1
GF00004358	DBVPG3855_001919-T1, DBVPG3855_004765-T1
GF00004359	DBVPG3855_013635-T1, DBVPG3855_013936-T1
GF00004360	DBVPG3855_004336-T1, DBVPG3855_001696-T1
GF00004361	DBVPG3855_009968-T1, DBVPG3855_006210-T1
GF00004362	DBVPG3855_002840-T1, DBVPG3855_003902-T1
GF00004363	DBVPG3855_005949-T1, DBVPG3855_008479-T1
GF00004364	DBVPG3855_003804-T1, DBVPG3855_004447-T1
GF00004365	DBVPG3855_004473-T1, DBVPG3855_014313-T1
GF00004366	DBVPG3855_005612-T1, DBVPG3855_008285-T1
GF00004367	DBVPG3855_004396-T1, DBVPG3855_003791-T1
GF00004368	DBVPG3855_012889-T1, DBVPG3855_010855-T1
GF00004369	DBVPG3855_001316-T1, DBVPG3855_007029-T1
GF00004370	DBVPG3855_012945-T1, DBVPG3855_014192-T1
GF00004371	DBVPG3855_007679-T1, DBVPG3855_011551-T1
GF00004372	DBVPG3855_010360-T1, DBVPG3855_005036-T1
GF00004373	DBVPG3855_002400-T1, DBVPG3855_005160-T1
GF00004374	DBVPG3855_000160-T1, DBVPG3855_003093-T1
GF00004375	DBVPG3855_013207-T1, DBVPG3855_010552-T1
GF00004376	DBVPG3855_013736-T1, DBVPG3855_006452-T1
GF00004377	DBVPG3855_013241-T1, DBVPG3855_011951-T1
GF00004378	DBVPG3855_000007-T1, DBVPG3855_012478-T1
GF00004379	DBVPG3855_000996-T1, DBVPG3855_013169-T1
GF00004380	DBVPG3855_012380-T1, DBVPG3855_007748-T1
GF00004381	DBVPG3855_004719-T1, DBVPG3855_014122-T1
GF00004382	DBVPG3855_011361-T1, DBVPG3855_011670-T1
GF00004383	DBVPG3855_006886-T1, DBVPG3855_007864-T1
GF00004384	DBVPG3855_001344-T1, DBVPG3855_008102-T1
GF00004385	DBVPG3855_011066-T1, DBVPG3855_004133-T1
GF00004386	DBVPG3855_011336-T1, DBVPG3855_000653-T1
GF00004387	DBVPG3855_004944-T1, DBVPG3855_003223-T1
GF00004388	DBVPG3855_008233-T1, DBVPG3855_011869-T1
GF00004389	DBVPG3855_010076-T1, DBVPG3855_000909-T1
GF00004390	DBVPG3855_011922-T1, DBVPG3855_014065-T1
GF00004391	DBVPG3855_014430-T1, DBVPG3855_012620-T1
GF00004392	DBVPG3855_012305-T1, DBVPG3855_011227-T1
GF00004393	DBVPG3855_004636-T1, DBVPG3855_005465-T1
GF00004394	DBVPG3855_005412-T1, DBVPG3855_004685-T1
GF00004395	DBVPG3855_000524-T1, DBVPG3855_007208-T1
GF00004396	DBVPG3855_013238-T1, DBVPG3855_011954-T1
GF00004397	DBVPG3855_000087-T1, DBVPG3855_003020-T1
GF00004398	DBVPG3855_008548-T1, DBVPG3855_006466-T1
GF00004399	DBVPG3855_006784-T1, DBVPG3855_007960-T1
GF00004400	DBVPG3855_010571-T1, DBVPG3855_014032-T1
GF00004401	DBVPG3855_006625-T1, DBVPG3855_011949-T1
GF00004402	DBVPG3855_004494-T1, DBVPG3855_010747-T1
GF00004403	DBVPG3855_005018-T1, DBVPG3855_010344-T1
GF00004404	DBVPG3855_011082-T1, DBVPG3855_004148-T1
GF00004405	DBVPG3855_014002-T1, DBVPG3855_014533-T1
GF00004406	DBVPG3855_012927-T1, DBVPG3855_011420-T1
GF00004407	DBVPG3855_005236-T1, DBVPG3855_001026-T1
GF00004408	DBVPG3855_002759-T1, DBVPG3855_000720-T1
GF00004409	DBVPG3855_002286-T1, DBVPG3855_011892-T1
GF00004410	DBVPG3855_005947-T1, DBVPG3855_008476-T1
GF00004411	DBVPG3855_000241-T1, DBVPG3855_003173-T1
GF00004412	DBVPG3855_004962-T1, DBVPG3855_010286-T1
GF00004413	DBVPG3855_012242-T1, DBVPG3855_003600-T1
GF00004414	DBVPG3855_005864-T1, DBVPG3855_013979-T1
GF00004415	DBVPG3855_004566-T1, DBVPG3855_005537-T1
GF00004416	DBVPG3855_010257-T1, DBVPG3855_012599-T1
GF00004417	DBVPG3855_004679-T1, DBVPG3855_005420-T1
GF00004418	DBVPG3855_008788-T1, DBVPG3855_007663-T1
GF00004419	DBVPG3855_011002-T1, DBVPG3855_000304-T1
GF00004420	DBVPG3855_002843-T1, DBVPG3855_003905-T1
GF00004421	DBVPG3855_005518-T1, DBVPG3855_004582-T1
GF00004422	DBVPG3855_008744-T1, DBVPG3855_009599-T1
GF00004423	DBVPG3855_012801-T1, DBVPG3855_014324-T1
GF00004424	DBVPG3855_007282-T1, DBVPG3855_000597-T1
GF00004425	DBVPG3855_002864-T1, DBVPG3855_003923-T1
GF00004426	DBVPG3855_010113-T1, DBVPG3855_009003-T1
GF00004427	DBVPG3855_004541-T1, DBVPG3855_010698-T1
GF00004428	DBVPG3855_006908-T1, DBVPG3855_005558-T1
GF00004429	DBVPG3855_012458-T1, DBVPG3855_012865-T1
GF00004430	DBVPG3855_012226-T1, DBVPG3855_003617-T1
GF00004431	DBVPG3855_005277-T1, DBVPG3855_001067-T1
GF00004432	DBVPG3855_001572-T1, DBVPG3855_004203-T1
GF00004433	DBVPG3855_013880-T1, DBVPG3855_013873-T1
GF00004434	DBVPG3855_014373-T1, DBVPG3855_014212-T1
GF00004435	DBVPG3855_013042-T1, DBVPG3855_013776-T1
GF00004436	DBVPG3855_002890-T1, DBVPG3855_003948-T1
GF00004437	DBVPG3855_001209-T1, DBVPG3855_006923-T1
GF00004438	DBVPG3855_003673-T1, DBVPG3855_004028-T1
GF00004439	DBVPG3855_008255-T1, DBVPG3855_005644-T1
GF00004440	DBVPG3855_008356-T1, DBVPG3855_002260-T1
GF00004441	DBVPG3855_000042-T1, DBVPG3855_012517-T1
GF00004442	DBVPG3855_012718-T1, DBVPG3855_008643-T1
GF00004443	DBVPG3855_010160-T1, DBVPG3855_008964-T1
GF00004444	DBVPG3855_004403-T1, DBVPG3855_003785-T1
GF00004445	DBVPG3855_012415-T1, DBVPG3855_007787-T1
GF00004446	DBVPG3855_006476-T1, DBVPG3855_008559-T1
GF00004447	DBVPG3855_014352-T1, DBVPG3855_014288-T1
GF00004448	DBVPG3855_013319-T1, DBVPG3855_010489-T1
GF00004449	DBVPG3855_013725-T1, DBVPG3855_002317-T1
GF00004450	DBVPG3855_004356-T1, DBVPG3855_001715-T1
GF00004451	DBVPG3855_008216-T1, DBVPG3855_011886-T1
GF00004452	DBVPG3855_014420-T1, DBVPG3855_002066-T1
GF00004453	DBVPG3855_007425-T1, DBVPG3855_001522-T1
GF00004454	DBVPG3855_001894-T1, DBVPG3855_004736-T1
GF00004455	DBVPG3855_014196-T1, DBVPG3855_012949-T1
GF00004456	DBVPG3855_007720-T1, DBVPG3855_011593-T1
GF00004457	DBVPG3855_012175-T1, DBVPG3855_011489-T1
GF00004458	DBVPG3855_001066-T1, DBVPG3855_005276-T1
GF00004459	DBVPG3855_009804-T1, DBVPG3855_014180-T1
GF00004460	DBVPG3855_010264-T1, DBVPG3855_012592-T1
GF00004461	DBVPG3855_007068-T1, DBVPG3855_003302-T1
GF00004462	DBVPG3855_014657-T1, DBVPG3855_014652-T1
GF00004463	DBVPG3855_008814-T1, DBVPG3855_007622-T1
GF00004464	DBVPG3855_012928-T1, DBVPG3855_011421-T1
GF00004465	DBVPG3855_001158-T1, DBVPG3855_005364-T1
GF00004466	DBVPG3855_006752-T1, DBVPG3855_005848-T1
GF00004467	DBVPG3855_013419-T1, DBVPG3855_012654-T1
GF00004468	DBVPG3855_003839-T1, DBVPG3855_002776-T1
GF00004469	DBVPG3855_007937-T1, DBVPG3855_006814-T1
GF00004470	DBVPG3855_008965-T1, DBVPG3855_010161-T1
GF00004471	DBVPG3855_011899-T1, DBVPG3855_011439-T1
GF00004472	DBVPG3855_006847-T1, DBVPG3855_007904-T1
GF00004473	DBVPG3855_011297-T1, DBVPG3855_000691-T1
GF00004474	DBVPG3855_009793-T1, DBVPG3855_012759-T1
GF00004475	DBVPG3855_000305-T1, DBVPG3855_011003-T1
GF00004476	DBVPG3855_000839-T1, DBVPG3855_002630-T1
GF00004477	DBVPG3855_008367-T1, DBVPG3855_002249-T1
GF00004478	DBVPG3855_001404-T1, DBVPG3855_014090-T1
GF00004479	DBVPG3855_001014-T1, DBVPG3855_013151-T1
GF00004480	DBVPG3855_014546-T1, DBVPG3855_014562-T1
GF00004481	DBVPG3855_000520-T1, DBVPG3855_007204-T1
GF00004482	DBVPG3855_011590-T1, DBVPG3855_007717-T1
GF00004483	DBVPG3855_011472-T1, DBVPG3855_012191-T1
GF00004484	DBVPG3855_011758-T1, DBVPG3855_012027-T1
GF00004485	DBVPG3855_009074-T1, DBVPG3855_010640-T1
GF00004486	DBVPG3855_000265-T1, DBVPG3855_003198-T1
GF00004487	DBVPG3855_013968-T1, DBVPG3855_005874-T1
GF00004488	DBVPG3855_007535-T1, DBVPG3855_009479-T1
GF00004489	DBVPG3855_010895-T1, DBVPG3855_013781-T1
GF00004490	DBVPG3855_014277-T1, DBVPG3855_014340-T1
GF00004491	DBVPG3855_002623-T1, DBVPG3855_000846-T1
GF00004492	DBVPG3855_013596-T1, DBVPG3855_011982-T1
GF00004493	DBVPG3855_010704-T1, DBVPG3855_004534-T1
GF00004494	DBVPG3855_001999-T1, DBVPG3855_004845-T1
GF00004495	DBVPG3855_013934-T1, DBVPG3855_013637-T1
GF00004496	DBVPG3855_009252-T1, DBVPG3855_007850-T1
GF00004497	DBVPG3855_014449-T1, DBVPG3855_010443-T1
GF00004498	DBVPG3855_002277-T1, DBVPG3855_008341-T1
GF00004499	DBVPG3855_007035-T1, DBVPG3855_001322-T1
GF00004500	DBVPG3855_005193-T1, DBVPG3855_002369-T1
GF00004501	DBVPG3855_007049-T1, DBVPG3855_001357-T1
GF00004502	DBVPG3855_012215-T1, DBVPG3855_003628-T1
GF00004503	DBVPG3855_007983-T1, DBVPG3855_006764-T1
GF00004504	DBVPG3855_003334-T1, DBVPG3855_007097-T1
GF00004505	DBVPG3855_008042-T1, DBVPG3855_003513-T1
GF00004506	DBVPG3855_013320-T1, DBVPG3855_010490-T1
GF00004507	DBVPG3855_011980-T1, DBVPG3855_013594-T1
GF00004508	DBVPG3855_005014-T1, DBVPG3855_010340-T1
GF00004509	DBVPG3855_003551-T1, DBVPG3855_008081-T1
GF00004510	DBVPG3855_001525-T1, DBVPG3855_007428-T1
GF00004511	DBVPG3855_009559-T1, DBVPG3855_008706-T1
GF00004512	DBVPG3855_011840-T1, DBVPG3855_002950-T1
GF00004513	DBVPG3855_011355-T1, DBVPG3855_011664-T1
GF00004514	DBVPG3855_005641-T1, DBVPG3855_008258-T1
GF00004515	DBVPG3855_007088-T1, DBVPG3855_003324-T1
GF00004516	DBVPG3855_006962-T1, DBVPG3855_001245-T1
GF00004517	DBVPG3855_007076-T1, DBVPG3855_003310-T1
GF00004518	DBVPG3855_012836-T1, DBVPG3855_012430-T1
GF00004519	DBVPG3855_001050-T1, DBVPG3855_005262-T1
GF00004520	DBVPG3855_007952-T1, DBVPG3855_006792-T1
GF00004521	DBVPG3855_003819-T1, DBVPG3855_004461-T1
GF00004522	DBVPG3855_002592-T1, DBVPG3855_000876-T1
GF00004523	DBVPG3855_001448-T1, DBVPG3855_007351-T1
GF00004524	DBVPG3855_005011-T1, DBVPG3855_010337-T1
GF00004525	DBVPG3855_002295-T1, DBVPG3855_014401-T1
GF00004526	DBVPG3855_004537-T1, DBVPG3855_010702-T1
GF00004527	DBVPG3855_002184-T1, DBVPG3855_008428-T1
GF00004528	DBVPG3855_003675-T1, DBVPG3855_004030-T1
GF00004529	DBVPG3855_010232-T1, DBVPG3855_013103-T1
GF00004530	DBVPG3855_005031-T1, DBVPG3855_010355-T1
GF00004531	DBVPG3855_008039-T1, DBVPG3855_003510-T1
GF00004532	DBVPG3855_010213-T1, DBVPG3855_012609-T1
GF00004533	DBVPG3855_010444-T1, DBVPG3855_014450-T1
GF00004534	DBVPG3855_009650-T1, DBVPG3855_006163-T1
GF00004535	DBVPG3855_012050-T1, DBVPG3855_002152-T1
GF00004536	DBVPG3855_007874-T1, DBVPG3855_006876-T1
GF00004537	DBVPG3855_013077-T1, DBVPG3855_010202-T1
GF00004538	DBVPG3855_003023-T1, DBVPG3855_000090-T1
GF00004539	DBVPG3855_005191-T1, DBVPG3855_002372-T1
GF00004540	DBVPG3855_001810-T1, DBVPG3855_006585-T1
GF00004541	DBVPG3855_005830-T1, DBVPG3855_006737-T1
GF00004542	DBVPG3855_002441-T1, DBVPG3855_005120-T1
GF00004543	DBVPG3855_007288-T1, DBVPG3855_000602-T1
GF00004544	DBVPG3855_004050-T1, DBVPG3855_003695-T1
GF00004545	DBVPG3855_012984-T1, DBVPG3855_013911-T1
GF00004546	DBVPG3855_008698-T1, DBVPG3855_009551-T1
GF00004547	DBVPG3855_002559-T1, DBVPG3855_012345-T1
GF00004548	DBVPG3855_008287-T1, DBVPG3855_005605-T1
GF00004549	DBVPG3855_011546-T1, DBVPG3855_007674-T1
GF00004550	DBVPG3855_004011-T1, DBVPG3855_011462-T1
GF00004551	DBVPG3855_012101-T1, DBVPG3855_002101-T1
GF00004552	DBVPG3855_013955-T1, DBVPG3855_005887-T1
GF00004553	DBVPG3855_006806-T1, DBVPG3855_007945-T1
GF00004554	DBVPG3855_000910-T1, DBVPG3855_010075-T1
GF00004555	DBVPG3855_005899-T1, DBVPG3855_013991-T1
GF00004556	DBVPG3855_013460-T1, DBVPG3855_008905-T1
GF00004557	DBVPG3855_004847-T1, DBVPG3855_002001-T1
GF00004558	DBVPG3855_013696-T1, DBVPG3855_009301-T1
GF00004559	DBVPG3855_002859-T1, DBVPG3855_003918-T1
GF00004560	DBVPG3855_004612-T1, DBVPG3855_005491-T1
GF00004561	DBVPG3855_007477-T1, DBVPG3855_009418-T1
GF00004562	DBVPG3855_014103-T1, DBVPG3855_009617-T1
GF00004563	DBVPG3855_007078-T1, DBVPG3855_003312-T1
GF00004564	DBVPG3855_007673-T1, DBVPG3855_011545-T1
GF00004565	DBVPG3855_009240-T1, DBVPG3855_007838-T1
GF00004566	DBVPG3855_000814-T1, DBVPG3855_002657-T1
GF00004567	DBVPG3855_006242-T1, DBVPG3855_009934-T1
GF00004568	DBVPG3855_005976-T1, DBVPG3855_008499-T1
GF00004569	DBVPG3855_006861-T1, DBVPG3855_007890-T1
GF00004570	DBVPG3855_011893-T1, DBVPG3855_008191-T1
GF00004571	DBVPG3855_006049-T1, DBVPG3855_012539-T1
GF00004572	DBVPG3855_010326-T1, DBVPG3855_005002-T1
GF00004573	DBVPG3855_003717-T1, DBVPG3855_004072-T1
GF00004574	DBVPG3855_008490-T1, DBVPG3855_005963-T1
GF00004575	DBVPG3855_008756-T1, DBVPG3855_009611-T1
GF00004576	DBVPG3855_007335-T1, DBVPG3855_001431-T1
GF00004577	DBVPG3855_012856-T1, DBVPG3855_012448-T1
GF00004578	DBVPG3855_002668-T1, DBVPG3855_000804-T1
GF00004579	DBVPG3855_003224-T1, DBVPG3855_004943-T1
GF00004580	DBVPG3855_007331-T1, DBVPG3855_001425-T1
GF00004581	DBVPG3855_013461-T1, DBVPG3855_008906-T1
GF00004582	DBVPG3855_001682-T1, DBVPG3855_004322-T1
GF00004583	DBVPG3855_009193-T1, DBVPG3855_013667-T1
GF00004584	DBVPG3855_005370-T1, DBVPG3855_001164-T1
GF00004585	DBVPG3855_001103-T1, DBVPG3855_005312-T1
GF00004586	DBVPG3855_009126-T1, DBVPG3855_008889-T1
GF00004587	DBVPG3855_012397-T1, DBVPG3855_007769-T1
GF00004588	DBVPG3855_007646-T1, DBVPG3855_008839-T1
GF00004589	DBVPG3855_006690-T1, DBVPG3855_005777-T1
GF00004590	DBVPG3855_010069-T1, DBVPG3855_000916-T1
GF00004591	DBVPG3855_006898-T1, DBVPG3855_014442-T1
GF00004592	DBVPG3855_007884-T1, DBVPG3855_006868-T1
GF00004593	DBVPG3855_004816-T1, DBVPG3855_001971-T1
GF00004594	DBVPG3855_006122-T1, DBVPG3855_009693-T1
GF00004595	DBVPG3855_003270-T1, DBVPG3855_004901-T1
