	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa
GF00004313	DBVPG4380_009535-T1, DBVPG4380_001752-T1
GF00004314	DBVPG4380_011386-T1, DBVPG4380_012736-T1
GF00004315	DBVPG4380_006051-T1, DBVPG4380_002777-T1
GF00004316	DBVPG4380_012614-T1, DBVPG4380_007663-T1
GF00004317	DBVPG4380_003797-T1, DBVPG4380_006116-T1
GF00004318	DBVPG4380_006241-T1, DBVPG4380_002691-T1
GF00004319	DBVPG4380_005363-T1, DBVPG4380_001254-T1
GF00004320	DBVPG4380_007820-T1, DBVPG4380_007543-T1
GF00004321	DBVPG4380_006412-T1, DBVPG4380_006475-T1
GF00004322	DBVPG4380_008655-T1, DBVPG4380_007944-T1
GF00004323	DBVPG4380_004868-T1, DBVPG4380_004039-T1
GF00004324	DBVPG4380_008772-T1, DBVPG4380_001895-T1
GF00004325	DBVPG4380_004742-T1, DBVPG4380_009946-T1
GF00004326	DBVPG4380_008986-T1, DBVPG4380_001904-T1
GF00004327	DBVPG4380_011529-T1, DBVPG4380_010946-T1
GF00004328	DBVPG4380_001364-T1, DBVPG4380_002204-T1
GF00004329	DBVPG4380_007793-T1, DBVPG4380_006657-T1
GF00004330	DBVPG4380_011834-T1, DBVPG4380_000783-T1
GF00004331	DBVPG4380_008613-T1, DBVPG4380_007274-T1
GF00004332	DBVPG4380_008731-T1, DBVPG4380_009399-T1
GF00004333	DBVPG4380_010261-T1, DBVPG4380_005958-T1
GF00004334	DBVPG4380_006677-T1, DBVPG4380_004622-T1
GF00004335	DBVPG4380_000706-T1, DBVPG4380_000349-T1
GF00004336	DBVPG4380_012474-T1, DBVPG4380_012478-T1
GF00004337	DBVPG4380_007059-T1, DBVPG4380_011364-T1
GF00004338	DBVPG4380_011556-T1
GF00004339	DBVPG4380_009511-T1
GF00004340	DBVPG4380_011204-T1
GF00004341	DBVPG4380_000170-T1
GF00004342	DBVPG4380_000119-T1
GF00004343	DBVPG4380_011465-T1
GF00004344	DBVPG4380_000264-T1
GF00004345	DBVPG4380_007241-T1
GF00004346	DBVPG4380_008178-T1
GF00004347	DBVPG4380_001152-T1
GF00004348	DBVPG4380_000361-T1
GF00004349	DBVPG4380_008523-T1
GF00004350	DBVPG4380_007659-T1
GF00004351	DBVPG4380_005754-T1
GF00004352	DBVPG4380_010244-T1
GF00004353	DBVPG4380_003860-T1
GF00004354	DBVPG4380_010905-T1
GF00004355	DBVPG4380_005021-T1
GF00004356	DBVPG4380_008595-T1
GF00004357	DBVPG4380_003263-T1
GF00004358	DBVPG4380_001459-T1
GF00004359	DBVPG4380_005387-T1
GF00004360	DBVPG4380_006177-T1
GF00004361	DBVPG4380_003045-T1
GF00004362	DBVPG4380_010816-T1
GF00004363	DBVPG4380_010386-T1
GF00004364	DBVPG4380_001560-T1
GF00004365	DBVPG4380_000050-T1
GF00004366	DBVPG4380_000116-T1
GF00004367	DBVPG4380_010483-T1
GF00004368	DBVPG4380_007706-T1
GF00004369	DBVPG4380_009341-T1
GF00004370	DBVPG4380_006414-T1
GF00004371	DBVPG4380_001034-T1
GF00004372	DBVPG4380_005628-T1
GF00004373	DBVPG4380_001398-T1
GF00004374	DBVPG4380_012852-T1
GF00004375	DBVPG4380_012675-T1
GF00004376	DBVPG4380_000135-T1
GF00004377	DBVPG4380_012644-T1
GF00004378	DBVPG4380_000187-T1
GF00004379	DBVPG4380_006076-T1
GF00004380	DBVPG4380_000257-T1
GF00004381	DBVPG4380_006407-T1
GF00004382	DBVPG4380_012457-T1
GF00004383	DBVPG4380_004727-T1
GF00004384	DBVPG4380_003480-T1
GF00004385	DBVPG4380_000614-T1
GF00004386	DBVPG4380_011535-T1
GF00004387	DBVPG4380_013025-T1
GF00004388	DBVPG4380_002400-T1
GF00004389	DBVPG4380_005942-T1
GF00004390	DBVPG4380_012440-T1
GF00004391	DBVPG4380_009931-T1
GF00004392	DBVPG4380_001861-T1
GF00004393	DBVPG4380_000173-T1
GF00004394	DBVPG4380_001625-T1
GF00004395	DBVPG4380_005553-T1
GF00004396	DBVPG4380_011720-T1
GF00004397	DBVPG4380_004058-T1
GF00004398	DBVPG4380_008793-T1
GF00004399	DBVPG4380_012975-T1
GF00004400	DBVPG4380_011667-T1
GF00004401	DBVPG4380_002845-T1
GF00004402	DBVPG4380_007440-T1
GF00004403	DBVPG4380_011871-T1
GF00004404	DBVPG4380_001993-T1
GF00004405	DBVPG4380_004413-T1
GF00004406	DBVPG4380_000214-T1
GF00004407	DBVPG4380_007453-T1
GF00004408	DBVPG4380_000188-T1
GF00004409	DBVPG4380_011389-T1
GF00004410	DBVPG4380_000475-T1
GF00004411	DBVPG4380_005784-T1
GF00004412	DBVPG4380_002211-T1
GF00004413	DBVPG4380_005204-T1
GF00004414	DBVPG4380_004405-T1
GF00004415	DBVPG4380_012808-T1
GF00004416	DBVPG4380_012779-T1
GF00004417	DBVPG4380_004342-T1
GF00004418	DBVPG4380_005213-T1
GF00004419	DBVPG4380_012682-T1
GF00004420	DBVPG4380_001636-T1
GF00004421	DBVPG4380_002784-T1
GF00004422	DBVPG4380_008833-T1
GF00004423	DBVPG4380_005208-T1
GF00004424	DBVPG4380_011098-T1
GF00004425	DBVPG4380_012751-T1
GF00004426	DBVPG4380_003682-T1
GF00004427	DBVPG4380_004502-T1
GF00004428	DBVPG4380_012381-T1
GF00004429	DBVPG4380_000776-T1
GF00004430	DBVPG4380_003958-T1
GF00004431	DBVPG4380_011414-T1
GF00004432	DBVPG4380_007242-T1
GF00004433	DBVPG4380_010282-T1
GF00004434	DBVPG4380_012574-T1
GF00004435	DBVPG4380_006637-T1
GF00004436	DBVPG4380_000198-T1
GF00004437	DBVPG4380_006405-T1
GF00004438	DBVPG4380_006277-T1
GF00004439	DBVPG4380_000790-T1
GF00004440	DBVPG4380_005939-T1
GF00004441	DBVPG4380_000154-T1
GF00004442	DBVPG4380_009864-T1
GF00004443	DBVPG4380_007941-T1
GF00004444	DBVPG4380_001827-T1
GF00004445	DBVPG4380_012273-T1
GF00004446	DBVPG4380_012685-T1
GF00004447	DBVPG4380_001150-T1
GF00004448	DBVPG4380_002411-T1
GF00004449	DBVPG4380_009392-T1
GF00004450	DBVPG4380_010237-T1
GF00004451	DBVPG4380_000106-T1
GF00004452	DBVPG4380_002818-T1
GF00004453	DBVPG4380_000009-T1
GF00004454	DBVPG4380_000563-T1
GF00004455	DBVPG4380_006273-T1
GF00004456	DBVPG4380_007415-T1
GF00004457	DBVPG4380_002193-T1
GF00004458	DBVPG4380_004950-T1
GF00004459	DBVPG4380_000166-T1
GF00004460	DBVPG4380_004161-T1
GF00004461	DBVPG4380_004426-T1
GF00004462	DBVPG4380_012882-T1
GF00004463	DBVPG4380_010552-T1
GF00004464	DBVPG4380_011956-T1
GF00004465	DBVPG4380_010310-T1
GF00004466	DBVPG4380_009961-T1
GF00004467	DBVPG4380_000672-T1
GF00004468	DBVPG4380_005513-T1
GF00004469	DBVPG4380_005811-T1
GF00004470	DBVPG4380_006674-T1
GF00004471	DBVPG4380_010790-T1
GF00004472	DBVPG4380_008634-T1
GF00004473	DBVPG4380_002806-T1
GF00004474	DBVPG4380_001771-T1
GF00004475	DBVPG4380_005757-T1
GF00004476	DBVPG4380_009079-T1
GF00004477	DBVPG4380_000117-T1
GF00004478	DBVPG4380_010121-T1
GF00004479	DBVPG4380_000238-T1
GF00004480	DBVPG4380_002494-T1
GF00004481	DBVPG4380_001949-T1
GF00004482	DBVPG4380_005923-T1
GF00004483	DBVPG4380_011042-T1
GF00004484	DBVPG4380_004412-T1
GF00004485	DBVPG4380_002883-T1
GF00004486	DBVPG4380_012391-T1
GF00004487	DBVPG4380_008620-T1
GF00004488	DBVPG4380_000022-T1
GF00004489	DBVPG4380_000795-T1
GF00004490	DBVPG4380_012842-T1
GF00004491	DBVPG4380_003425-T1
GF00004492	DBVPG4380_001296-T1
GF00004493	DBVPG4380_011835-T1
GF00004494	DBVPG4380_001015-T1
GF00004495	DBVPG4380_009273-T1
GF00004496	DBVPG4380_006451-T1
GF00004497	DBVPG4380_002351-T1
GF00004498	DBVPG4380_000873-T1
GF00004499	DBVPG4380_000084-T1
GF00004500	DBVPG4380_007771-T1
GF00004501	DBVPG4380_013031-T1
GF00004502	DBVPG4380_004700-T1
GF00004503	DBVPG4380_012731-T1
GF00004504	DBVPG4380_000053-T1
GF00004505	DBVPG4380_010106-T1
GF00004506	DBVPG4380_008850-T1
GF00004507	DBVPG4380_004202-T1
GF00004508	DBVPG4380_011575-T1
GF00004509	DBVPG4380_001016-T1
GF00004510	DBVPG4380_005948-T1
GF00004511	DBVPG4380_012846-T1
GF00004512	DBVPG4380_012533-T1
GF00004513	DBVPG4380_004051-T1
GF00004514	DBVPG4380_008708-T1
GF00004515	DBVPG4380_007564-T1
GF00004516	DBVPG4380_012520-T1
GF00004517	DBVPG4380_013165-T1
GF00004518	DBVPG4380_012211-T1
GF00004519	DBVPG4380_007308-T1
GF00004520	DBVPG4380_006198-T1
GF00004521	DBVPG4380_007434-T1
GF00004522	DBVPG4380_010079-T1
GF00004523	DBVPG4380_009686-T1
GF00004524	DBVPG4380_008899-T1
GF00004525	DBVPG4380_004637-T1
GF00004526	DBVPG4380_000237-T1
GF00004527	DBVPG4380_010000-T1
GF00004528	DBVPG4380_000072-T1
GF00004529	DBVPG4380_007293-T1
GF00004530	DBVPG4380_012251-T1
GF00004531	DBVPG4380_000682-T1
GF00004532	DBVPG4380_001960-T1
GF00004533	DBVPG4380_008245-T1
GF00004534	DBVPG4380_000744-T1
GF00004535	DBVPG4380_005812-T1
GF00004536	DBVPG4380_000261-T1
GF00004537	DBVPG4380_011910-T1
GF00004538	DBVPG4380_000691-T1
GF00004539	DBVPG4380_004390-T1
GF00004540	DBVPG4380_006881-T1
GF00004541	DBVPG4380_006058-T1
GF00004542	DBVPG4380_011573-T1
GF00004543	DBVPG4380_009034-T1
GF00004544	DBVPG4380_003196-T1
GF00004545	DBVPG4380_004604-T1
GF00004546	DBVPG4380_006923-T1
GF00004547	DBVPG4380_005442-T1
GF00004548	DBVPG4380_011528-T1
GF00004549	DBVPG4380_002593-T1
GF00004550	DBVPG4380_003710-T1
GF00004551	DBVPG4380_000519-T1
GF00004552	DBVPG4380_004903-T1
GF00004553	DBVPG4380_000366-T1
GF00004554	DBVPG4380_001339-T1
GF00004555	DBVPG4380_012972-T1
GF00004556	DBVPG4380_000318-T1
GF00004557	DBVPG4380_003863-T1
GF00004558	DBVPG4380_004102-T1
GF00004559	DBVPG4380_002219-T1
GF00004560	DBVPG4380_013111-T1
GF00004561	DBVPG4380_009809-T1
GF00004562	DBVPG4380_000068-T1
GF00004563	DBVPG4380_007438-T1
GF00004564	DBVPG4380_010715-T1
GF00004565	DBVPG4380_000219-T1
GF00004566	DBVPG4380_002080-T1
GF00004567	DBVPG4380_008111-T1
GF00004568	DBVPG4380_012507-T1
GF00004569	DBVPG4380_004136-T1
GF00004570	DBVPG4380_000860-T1
GF00004571	DBVPG4380_004331-T1
GF00004572	DBVPG4380_006230-T1
GF00004573	DBVPG4380_002631-T1
GF00004574	DBVPG4380_005303-T1
GF00004575	DBVPG4380_008839-T1
GF00004576	DBVPG4380_012573-T1
GF00004577	DBVPG4380_012430-T1
GF00004578	DBVPG4380_001836-T1
GF00004579	DBVPG4380_011197-T1
GF00004580	DBVPG4380_000199-T1
GF00004581	DBVPG4380_000048-T1
GF00004582	DBVPG4380_000856-T1
GF00004583	DBVPG4380_002761-T1
GF00004584	DBVPG4380_009807-T1
GF00004585	DBVPG4380_005261-T1
GF00004586	DBVPG4380_009425-T1
GF00004587	DBVPG4380_012877-T1
GF00004588	DBVPG4380_012384-T1
GF00004589	DBVPG4380_001692-T1
GF00004590	DBVPG4380_009056-T1
GF00004591	DBVPG4380_005526-T1
GF00004592	DBVPG4380_002261-T1
GF00004593	DBVPG4380_011964-T1
GF00004594	DBVPG4380_000830-T1
GF00004595	DBVPG4380_005917-T1
GF00004596	DBVPG4380_002739-T1
GF00004597	DBVPG4380_002183-T1
GF00004598	DBVPG4380_011316-T1
GF00004599	DBVPG4380_000935-T1
GF00004600	DBVPG4380_012376-T1
GF00004601	DBVPG4380_004849-T1
GF00004602	DBVPG4380_005878-T1
GF00004603	DBVPG4380_003742-T1
GF00004604	DBVPG4380_007085-T1
GF00004605	DBVPG4380_012689-T1
GF00004606	DBVPG4380_000193-T1
GF00004607	DBVPG4380_008638-T1
GF00004608	DBVPG4380_012607-T1
GF00004609	DBVPG4380_007876-T1
GF00004610	DBVPG4380_009889-T1
GF00004611	DBVPG4380_000637-T1
GF00004612	DBVPG4380_013058-T1
GF00004613	DBVPG4380_003529-T1
GF00004614	DBVPG4380_009510-T1
GF00004615	DBVPG4380_012763-T1
GF00004616	DBVPG4380_000069-T1
GF00004617	DBVPG4380_000052-T1
GF00004618	DBVPG4380_007653-T1
GF00004619	DBVPG4380_011388-T1
GF00004620	DBVPG4380_000368-T1
GF00004621	DBVPG4380_000553-T1
GF00004622	DBVPG4380_012514-T1
GF00004623	DBVPG4380_004900-T1
GF00004624	DBVPG4380_009379-T1
GF00004625	DBVPG4380_012604-T1
GF00004626	DBVPG4380_006527-T1
GF00004627	DBVPG4380_000248-T1
GF00004628	DBVPG4380_010382-T1
GF00004629	DBVPG4380_003136-T1
GF00004630	DBVPG4380_010579-T1
GF00004631	DBVPG4380_009655-T1
GF00004632	DBVPG4380_005693-T1
GF00004633	DBVPG4380_010812-T1
GF00004634	DBVPG4380_012907-T1
GF00004635	DBVPG4380_000014-T1
GF00004636	DBVPG4380_002023-T1
GF00004637	DBVPG4380_009050-T1
GF00004638	DBVPG4380_001001-T1
GF00004639	DBVPG4380_012380-T1
GF00004640	DBVPG4380_004122-T1
GF00004641	DBVPG4380_004901-T1
GF00004642	DBVPG4380_007148-T1
GF00004643	DBVPG4380_000121-T1
GF00004644	DBVPG4380_009269-T1
GF00004645	DBVPG4380_011348-T1
GF00004646	DBVPG4380_004819-T1
GF00004647	DBVPG4380_012228-T1
GF00004648	DBVPG4380_006513-T1
GF00004649	DBVPG4380_008446-T1
GF00004650	DBVPG4380_012537-T1
GF00004651	DBVPG4380_001279-T1
GF00004652	DBVPG4380_003199-T1
GF00004653	DBVPG4380_006041-T1
GF00004654	DBVPG4380_003524-T1
GF00004655	DBVPG4380_000079-T1
GF00004656	DBVPG4380_000149-T1
GF00004657	DBVPG4380_007164-T1
GF00004658	DBVPG4380_010132-T1
GF00004659	DBVPG4380_000779-T1
GF00004660	DBVPG4380_003379-T1
GF00004661	DBVPG4380_000940-T1
GF00004662	DBVPG4380_000732-T1
GF00004663	DBVPG4380_002273-T1
GF00004664	DBVPG4380_008746-T1
GF00004665	DBVPG4380_006639-T1
GF00004666	DBVPG4380_013114-T1
GF00004667	DBVPG4380_000273-T1
GF00004668	DBVPG4380_010045-T1
GF00004669	DBVPG4380_003544-T1
GF00004670	DBVPG4380_013018-T1
GF00004671	DBVPG4380_010323-T1
GF00004672	DBVPG4380_003404-T1
GF00004673	DBVPG4380_006380-T1
GF00004674	DBVPG4380_005063-T1
GF00004675	DBVPG4380_000126-T1
GF00004676	DBVPG4380_002055-T1
GF00004677	DBVPG4380_002477-T1
GF00004678	DBVPG4380_001146-T1
GF00004679	DBVPG4380_000215-T1
GF00004680	DBVPG4380_001269-T1
GF00004681	DBVPG4380_006167-T1
GF00004682	DBVPG4380_012693-T1
GF00004683	DBVPG4380_007239-T1
GF00004684	DBVPG4380_007073-T1
GF00004685	DBVPG4380_012912-T1
GF00004686	DBVPG4380_000714-T1
GF00004687	DBVPG4380_000419-T1
GF00004688	DBVPG4380_002069-T1
GF00004689	DBVPG4380_005732-T1
GF00004690	DBVPG4380_012053-T1
GF00004691	DBVPG4380_011302-T1
GF00004692	DBVPG4380_000222-T1
GF00004693	DBVPG4380_007086-T1
GF00004694	DBVPG4380_013126-T1
GF00004695	DBVPG4380_010457-T1
GF00004696	DBVPG4380_012671-T1
GF00004697	DBVPG4380_004454-T1
GF00004698	DBVPG4380_008738-T1
GF00004699	DBVPG4380_005029-T1
GF00004700	DBVPG4380_000158-T1
GF00004701	DBVPG4380_007461-T1
GF00004702	DBVPG4380_009420-T1
GF00004703	DBVPG4380_003952-T1
GF00004704	DBVPG4380_003253-T1
GF00004705	DBVPG4380_003348-T1
GF00004706	DBVPG4380_000260-T1
GF00004707	DBVPG4380_001649-T1
GF00004708	DBVPG4380_006189-T1
GF00004709	DBVPG4380_003033-T1
GF00004710	DBVPG4380_006667-T1
GF00004711	DBVPG4380_002373-T1
GF00004712	DBVPG4380_000684-T1
GF00004713	DBVPG4380_003027-T1
GF00004714	DBVPG4380_013022-T1
GF00004715	DBVPG4380_007369-T1
GF00004716	DBVPG4380_005753-T1
GF00004717	DBVPG4380_002071-T1
GF00004718	DBVPG4380_000379-T1
GF00004719	DBVPG4380_000432-T1
GF00004720	DBVPG4380_005410-T1
GF00004721	DBVPG4380_011399-T1
GF00004722	DBVPG4380_007279-T1
GF00004723	DBVPG4380_008808-T1
GF00004724	DBVPG4380_002652-T1
GF00004725	DBVPG4380_000773-T1
GF00004726	DBVPG4380_011646-T1
GF00004727	DBVPG4380_002982-T1
GF00004728	DBVPG4380_003775-T1
GF00004729	DBVPG4380_005644-T1
GF00004730	DBVPG4380_002250-T1
GF00004731	DBVPG4380_000104-T1
GF00004732	DBVPG4380_012818-T1
GF00004733	DBVPG4380_012889-T1
GF00004734	DBVPG4380_009520-T1
GF00004735	DBVPG4380_000916-T1
GF00004736	DBVPG4380_012932-T1
GF00004737	DBVPG4380_008936-T1
GF00004738	DBVPG4380_010509-T1
GF00004739	DBVPG4380_006543-T1
GF00004740	DBVPG4380_010621-T1
GF00004741	DBVPG4380_000777-T1
GF00004742	DBVPG4380_000159-T1
GF00004743	DBVPG4380_004818-T1
GF00004744	DBVPG4380_005478-T1
GF00004745	DBVPG4380_012417-T1
GF00004746	DBVPG4380_000708-T1
GF00004747	DBVPG4380_004501-T1
GF00004748	DBVPG4380_004289-T1
GF00004749	DBVPG4380_007833-T1
GF00004750	DBVPG4380_008458-T1
GF00004751	DBVPG4380_005518-T1
GF00004752	DBVPG4380_001012-T1
GF00004753	DBVPG4380_004217-T1
GF00004754	DBVPG4380_000558-T1
GF00004755	DBVPG4380_012803-T1
GF00004756	DBVPG4380_012097-T1
GF00004757	DBVPG4380_005462-T1
GF00004758	DBVPG4380_000035-T1
GF00004759	DBVPG4380_010449-T1
GF00004760	DBVPG4380_000171-T1
GF00004761	DBVPG4380_009910-T1
GF00004762	DBVPG4380_001214-T1
GF00004763	DBVPG4380_001405-T1
GF00004764	DBVPG4380_002294-T1
GF00004765	DBVPG4380_004485-T1
GF00004766	DBVPG4380_000140-T1
GF00004767	DBVPG4380_009507-T1
GF00004768	DBVPG4380_000687-T1
GF00004769	DBVPG4380_011696-T1
GF00004770	DBVPG4380_003470-T1
GF00004771	DBVPG4380_012108-T1
GF00004772	DBVPG4380_004098-T1
GF00004773	DBVPG4380_000181-T1
GF00004774	DBVPG4380_009120-T1
GF00004775	DBVPG4380_003924-T1
GF00004776	DBVPG4380_010683-T1
GF00004777	DBVPG4380_003652-T1
GF00004778	DBVPG4380_000323-T1
GF00004779	DBVPG4380_001889-T1
GF00004780	DBVPG4380_000243-T1
GF00004781	DBVPG4380_011129-T1
GF00004782	DBVPG4380_011826-T1
GF00004783	DBVPG4380_010473-T1
GF00004784	DBVPG4380_001527-T1
GF00004785	DBVPG4380_005286-T1
GF00004786	DBVPG4380_009352-T1
GF00004787	DBVPG4380_004071-T1
GF00004788	DBVPG4380_001830-T1
GF00004789	DBVPG4380_000693-T1
GF00004790	DBVPG4380_009715-T1
GF00004791	DBVPG4380_000424-T1
GF00004792	DBVPG4380_001542-T1
GF00004793	DBVPG4380_006135-T1
GF00004794	DBVPG4380_005134-T1
GF00004795	DBVPG4380_000357-T1
GF00004796	DBVPG4380_006665-T1
GF00004797	DBVPG4380_012522-T1
GF00004798	DBVPG4380_002061-T1
GF00004799	DBVPG4380_000269-T1
GF00004800	DBVPG4380_000370-T1
GF00004801	DBVPG4380_008240-T1
GF00004802	DBVPG4380_005192-T1
GF00004803	DBVPG4380_000041-T1
GF00004804	DBVPG4380_009940-T1
GF00004805	DBVPG4380_000982-T1
GF00004806	DBVPG4380_002114-T1
GF00004807	DBVPG4380_003739-T1
GF00004808	DBVPG4380_006980-T1
GF00004809	DBVPG4380_005324-T1
GF00004810	DBVPG4380_004094-T1
GF00004811	DBVPG4380_000263-T1
GF00004812	DBVPG4380_011006-T1
GF00004813	DBVPG4380_008007-T1
GF00004814	DBVPG4380_011735-T1
GF00004815	DBVPG4380_011019-T1
GF00004816	DBVPG4380_007090-T1
GF00004817	DBVPG4380_003112-T1
GF00004818	DBVPG4380_007427-T1
GF00004819	DBVPG4380_005288-T1
GF00004820	DBVPG4380_009047-T1
GF00004821	DBVPG4380_006734-T1
GF00004822	DBVPG4380_000798-T1
GF00004823	DBVPG4380_012036-T1
GF00004824	DBVPG4380_003175-T1
GF00004825	DBVPG4380_000788-T1
GF00004826	DBVPG4380_012194-T1
GF00004827	DBVPG4380_005151-T1
GF00004828	DBVPG4380_012953-T1
GF00004829	DBVPG4380_009878-T1
GF00004830	DBVPG4380_004114-T1
GF00004831	DBVPG4380_007826-T1
GF00004832	DBVPG4380_005863-T1
GF00004833	DBVPG4380_004292-T1
GF00004834	DBVPG4380_002129-T1
GF00004835	DBVPG4380_003721-T1
GF00004836	DBVPG4380_006827-T1
GF00004837	DBVPG4380_006877-T1
GF00004838	DBVPG4380_000016-T1
GF00004839	DBVPG4380_000114-T1
GF00004840	DBVPG4380_002532-T1
GF00004841	DBVPG4380_004906-T1
GF00004842	DBVPG4380_008977-T1
GF00004843	DBVPG4380_012442-T1
GF00004844	DBVPG4380_002510-T1
GF00004845	DBVPG4380_010871-T1
GF00004846	DBVPG4380_007831-T1
GF00004847	DBVPG4380_000787-T1
GF00004848	DBVPG4380_000266-T1
GF00004849	DBVPG4380_007690-T1
GF00004850	DBVPG4380_000428-T1
GF00004851	DBVPG4380_012281-T1
GF00004852	DBVPG4380_000525-T1
GF00004853	DBVPG4380_005197-T1
GF00004854	DBVPG4380_002663-T1
GF00004855	DBVPG4380_010444-T1
GF00004856	DBVPG4380_009028-T1
GF00004857	DBVPG4380_009000-T1
GF00004858	DBVPG4380_009871-T1
GF00004859	DBVPG4380_006975-T1
GF00004860	DBVPG4380_007582-T1
GF00004861	DBVPG4380_012924-T1
GF00004862	DBVPG4380_003714-T1
GF00004863	DBVPG4380_013081-T1
GF00004864	DBVPG4380_012517-T1
GF00004865	DBVPG4380_000320-T1
GF00004866	DBVPG4380_010826-T1
GF00004867	DBVPG4380_000297-T1
GF00004868	DBVPG4380_001789-T1
GF00004869	DBVPG4380_005846-T1
GF00004870	DBVPG4380_012178-T1
GF00004871	DBVPG4380_001965-T1
GF00004872	DBVPG4380_000163-T1
GF00004873	DBVPG4380_007680-T1
GF00004874	DBVPG4380_012306-T1
GF00004875	DBVPG4380_000374-T1
GF00004876	DBVPG4380_005315-T1
GF00004877	DBVPG4380_006596-T1
GF00004878	DBVPG4380_001218-T1
GF00004879	DBVPG4380_012961-T1
GF00004880	DBVPG4380_012470-T1
GF00004881	DBVPG4380_006873-T1
GF00004882	DBVPG4380_006463-T1
GF00004883	DBVPG4380_010242-T1
GF00004884	DBVPG4380_001147-T1
GF00004885	DBVPG4380_007947-T1
GF00004886	DBVPG4380_009094-T1
GF00004887	DBVPG4380_009427-T1
GF00004888	DBVPG4380_003221-T1
GF00004889	DBVPG4380_005470-T1
GF00004890	DBVPG4380_002708-T1
GF00004891	DBVPG4380_003668-T1
GF00004892	DBVPG4380_005960-T1
GF00004893	DBVPG4380_002826-T1
GF00004894	DBVPG4380_009313-T1
GF00004895	DBVPG4380_010710-T1
GF00004896	DBVPG4380_000128-T1
GF00004897	DBVPG4380_007776-T1
GF00004898	DBVPG4380_000872-T1
GF00004899	DBVPG4380_000165-T1
GF00004900	DBVPG4380_003336-T1
GF00004901	DBVPG4380_010548-T1
GF00004902	DBVPG4380_001689-T1
GF00004903	DBVPG4380_002100-T1
GF00004904	DBVPG4380_006245-T1
GF00004905	DBVPG4380_001149-T1
GF00004906	DBVPG4380_002810-T1
GF00004907	DBVPG4380_004944-T1
GF00004908	DBVPG4380_009687-T1
GF00004909	DBVPG4380_011061-T1
GF00004910	DBVPG4380_007055-T1
GF00004911	DBVPG4380_010974-T1
GF00004912	DBVPG4380_009221-T1
GF00004913	DBVPG4380_011886-T1
GF00004914	DBVPG4380_010059-T1
GF00004915	DBVPG4380_013089-T1
GF00004916	DBVPG4380_012484-T1
GF00004917	DBVPG4380_001111-T1
GF00004918	DBVPG4380_000330-T1
GF00004919	DBVPG4380_011314-T1
GF00004920	DBVPG4380_011548-T1
GF00004921	DBVPG4380_000002-T1
GF00004922	DBVPG4380_005425-T1
GF00004923	DBVPG4380_000010-T1
GF00004924	DBVPG4380_000337-T1
GF00004925	DBVPG4380_004053-T1
GF00004926	DBVPG4380_000208-T1
GF00004927	DBVPG4380_012313-T1
GF00004928	DBVPG4380_001818-T1
GF00004929	DBVPG4380_007739-T1
GF00004930	DBVPG4380_010367-T1
GF00004931	DBVPG4380_000262-T1
GF00004932	DBVPG4380_004719-T1
GF00004933	DBVPG4380_010339-T1
GF00004934	DBVPG4380_010687-T1
GF00004935	DBVPG4380_002843-T1
GF00004936	DBVPG4380_004684-T1
GF00004937	DBVPG4380_000699-T1
GF00004938	DBVPG4380_011482-T1
GF00004939	DBVPG4380_004821-T1
GF00004940	DBVPG4380_001239-T1
GF00004941	DBVPG4380_006470-T1
GF00004942	DBVPG4380_007851-T1
GF00004943	DBVPG4380_008972-T1
GF00004944	DBVPG4380_000025-T1
GF00004945	DBVPG4380_007744-T1
GF00004946	DBVPG4380_002163-T1
GF00004947	DBVPG4380_010636-T1
GF00004948	DBVPG4380_002089-T1
GF00004949	DBVPG4380_000073-T1
GF00004950	DBVPG4380_012849-T1
GF00004951	DBVPG4380_011112-T1
GF00004952	DBVPG4380_004204-T1
GF00004953	DBVPG4380_000565-T1
GF00004954	DBVPG4380_012331-T1
GF00004955	DBVPG4380_012746-T1
GF00004956	DBVPG4380_005148-T1
GF00004957	DBVPG4380_001042-T1
GF00004958	DBVPG4380_012745-T1
GF00004959	DBVPG4380_007863-T1
GF00004960	DBVPG4380_000092-T1
GF00004961	DBVPG4380_000240-T1
GF00004962	DBVPG4380_012370-T1
GF00004963	DBVPG4380_011638-T1
GF00004964	DBVPG4380_012611-T1
GF00004965	DBVPG4380_010383-T1
GF00004966	DBVPG4380_009366-T1
GF00004967	DBVPG4380_008786-T1
GF00004968	DBVPG4380_000141-T1
GF00004969	DBVPG4380_009022-T1
GF00004970	DBVPG4380_005144-T1
GF00004971	DBVPG4380_007328-T1
GF00004972	DBVPG4380_000245-T1
GF00004973	DBVPG4380_000430-T1
GF00004974	DBVPG4380_006939-T1
GF00004975	DBVPG4380_000160-T1
GF00004976	DBVPG4380_002664-T1
GF00004977	DBVPG4380_006462-T1
GF00004978	DBVPG4380_009862-T1
GF00004979	DBVPG4380_012185-T1
GF00004980	DBVPG4380_008674-T1
GF00004981	DBVPG4380_012473-T1
GF00004982	DBVPG4380_001523-T1
GF00004983	DBVPG4380_010775-T1
GF00004984	DBVPG4380_005936-T1
GF00004985	DBVPG4380_013164-T1
GF00004986	DBVPG4380_011080-T1
GF00004987	DBVPG4380_012257-T1
GF00004988	DBVPG4380_004231-T1
GF00004989	DBVPG4380_006146-T1
GF00004990	DBVPG4380_000933-T1
GF00004991	DBVPG4380_009583-T1
GF00004992	DBVPG4380_001198-T1
