	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa
GF00004284	DBVPG3854_005700-T1, DBVPG3854_000499-T1
GF00004285	DBVPG3854_013026-T1, DBVPG3854_004513-T1
GF00004286	DBVPG3854_001060-T1, DBVPG3854_006038-T1
GF00004287	DBVPG3854_001950-T1, DBVPG3854_003425-T1
GF00004288	DBVPG3854_011520-T1, DBVPG3854_009750-T1
GF00004289	DBVPG3854_008181-T1, DBVPG3854_006973-T1
GF00004290	DBVPG3854_009661-T1, DBVPG3854_000558-T1
GF00004291	DBVPG3854_008449-T1, DBVPG3854_009348-T1
GF00004292	DBVPG3854_009161-T1, DBVPG3854_007888-T1
GF00004293	DBVPG3854_001528-T1, DBVPG3854_004123-T1
GF00004294	DBVPG3854_001576-T1, DBVPG3854_006737-T1
GF00004295	DBVPG3854_014144-T1, DBVPG3854_012391-T1
GF00004296	DBVPG3854_012541-T1, DBVPG3854_012217-T1
GF00004297	DBVPG3854_005812-T1, DBVPG3854_014350-T1
GF00004298	DBVPG3854_005270-T1, DBVPG3854_009004-T1
GF00004299	DBVPG3854_010463-T1, DBVPG3854_010665-T1
GF00004300	DBVPG3854_014148-T1, DBVPG3854_012387-T1
GF00004301	DBVPG3854_013122-T1, DBVPG3854_009390-T1
GF00004302	DBVPG3854_009223-T1, DBVPG3854_001281-T1
GF00004303	DBVPG3854_003970-T1, DBVPG3854_006144-T1
GF00004304	DBVPG3854_014266-T1, DBVPG3854_004850-T1
GF00004305	DBVPG3854_000485-T1, DBVPG3854_005716-T1
GF00004306	DBVPG3854_005059-T1, DBVPG3854_011653-T1
GF00004307	DBVPG3854_011175-T1, DBVPG3854_000995-T1
GF00004308	DBVPG3854_005862-T1, DBVPG3854_005001-T1
GF00004309	DBVPG3854_006332-T1, DBVPG3854_009728-T1
GF00004310	DBVPG3854_012945-T1, DBVPG3854_004020-T1
GF00004311	DBVPG3854_009943-T1, DBVPG3854_001849-T1
GF00004312	DBVPG3854_013418-T1, DBVPG3854_013228-T1
GF00004313	DBVPG3854_007624-T1, DBVPG3854_012968-T1
GF00004314	DBVPG3854_012230-T1, DBVPG3854_008517-T1
GF00004315	DBVPG3854_011762-T1, DBVPG3854_004189-T1
GF00004316	DBVPG3854_006745-T1, DBVPG3854_001569-T1
GF00004317	DBVPG3854_008295-T1, DBVPG3854_004756-T1
GF00004318	DBVPG3854_008636-T1, DBVPG3854_011415-T1
GF00004319	DBVPG3854_005592-T1, DBVPG3854_002870-T1
GF00004320	DBVPG3854_012071-T1, DBVPG3854_001421-T1
GF00004321	DBVPG3854_003024-T1, DBVPG3854_003787-T1
GF00004322	DBVPG3854_003217-T1, DBVPG3854_010691-T1
GF00004323	DBVPG3854_001117-T1, DBVPG3854_006851-T1
GF00004324	DBVPG3854_012374-T1, DBVPG3854_012878-T1
GF00004325	DBVPG3854_008934-T1, DBVPG3854_001402-T1
GF00004326	DBVPG3854_011605-T1, DBVPG3854_007577-T1
GF00004327	DBVPG3854_006933-T1, DBVPG3854_010512-T1
GF00004328	DBVPG3854_003245-T1, DBVPG3854_012675-T1
GF00004329	DBVPG3854_009512-T1, DBVPG3854_007732-T1
GF00004330	DBVPG3854_007608-T1, DBVPG3854_012531-T1
GF00004331	DBVPG3854_005902-T1, DBVPG3854_004960-T1
GF00004332	DBVPG3854_008608-T1, DBVPG3854_010090-T1
GF00004333	DBVPG3854_002719-T1, DBVPG3854_014104-T1
GF00004334	DBVPG3854_013408-T1, DBVPG3854_013485-T1
GF00004335	DBVPG3854_004294-T1, DBVPG3854_004210-T1
GF00004336	DBVPG3854_003931-T1, DBVPG3854_006180-T1
GF00004337	DBVPG3854_001376-T1, DBVPG3854_008909-T1
GF00004338	DBVPG3854_012702-T1, DBVPG3854_002317-T1
GF00004339	DBVPG3854_000602-T1, DBVPG3854_011619-T1
GF00004340	DBVPG3854_013329-T1, DBVPG3854_001138-T1
GF00004341	DBVPG3854_007969-T1, DBVPG3854_003161-T1
GF00004342	DBVPG3854_012370-T1, DBVPG3854_012868-T1
GF00004343	DBVPG3854_003304-T1, DBVPG3854_005491-T1
GF00004344	DBVPG3854_008020-T1, DBVPG3854_010167-T1
GF00004345	DBVPG3854_008852-T1, DBVPG3854_009705-T1
GF00004346	DBVPG3854_001092-T1, DBVPG3854_006876-T1
GF00004347	DBVPG3854_007085-T1, DBVPG3854_008380-T1
GF00004348	DBVPG3854_008804-T1, DBVPG3854_010069-T1
GF00004349	DBVPG3854_010473-T1, DBVPG3854_010654-T1
GF00004350	DBVPG3854_012654-T1, DBVPG3854_001882-T1
GF00004351	DBVPG3854_007461-T1, DBVPG3854_013979-T1
GF00004352	DBVPG3854_011503-T1, DBVPG3854_009733-T1
GF00004353	DBVPG3854_003274-T1, DBVPG3854_005518-T1
GF00004354	DBVPG3854_010280-T1, DBVPG3854_002770-T1
GF00004355	DBVPG3854_012897-T1, DBVPG3854_009912-T1
GF00004356	DBVPG3854_010402-T1, DBVPG3854_008402-T1
GF00004357	DBVPG3854_008567-T1, DBVPG3854_004830-T1
GF00004358	DBVPG3854_005901-T1, DBVPG3854_004961-T1
GF00004359	DBVPG3854_013506-T1, DBVPG3854_003509-T1
GF00004360	DBVPG3854_004247-T1, DBVPG3854_006334-T1
GF00004361	DBVPG3854_005017-T1, DBVPG3854_013567-T1
GF00004362	DBVPG3854_011652-T1, DBVPG3854_005058-T1
GF00004363	DBVPG3854_008650-T1, DBVPG3854_011985-T1
GF00004364	DBVPG3854_008501-T1, DBVPG3854_002012-T1
GF00004365	DBVPG3854_010456-T1, DBVPG3854_009455-T1
GF00004366	DBVPG3854_007919-T1, DBVPG3854_003126-T1
GF00004367	DBVPG3854_002290-T1, DBVPG3854_002097-T1
GF00004368	DBVPG3854_009586-T1, DBVPG3854_011734-T1
GF00004369	DBVPG3854_004585-T1, DBVPG3854_008986-T1
GF00004370	DBVPG3854_000212-T1, DBVPG3854_009827-T1
GF00004371	DBVPG3854_013695-T1, DBVPG3854_000861-T1
GF00004372	DBVPG3854_005520-T1, DBVPG3854_003272-T1
GF00004373	DBVPG3854_012639-T1, DBVPG3854_005039-T1
GF00004374	DBVPG3854_004033-T1, DBVPG3854_009472-T1
GF00004375	DBVPG3854_002253-T1, DBVPG3854_002058-T1
GF00004376	DBVPG3854_013891-T1, DBVPG3854_004415-T1
GF00004377	DBVPG3854_005850-T1, DBVPG3854_012007-T1
GF00004378	DBVPG3854_010519-T1, DBVPG3854_006927-T1
GF00004379	DBVPG3854_012221-T1, DBVPG3854_012537-T1
GF00004380	DBVPG3854_000402-T1, DBVPG3854_008256-T1
GF00004381	DBVPG3854_002299-T1, DBVPG3854_002106-T1
GF00004382	DBVPG3854_007504-T1, DBVPG3854_006198-T1
GF00004383	DBVPG3854_009345-T1, DBVPG3854_007393-T1
GF00004384	DBVPG3854_006080-T1, DBVPG3854_005913-T1
GF00004385	DBVPG3854_014206-T1, DBVPG3854_003499-T1
GF00004386	DBVPG3854_002377-T1, DBVPG3854_010924-T1
GF00004387	DBVPG3854_000281-T1, DBVPG3854_006641-T1
GF00004388	DBVPG3854_011915-T1, DBVPG3854_004922-T1
GF00004389	DBVPG3854_011603-T1, DBVPG3854_007579-T1
GF00004390	DBVPG3854_011569-T1, DBVPG3854_011784-T1
GF00004391	DBVPG3854_013263-T1, DBVPG3854_013335-T1
GF00004392	DBVPG3854_010806-T1, DBVPG3854_013501-T1
GF00004393	DBVPG3854_004349-T1, DBVPG3854_008353-T1
GF00004394	DBVPG3854_009854-T1, DBVPG3854_000238-T1
GF00004395	DBVPG3854_007186-T1, DBVPG3854_000642-T1
GF00004396	DBVPG3854_005591-T1, DBVPG3854_002871-T1
GF00004397	DBVPG3854_007597-T1, DBVPG3854_012520-T1
GF00004398	DBVPG3854_005185-T1, DBVPG3854_012197-T1
GF00004399	DBVPG3854_008277-T1, DBVPG3854_012773-T1
GF00004400	DBVPG3854_001879-T1, DBVPG3854_012657-T1
GF00004401	DBVPG3854_005368-T1, DBVPG3854_014092-T1
GF00004402	DBVPG3854_006831-T1, DBVPG3854_001697-T1
GF00004403	DBVPG3854_012309-T1, DBVPG3854_007167-T1
GF00004404	DBVPG3854_002767-T1, DBVPG3854_010283-T1
GF00004405	DBVPG3854_002986-T1, DBVPG3854_003747-T1
GF00004406	DBVPG3854_012807-T1, DBVPG3854_010764-T1
GF00004407	DBVPG3854_006361-T1, DBVPG3854_004276-T1
GF00004408	DBVPG3854_006523-T1, DBVPG3854_014159-T1
GF00004409	DBVPG3854_003501-T1, DBVPG3854_014208-T1
GF00004410	DBVPG3854_010555-T1, DBVPG3854_012350-T1
GF00004411	DBVPG3854_007703-T1, DBVPG3854_009541-T1
GF00004412	DBVPG3854_003549-T1, DBVPG3854_001175-T1
GF00004413	DBVPG3854_012685-T1, DBVPG3854_004500-T1
GF00004414	DBVPG3854_004975-T1, DBVPG3854_005887-T1
GF00004415	DBVPG3854_012378-T1, DBVPG3854_012881-T1
GF00004416	DBVPG3854_003070-T1, DBVPG3854_007953-T1
GF00004417	DBVPG3854_004458-T1, DBVPG3854_008722-T1
GF00004418	DBVPG3854_009725-T1, DBVPG3854_005102-T1
GF00004419	DBVPG3854_009230-T1, DBVPG3854_001274-T1
GF00004420	DBVPG3854_007736-T1, DBVPG3854_011203-T1
GF00004421	DBVPG3854_013587-T1, DBVPG3854_006323-T1
GF00004422	DBVPG3854_010516-T1, DBVPG3854_006929-T1
GF00004423	DBVPG3854_005218-T1, DBVPG3854_004798-T1
GF00004424	DBVPG3854_007316-T1, DBVPG3854_001700-T1
GF00004425	DBVPG3854_011621-T1, DBVPG3854_000600-T1
GF00004426	DBVPG3854_010859-T1, DBVPG3854_000150-T1
GF00004427	DBVPG3854_012136-T1, DBVPG3854_001294-T1
GF00004428	DBVPG3854_008583-T1, DBVPG3854_004779-T1
GF00004429	DBVPG3854_009885-T1, DBVPG3854_002493-T1
GF00004430	DBVPG3854_013500-T1, DBVPG3854_010805-T1
GF00004431	DBVPG3854_006005-T1, DBVPG3854_001027-T1
GF00004432	DBVPG3854_004523-T1, DBVPG3854_013036-T1
GF00004433	DBVPG3854_005193-T1, DBVPG3854_004768-T1
GF00004434	DBVPG3854_005267-T1, DBVPG3854_009001-T1
GF00004435	DBVPG3854_000644-T1, DBVPG3854_007188-T1
GF00004436	DBVPG3854_011925-T1, DBVPG3854_011320-T1
GF00004437	DBVPG3854_010089-T1, DBVPG3854_008609-T1
GF00004438	DBVPG3854_007838-T1, DBVPG3854_002128-T1
GF00004439	DBVPG3854_013280-T1, DBVPG3854_000714-T1
GF00004440	DBVPG3854_001112-T1, DBVPG3854_006857-T1
GF00004441	DBVPG3854_009639-T1, DBVPG3854_000580-T1
GF00004442	DBVPG3854_011361-T1, DBVPG3854_011426-T1
GF00004443	DBVPG3854_001207-T1, DBVPG3854_003582-T1
GF00004444	DBVPG3854_013927-T1, DBVPG3854_000068-T1
GF00004445	DBVPG3854_008782-T1, DBVPG3854_005684-T1
GF00004446	DBVPG3854_008540-T1, DBVPG3854_012254-T1
GF00004447	DBVPG3854_006974-T1, DBVPG3854_008182-T1
GF00004448	DBVPG3854_011063-T1, DBVPG3854_006391-T1
GF00004449	DBVPG3854_006662-T1, DBVPG3854_011118-T1
GF00004450	DBVPG3854_008254-T1, DBVPG3854_000404-T1
GF00004451	DBVPG3854_000809-T1, DBVPG3854_011674-T1
GF00004452	DBVPG3854_008940-T1, DBVPG3854_001407-T1
GF00004453	DBVPG3854_009036-T1, DBVPG3854_005300-T1
GF00004454	DBVPG3854_008547-T1, DBVPG3854_014321-T1
GF00004455	DBVPG3854_011425-T1, DBVPG3854_011362-T1
GF00004456	DBVPG3854_001504-T1, DBVPG3854_004147-T1
GF00004457	DBVPG3854_001226-T1, DBVPG3854_013173-T1
GF00004458	DBVPG3854_002032-T1, DBVPG3854_002228-T1
GF00004459	DBVPG3854_010945-T1, DBVPG3854_000942-T1
GF00004460	DBVPG3854_006402-T1, DBVPG3854_011052-T1
GF00004461	DBVPG3854_009239-T1, DBVPG3854_001265-T1
GF00004462	DBVPG3854_003035-T1, DBVPG3854_003799-T1
GF00004463	DBVPG3854_008705-T1, DBVPG3854_004442-T1
GF00004464	DBVPG3854_008367-T1, DBVPG3854_004385-T1
GF00004465	DBVPG3854_001277-T1, DBVPG3854_009227-T1
GF00004466	DBVPG3854_009522-T1, DBVPG3854_007722-T1
GF00004467	DBVPG3854_008702-T1, DBVPG3854_004436-T1
GF00004468	DBVPG3854_011064-T1, DBVPG3854_006390-T1
GF00004469	DBVPG3854_009449-T1, DBVPG3854_013944-T1
GF00004470	DBVPG3854_012494-T1, DBVPG3854_012432-T1
GF00004471	DBVPG3854_013622-T1, DBVPG3854_005125-T1
GF00004472	DBVPG3854_003871-T1, DBVPG3854_001771-T1
GF00004473	DBVPG3854_010398-T1, DBVPG3854_008398-T1
GF00004474	DBVPG3854_009071-T1, DBVPG3854_008794-T1
GF00004475	DBVPG3854_011947-T1, DBVPG3854_007136-T1
GF00004476	DBVPG3854_000374-T1, DBVPG3854_012088-T1
GF00004477	DBVPG3854_004533-T1, DBVPG3854_013151-T1
GF00004478	DBVPG3854_000369-T1, DBVPG3854_012083-T1
GF00004479	DBVPG3854_006008-T1, DBVPG3854_001030-T1
GF00004480	DBVPG3854_001093-T1, DBVPG3854_006875-T1
GF00004481	DBVPG3854_002973-T1, DBVPG3854_003733-T1
GF00004482	DBVPG3854_006342-T1, DBVPG3854_004257-T1
GF00004483	DBVPG3854_010537-T1, DBVPG3854_012332-T1
GF00004484	DBVPG3854_005770-T1, DBVPG3854_010783-T1
GF00004485	DBVPG3854_011138-T1, DBVPG3854_006681-T1
GF00004486	DBVPG3854_007111-T1, DBVPG3854_010604-T1
GF00004487	DBVPG3854_009157-T1, DBVPG3854_007884-T1
GF00004488	DBVPG3854_003764-T1, DBVPG3854_003001-T1
GF00004489	DBVPG3854_001036-T1, DBVPG3854_006016-T1
GF00004490	DBVPG3854_014492-T1, DBVPG3854_012225-T1
GF00004491	DBVPG3854_011970-T1, DBVPG3854_008665-T1
GF00004492	DBVPG3854_001600-T1, DBVPG3854_012828-T1
GF00004493	DBVPG3854_012571-T1, DBVPG3854_000729-T1
GF00004494	DBVPG3854_007200-T1, DBVPG3854_000652-T1
GF00004495	DBVPG3854_012021-T1, DBVPG3854_005631-T1
GF00004496	DBVPG3854_003735-T1, DBVPG3854_002975-T1
GF00004497	DBVPG3854_013665-T1, DBVPG3854_000777-T1
GF00004498	DBVPG3854_002142-T1, DBVPG3854_007821-T1
GF00004499	DBVPG3854_008560-T1, DBVPG3854_004838-T1
GF00004500	DBVPG3854_011366-T1, DBVPG3854_011420-T1
GF00004501	DBVPG3854_004885-T1, DBVPG3854_011881-T1
GF00004502	DBVPG3854_006597-T1, DBVPG3854_000322-T1
GF00004503	DBVPG3854_002273-T1, DBVPG3854_002077-T1
GF00004504	DBVPG3854_003472-T1, DBVPG3854_001997-T1
GF00004505	DBVPG3854_005937-T1, DBVPG3854_006101-T1
GF00004506	DBVPG3854_001492-T1, DBVPG3854_004158-T1
GF00004507	DBVPG3854_013001-T1, DBVPG3854_011895-T1
GF00004508	DBVPG3854_009349-T1, DBVPG3854_008448-T1
GF00004509	DBVPG3854_011293-T1, DBVPG3854_013951-T1
GF00004510	DBVPG3854_006555-T1, DBVPG3854_009203-T1
GF00004511	DBVPG3854_000026-T1, DBVPG3854_013653-T1
GF00004512	DBVPG3854_009085-T1, DBVPG3854_008598-T1
GF00004513	DBVPG3854_010534-T1, DBVPG3854_012329-T1
GF00004514	DBVPG3854_005953-T1, DBVPG3854_006092-T1
GF00004515	DBVPG3854_006045-T1, DBVPG3854_001068-T1
GF00004516	DBVPG3854_001042-T1, DBVPG3854_006021-T1
GF00004517	DBVPG3854_013957-T1, DBVPG3854_011826-T1
GF00004518	DBVPG3854_002750-T1, DBVPG3854_012121-T1
GF00004519	DBVPG3854_008467-T1, DBVPG3854_000103-T1
GF00004520	DBVPG3854_008944-T1, DBVPG3854_004544-T1
GF00004521	DBVPG3854_003205-T1, DBVPG3854_010702-T1
GF00004522	DBVPG3854_001800-T1, DBVPG3854_003844-T1
GF00004523	DBVPG3854_007890-T1, DBVPG3854_009163-T1
GF00004524	DBVPG3854_008853-T1, DBVPG3854_009704-T1
GF00004525	DBVPG3854_004969-T1, DBVPG3854_005893-T1
GF00004526	DBVPG3854_009358-T1, DBVPG3854_008439-T1
GF00004527	DBVPG3854_014163-T1, DBVPG3854_000019-T1
GF00004528	DBVPG3854_007696-T1, DBVPG3854_002203-T1
GF00004529	DBVPG3854_003413-T1, DBVPG3854_001939-T1
GF00004530	DBVPG3854_007526-T1, DBVPG3854_006220-T1
GF00004531	DBVPG3854_013595-T1, DBVPG3854_008123-T1
GF00004532	DBVPG3854_002976-T1, DBVPG3854_003736-T1
GF00004533	DBVPG3854_007076-T1, DBVPG3854_008389-T1
GF00004534	DBVPG3854_011092-T1, DBVPG3854_001443-T1
GF00004535	DBVPG3854_004097-T1, DBVPG3854_011232-T1
GF00004536	DBVPG3854_005799-T1, DBVPG3854_013904-T1
GF00004537	DBVPG3854_014044-T1, DBVPG3854_008670-T1
GF00004538	DBVPG3854_007833-T1, DBVPG3854_002132-T1
GF00004539	DBVPG3854_004125-T1, DBVPG3854_001527-T1
GF00004540	DBVPG3854_013066-T1, DBVPG3854_007755-T1
GF00004541	DBVPG3854_003861-T1, DBVPG3854_001781-T1
GF00004542	DBVPG3854_007183-T1, DBVPG3854_000639-T1
GF00004543	DBVPG3854_005926-T1, DBVPG3854_006114-T1
GF00004544	DBVPG3854_007843-T1, DBVPG3854_002123-T1
GF00004545	DBVPG3854_014300-T1, DBVPG3854_010312-T1
GF00004546	DBVPG3854_011740-T1, DBVPG3854_009580-T1
GF00004547	DBVPG3854_008455-T1, DBVPG3854_000115-T1
GF00004548	DBVPG3854_010025-T1, DBVPG3854_009988-T1
GF00004549	DBVPG3854_005029-T1, DBVPG3854_012650-T1
GF00004550	DBVPG3854_012845-T1, DBVPG3854_004230-T1
GF00004551	DBVPG3854_012212-T1, DBVPG3854_012545-T1
GF00004552	DBVPG3854_001106-T1, DBVPG3854_006863-T1
GF00004553	DBVPG3854_007729-T1, DBVPG3854_009515-T1
GF00004554	DBVPG3854_006301-T1, DBVPG3854_011713-T1
GF00004555	DBVPG3854_006367-T1, DBVPG3854_004282-T1
GF00004556	DBVPG3854_005843-T1, DBVPG3854_012000-T1
GF00004557	DBVPG3854_008823-T1, DBVPG3854_005144-T1
GF00004558	DBVPG3854_009696-T1, DBVPG3854_008860-T1
GF00004559	DBVPG3854_013830-T1, DBVPG3854_009790-T1
GF00004560	DBVPG3854_011578-T1, DBVPG3854_010629-T1
GF00004561	DBVPG3854_009440-T1, DBVPG3854_012277-T1
GF00004562	DBVPG3854_011583-T1, DBVPG3854_010624-T1
GF00004563	DBVPG3854_010387-T1, DBVPG3854_000877-T1
GF00004564	DBVPG3854_008159-T1, DBVPG3854_003119-T1
GF00004565	DBVPG3854_007363-T1, DBVPG3854_012927-T1
GF00004566	DBVPG3854_006620-T1, DBVPG3854_000301-T1
GF00004567	DBVPG3854_008973-T1, DBVPG3854_004573-T1
GF00004568	DBVPG3854_001520-T1, DBVPG3854_004132-T1
GF00004569	DBVPG3854_013352-T1, DBVPG3854_003054-T1
GF00004570	DBVPG3854_008291-T1, DBVPG3854_004763-T1
GF00004571	DBVPG3854_008188-T1, DBVPG3854_006980-T1
GF00004572	DBVPG3854_012857-T1, DBVPG3854_004219-T1
GF00004573	DBVPG3854_005774-T1, DBVPG3854_010780-T1
GF00004574	DBVPG3854_001910-T1, DBVPG3854_003384-T1
GF00004575	DBVPG3854_012474-T1, DBVPG3854_004945-T1
GF00004576	DBVPG3854_003713-T1, DBVPG3854_002954-T1
GF00004577	DBVPG3854_002818-T1, DBVPG3854_004486-T1
GF00004578	DBVPG3854_005914-T1, DBVPG3854_006081-T1
GF00004579	DBVPG3854_006995-T1, DBVPG3854_008201-T1
GF00004580	DBVPG3854_000356-T1, DBVPG3854_012168-T1
GF00004581	DBVPG3854_013751-T1, DBVPG3854_013776-T1
GF00004582	DBVPG3854_012979-T1, DBVPG3854_004727-T1
GF00004583	DBVPG3854_011932-T1, DBVPG3854_011313-T1
GF00004584	DBVPG3854_002127-T1, DBVPG3854_007839-T1
GF00004585	DBVPG3854_002802-T1, DBVPG3854_010250-T1
GF00004586	DBVPG3854_003816-T1, DBVPG3854_001830-T1
GF00004587	DBVPG3854_002358-T1, DBVPG3854_010584-T1
GF00004588	DBVPG3854_002246-T1, DBVPG3854_002052-T1
GF00004589	DBVPG3854_002298-T1, DBVPG3854_002105-T1
GF00004590	DBVPG3854_010066-T1, DBVPG3854_008807-T1
GF00004591	DBVPG3854_001103-T1, DBVPG3854_006866-T1
GF00004592	DBVPG3854_009878-T1, DBVPG3854_002504-T1
GF00004593	DBVPG3854_006113-T1, DBVPG3854_005927-T1
GF00004594	DBVPG3854_010248-T1, DBVPG3854_002804-T1
GF00004595	DBVPG3854_008570-T1, DBVPG3854_004827-T1
GF00004596	DBVPG3854_003488-T1, DBVPG3854_005378-T1
GF00004597	DBVPG3854_013985-T1, DBVPG3854_007454-T1
GF00004598	DBVPG3854_003777-T1, DBVPG3854_003015-T1
GF00004599	DBVPG3854_010256-T1, DBVPG3854_002796-T1
GF00004600	DBVPG3854_003100-T1, DBVPG3854_008141-T1
GF00004601	DBVPG3854_013975-T1, DBVPG3854_007465-T1
GF00004602	DBVPG3854_002716-T1, DBVPG3854_004684-T1
GF00004603	DBVPG3854_011586-T1, DBVPG3854_007593-T1
GF00004604	DBVPG3854_001372-T1, DBVPG3854_008905-T1
GF00004605	DBVPG3854_013100-T1, DBVPG3854_002432-T1
GF00004606	DBVPG3854_004071-T1, DBVPG3854_009508-T1
GF00004607	DBVPG3854_008694-T1, DBVPG3854_000785-T1
GF00004608	DBVPG3854_000891-T1, DBVPG3854_010373-T1
GF00004609	DBVPG3854_013910-T1, DBVPG3854_005805-T1
GF00004610	DBVPG3854_007427-T1, DBVPG3854_009617-T1
GF00004611	DBVPG3854_005251-T1, DBVPG3854_011006-T1
GF00004612	DBVPG3854_010249-T1, DBVPG3854_002803-T1
GF00004613	DBVPG3854_004695-T1, DBVPG3854_007474-T1
GF00004614	DBVPG3854_013384-T1, DBVPG3854_006288-T1
GF00004615	DBVPG3854_011076-T1, DBVPG3854_006377-T1
GF00004616	DBVPG3854_014478-T1, DBVPG3854_000245-T1
GF00004617	DBVPG3854_003427-T1, DBVPG3854_001952-T1
GF00004618	DBVPG3854_012931-T1, DBVPG3854_007359-T1
GF00004619	DBVPG3854_005761-T1, DBVPG3854_000440-T1
GF00004620	DBVPG3854_004546-T1, DBVPG3854_008946-T1
GF00004621	DBVPG3854_002065-T1, DBVPG3854_002260-T1
GF00004622	DBVPG3854_008980-T1, DBVPG3854_004580-T1
GF00004623	DBVPG3854_005528-T1, DBVPG3854_003264-T1
GF00004624	DBVPG3854_013242-T1, DBVPG3854_013207-T1
GF00004625	DBVPG3854_012503-T1, DBVPG3854_013814-T1
GF00004626	DBVPG3854_012340-T1, DBVPG3854_010545-T1
GF00004627	DBVPG3854_012113-T1, DBVPG3854_002740-T1
GF00004628	DBVPG3854_010493-T1, DBVPG3854_010634-T1
GF00004629	DBVPG3854_002079-T1, DBVPG3854_002275-T1
GF00004630	DBVPG3854_004629-T1, DBVPG3854_008077-T1
GF00004631	DBVPG3854_014428-T1, DBVPG3854_000634-T1
GF00004632	DBVPG3854_007631-T1, DBVPG3854_001616-T1
GF00004633	DBVPG3854_008245-T1, DBVPG3854_000413-T1
GF00004634	DBVPG3854_000096-T1, DBVPG3854_008473-T1
GF00004635	DBVPG3854_013945-T1, DBVPG3854_009450-T1
GF00004636	DBVPG3854_012429-T1, DBVPG3854_012497-T1
GF00004637	DBVPG3854_002981-T1, DBVPG3854_003742-T1
GF00004638	DBVPG3854_001045-T1, DBVPG3854_006024-T1
GF00004639	DBVPG3854_012842-T1, DBVPG3854_001613-T1
GF00004640	DBVPG3854_006719-T1, DBVPG3854_001595-T1
GF00004641	DBVPG3854_011428-T1, DBVPG3854_011359-T1
GF00004642	DBVPG3854_002129-T1, DBVPG3854_007837-T1
GF00004643	DBVPG3854_009367-T1, DBVPG3854_008430-T1
GF00004644	DBVPG3854_011380-T1, DBVPG3854_002555-T1
GF00004645	DBVPG3854_003066-T1, DBVPG3854_013363-T1
GF00004646	DBVPG3854_004819-T1, DBVPG3854_005198-T1
GF00004647	DBVPG3854_012756-T1, DBVPG3854_004898-T1
GF00004648	DBVPG3854_003164-T1, DBVPG3854_007972-T1
GF00004649	DBVPG3854_004081-T1, DBVPG3854_011245-T1
GF00004650	DBVPG3854_010521-T1, DBVPG3854_006924-T1
GF00004651	DBVPG3854_008218-T1, DBVPG3854_007011-T1
GF00004652	DBVPG3854_013244-T1, DBVPG3854_013209-T1
GF00004653	DBVPG3854_011845-T1, DBVPG3854_000770-T1
GF00004654	DBVPG3854_010305-T1, DBVPG3854_012398-T1
GF00004655	DBVPG3854_003962-T1, DBVPG3854_006151-T1
GF00004656	DBVPG3854_007127-T1, DBVPG3854_010618-T1
GF00004657	DBVPG3854_006477-T1, DBVPG3854_012415-T1
GF00004658	DBVPG3854_003036-T1, DBVPG3854_003800-T1
GF00004659	DBVPG3854_013174-T1, DBVPG3854_001227-T1
GF00004660	DBVPG3854_003494-T1, DBVPG3854_005384-T1
GF00004661	DBVPG3854_004236-T1, DBVPG3854_012359-T1
GF00004662	DBVPG3854_006455-T1, DBVPG3854_011030-T1
GF00004663	DBVPG3854_013327-T1, DBVPG3854_001140-T1
GF00004664	DBVPG3854_007015-T1, DBVPG3854_010176-T1
GF00004665	DBVPG3854_002955-T1, DBVPG3854_003714-T1
GF00004666	DBVPG3854_001495-T1, DBVPG3854_004155-T1
GF00004667	DBVPG3854_007499-T1, DBVPG3854_006192-T1
GF00004668	DBVPG3854_004661-T1, DBVPG3854_002692-T1
GF00004669	DBVPG3854_003010-T1, DBVPG3854_003773-T1
GF00004670	DBVPG3854_013386-T1, DBVPG3854_006286-T1
GF00004671	DBVPG3854_012394-T1, DBVPG3854_010308-T1
GF00004672	DBVPG3854_012411-T1, DBVPG3854_014399-T1
GF00004673	DBVPG3854_012836-T1, DBVPG3854_001608-T1
GF00004674	DBVPG3854_005709-T1, DBVPG3854_000491-T1
GF00004675	DBVPG3854_010740-T1, DBVPG3854_010738-T1
GF00004676	DBVPG3854_013359-T1, DBVPG3854_003062-T1
GF00004677	DBVPG3854_010528-T1, DBVPG3854_013221-T1
GF00004678	DBVPG3854_003717-T1, DBVPG3854_002958-T1
GF00004679	DBVPG3854_002333-T1, DBVPG3854_010560-T1
GF00004680	DBVPG3854_006003-T1, DBVPG3854_001025-T1
GF00004681	DBVPG3854_006091-T1, DBVPG3854_005954-T1
GF00004682	DBVPG3854_008193-T1, DBVPG3854_006987-T1
GF00004683	DBVPG3854_001394-T1, DBVPG3854_008926-T1
GF00004684	DBVPG3854_003268-T1, DBVPG3854_005524-T1
GF00004685	DBVPG3854_013404-T1, DBVPG3854_013481-T1
GF00004686	DBVPG3854_010505-T1, DBVPG3854_006938-T1
GF00004687	DBVPG3854_011914-T1, DBVPG3854_004923-T1
GF00004688	DBVPG3854_001837-T1, DBVPG3854_003809-T1
GF00004689	DBVPG3854_014361-T1, DBVPG3854_007097-T1
GF00004690	DBVPG3854_007688-T1, DBVPG3854_002195-T1
GF00004691	DBVPG3854_001723-T1, DBVPG3854_007339-T1
GF00004692	DBVPG3854_003349-T1, DBVPG3854_011184-T1
GF00004693	DBVPG3854_005035-T1, DBVPG3854_012643-T1
