	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004213	DBVPG3775_000538-T1
GF00004214	DBVPG3775_002735-T1
GF00004215	DBVPG3775_006447-T1
GF00004216	DBVPG3775_006155-T1
GF00004217	DBVPG3775_000224-T1
GF00004218	DBVPG3775_003276-T1
GF00004219	DBVPG3775_006535-T1
GF00004220	DBVPG3775_000163-T1
GF00004221	DBVPG3775_003372-T1
GF00004222	DBVPG3775_003488-T1
GF00004223	DBVPG3775_006156-T1
GF00004224	DBVPG3775_003146-T1
GF00004225	DBVPG3775_006443-T1
GF00004226	DBVPG3775_000407-T1
GF00004227	DBVPG3775_007114-T1
GF00004228	DBVPG3775_004454-T1
GF00004229	DBVPG3775_002231-T1
GF00004230	DBVPG3775_001927-T1
GF00004231	DBVPG3775_001654-T1
GF00004232	DBVPG3775_000443-T1
GF00004233	DBVPG3775_005487-T1
GF00004234	DBVPG3775_002087-T1
GF00004235	DBVPG3775_006946-T1
GF00004236	DBVPG3775_005908-T1
GF00004237	DBVPG3775_005293-T1
GF00004238	DBVPG3775_006101-T1
GF00004239	DBVPG3775_004214-T1
GF00004240	DBVPG3775_005064-T1
GF00004241	DBVPG3775_004934-T1
GF00004242	DBVPG3775_006075-T1
GF00004243	DBVPG3775_004468-T1
GF00004244	DBVPG3775_001202-T1
GF00004245	DBVPG3775_001118-T1
GF00004246	DBVPG3775_001725-T1
GF00004247	DBVPG3775_003110-T1
GF00004248	DBVPG3775_006408-T1
GF00004249	DBVPG3775_001001-T1
GF00004250	DBVPG3775_001394-T1
GF00004251	DBVPG3775_002503-T1
GF00004252	DBVPG3775_000470-T1
GF00004253	DBVPG3775_001559-T1
GF00004254	DBVPG3775_006759-T1
GF00004255	DBVPG3775_004775-T1
GF00004256	DBVPG3775_005222-T1
GF00004257	DBVPG3775_001209-T1
GF00004258	DBVPG3775_005419-T1
GF00004259	DBVPG3775_001178-T1
GF00004260	DBVPG3775_000629-T1
GF00004261	DBVPG3775_006938-T1
GF00004262	DBVPG3775_006769-T1
GF00004263	DBVPG3775_005277-T1
GF00004264	DBVPG3775_000448-T1
GF00004265	DBVPG3775_003957-T1
GF00004266	DBVPG3775_000505-T1
GF00004267	DBVPG3775_000115-T1
GF00004268	DBVPG3775_004508-T1
GF00004269	DBVPG3775_003061-T1
GF00004270	DBVPG3775_006882-T1
GF00004271	DBVPG3775_006064-T1
GF00004272	DBVPG3775_004291-T1
GF00004273	DBVPG3775_003915-T1
GF00004274	DBVPG3775_001383-T1
GF00004275	DBVPG3775_001162-T1
GF00004276	DBVPG3775_007090-T1
GF00004277	DBVPG3775_000377-T1
GF00004278	DBVPG3775_001323-T1
GF00004279	DBVPG3775_002715-T1
GF00004280	DBVPG3775_005053-T1
GF00004281	DBVPG3775_001540-T1
GF00004282	DBVPG3775_006506-T1
GF00004283	DBVPG3775_002286-T1
GF00004284	DBVPG3775_002376-T1
GF00004285	DBVPG3775_003370-T1
GF00004286	DBVPG3775_004101-T1
GF00004287	DBVPG3775_005699-T1
GF00004288	DBVPG3775_000561-T1
GF00004289	DBVPG3775_001468-T1
GF00004290	DBVPG3775_003788-T1
GF00004291	DBVPG3775_002819-T1
GF00004292	DBVPG3775_005190-T1
GF00004293	DBVPG3775_000625-T1
GF00004294	DBVPG3775_000042-T1
GF00004295	DBVPG3775_002423-T1
GF00004296	DBVPG3775_004851-T1
GF00004297	DBVPG3775_005029-T1
GF00004298	DBVPG3775_003759-T1
GF00004299	DBVPG3775_000715-T1
GF00004300	DBVPG3775_007288-T1
GF00004301	DBVPG3775_003754-T1
GF00004302	DBVPG3775_006789-T1
GF00004303	DBVPG3775_004218-T1
GF00004304	DBVPG3775_006495-T1
GF00004305	DBVPG3775_004238-T1
GF00004306	DBVPG3775_006196-T1
GF00004307	DBVPG3775_006306-T1
GF00004308	DBVPG3775_005113-T1
GF00004309	DBVPG3775_007440-T1
GF00004310	DBVPG3775_003541-T1
GF00004311	DBVPG3775_007296-T1
GF00004312	DBVPG3775_004065-T1
GF00004313	DBVPG3775_006930-T1
GF00004314	DBVPG3775_001463-T1
GF00004315	DBVPG3775_003693-T1
GF00004316	DBVPG3775_006790-T1
GF00004317	DBVPG3775_006154-T1
GF00004318	DBVPG3775_000835-T1
GF00004319	DBVPG3775_006137-T1
GF00004320	DBVPG3775_005124-T1
GF00004321	DBVPG3775_000573-T1
GF00004322	DBVPG3775_004573-T1
GF00004323	DBVPG3775_001244-T1
GF00004324	DBVPG3775_002414-T1
GF00004325	DBVPG3775_003091-T1
GF00004326	DBVPG3775_005509-T1
GF00004327	DBVPG3775_005886-T1
GF00004328	DBVPG3775_000352-T1
GF00004329	DBVPG3775_000009-T1
GF00004330	DBVPG3775_000958-T1
GF00004331	DBVPG3775_006162-T1
GF00004332	DBVPG3775_006198-T1
GF00004333	DBVPG3775_003483-T1
GF00004334	DBVPG3775_000889-T1
GF00004335	DBVPG3775_001129-T1
GF00004336	DBVPG3775_005045-T1
GF00004337	DBVPG3775_006950-T1
GF00004338	DBVPG3775_002076-T1
GF00004339	DBVPG3775_007175-T1
GF00004340	DBVPG3775_000762-T1
GF00004341	DBVPG3775_000547-T1
GF00004342	DBVPG3775_007039-T1
GF00004343	DBVPG3775_003778-T1
GF00004344	DBVPG3775_003579-T1
GF00004345	DBVPG3775_004040-T1
GF00004346	DBVPG3775_002124-T1
GF00004347	DBVPG3775_006832-T1
GF00004348	DBVPG3775_005489-T1
GF00004349	DBVPG3775_003752-T1
GF00004350	DBVPG3775_004370-T1
GF00004351	DBVPG3775_004594-T1
GF00004352	DBVPG3775_002395-T1
GF00004353	DBVPG3775_001332-T1
GF00004354	DBVPG3775_003726-T1
GF00004355	DBVPG3775_000290-T1
GF00004356	DBVPG3775_002776-T1
GF00004357	DBVPG3775_001042-T1
GF00004358	DBVPG3775_002687-T1
GF00004359	DBVPG3775_004119-T1
GF00004360	DBVPG3775_007281-T1
GF00004361	DBVPG3775_000870-T1
GF00004362	DBVPG3775_002967-T1
GF00004363	DBVPG3775_001745-T1
GF00004364	DBVPG3775_004266-T1
GF00004365	DBVPG3775_002704-T1
GF00004366	DBVPG3775_001478-T1
GF00004367	DBVPG3775_003435-T1
GF00004368	DBVPG3775_002421-T1
GF00004369	DBVPG3775_001004-T1
GF00004370	DBVPG3775_001467-T1
GF00004371	DBVPG3775_002362-T1
GF00004372	DBVPG3775_003420-T1
GF00004373	DBVPG3775_006507-T1
GF00004374	DBVPG3775_000866-T1
GF00004375	DBVPG3775_000665-T1
GF00004376	DBVPG3775_003746-T1
GF00004377	DBVPG3775_005718-T1
GF00004378	DBVPG3775_003662-T1
GF00004379	DBVPG3775_002113-T1
GF00004380	DBVPG3775_001022-T1
GF00004381	DBVPG3775_001653-T1
GF00004382	DBVPG3775_003930-T1
GF00004383	DBVPG3775_003116-T1
GF00004384	DBVPG3775_003867-T1
GF00004385	DBVPG3775_005091-T1
GF00004386	DBVPG3775_001705-T1
GF00004387	DBVPG3775_001823-T1
GF00004388	DBVPG3775_004681-T1
GF00004389	DBVPG3775_003319-T1
GF00004390	DBVPG3775_006405-T1
GF00004391	DBVPG3775_007064-T1
GF00004392	DBVPG3775_004546-T1
GF00004393	DBVPG3775_001044-T1
GF00004394	DBVPG3775_003978-T1
GF00004395	DBVPG3775_006180-T1
GF00004396	DBVPG3775_002300-T1
GF00004397	DBVPG3775_003680-T1
GF00004398	DBVPG3775_003627-T1
GF00004399	DBVPG3775_000587-T1
GF00004400	DBVPG3775_005454-T1
GF00004401	DBVPG3775_000125-T1
GF00004402	DBVPG3775_005690-T1
GF00004403	DBVPG3775_003654-T1
GF00004404	DBVPG3775_001037-T1
GF00004405	DBVPG3775_005798-T1
GF00004406	DBVPG3775_007382-T1
GF00004407	DBVPG3775_004700-T1
GF00004408	DBVPG3775_001286-T1
GF00004409	DBVPG3775_001976-T1
GF00004410	DBVPG3775_006118-T1
GF00004411	DBVPG3775_000516-T1
GF00004412	DBVPG3775_006754-T1
GF00004413	DBVPG3775_000862-T1
GF00004414	DBVPG3775_007042-T1
GF00004415	DBVPG3775_004151-T1
GF00004416	DBVPG3775_004195-T1
GF00004417	DBVPG3775_007102-T1
GF00004418	DBVPG3775_000921-T1
GF00004419	DBVPG3775_002814-T1
GF00004420	DBVPG3775_003148-T1
GF00004421	DBVPG3775_002349-T1
GF00004422	DBVPG3775_004174-T1
GF00004423	DBVPG3775_002903-T1
GF00004424	DBVPG3775_001583-T1
GF00004425	DBVPG3775_002481-T1
GF00004426	DBVPG3775_003474-T1
GF00004427	DBVPG3775_006653-T1
GF00004428	DBVPG3775_002673-T1
GF00004429	DBVPG3775_002952-T1
GF00004430	DBVPG3775_004487-T1
GF00004431	DBVPG3775_006271-T1
GF00004432	DBVPG3775_000846-T1
GF00004433	DBVPG3775_004592-T1
GF00004434	DBVPG3775_004652-T1
GF00004435	DBVPG3775_003421-T1
GF00004436	DBVPG3775_004733-T1
GF00004437	DBVPG3775_002810-T1
GF00004438	DBVPG3775_000446-T1
GF00004439	DBVPG3775_003158-T1
GF00004440	DBVPG3775_001876-T1
GF00004441	DBVPG3775_001942-T1
GF00004442	DBVPG3775_000927-T1
GF00004443	DBVPG3775_005675-T1
GF00004444	DBVPG3775_006319-T1
GF00004445	DBVPG3775_005203-T1
GF00004446	DBVPG3775_005900-T1
GF00004447	DBVPG3775_003683-T1
GF00004448	DBVPG3775_003771-T1
GF00004449	DBVPG3775_004786-T1
GF00004450	DBVPG3775_006053-T1
GF00004451	DBVPG3775_006560-T1
GF00004452	DBVPG3775_003304-T1
GF00004453	DBVPG3775_001794-T1
GF00004454	DBVPG3775_004586-T1
GF00004455	DBVPG3775_004990-T1
GF00004456	DBVPG3775_005152-T1
GF00004457	DBVPG3775_000260-T1
GF00004458	DBVPG3775_005928-T1
GF00004459	DBVPG3775_006192-T1
GF00004460	DBVPG3775_001643-T1
GF00004461	DBVPG3775_004337-T1
GF00004462	DBVPG3775_001755-T1
GF00004463	DBVPG3775_002942-T1
GF00004464	DBVPG3775_004517-T1
GF00004465	DBVPG3775_000496-T1
GF00004466	DBVPG3775_005049-T1
GF00004467	DBVPG3775_004612-T1
GF00004468	DBVPG3775_005764-T1
GF00004469	DBVPG3775_004925-T1
GF00004470	DBVPG3775_000830-T1
GF00004471	DBVPG3775_000906-T1
GF00004472	DBVPG3775_004632-T1
GF00004473	DBVPG3775_002702-T1
GF00004474	DBVPG3775_004115-T1
GF00004475	DBVPG3775_000732-T1
GF00004476	DBVPG3775_007435-T1
GF00004477	DBVPG3775_003508-T1
GF00004478	DBVPG3775_002773-T1
GF00004479	DBVPG3775_000136-T1
GF00004480	DBVPG3775_002158-T1
GF00004481	DBVPG3775_000817-T1
GF00004482	DBVPG3775_005654-T1
GF00004483	DBVPG3775_003777-T1
GF00004484	DBVPG3775_001382-T1
GF00004485	DBVPG3775_001307-T1
GF00004486	DBVPG3775_004967-T1
GF00004487	DBVPG3775_001395-T1
GF00004488	DBVPG3775_001788-T1
GF00004489	DBVPG3775_001501-T1
GF00004490	DBVPG3775_000969-T1
GF00004491	DBVPG3775_002983-T1
GF00004492	DBVPG3775_002581-T1
GF00004493	DBVPG3775_000067-T1
GF00004494	DBVPG3775_000159-T1
GF00004495	DBVPG3775_003810-T1
GF00004496	DBVPG3775_000488-T1
GF00004497	DBVPG3775_005247-T1
GF00004498	DBVPG3775_002649-T1
GF00004499	DBVPG3775_002249-T1
GF00004500	DBVPG3775_004902-T1
GF00004501	DBVPG3775_004783-T1
GF00004502	DBVPG3775_001491-T1
GF00004503	DBVPG3775_002034-T1
GF00004504	DBVPG3775_002472-T1
GF00004505	DBVPG3775_004764-T1
GF00004506	DBVPG3775_004360-T1
GF00004507	DBVPG3775_000928-T1
GF00004508	DBVPG3775_006457-T1
GF00004509	DBVPG3775_003936-T1
GF00004510	DBVPG3775_004223-T1
GF00004511	DBVPG3775_000935-T1
GF00004512	DBVPG3775_001652-T1
GF00004513	DBVPG3775_004396-T1
GF00004514	DBVPG3775_004284-T1
GF00004515	DBVPG3775_001258-T1
GF00004516	DBVPG3775_002424-T1
GF00004517	DBVPG3775_003350-T1
GF00004518	DBVPG3775_005944-T1
GF00004519	DBVPG3775_000277-T1
GF00004520	DBVPG3775_001364-T1
GF00004521	DBVPG3775_007508-T1
GF00004522	DBVPG3775_005175-T1
GF00004523	DBVPG3775_007211-T1
GF00004524	DBVPG3775_001071-T1
GF00004525	DBVPG3775_001233-T1
GF00004526	DBVPG3775_000510-T1
GF00004527	DBVPG3775_002804-T1
GF00004528	DBVPG3775_000427-T1
GF00004529	DBVPG3775_006678-T1
GF00004530	DBVPG3775_001555-T1
GF00004531	DBVPG3775_006257-T1
GF00004532	DBVPG3775_003760-T1
GF00004533	DBVPG3775_001950-T1
GF00004534	DBVPG3775_007194-T1
GF00004535	DBVPG3775_002820-T1
GF00004536	DBVPG3775_000353-T1
GF00004537	DBVPG3775_004402-T1
GF00004538	DBVPG3775_007043-T1
GF00004539	DBVPG3775_001273-T1
GF00004540	DBVPG3775_004871-T1
GF00004541	DBVPG3775_003812-T1
GF00004542	DBVPG3775_004890-T1
GF00004543	DBVPG3775_000442-T1
GF00004544	DBVPG3775_000603-T1
GF00004545	DBVPG3775_003109-T1
GF00004546	DBVPG3775_002539-T1
GF00004547	DBVPG3775_003966-T1
GF00004548	DBVPG3775_006234-T1
GF00004549	DBVPG3775_001431-T1
GF00004550	DBVPG3775_002764-T1
GF00004551	DBVPG3775_003999-T1
GF00004552	DBVPG3775_000631-T1
GF00004553	DBVPG3775_003809-T1
GF00004554	DBVPG3775_001547-T1
GF00004555	DBVPG3775_007464-T1
GF00004556	DBVPG3775_005017-T1
GF00004557	DBVPG3775_000463-T1
GF00004558	DBVPG3775_000456-T1
GF00004559	DBVPG3775_002580-T1
GF00004560	DBVPG3775_002873-T1
GF00004561	DBVPG3775_003067-T1
GF00004562	DBVPG3775_005619-T1
GF00004563	DBVPG3775_003161-T1
GF00004564	DBVPG3775_000157-T1
GF00004565	DBVPG3775_004980-T1
GF00004566	DBVPG3775_003921-T1
GF00004567	DBVPG3775_003678-T1
GF00004568	DBVPG3775_003859-T1
GF00004569	DBVPG3775_007505-T1
GF00004570	DBVPG3775_001708-T1
GF00004571	DBVPG3775_000204-T1
GF00004572	DBVPG3775_006497-T1
GF00004573	DBVPG3775_006305-T1
GF00004574	DBVPG3775_000947-T1
GF00004575	DBVPG3775_001206-T1
GF00004576	DBVPG3775_000206-T1
GF00004577	DBVPG3775_007069-T1
GF00004578	DBVPG3775_001870-T1
GF00004579	DBVPG3775_006813-T1
GF00004580	DBVPG3775_004176-T1
GF00004581	DBVPG3775_002125-T1
GF00004582	DBVPG3775_000579-T1
GF00004583	DBVPG3775_006943-T1
GF00004584	DBVPG3775_005801-T1
GF00004585	DBVPG3775_006359-T1
GF00004586	DBVPG3775_002989-T1
GF00004587	DBVPG3775_004220-T1
GF00004588	DBVPG3775_003103-T1
GF00004589	DBVPG3775_000144-T1
GF00004590	DBVPG3775_001569-T1
GF00004591	DBVPG3775_005813-T1
GF00004592	DBVPG3775_002725-T1
GF00004593	DBVPG3775_004749-T1
GF00004594	DBVPG3775_004608-T1
GF00004595	DBVPG3775_006398-T1
GF00004596	DBVPG3775_005187-T1
GF00004597	DBVPG3775_004380-T1
GF00004598	DBVPG3775_001940-T1
GF00004599	DBVPG3775_002645-T1
GF00004600	DBVPG3775_005213-T1
GF00004601	DBVPG3775_003546-T1
GF00004602	DBVPG3775_001443-T1
GF00004603	DBVPG3775_005640-T1
GF00004604	DBVPG3775_003380-T1
GF00004605	DBVPG3775_000834-T1
GF00004606	DBVPG3775_005722-T1
GF00004607	DBVPG3775_006298-T1
GF00004608	DBVPG3775_000362-T1
GF00004609	DBVPG3775_003307-T1
GF00004610	DBVPG3775_006074-T1
GF00004611	DBVPG3775_000177-T1
GF00004612	DBVPG3775_005823-T1
GF00004613	DBVPG3775_006620-T1
GF00004614	DBVPG3775_001120-T1
GF00004615	DBVPG3775_004812-T1
GF00004616	DBVPG3775_005227-T1
GF00004617	DBVPG3775_005081-T1
GF00004618	DBVPG3775_006363-T1
GF00004619	DBVPG3775_007385-T1
GF00004620	DBVPG3775_006032-T1
GF00004621	DBVPG3775_005536-T1
GF00004622	DBVPG3775_006380-T1
GF00004623	DBVPG3775_000214-T1
GF00004624	DBVPG3775_003089-T1
GF00004625	DBVPG3775_007587-T1
GF00004626	DBVPG3775_000182-T1
GF00004627	DBVPG3775_000857-T1
GF00004628	DBVPG3775_001573-T1
GF00004629	DBVPG3775_005127-T1
GF00004630	DBVPG3775_002069-T1
GF00004631	DBVPG3775_007172-T1
GF00004632	DBVPG3775_006094-T1
GF00004633	DBVPG3775_000511-T1
GF00004634	DBVPG3775_005955-T1
GF00004635	DBVPG3775_003866-T1
GF00004636	DBVPG3775_004087-T1
GF00004637	DBVPG3775_005388-T1
GF00004638	DBVPG3775_006215-T1
GF00004639	DBVPG3775_000280-T1
GF00004640	DBVPG3775_003994-T1
GF00004641	DBVPG3775_002605-T1
GF00004642	DBVPG3775_004084-T1
GF00004643	DBVPG3775_003367-T1
GF00004644	DBVPG3775_001892-T1
GF00004645	DBVPG3775_004278-T1
GF00004646	DBVPG3775_003231-T1
GF00004647	DBVPG3775_005557-T1
GF00004648	DBVPG3775_002436-T1
GF00004649	DBVPG3775_005893-T1
GF00004650	DBVPG3775_005344-T1
GF00004651	DBVPG3775_007212-T1
GF00004652	DBVPG3775_007500-T1
GF00004653	DBVPG3775_002198-T1
GF00004654	DBVPG3775_003092-T1
GF00004655	DBVPG3775_000074-T1
GF00004656	DBVPG3775_003748-T1
GF00004657	DBVPG3775_003498-T1
GF00004658	DBVPG3775_003308-T1
GF00004659	DBVPG3775_000630-T1
GF00004660	DBVPG3775_001077-T1
GF00004661	DBVPG3775_001461-T1
GF00004662	DBVPG3775_001523-T1
GF00004663	DBVPG3775_001975-T1
GF00004664	DBVPG3775_003977-T1
GF00004665	DBVPG3775_005641-T1
GF00004666	DBVPG3775_003472-T1
GF00004667	DBVPG3775_002344-T1
GF00004668	DBVPG3775_006551-T1
GF00004669	DBVPG3775_003937-T1
GF00004670	DBVPG3775_000279-T1
GF00004671	DBVPG3775_001224-T1
GF00004672	DBVPG3775_005563-T1
GF00004673	DBVPG3775_002654-T1
GF00004674	DBVPG3775_006787-T1
GF00004675	DBVPG3775_002981-T1
GF00004676	DBVPG3775_007185-T1
GF00004677	DBVPG3775_002847-T1
GF00004678	DBVPG3775_004386-T1
GF00004679	DBVPG3775_005913-T1
GF00004680	DBVPG3775_002567-T1
GF00004681	DBVPG3775_001736-T1
GF00004682	DBVPG3775_004341-T1
GF00004683	DBVPG3775_004460-T1
GF00004684	DBVPG3775_006646-T1
GF00004685	DBVPG3775_002495-T1
GF00004686	DBVPG3775_004398-T1
GF00004687	DBVPG3775_006750-T1
GF00004688	DBVPG3775_007528-T1
GF00004689	DBVPG3775_007058-T1
GF00004690	DBVPG3775_006731-T1
GF00004691	DBVPG3775_000639-T1
GF00004692	DBVPG3775_000572-T1
GF00004693	DBVPG3775_004604-T1
GF00004694	DBVPG3775_004660-T1
GF00004695	DBVPG3775_003775-T1
GF00004696	DBVPG3775_006903-T1
GF00004697	DBVPG3775_003016-T1
GF00004698	DBVPG3775_002455-T1
GF00004699	DBVPG3775_005132-T1
GF00004700	DBVPG3775_004499-T1
GF00004701	DBVPG3775_006796-T1
GF00004702	DBVPG3775_002171-T1
GF00004703	DBVPG3775_003462-T1
GF00004704	DBVPG3775_001291-T1
GF00004705	DBVPG3775_004257-T1
GF00004706	DBVPG3775_004994-T1
GF00004707	DBVPG3775_006616-T1
GF00004708	DBVPG3775_007484-T1
GF00004709	DBVPG3775_006587-T1
GF00004710	DBVPG3775_001526-T1
GF00004711	DBVPG3775_001197-T1
GF00004712	DBVPG3775_006902-T1
GF00004713	DBVPG3775_004524-T1
GF00004714	DBVPG3775_006909-T1
GF00004715	DBVPG3775_002465-T1
GF00004716	DBVPG3775_006941-T1
GF00004717	DBVPG3775_003687-T1
GF00004718	DBVPG3775_002041-T1
GF00004719	DBVPG3775_007040-T1
GF00004720	DBVPG3775_007437-T1
GF00004721	DBVPG3775_006588-T1
GF00004722	DBVPG3775_007161-T1
GF00004723	DBVPG3775_004312-T1
GF00004724	DBVPG3775_007287-T1
GF00004725	DBVPG3775_006906-T1
GF00004726	DBVPG3775_007446-T1
GF00004727	DBVPG3775_000481-T1
GF00004728	DBVPG3775_003786-T1
GF00004729	DBVPG3775_007193-T1
GF00004730	DBVPG3775_004525-T1
GF00004731	DBVPG3775_003912-T1
GF00004732	DBVPG3775_000945-T1
GF00004733	DBVPG3775_001790-T1
GF00004734	DBVPG3775_000560-T1
GF00004735	DBVPG3775_007479-T1
GF00004736	DBVPG3775_002314-T1
GF00004737	DBVPG3775_001149-T1
GF00004738	DBVPG3775_001891-T1
GF00004739	DBVPG3775_003125-T1
GF00004740	DBVPG3775_002714-T1
GF00004741	DBVPG3775_002372-T1
GF00004742	DBVPG3775_002393-T1
GF00004743	DBVPG3775_003082-T1
GF00004744	DBVPG3775_003622-T1
GF00004745	DBVPG3775_003650-T1
GF00004746	DBVPG3775_006856-T1
GF00004747	DBVPG3775_002192-T1
GF00004748	DBVPG3775_004106-T1
GF00004749	DBVPG3775_005160-T1
GF00004750	DBVPG3775_004703-T1
GF00004751	DBVPG3775_005612-T1
GF00004752	DBVPG3775_004797-T1
GF00004753	DBVPG3775_000519-T1
GF00004754	DBVPG3775_007286-T1
GF00004755	DBVPG3775_000245-T1
GF00004756	DBVPG3775_004616-T1
GF00004757	DBVPG3775_007204-T1
GF00004758	DBVPG3775_005486-T1
GF00004759	DBVPG3775_004332-T1
GF00004760	DBVPG3775_003515-T1
GF00004761	DBVPG3775_004827-T1
GF00004762	DBVPG3775_007002-T1
GF00004763	DBVPG3775_006261-T1
GF00004764	DBVPG3775_001673-T1
GF00004765	DBVPG3775_007009-T1
GF00004766	DBVPG3775_004321-T1
GF00004767	DBVPG3775_004800-T1
GF00004768	DBVPG3775_001865-T1
GF00004769	DBVPG3775_001052-T1
GF00004770	DBVPG3775_007227-T1
GF00004771	DBVPG3775_002470-T1
GF00004772	DBVPG3775_004177-T1
GF00004773	DBVPG3775_001155-T1
GF00004774	DBVPG3775_005302-T1
GF00004775	DBVPG3775_007225-T1
GF00004776	DBVPG3775_006612-T1
GF00004777	DBVPG3775_004824-T1
GF00004778	DBVPG3775_006124-T1
GF00004779	DBVPG3775_001477-T1
GF00004780	DBVPG3775_005566-T1
GF00004781	DBVPG3775_000366-T1
GF00004782	DBVPG3775_005288-T1
GF00004783	DBVPG3775_001567-T1
GF00004784	DBVPG3775_004256-T1
GF00004785	DBVPG3775_004628-T1
GF00004786	DBVPG3775_000604-T1
GF00004787	DBVPG3775_006575-T1
GF00004788	DBVPG3775_001126-T1
GF00004789	DBVPG3775_004130-T1
GF00004790	DBVPG3775_000169-T1
GF00004791	DBVPG3775_006675-T1
GF00004792	DBVPG3775_005951-T1
GF00004793	DBVPG3775_002572-T1
GF00004794	DBVPG3775_000651-T1
GF00004795	DBVPG3775_004480-T1
GF00004796	DBVPG3775_004100-T1
GF00004797	DBVPG3775_001030-T1
GF00004798	DBVPG3775_000255-T1
GF00004799	DBVPG3775_002238-T1
GF00004800	DBVPG3775_002741-T1
GF00004801	DBVPG3775_003734-T1
GF00004802	DBVPG3775_005497-T1
GF00004803	DBVPG3775_000621-T1
GF00004804	DBVPG3775_006881-T1
GF00004805	DBVPG3775_006245-T1
GF00004806	DBVPG3775_004547-T1
GF00004807	DBVPG3775_003363-T1
GF00004808	DBVPG3775_000711-T1
GF00004809	DBVPG3775_004009-T1
GF00004810	DBVPG3775_005961-T1
GF00004811	DBVPG3775_005443-T1
GF00004812	DBVPG3775_000276-T1
GF00004813	DBVPG3775_002990-T1
GF00004814	DBVPG3775_002861-T1
GF00004815	DBVPG3775_001040-T1
GF00004816	DBVPG3775_007139-T1
GF00004817	DBVPG3775_006346-T1
GF00004818	DBVPG3775_003716-T1
GF00004819	DBVPG3775_001571-T1
GF00004820	DBVPG3775_006451-T1
GF00004821	DBVPG3775_002920-T1
GF00004822	DBVPG3775_007405-T1
GF00004823	DBVPG3775_005005-T1
GF00004824	DBVPG3775_001897-T1
GF00004825	DBVPG3775_005186-T1
GF00004826	DBVPG3775_000740-T1
GF00004827	DBVPG3775_000278-T1
GF00004828	DBVPG3775_004738-T1
GF00004829	DBVPG3775_003324-T1
GF00004830	DBVPG3775_003723-T1
GF00004831	DBVPG3775_006481-T1
GF00004832	DBVPG3775_005136-T1
GF00004833	DBVPG3775_001619-T1
GF00004834	DBVPG3775_003248-T1
GF00004835	DBVPG3775_000197-T1
GF00004836	DBVPG3775_000551-T1
GF00004837	DBVPG3775_001054-T1
GF00004838	DBVPG3775_004297-T1
GF00004839	DBVPG3775_001389-T1
GF00004840	DBVPG3775_007118-T1
GF00004841	DBVPG3775_004471-T1
GF00004842	DBVPG3775_007322-T1
GF00004843	DBVPG3775_004947-T1
GF00004844	DBVPG3775_006756-T1
GF00004845	DBVPG3775_002514-T1
GF00004846	DBVPG3775_003032-T1
GF00004847	DBVPG3775_003425-T1
GF00004848	DBVPG3775_004942-T1
GF00004849	DBVPG3775_005864-T1
GF00004850	DBVPG3775_001570-T1
GF00004851	DBVPG3775_001726-T1
GF00004852	DBVPG3775_001809-T1
GF00004853	DBVPG3775_000987-T1
GF00004854	DBVPG3775_006126-T1
GF00004855	DBVPG3775_001024-T1
GF00004856	DBVPG3775_007036-T1
GF00004857	DBVPG3775_005212-T1
GF00004858	DBVPG3775_002909-T1
GF00004859	DBVPG3775_004589-T1
GF00004860	DBVPG3775_006807-T1
GF00004861	DBVPG3775_003102-T1
GF00004862	DBVPG3775_006307-T1
GF00004863	DBVPG3775_000850-T1
GF00004864	DBVPG3775_004952-T1
GF00004865	DBVPG3775_001738-T1
GF00004866	DBVPG3775_005002-T1
GF00004867	DBVPG3775_006119-T1
GF00004868	DBVPG3775_001615-T1
GF00004869	DBVPG3775_005340-T1
GF00004870	DBVPG3775_006026-T1
GF00004871	DBVPG3775_001842-T1
GF00004872	DBVPG3775_002347-T1
GF00004873	DBVPG3775_004693-T1
GF00004874	DBVPG3775_005773-T1
GF00004875	DBVPG3775_002117-T1
GF00004876	DBVPG3775_001084-T1
GF00004877	DBVPG3775_003991-T1
GF00004878	DBVPG3775_003869-T1
GF00004879	DBVPG3775_002968-T1
GF00004880	DBVPG3775_002971-T1
GF00004881	DBVPG3775_001436-T1
GF00004882	DBVPG3775_003311-T1
GF00004883	DBVPG3775_006186-T1
GF00004884	DBVPG3775_002460-T1
GF00004885	DBVPG3775_003553-T1
GF00004886	DBVPG3775_004796-T1
GF00004887	DBVPG3775_007377-T1
GF00004888	DBVPG3775_006629-T1
GF00004889	DBVPG3775_001208-T1
GF00004890	DBVPG3775_006899-T1
GF00004891	DBVPG3775_001181-T1
GF00004892	DBVPG3775_004500-T1
GF00004893	DBVPG3775_000382-T1
GF00004894	DBVPG3775_005999-T1
GF00004895	DBVPG3775_007229-T1
GF00004896	DBVPG3775_001435-T1
GF00004897	DBVPG3775_003155-T1
GF00004898	DBVPG3775_000466-T1
GF00004899	DBVPG3775_005299-T1
GF00004900	DBVPG3775_005737-T1
GF00004901	DBVPG3775_001031-T1
GF00004902	DBVPG3775_006152-T1
GF00004903	DBVPG3775_000422-T1
GF00004904	DBVPG3775_004316-T1
GF00004905	DBVPG3775_002615-T1
GF00004906	DBVPG3775_007443-T1
GF00004907	DBVPG3775_002679-T1
GF00004908	DBVPG3775_002415-T1
GF00004909	DBVPG3775_005184-T1
GF00004910	DBVPG3775_005808-T1
